Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Scott Sabourin,28,TOR,F,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,4,4:29,0,3,0,0,,sabousc01,20-21
Mattias Samuelsson,20,BUF,D,12,0,2,2,-8,4,-0.1,0,0,0,0,2,0,0,10,0.0,216,18:02,10,20,0,0,,samuema02,20-21
Rasmus Sandin,20,TOR,D,9,0,4,4,6,0,0.9,0,0,0,0,4,0,0,9,0.0,132,14:40,7,11,0,0,,sandira01,20-21
Zach Sanford,26,STL,LW,52,10,6,16,-13,25,0.8,6,3,1,3,5,0,1,67,14.9,774,14:53,44,69,28,40,41.2,sanfoza01,20-21
Travis Sanheim,24,PHI,D,55,3,12,15,-22,23,1.0,3,0,0,1,12,0,0,100,3.0,1204,21:53,73,48,0,0,,sanhetr01,20-21
Steven Santini,25,STL,D,3,0,1,1,1,0,0.2,0,0,0,0,1,0,0,9,0.0,42,14:00,2,12,0,0,,santist01,20-21
David Savard,30,TOT,D,54,1,5,6,-27,24,-0.2,1,0,0,1,4,0,1,69,1.4,1072,19:51,109,132,0,0,,savarda01,20-21
Luca Sbisa,31,NSH,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:58,2,3,0,0,,sbisalu01,20-21
Marco Scandella,30,STL,D,49,3,6,9,14,24,3.1,3,0,0,1,5,0,1,55,5.5,977,19:57,64,60,0,0,,scandma01,20-21
Colton Sceviour,31,PIT,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,9:35,28,64,5,13,27.8,scevico01,20-21
Mark Scheifele,27,WPG,C,56,21,42,63,-4,12,6.5,17,4,0,4,29,13,0,126,16.7,1174,20:58,38,31,352,355,49.8,scheima01,20-21
Brayden Schenn,29,STL,C,56,16,20,36,-2,35,3.3,10,6,0,2,17,3,0,113,14.2,1072,19:09,35,119,318,290,52.3,schenbr01,20-21
Luke Schenn,31,TBL,D,38,2,2,4,2,51,1.2,2,0,0,0,2,0,0,43,4.7,409,10:45,17,99,0,0,,schenlu01,20-21
Nick Schmaltz,24,ARI,C,52,10,22,32,-1,16,3.0,7,3,0,1,18,4,0,105,9.5,887,17:03,25,15,230,307,42.8,schmani01,20-21
Nate Schmidt,29,VAN,D,54,5,10,15,-7,4,2.7,5,0,0,1,9,0,1,76,6.6,1086,20:06,72,15,0,0,,schmina01,20-21
Justin Schultz,30,WSH,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,19:01,49,28,0,0,,schulju01,20-21
Jaden Schwartz,28,STL,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,17:42,26,40,7,6,53.8,schwaja01,20-21
Tyler Seguin,29,DAL,C,3,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25.0,51,17:04,1,8,19,16,54.3,seguity01,20-21
Andrej Sekera,34,DAL,D,46,3,2,5,12,4,2.6,3,0,0,0,2,0,0,33,9.1,719,15:38,62,47,0,0,,sekeran01,20-21
Zachary Senyshyn,23,BOS,RW,8,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,10,0.0,81,10:07,1,11,0,3,0.0,senysza01,20-21
Mikhail Sergachev,22,TBL,D,56,4,26,30,5,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,21:58,73,66,0,0,,sergami01,20-21
Damon Severson,26,NJD,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,22:29,50,57,0,0,,severda01,20-21
Michael Sgarbossa,28,WSH,C,5,0,2,2,2,0,0.2,0,0,0,0,2,0,0,4,0.0,49,9:48,2,1,10,19,34.5,sgarbmi01,20-21
Yegor Sharangovich,22,NJD,C,54,16,14,30,-4,4,3.0,13,2,1,3,14,0,0,114,14.0,908,16:48,20,20,26,66,28.3,sharaye01,20-21
Kevin Shattenkirk,32,ANA,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12,58,57,0,0,,shattke01,20-21
Andrew Shaw,29,CHI,C,14,2,2,4,-5,6,0.1,0,2,0,0,0,2,0,25,8.0,212,15:07,4,20,30,26,53.6,shawan01,20-21
Riley Sheahan,29,BUF,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18,15,17,256,247,50.9,sheahri01,20-21
Conor Sheary,28,WSH,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,13:43,20,24,3,7,30.0,shearco01,20-21
Kiefer Sherwood,25,COL,RW,16,0,3,3,2,0,0.1,0,0,0,0,3,0,0,18,0.0,141,8:48,6,40,1,1,50.0,sherwki01,20-21
Kole Sherwood,24,CBJ,RW,6,0,1,1,-2,7,-0.1,0,0,0,0,1,0,0,7,0.0,62,10:21,0,22,0,0,,sherwko01,20-21
Devin Shore,26,EDM,C,38,5,4,9,-4,6,0.6,4,0,1,1,4,0,0,27,18.5,415,10:55,26,73,57,51,52.8,shorede01,20-21
Drew Shore,30,CAR,C,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,34,8:30,0,2,3,12,20.0,shoredr01,20-21
Jonas Siegenthaler,23,TOT,D,15,0,0,0,-9,4,-0.5,0,0,0,0,0,0,0,7,0.0,234,15:37,17,20,0,0,,siegejo01,20-21
Dylan Sikura,25,VEG,C,6,2,0,2,0,0,0.3,2,0,0,0,0,0,0,8,25.0,61,10:15,1,3,0,0,,sikurdy01,20-21
Jakob Silfverberg,30,ANA,LW,47,8,8,16,-17,18,0.7,5,2,1,0,7,1,0,91,8.8,796,16:57,26,19,9,13,40.9,silfvja01,20-21
Radim Šimek,28,SJS,D,40,2,4,6,-9,15,0.7,2,0,0,0,4,0,0,26,7.7,568,14:13,49,76,0,0,,simekra01,20-21
Wayne Simmonds,32,TOR,RW,38,7,2,9,-3,45,0.6,4,3,0,0,2,0,0,62,11.3,455,11:59,15,64,6,6,50.0,simmowa01,20-21
Dominik Simon,26,CGY,C,11,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,4,0.0,106,9:36,4,12,3,7,30.0,simondo01,20-21
Colton Sissons,27,NSH,C,54,8,7,15,2,18,1.3,7,0,1,0,6,0,1,58,13.8,775,14:21,27,74,319,272,54.0,sissoco01,20-21
Jeff Skinner,28,BUF,LW,53,7,7,14,-11,14,0.7,6,1,0,0,7,0,0,111,6.3,770,14:31,12,20,28,32,46.7,skinnje01,20-21
Brady Skjei,26,CAR,D,52,3,7,10,6,30,2.9,3,0,0,1,6,0,1,104,2.9,1078,20:44,62,66,0,0,,skjeibr01,20-21
Jaccob Slavin,26,CAR,D,52,3,12,15,22,2,4.8,3,0,0,0,10,1,1,101,3.0,1195,22:59,87,35,0,0,,slavija01,20-21
Brendan Smith,31,NYR,D,48,5,5,10,3,73,2.3,5,0,0,0,5,0,0,58,8.6,789,16:26,41,84,0,0,,smithbr05,20-21
C.J. Smith,26,BUF,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,7:57,0,3,0,0,,smithcj01,20-21
Cole Smith,25,NSH,F,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,5:57,0,0,0,0,,smithco02,20-21
Craig Smith,31,BOS,C,54,13,19,32,21,18,4.2,9,4,0,4,17,2,0,132,9.8,803,14:53,8,66,10,13,43.5,smithcr01,20-21
Gemel Smith,26,TBL,C,5,0,3,3,3,11,0.3,0,0,0,0,3,0,0,0,,50,10:03,1,6,17,23,42.5,smithge02,20-21
Givani Smith,22,DET,RW,16,1,3,4,-5,21,0.1,1,0,0,1,3,0,0,20,5.0,169,10:35,4,28,0,0,,smithgi01,20-21
Reilly Smith,29,VEG,RW,53,14,11,25,10,18,2.7,8,4,2,1,10,1,0,124,11.3,947,17:52,20,46,0,4,0.0,smithre01,20-21
Ty Smith,20,NJD,D,48,2,21,23,-9,22,2.6,1,1,0,0,15,6,0,69,2.9,966,20:07,35,32,0,0,,smithty01,20-21
Carl Söderberg,35,TOT,C,45,7,10,17,-5,18,1.2,3,4,0,1,8,1,1,61,11.5,649,14:25,36,66,201,190,51.4,soderca01,20-21
Victor Söderström,19,ARI,D,4,1,1,2,4,0,0.7,1,0,0,0,1,0,0,6,16.7,65,16:19,0,4,0,0,,sodervi01,20-21
Marcus Sorensen,28,SJS,RW,29,1,4,5,-5,16,-0.1,1,0,0,0,4,0,0,26,3.8,351,12:05,11,22,3,4,42.9,sorenma01,20-21
Carson Soucy,26,MIN,D,50,1,16,17,22,51,4.0,1,0,0,1,16,0,0,47,2.1,764,15:17,49,62,0,0,,soucyca01,20-21
Jason Spezza,37,TOR,C,54,10,20,30,3,6,3.0,9,1,0,2,16,4,0,81,12.3,596,11:02,10,26,275,208,56.9,spezzja01,20-21
Daniel Sprong,23,WSH,RW,42,13,7,20,7,12,2.9,13,0,0,3,7,0,0,74,17.6,490,11:40,1,28,4,4,50.0,spronda01,20-21
Jared Spurgeon,31,MIN,D,54,7,18,25,-2,6,3.9,4,3,0,0,12,6,0,94,7.4,1193,22:05,102,52,0,0,,spurgja01,20-21
Eric Staal,36,TOT,C,53,5,8,13,-30,10,-0.5,4,1,0,1,6,2,0,82,6.1,780,14:43,15,23,268,279,49.0,staaler01,20-21
Jordan Staal,32,CAR,C,53,16,22,38,2,30,4.0,9,7,0,4,14,7,1,103,15.5,980,18:29,24,135,628,455,58.0,staaljo01,20-21
Marc Staal,34,DET,D,56,3,7,10,-5,20,2.3,3,0,0,0,7,0,0,53,5.7,1031,18:25,45,58,0,0,,staalma01,20-21
Steven Stamkos,30,TBL,C,38,17,17,34,4,16,4.3,7,10,0,1,11,5,1,91,18.7,694,18:16,10,38,238,178,57.2,stamkst01,20-21
Logan Stanley,22,WPG,D,37,1,3,4,13,26,2.0,1,0,0,0,3,0,0,63,1.6,489,13:13,31,49,0,0,,stanllo01,20-21
Paul Stastny,35,WPG,C,56,13,16,29,-3,32,2.6,11,2,0,4,10,6,0,101,12.9,975,17:25,19,38,324,268,54.7,stastpa01,20-21
Troy Stecher,26,DET,D,44,3,8,11,-13,12,1.4,3,0,0,0,8,0,0,55,5.5,762,17:19,46,33,0,0,,stechtr01,20-21
Sam Steel,22,ANA,C,42,6,6,12,-7,8,0.7,6,0,0,0,6,0,0,42,14.3,610,14:32,19,41,237,212,52.8,steelsa01,20-21
Oskar Steen,22,BOS,C,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,6,0.0,40,13:24,1,11,0,0,,steenos01,20-21
Kevin Stenlund,24,CBJ,C,32,5,5,10,-4,8,0.8,5,0,0,1,4,1,0,42,11.9,401,12:32,13,17,103,115,47.2,stenlke01,20-21
Derek Stepan,30,OTT,C,20,1,5,6,-6,8,0.0,1,0,0,0,3,2,0,44,2.3,301,15:04,16,25,130,130,50.0,stepade01,20-21
Mitchell Stephens,23,TBL,C,7,0,1,1,-5,0,-0.2,0,0,0,0,1,0,0,3,0.0,66,9:28,1,8,30,20,60.0,stephmi01,20-21
Chandler Stephenson,26,VEG,C,51,14,21,35,22,29,4.3,11,2,1,5,17,3,1,83,16.9,923,18:06,35,43,375,369,50.4,stephch02,20-21
Riley Stillman,22,TOT,D,21,1,0,1,5,16,0.9,1,0,0,0,0,0,0,29,3.4,323,15:22,29,51,0,0,,stillri01,20-21
Mark Stone,28,VEG,RW,55,21,40,61,26,28,7.6,14,6,1,8,29,11,0,98,21.4,1048,19:04,33,31,12,18,40.0,stonema01,20-21
Michael Stone,30,CGY,D,21,2,2,4,-1,6,0.9,2,0,0,0,2,0,0,41,4.9,338,16:05,27,24,0,0,,stonemi01,20-21
Anton Strålman,34,FLA,D,38,3,6,9,-1,8,1.6,3,0,0,0,6,0,0,38,7.9,720,18:57,30,37,0,0,,stralan01,20-21
Austin Strand,23,LAK,D,13,0,1,1,2,8,0.5,0,0,0,0,1,0,0,11,0.0,180,13:51,15,14,0,0,,stranau01,20-21
Dylan Strome,23,CHI,C,40,9,8,17,-16,14,1.1,5,4,0,1,5,3,0,71,12.7,621,15:31,19,8,198,223,47.0,stromdy01,20-21
Ryan Strome,27,NYR,C,56,14,35,49,6,39,5.0,11,3,0,1,18,15,2,128,10.9,1023,18:16,18,22,321,422,43.2,stromry01,20-21
Marián Studenič,22,NJD,RW,8,1,1,2,-2,4,0.1,1,0,0,0,1,0,0,7,14.3,86,10:47,4,13,0,0,,studema01,20-21
Jack Studnicka,21,BOS,C,20,1,2,3,-3,0,-0.1,1,0,0,0,2,0,0,28,3.6,255,12:45,10,7,46,55,45.5,studnja01,20-21
Nico Sturm,25,MIN,C,50,11,6,17,10,17,2.3,11,0,0,2,6,0,0,64,17.2,542,10:51,26,48,69,65,51.5,sturmni01,20-21
Tim Stützle,19,OTT,LW,53,12,17,29,-18,14,2.2,8,4,0,2,12,5,0,111,10.8,834,15:44,15,50,8,19,29.6,stuetti02,20-21
P.K. Subban,31,NJD,D,44,5,14,19,-16,26,2.0,3,2,0,0,11,3,0,99,5.1,984,22:22,46,41,0,0,,subbapk01,20-21
Oskar Sundqvist,26,STL,C,28,4,5,9,-6,14,0.3,3,1,0,0,3,2,0,32,12.5,424,15:09,25,50,115,124,48.1,sundqos01,20-21
Antti Suomela,26,SJS,C,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,44,11:07,4,6,14,11,56.0,suomean01,20-21
Maksim Sushko,21,PHI,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,19,9:34,0,2,0,0,,sushkma01,20-21
Pius Suter,24,CHI,F,55,14,13,27,-5,14,2.6,13,1,0,3,11,2,0,112,12.5,898,16:20,34,28,266,359,42.6,suterpi01,20-21
Ryan Suter,36,MIN,D,56,3,16,19,9,12,3.7,2,1,0,0,11,5,0,86,3.5,1242,22:11,65,38,0,0,,suterry01,20-21
Brandon Sutter,31,VAN,C,43,9,3,12,-9,2,0.9,7,0,2,0,3,0,0,65,13.8,648,15:05,28,18,276,221,55.5,suttebr03,20-21
Nick Suzuki,21,MTL,C,56,15,26,41,-5,26,4.0,9,5,1,1,17,8,1,110,13.6,1018,18:11,38,70,350,446,44.0,suzukni01,20-21
Andrei Svechnikov,20,CAR,RW,55,15,27,42,1,44,4.3,11,4,0,1,14,13,0,147,10.2,965,17:32,18,114,2,4,33.3,svechan01,20-21
Evgeny Svechnikov,24,DET,LW,21,3,5,8,-3,10,0.7,2,1,0,1,4,1,0,21,14.3,248,11:49,6,20,1,2,33.3,svechev01,20-21
Brandon Tanev,29,PIT,LW,32,7,9,16,12,22,1.9,6,0,1,0,8,0,1,43,16.3,462,14:26,33,139,3,8,27.3,tanevbr01,20-21
Chris Tanev,31,CGY,D,56,2,10,12,15,6,3.9,2,0,0,0,10,0,0,66,3.0,1217,21:44,107,33,0,0,,tanevch01,20-21
Vladimir Tarasenko,29,STL,RW,24,4,10,14,-7,0,0.8,2,2,0,0,6,4,0,65,6.2,418,17:25,15,30,0,0,,tarasvl01,20-21
Tomáš Tatar,30,MTL,LW,50,10,20,30,0,8,3.0,8,2,0,1,14,6,0,82,12.2,749,14:59,20,63,12,15,44.4,tatarto01,20-21
John Tavares,30,TOR,C,56,19,31,50,12,14,5.5,13,6,0,2,25,6,0,163,11.7,1019,18:12,28,51,471,381,55.3,tavarjo01,20-21
Matt Tennyson,30,NJD,D,21,1,2,3,0,2,0.6,1,0,0,0,2,0,0,14,7.1,305,14:30,25,32,0,0,,tennyma01,20-21
Teuvo Teräväinen,26,CAR,F,21,5,10,15,5,4,1.7,5,0,0,2,8,2,0,49,10.2,345,16:26,9,8,13,7,65.0,teravte01,20-21
Troy Terry,23,ANA,C,48,7,13,20,-1,18,1.8,7,0,0,0,13,0,0,69,10.1,706,14:42,13,5,2,2,50.0,terrytr01,20-21
Alexandre Texier,21,CBJ,C,49,4,11,15,-13,22,0.2,4,0,0,0,11,0,0,75,5.3,776,15:50,19,49,128,228,36.0,texieal01,20-21
Shea Theodore,25,VEG,D,53,8,34,42,28,14,8.2,8,0,0,0,19,15,0,161,5.0,1195,22:33,43,22,0,0,,theodsh01,20-21
Ben Thomas,24,TBL,D,5,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0.0,71,14:14,4,4,0,0,,thomabe01,20-21
Robert Thomas,21,STL,C,33,3,9,12,1,10,0.8,3,0,0,1,9,0,0,22,13.6,449,13:36,11,5,112,151,42.6,thomaro01,20-21
Nate Thompson,36,WPG,C,44,2,3,5,4,4,0.2,2,0,0,1,2,0,1,20,10.0,426,9:41,20,60,143,141,50.4,thompna01,20-21
Tage Thompson,23,BUF,C,38,8,6,14,-6,17,1.3,6,2,0,0,5,1,0,96,8.3,527,13:52,8,25,2,6,25.0,thompta01,20-21
Tyce Thompson,21,NJD,RW,7,0,1,1,-3,0,-0.1,0,0,0,0,1,0,0,4,0.0,61,8:43,2,5,0,9,0.0,thompty01,20-21
Joe Thornton,41,TOR,C,44,5,15,20,6,14,1.6,5,0,0,0,10,5,0,42,11.9,604,13:43,10,32,39,29,57.4,thornjo01,20-21
Chris Tierney,26,OTT,C,55,6,13,19,-12,8,0.8,6,0,0,3,12,0,1,53,11.3,824,14:59,32,23,269,321,45.6,tiernch01,20-21
Dmytro Timashov,24,NYI,LW,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,7,7:13,0,2,0,0,,timasdm01,20-21
Conor Timmins,22,COL,D,31,0,7,7,6,8,1.5,0,0,0,0,7,0,0,31,0.0,420,13:33,22,18,0,0,,timmico01,20-21
Jarred Tinordi,28,TOT,D,21,0,1,1,-6,11,0.0,0,0,0,0,1,0,0,30,0.0,359,17:06,30,56,0,0,,tinorja01,20-21
Owen Tippett,21,FLA,RW,45,7,11,18,-5,6,1.5,5,2,0,2,10,1,0,86,8.1,517,11:29,5,59,2,1,66.7,tippeow01,20-21
Brady Tkachuk,21,OTT,LW,56,17,19,36,-17,69,3.2,12,5,0,3,14,5,0,220,7.7,1021,18:14,23,248,118,131,47.4,tkachbr01,20-21
Matthew Tkachuk,23,CGY,LW,56,16,27,43,6,55,4.7,12,4,0,0,16,11,0,151,10.6,1017,18:09,9,132,3,4,42.9,tkachma01,20-21
Devon Toews,26,COL,D,53,9,22,31,29,16,7.2,7,2,0,2,18,4,0,121,7.4,1313,24:46,87,44,0,0,,toewsde01,20-21
Tyler Toffoli,28,MTL,C,52,28,16,44,0,24,6.1,19,7,2,5,12,3,1,158,17.7,911,17:31,12,75,21,33,38.9,toffoty01,20-21
Eeli Tolvanen,21,NSH,RW,40,11,11,22,-10,4,2.2,5,6,0,4,5,6,0,65,16.9,592,14:48,16,78,1,5,16.7,tolvaee01,20-21
Dominic Toninato,26,WPG,C,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,25,12:40,1,4,0,1,0.0,tonindo01,20-21
Yakov Trenin,24,NSH,C,45,5,6,11,4,22,1.0,5,0,0,0,6,0,0,62,8.1,520,11:34,21,94,4,8,33.3,treniya01,20-21
Vincent Trocheck,27,CAR,C,47,17,26,43,-3,20,4.7,10,7,0,2,15,11,0,123,13.8,857,18:14,28,107,431,338,56.0,trochvi01,20-21
Jacob Trouba,26,NYR,D,38,2,10,12,3,22,2.3,2,0,0,1,9,1,0,70,2.9,817,21:29,84,111,0,0,,troubja01,20-21
Alexander True,23,SJS,F,7,0,1,1,1,6,0.0,0,0,0,0,1,0,0,7,0.0,70,9:59,5,4,18,30,37.5,trueal01,20-21
Alex Tuch,24,VEG,RW,55,18,15,33,16,28,4.2,16,2,0,3,13,2,0,142,12.7,925,16:50,36,52,12,20,37.5,tuchal01,20-21
Kyle Turris,31,EDM,C,27,2,3,5,-11,10,-0.3,2,0,0,0,3,0,0,27,7.4,333,12:19,8,16,97,107,47.5,turriky01,20-21
Carsen Twarynski,23,PHI,F,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,4,0.0,62,8:51,2,17,1,2,33.3,twaryca01,20-21
Urho Vaakanainen,22,BOS,D,9,0,2,2,-3,2,0.2,0,0,0,0,2,0,0,15,0.0,170,18:55,19,3,0,0,,vaakaur01,20-21
Juuso Välimäki,22,CGY,D,49,2,9,11,-2,26,2.0,2,0,0,0,9,0,0,72,2.8,756,15:26,60,28,0,0,,valimju01,20-21
James van Riemsdyk,31,PHI,LW,56,17,26,43,2,14,4.5,7,10,0,1,24,2,0,132,12.9,926,16:33,16,40,9,9,50.0,vanrija01,20-21
Trevor van Riemsdyk,29,WSH,D,20,1,2,3,-1,2,0.5,1,0,0,0,1,1,0,23,4.3,342,17:05,27,13,0,0,,vanritr01,20-21
Sami Vatanen,29,TOT,D,39,2,4,6,3,20,1.6,2,0,0,0,4,0,0,55,3.6,664,17:01,49,27,0,0,,vatansa01,20-21
Frank Vatrano,26,FLA,LW,56,18,8,26,8,26,3.4,16,2,0,7,6,2,0,158,11.4,813,14:31,21,69,4,16,20.0,vatrafr01,20-21
Joe Veleno,21,DET,C,5,1,0,1,0,4,0.1,0,1,0,0,0,0,0,8,12.5,76,15:06,4,7,17,17,50.0,velenjo01,20-21
Carter Verhaeghe,25,FLA,C,43,18,18,36,24,31,5.2,16,1,1,3,17,1,0,107,16.8,763,17:44,14,33,23,26,46.9,verhaca01,20-21
Kristian Vesalainen,21,WPG,W,12,0,1,1,0,0,-0.1,0,0,0,0,1,0,0,5,0.0,104,8:41,5,8,0,0,,vesalkr01,20-21
Jimmy Vesey,27,TOT,LW,50,5,5,10,-14,10,-0.1,5,0,0,1,4,0,1,58,8.6,635,12:43,19,38,3,9,25.0,veseyji02,20-21
Jeffrey Viel,24,SJS,F,11,0,0,0,-7,23,-0.4,0,0,0,0,0,0,0,10,0.0,80,7:16,0,22,0,0,,vielje01,20-21
Gabriel Vilardi,21,LAK,C,54,10,13,23,-8,6,2.0,7,3,0,3,12,1,0,65,15.4,797,14:45,19,18,291,343,45.9,vilarga01,20-21
Jake Virtanen,24,VAN,RW,38,5,0,5,-4,41,0.2,4,1,0,1,0,0,0,50,10.0,466,12:15,12,83,9,4,69.2,virtaja01,20-21
Marc-Édouard Vlasic,33,SJS,D,51,1,5,6,-7,8,1.0,1,0,0,0,5,0,0,37,2.7,893,17:31,64,40,0,0,,vlasima01,20-21
Alexander Volkov,23,TOT,RW,37,7,6,13,1,6,1.5,7,0,0,0,5,1,0,35,20.0,431,11:39,26,36,2,3,40.0,volkoal01,20-21
Jakub Voráček,31,PHI,RW,53,9,34,43,-12,18,3.2,9,0,0,2,26,8,0,104,8.7,897,16:55,20,17,7,10,41.2,voracja01,20-21
Jakub Vrána,24,TOT,LW,50,19,17,36,10,10,4.9,19,0,0,7,12,5,0,100,19.0,750,15:00,8,29,4,5,44.4,vranaja01,20-21
Austin Wagner,23,LAK,LW,44,4,4,8,-14,15,0.1,4,0,0,1,4,0,0,67,6.0,462,10:30,10,97,0,2,0.0,wagneau01,20-21
Chris Wagner,29,BOS,C,41,2,3,5,-9,24,-0.4,1,0,1,0,3,0,0,57,3.5,479,11:41,21,75,41,38,51.9,wagnech01,20-21
Oliver Wahlstrom,20,NYI,RW,44,12,9,21,2,21,2.7,8,4,0,1,3,6,0,94,12.8,545,12:23,14,57,5,7,41.7,wahlsol01,20-21
Daniel Walcott,26,TBL,D,1,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0.0,10,10:03,0,7,0,1,0.0,walcoda01,20-21
Nathan Walker,26,STL,C,8,1,0,1,-4,2,-0.1,1,0,0,0,0,0,0,10,10.0,108,13:30,6,14,2,3,40.0,walkena01,20-21
Sean Walker,26,LAK,D,47,5,13,18,-13,18,2.6,5,0,0,0,12,1,0,92,5.4,854,18:10,72,43,0,0,,walkese01,20-21
Lucas Wallmark,25,TOT,C,20,0,3,3,-4,6,-0.2,0,0,0,0,0,2,1,11,0.0,228,11:23,6,25,67,95,41.4,wallmlu01,20-21
Jake Walman,24,STL,D,24,1,1,2,-7,8,0.0,1,0,0,0,1,0,0,47,2.1,347,14:28,20,26,0,0,,walmaja01,20-21
Austin Watson,29,OTT,LW,34,3,7,10,-7,40,0.4,3,0,0,0,6,0,1,41,7.3,408,12:00,49,100,6,17,26.1,watsoau01,20-21
Shea Weber,35,MTL,D,48,6,13,19,-4,33,3.2,2,4,0,1,6,7,0,104,5.8,1090,22:42,68,70,0,0,,webersh01,20-21
Yannick Weber,32,PIT,D,2,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,23,11:19,0,4,0,0,,weberya01,20-21
MacKenzie Weegar,27,FLA,D,54,6,30,36,29,45,7.4,6,0,0,1,25,3,2,101,5.9,1194,22:07,83,118,0,0,,weegama01,20-21
Andy Welinski,27,ANA,D,13,0,0,0,4,0,0.6,0,0,0,0,0,0,0,16,0.0,195,15:02,7,14,0,0,,welinan01,20-21
Alexander Wennberg,26,FLA,C,56,17,12,29,6,8,3.2,13,3,1,2,9,3,0,82,20.7,1017,18:10,36,29,388,400,49.2,wennbal01,20-21
Zach Werenski,23,CBJ,D,35,7,13,20,-9,13,3.1,7,0,0,1,8,5,0,79,8.9,853,24:22,39,21,0,0,,werenza01,20-21
Blake Wheeler,34,WPG,RW,50,15,31,46,-17,50,4.1,11,4,0,2,20,11,0,113,13.3,917,18:20,30,63,3,5,37.5,wheelbl01,20-21
Colin White,24,OTT,C,45,10,8,18,-6,16,1.6,8,2,0,0,6,2,0,69,14.5,661,14:41,18,58,170,232,42.3,whiteco02,20-21
Colton White,23,NJD,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,29,14:16,0,2,0,0,,whiteco03,20-21
Zach Whitecloud,24,VEG,D,51,2,10,12,9,24,2.8,2,0,0,1,10,0,0,54,3.7,909,17:49,75,85,0,0,,whiteza01,20-21
Tom Wilson,26,WSH,RW,47,13,20,33,1,96,3.5,8,4,1,4,16,4,0,83,15.7,777,16:32,25,105,11,15,42.3,wilsoto01,20-21
Christian Wolanin,25,TOT,D,18,0,3,3,-6,8,0.1,0,0,0,0,3,0,0,16,0.0,239,13:16,7,3,0,0,,wolanch01,20-21
Miles Wood,25,NJD,LW,55,17,8,25,-6,29,2.6,14,3,0,2,8,0,0,127,13.4,824,14:59,25,38,7,13,35.0,woodmi01,20-21
Kailer Yamamoto,22,EDM,RW,52,8,13,21,9,26,1.9,7,1,0,0,11,1,1,69,11.6,851,16:22,40,52,0,1,0.0,yamamka01,20-21
Keith Yandle,34,FLA,D,56,3,24,27,-8,38,3.1,2,1,0,1,7,17,0,113,2.7,966,17:15,27,18,0,0,,yandlke01,20-21
Jesse Ylönen,21,MTL,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,11:23,0,0,0,0,,yloneje01,20-21
Cameron York,20,PHI,D,3,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,59,19:47,2,1,0,0,,yorkca01,20-21
Pavel Zacha,23,NJD,C,50,17,18,35,-11,10,3.4,12,5,0,4,12,6,0,103,16.5,858,17:09,10,42,312,294,51.5,zachapa01,20-21
Filip Zadina,21,DET,RW,49,6,13,19,-4,0,1.2,3,3,0,1,10,3,0,97,6.2,823,16:48,22,22,5,10,33.3,zadinfi01,20-21
Nikita Zadorov,25,CHI,D,55,1,7,8,1,36,2.0,1,0,0,0,7,0,0,52,1.9,1056,19:12,74,190,0,0,,zadorni01,20-21
Nikita Zaitsev,29,OTT,D,55,4,13,17,-13,26,2.2,4,0,0,1,12,0,1,70,5.7,1251,22:44,110,114,0,0,,zaitsni01,20-21
