Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
C,2,0.05,0.07,0.12,0.04,0.58,2,3,5,2,8,0,24,5,-11.0,11.9,18.9,-7.0,-0.6,0.2,-0.4,,mckeggr01,21-22
D,1,0.1,0.1,0.2,0.08,1.6,1,1,2,1,7,0,10,3,0.0,4.4,4.4,-0.1,0.1,0.4,0.5,,patergr01,21-22
C,2,0.08,0.21,0.29,0.1,1.38,2,5,7,2,14,0,8,0,6.0,11.2,11.9,-0.7,0.0,0.5,0.6,,hofmagr01,21-22
LW,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0.0,1.6,0.3,1.3,0.0,0.0,0.0,,denisgr01,21-22
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1.0,0.1,0.2,-0.1,0.0,-0.1,-0.1,,brisegu01,21-22
D,13,0.14,0.38,0.52,0.18,2.04,10,26,36,13,94,1,76,24,41.0,72.4,53.2,19.1,2.7,4.7,7.3,,forslgu02,21-22
D,4,0.02,0.19,0.21,0.06,0.65,1,11,12,4,33,0,54,9,-12.0,36.9,40.2,-3.3,0.1,1.3,1.5,,lindsgu01,21-22
RW,19,0.22,0.43,0.65,0.23,1.49,17,33,50,18,95,15,105,13,-12.0,48.9,65.3,-16.3,2.8,1.1,3.8,3.0,nyquigu01,21-22
D,9,0.07,0.31,0.38,0.12,2.0,5,21,26,8,76,6,72,12,10.0,60.0,64.1,-4.1,1.1,4.7,5.8,,lindhha01,21-22
RW,1,0.17,0.33,0.5,0.18,1.67,1,2,3,1,4,0,5,0,-1.0,2.2,3.5,-1.4,0.2,0.1,0.2,,hodgsha01,21-22
D,2,0.06,0.06,0.11,0.04,1.44,2,2,4,2,19,0,26,7,0.0,19.3,18.7,0.6,-0.1,1.4,1.2,,fleurha01,21-22
C,1,0.17,0.0,0.17,0.09,1.17,1,0,1,1,3,0,1,0,2.0,1.8,3.1,-1.2,0.0,0.1,0.2,,lapiehe01,21-22
D,6,0.05,0.27,0.32,0.1,1.38,3,15,18,6,58,8,79,21,-8.0,43.2,54.2,-11.0,0.5,2.5,3.1,,jokihhe01,21-22
C,3,0.08,0.06,0.13,0.06,0.79,4,3,7,3,13,2,25,0,-14.0,17.4,18.7,-1.2,-0.5,0.2,-0.2,,borgshe01,21-22
RW,0,0.0,0.0,0.0,0.0,0.27,0,0,0,0,0,0,4,1,-3.0,2.6,4.2,-1.6,-0.3,0.0,-0.3,,faschhu01,21-22
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,,drewhu01,21-22
D,6,0.03,0.23,0.25,0.07,1.03,2,16,18,5,54,0,50,11,15.0,47.4,37.5,9.9,0.4,4.0,4.4,,coleia01,21-22
D,0,0.0,0.13,0.13,0.03,0.25,0,1,1,0,4,1,7,1,-3.0,3.2,4.1,-0.8,0.0,0.0,0.0,,mitchia01,21-22
D,5,0.03,0.17,0.19,0.06,0.7,2,13,15,5,52,0,78,25,-2.0,41.7,47.8,-6.1,0.0,2.6,2.6,,lyubuil01,21-22
F,14,0.4,0.21,0.6,0.27,2.77,20,10,30,14,50,9,32,7,16.0,35.1,24.3,10.8,2.8,1.3,4.2,1.0,mikheil01,21-22
LW,1,0.1,0.3,0.4,0.14,1.4,1,3,4,1,4,2,3,0,-1.0,3.2,2.4,0.7,0.2,0.1,0.3,,ratclis01,21-22
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2,0,-1.0,1.3,1.8,-0.6,-0.1,0.1,0.0,,phillis01,21-22
C,12,0.2,0.16,0.36,0.15,1.04,15,12,27,11,42,1,67,23,-3.0,34.4,43.8,-9.4,0.9,1.5,2.4,,lundeis01,21-22
C,23,0.32,0.42,0.74,0.28,1.37,25,32,57,22,86,19,71,8,4.0,48.5,59.0,-10.5,4.4,1.4,5.9,,barbaiv01,21-22
D,11,0.11,0.28,0.39,0.14,2.15,9,21,30,11,79,11,115,27,-20.0,59.8,65.6,-5.8,1.5,2.9,4.4,1.0,provoiv01,21-22
D,5,0.09,0.26,0.35,0.12,0.93,4,10,14,5,41,4,54,7,-10.0,25.5,37.9,-12.4,0.8,1.1,2.0,,moserja01,21-22
LW,14,0.26,0.21,0.47,0.2,1.46,17,14,31,13,59,11,57,15,6.0,33.3,39.2,-5.9,1.7,1.2,2.9,,comphj.01,21-22
C,36,0.4,0.84,1.24,0.45,2.58,31,64,95,34,129,50,89,24,15.0,49.5,50.1,-0.6,8.1,2.5,10.6,4.0,millejt01,21-22
D,12,0.05,0.48,0.53,0.16,2.09,4,36,40,12,107,15,74,17,35.0,70.6,55.8,14.9,2.1,6.8,8.9,,slavija01,21-22
D,1,0.17,0.0,0.17,0.09,0.83,1,0,1,1,1,1,3,0,-3.0,3.9,2.8,1.2,0.1,0.0,0.1,,ahcanja01,21-22
C,1,1.0,0.0,1.0,0.54,3.0,2,0,2,1,3,0,0,0,3.0,1.3,0.8,0.6,0.3,0.1,0.4,,druryja01,21-22
C,11,0.41,0.32,0.74,0.32,3.91,14,10,24,10,42,13,26,0,3.0,25.4,21.6,3.9,2.0,0.8,2.8,3.0,eicheja01,21-22
C,22,0.53,0.61,1.14,0.45,3.37,25,29,54,22,72,19,70,1,-16.0,41.9,37.4,4.5,5.3,0.5,5.8,0.0,hugheja03,21-22
D,3,0.01,0.11,0.12,0.04,0.77,1,8,9,3,44,0,58,19,5.0,42.8,50.2,-7.3,-0.6,2.4,1.9,,johnsja02,21-22
C,1,0.2,0.1,0.3,0.14,1.3,2,1,3,1,7,0,14,1,-6.0,3.8,7.3,-3.5,0.1,-0.1,0.0,,mcbaija03,21-22
RW,1,0.5,0.5,1.0,0.42,3.0,1,1,2,1,2,1,1,0,0.0,0.8,1.9,-1.0,0.2,0.0,0.3,,quinnja01,21-22
D,0,0.0,0.0,0.0,0.0,1.11,0,0,0,0,1,0,6,0,-5.0,4.2,6.3,-2.1,-0.2,-0.1,-0.2,,rathbja01,21-22
C,18,0.27,0.28,0.56,0.22,1.62,21,22,43,17,64,12,57,7,2.0,40.1,47.0,-6.8,3.2,1.3,4.5,1.0,rosloja01,21-22
C,1,0.0,0.2,0.2,0.05,1.4,0,3,3,1,3,0,9,1,-5.0,7.2,6.4,0.7,-0.2,0.1,-0.2,,studnja01,21-22
C,1,0.09,0.0,0.09,0.05,0.73,1,0,1,1,3,0,7,2,-2.0,3.0,4.8,-1.8,-0.1,0.1,0.0,,catesja01,21-22
D,0,0.0,0.13,0.13,0.03,0.75,0,1,1,0,6,0,5,0,1.0,3.8,5.4,-1.6,0.0,0.4,0.3,,bernaja01,21-22
D,3,0.01,0.12,0.14,0.04,0.59,1,9,10,3,60,10,68,9,-9.0,44.4,49.9,-5.5,-0.6,2.5,2.0,,brysoja01,21-22
D,0,0.0,0.17,0.17,0.05,0.83,0,1,1,0,2,0,5,0,-3.0,3.3,3.6,-0.3,0.0,0.0,0.0,,larssja01,21-22
D,0,0.0,0.0,0.0,0.0,2.13,0,0,0,0,2,0,3,0,-1.0,4.7,2.6,2.1,-0.1,0.1,0.0,,macdoja02,21-22
D,5,0.06,0.15,0.21,0.07,1.11,4,10,14,5,55,2,52,9,10.0,47.6,45.2,2.4,0.2,3.6,3.8,,middlja01,21-22
D,1,0.0,0.11,0.11,0.03,0.79,0,2,2,1,11,1,11,4,3.0,11.5,10.5,1.0,-0.2,0.9,0.7,,moverja01,21-22
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1.0,0.3,0.3,0.0,0.0,0.0,-0.1,,perreja01,21-22
C,8,0.18,0.08,0.26,0.12,1.31,12,5,17,8,25,2,24,0,-1.0,28.8,28.7,0.2,0.8,1.0,1.7,1.0,peterja01,21-22
D,13,0.14,0.35,0.48,0.17,2.52,11,27,38,13,88,7,77,21,25.0,62.7,67.8,-5.0,2.6,6.4,8.9,,troubja01,21-22
C,8,0.22,0.41,0.62,0.22,2.73,8,14,22,8,37,8,43,1,-13.0,26.5,22.9,3.7,1.1,0.5,1.5,,schwaja01,21-22
D,9,0.1,0.27,0.37,0.13,1.34,7,17,24,8,65,6,74,10,-5.0,48.1,65.6,-17.5,1.4,2.2,3.6,,beanja01,21-22
D,1,0.13,0.0,0.13,0.07,0.5,1,0,1,1,3,0,2,0,1.0,1.8,3.4,-1.6,0.1,0.2,0.3,,chrisja01,21-22
LW,18,0.32,0.22,0.55,0.23,2.39,24,16,40,17,56,7,45,2,6.0,53.0,34.3,18.8,3.2,1.7,4.9,2.0,debruja01,21-22
C/RW,11,0.18,0.22,0.4,0.16,1.72,13,15,28,11,45,0,76,26,-5.0,41.6,45.7,-4.1,0.9,1.2,2.1,,evansja02,21-22
C,33,0.53,0.58,1.11,0.44,3.47,39,42,81,33,126,43,70,0,13.0,70.2,58.8,11.3,7.6,2.2,9.7,8.0,guentja01,21-22
C,2,0.05,0.1,0.15,0.05,0.85,2,4,6,2,14,0,23,7,-2.0,15.5,23.6,-8.2,-0.5,0.4,-0.1,,leschja01,21-22
D,7,0.05,0.24,0.29,0.09,1.07,4,17,21,7,50,0,105,28,-27.0,43.4,59.5,-16.2,0.6,2.0,2.6,1.0,mccabja01,21-22
D,5,0.06,0.23,0.3,0.1,1.6,3,10,13,4,41,0,62,15,-6.0,37.9,37.6,0.3,0.4,1.1,1.6,,muzzija01,21-22
LW,1,0.11,0.11,0.22,0.09,0.89,1,1,2,1,3,0,5,0,-2.0,2.2,3.6,-1.4,0.1,0.0,0.1,,neighja01,21-22
D,3,0.06,0.14,0.2,0.07,1.71,3,7,10,4,22,0,27,2,-3.0,27.4,26.1,1.3,0.4,1.2,1.5,,walmaja01,21-22
D,8,0.15,0.3,0.45,0.16,3.0,7,13,20,7,39,3,67,11,-20.0,29.5,38.4,-8.9,1.4,1.1,2.4,0.0,chychja01,21-22
LW,7,0.09,0.3,0.4,0.13,2.26,5,15,20,7,45,17,43,12,-3.0,25.2,29.5,-4.3,0.0,1.1,1.1,,silfvja01,21-22
D,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,3,0,5,2,0.0,4.1,5.4,-1.2,-0.1,0.3,0.1,,galvaja01,21-22
RW,18,0.08,0.71,0.78,0.23,1.86,6,53,59,18,88,33,68,0,-13.0,40.9,55.7,-14.8,2.7,1.0,3.7,3.0,voracja01,21-22
LW,9,0.5,0.23,0.73,0.33,2.5,13,6,19,9,21,7,22,0,-8.0,12.0,17.1,-5.1,2.0,0.2,2.2,1.0,vranaja01,21-22
D,1,0.0,0.3,0.3,0.08,1.3,0,3,3,1,7,0,6,0,1.0,7.7,4.7,3.0,0.1,0.4,0.5,,zborija01,21-22
D,1,0.0,0.19,0.19,0.05,1.56,0,3,3,1,7,0,6,0,1.0,10.7,6.5,4.2,0.0,0.6,0.6,,chatfja01,21-22
LW,2,0.11,0.11,0.21,0.08,1.63,2,2,4,2,9,5,5,0,-1.0,7.0,5.9,1.1,-0.1,0.2,0.1,,nealja01,21-22
LW,17,0.29,0.17,0.46,0.21,2.27,23,13,36,16,59,16,76,0,-33.0,47.0,48.9,-1.9,2.4,0.5,2.9,1.0,vanrija01,21-22
LW,17,0.22,0.34,0.56,0.21,2.22,17,27,44,17,67,17,73,10,-13.0,45.4,50.9,-5.5,2.3,1.4,3.7,,bennja01,21-22
D,10,0.05,0.35,0.4,0.12,1.69,4,27,31,10,76,17,85,0,-26.0,56.8,67.8,-11.0,1.5,2.1,3.6,,drysdja01,21-22
D,5,0.01,0.22,0.24,0.07,1.32,1,15,16,5,60,1,77,17,-1.0,50.6,51.2,-0.5,0.0,3.2,3.2,,oleksja01,21-22
RW,1,0.15,0.08,0.23,0.1,1.69,2,1,3,1,4,0,10,0,-6.0,6.0,6.2,-0.2,0.1,-0.1,0.0,,jenikja01,21-22
D,6,0.04,0.2,0.24,0.07,1.13,3,14,17,5,69,0,52,8,25.0,52.6,44.2,8.4,0.5,4.3,4.8,,ruttaja02,21-22
D,4,0.05,0.1,0.15,0.05,0.85,4,8,12,4,48,0,73,26,1.0,34.9,44.5,-9.6,-0.1,3.5,3.5,,hakanja01,21-22
C/LW,6,0.11,0.19,0.3,0.11,1.12,6,10,16,6,29,1,42,4,-10.0,24.8,32.5,-7.7,0.1,0.5,0.6,,kuokkja01,21-22
C,5,0.09,0.08,0.17,0.07,0.87,7,6,13,5,18,1,25,0,-8.0,21.2,25.4,-4.2,-0.1,0.5,0.4,,harkija01,21-22
C,21,0.36,0.31,0.68,0.28,2.69,26,22,48,20,62,20,70,2,-26.0,40.3,37.3,3.0,4.0,0.7,4.8,2.0,mccanja01,21-22
D,14,0.15,0.46,0.62,0.21,1.78,10,29,39,13,103,31,61,21,32.0,50.2,38.7,11.5,3.2,4.0,7.2,,spurgja01,21-22
C,0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,0,0,3,0,-3.0,2.3,2.2,0.1,-0.3,0.0,-0.3,,anderja01,21-22
D,1,0.14,0.0,0.14,0.08,0.71,1,0,1,1,1,0,6,0,-5.0,3.1,3.4,-0.3,0.1,-0.1,-0.1,,tinorja01,21-22
C,4,0.08,0.1,0.18,0.07,1.06,5,6,11,4,21,0,39,17,-1.0,25.4,30.4,-4.9,-0.7,0.9,0.2,,dickija01,21-22
LW,32,0.55,0.51,1.07,0.43,2.97,40,36,76,32,114,36,62,0,16.0,65.4,45.0,20.5,7.7,2.4,10.1,4.0,roberja01,21-22
C,10,0.17,0.18,0.35,0.14,1.37,12,12,24,10,37,14,28,2,-3.0,31.7,25.7,6.0,1.4,0.6,2.0,1.0,spezzja01,21-22
LW,7,0.2,0.22,0.41,0.16,2.49,8,9,17,7,32,7,27,0,-2.0,25.4,21.5,3.9,0.7,0.6,1.3,,zuckeja01,21-22
C,4,0.1,0.12,0.22,0.09,0.9,5,6,11,4,21,8,27,0,-14.0,15.1,20.0,-5.0,0.0,0.4,0.3,,weathja01,21-22
RW/C,1,0.03,0.03,0.06,0.02,0.73,1,1,2,1,5,0,41,16,-20.0,10.2,19.4,-9.2,-1.0,-0.2,-1.2,,beaglja01,21-22
D,3,0.05,0.14,0.18,0.06,0.91,2,6,8,3,28,0,34,5,-1.0,29.3,29.2,0.1,-0.1,2.3,2.2,,megnaja02,21-22
F,0,0.0,0.33,0.33,0.09,2.33,0,1,1,0,3,0,2,0,1.0,2.2,1.5,0.7,0.0,0.1,0.1,,halbgja01,21-22
C,1,0.0,0.15,0.15,0.04,0.95,0,3,3,1,5,0,8,1,-2.0,7.6,7.2,0.3,-0.3,0.1,-0.2,,megnaja01,21-22
C,16,0.23,0.27,0.51,0.2,1.64,17,20,37,15,69,21,63,14,0.0,42.7,46.5,-3.8,1.8,1.9,3.7,1.0,pageaje01,21-22
C,17,0.25,0.34,0.59,0.22,2.63,18,25,43,17,70,14,72,8,-8.0,44.5,46.7,-2.3,2.4,1.2,3.6,1.0,carteje01,21-22
F,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,-0.3,0.0,0.0,0.0,,malotje01,21-22
D,9,0.09,0.31,0.4,0.13,1.82,6,20,26,9,70,6,96,21,-11.0,53.2,56.1,-2.9,1.4,2.2,3.6,,petryje01,21-22
LW/C,26,0.41,0.38,0.79,0.33,3.28,32,29,61,25,94,24,84,0,-14.0,59.2,54.5,4.6,5.6,1.3,6.9,,skinnje01,21-22
F,2,0.09,0.06,0.15,0.06,0.88,3,2,5,2,6,0,8,0,-2.0,11.1,11.5,-0.3,-0.1,0.4,0.3,,vielje01,21-22
D,1,0.0,0.33,0.33,0.09,0.83,0,2,2,1,2,0,7,0,-5.0,2.5,3.3,-0.7,0.1,-0.2,-0.1,,davieje01,21-22
D,2,0.03,0.08,0.11,0.04,1.14,2,5,7,2,42,1,72,25,-6.0,36.7,41.0,-4.3,-0.6,2.2,1.6,,lauzoje01,21-22
C,9,0.18,0.23,0.41,0.16,1.32,10,12,22,9,30,2,38,1,-9.0,28.6,29.7,-1.1,1.1,0.5,1.7,,boqvije01,21-22
W,27,0.34,0.62,0.96,0.35,2.59,25,45,70,26,94,26,69,1,0.0,59.5,43.1,16.4,5.9,1.5,7.4,4.0,brattje01,21-22
RW,13,0.17,0.24,0.41,0.16,1.18,14,19,33,13,63,2,43,6,24.0,48.4,37.8,10.6,1.2,2.3,3.5,,fastje01,21-22
F,1,0.14,0.0,0.14,0.08,1.43,1,0,1,1,4,0,0,0,4.0,3.6,2.1,1.5,-0.1,0.3,0.2,,frodeje01,21-22
C,11,0.18,0.26,0.44,0.17,1.23,12,16,28,11,42,9,30,0,3.0,32.6,28.2,4.3,1.7,1.0,2.7,,kotkaje01,21-22
RW,13,0.22,0.34,0.55,0.21,2.46,14,21,35,13,74,19,33,0,22.0,54.1,43.4,10.7,1.9,1.9,3.7,,puljuje01,21-22
RW,2,0.14,0.21,0.36,0.14,1.14,2,3,5,2,10,0,8,0,2.0,6.3,7.1,-0.8,0.2,0.3,0.5,,yloneje01,21-22
LW,6,0.12,0.1,0.22,0.09,1.62,8,7,15,6,24,1,61,14,-24.0,31.2,33.5,-2.3,-0.5,0.2,-0.3,,veseyji02,21-22
C,29,0.33,0.66,0.99,0.35,2.63,26,51,77,28,115,37,72,5,11.0,66.2,48.0,18.3,6.1,2.5,8.6,3.0,paveljo01,21-22
F,3,0.33,0.25,0.58,0.25,1.75,4,3,7,3,10,1,6,0,3.0,4.3,5.7,-1.4,0.7,0.3,1.0,,snivejo01,21-22
C,4,0.15,0.15,0.29,0.12,0.76,5,5,10,4,16,4,22,0,-10.0,16.5,15.5,1.0,0.4,-0.1,0.3,,thornjo01,21-22
C,6,0.12,0.11,0.23,0.09,1.11,8,7,15,6,25,2,40,3,-14.0,24.3,37.3,-13.0,-0.2,0.5,0.3,,velenjo01,21-22
RW,5,0.1,0.13,0.23,0.09,1.72,6,8,14,5,26,4,55,18,-15.0,28.2,30.0,-1.8,-0.4,0.4,0.1,2.0,armiajo01,21-22
D,2,0.13,0.13,0.25,0.1,1.33,3,3,6,2,23,0,33,9,-1.0,16.6,23.7,-7.1,0.3,0.9,1.2,,edmunjo01,21-22
C,20,0.34,0.3,0.64,0.26,2.9,25,22,47,20,97,35,74,28,16.0,48.6,34.7,13.9,3.3,1.5,4.8,,eriksjo02,21-22
LW,14,0.27,0.27,0.54,0.22,1.89,16,16,32,13,55,9,65,8,-11.0,35.1,37.2,-2.1,1.9,1.0,2.9,1.0,farabjo01,21-22
D,2,0.05,0.09,0.14,0.05,0.41,2,4,6,2,14,0,28,1,-13.0,20.2,18.7,1.5,0.1,0.4,0.6,,hanlejo01,21-22
F,2,0.02,0.11,0.13,0.04,1.05,1,6,7,2,15,0,22,1,-6.0,21.5,19.3,2.3,-0.7,0.5,-0.2,,kivirjo01,21-22
RW,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0.0,3.6,1.5,2.0,-0.1,0.0,-0.1,,anderjo08,21-22
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,-0.3,0.0,0.0,0.0,,keanejo01,21-22
LW/C,8,0.16,0.33,0.49,0.18,1.02,7,14,21,8,33,5,43,11,-4.0,23.1,19.8,3.3,0.8,0.6,1.4,,larssjo02,21-22
D,24,0.22,0.69,0.91,0.31,2.5,16,51,67,23,128,39,92,16,13.0,60.8,59.4,1.4,6.4,4.6,11.0,2.0,carlsjo01,21-22
C,2,0.04,0.04,0.07,0.03,1.18,2,2,4,2,10,0,25,3,-12.0,15.6,25.7,-10.1,-1.1,0.3,-0.7,,haydejo01,21-22
D,14,0.08,0.55,0.64,0.19,1.88,6,39,45,14,100,36,95,3,-28.0,67.0,66.2,0.8,3.0,2.3,5.4,,klingjo01,21-22
LW,1,0.07,0.07,0.14,0.06,1.79,1,1,2,1,3,1,7,0,-5.0,4.0,6.4,-2.5,-0.2,0.1,-0.1,,leonajo01,21-22
D,7,0.01,0.3,0.31,0.09,1.11,1,23,24,7,62,4,75,18,1.0,57.5,56.3,1.3,0.4,3.6,4.0,,marinjo01,21-22
D,0,0.0,0.14,0.14,0.04,1.0,0,1,1,0,5,0,5,2,2.0,3.1,5.2,-2.1,-0.1,0.4,0.4,,moorejo01,21-22
C,28,0.34,0.62,0.96,0.35,3.0,26,47,73,27,119,48,79,0,-8.0,59.7,48.9,10.8,5.9,1.0,6.9,,tavarjo01,21-22
RW,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,2,0,2,0,0.0,1.3,1.4,-0.1,-0.1,0.0,0.0,,peterjo01,21-22
D,0,0.0,0.0,0.0,0.0,1.75,0,0,0,0,1,0,0,0,1.0,1.9,1.3,0.7,-0.1,0.2,0.1,,kovacjo01,21-22
LW,42,0.49,0.91,1.4,0.52,3.2,39,72,111,41,158,40,54,0,64.0,71.2,44.2,27.0,10.8,3.9,14.7,2.0,gaudrjo01,21-22
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0.0,0.6,1.1,-0.5,0.0,0.0,0.0,,lizotjo01,21-22
LW,1,0.02,0.05,0.07,0.03,0.84,1,2,3,1,9,0,18,0,-9.0,13.2,16.7,-3.5,-0.7,0.2,-0.4,,gadjojo01,21-22
D,10,0.07,0.34,0.41,0.13,1.73,5,24,29,9,91,14,98,30,9.0,63.0,45.6,17.4,1.3,2.7,4.0,,brodijo01,21-22
RW,2,0.07,0.13,0.2,0.07,1.0,2,4,6,2,10,0,11,1,0.0,9.3,10.0,-0.6,-0.1,0.3,0.3,,rondbjo01,21-22
D,4,0.01,0.19,0.2,0.06,1.31,1,12,13,4,61,0,86,20,-5.0,51.2,49.1,2.1,-0.3,2.8,2.4,,siegejo01,21-22
C,9,0.2,0.16,0.36,0.15,1.72,12,9,21,9,36,10,51,0,-25.0,32.1,33.6,-1.5,0.9,0.4,1.3,,dahlejo01,21-22
LW,7,0.18,0.41,0.59,0.21,1.82,6,13,19,7,25,5,30,1,-9.0,17.7,24.9,-7.2,0.9,0.4,1.3,0.0,drouijo01,21-22
LW,39,0.38,1.06,1.44,0.49,2.78,29,81,110,38,149,51,79,16,35.0,62.3,47.2,15.1,9.6,2.3,11.9,5.0,huberjo01,21-22
C,26,0.39,0.47,0.87,0.35,3.3,29,34,63,25,82,21,59,1,3.0,61.4,45.1,16.3,5.7,1.5,7.2,6.0,audymjo01,21-22
C,13,0.17,0.35,0.52,0.18,1.76,12,24,36,13,61,15,73,13,-14.0,38.2,42.8,-4.6,1.2,1.2,2.4,6.0,toewsjo01,21-22
D,7,0.06,0.23,0.29,0.09,0.86,4,15,19,6,59,0,61,17,15.0,40.8,42.1,-1.3,0.9,2.5,3.4,,merrijo01,21-22
C,1,0.05,0.05,0.09,0.04,1.55,1,1,2,1,5,0,7,3,1.0,7.3,8.3,-1.0,-0.4,0.3,0.0,,brodzjo01,21-22
RW,6,0.03,0.27,0.29,0.09,1.19,2,19,21,6,41,8,65,22,-10.0,31.4,34.6,-3.3,-0.8,1.2,0.4,0.0,donskjo01,21-22
RW,17,0.27,0.29,0.56,0.22,2.08,20,22,42,17,70,18,80,0,-28.0,50.2,45.8,4.4,2.3,0.9,3.2,2.0,eberljo01,21-22
LW,10,0.16,0.27,0.44,0.16,1.77,10,16,26,10,55,4,33,8,26.0,34.6,26.3,8.3,1.1,1.6,2.6,,greenjo02,21-22
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.1,0.3,0.0,0.0,0.0,,grossjo01,21-22
D,1,0.1,0.0,0.1,0.05,0.9,1,0,1,1,8,0,5,0,3.0,6.0,6.9,-1.0,0.0,0.5,0.5,,harrijo01,21-22
C,27,0.36,0.65,1.01,0.37,2.54,26,46,72,27,92,24,58,0,10.0,49.0,49.8,-0.9,6.2,1.6,7.8,4.0,kyroujo01,21-22
LW,6,0.1,0.15,0.25,0.1,1.31,6,9,15,6,24,0,25,2,1.0,28.7,24.9,3.8,0.2,0.8,1.0,,martijo01,21-22
D,3,0.04,0.13,0.18,0.06,1.4,2,6,8,3,29,0,50,14,-7.0,30.5,38.0,-7.5,0.0,1.3,1.2,,oestejo01,21-22
D,3,0.08,0.25,0.33,0.12,1.71,2,6,8,3,20,3,18,1,0.0,17.5,17.0,0.6,0.4,1.1,1.5,,spencjo01,21-22
C,14,0.22,0.24,0.46,0.18,1.87,16,18,34,14,61,6,56,12,11.0,49.9,38.7,11.2,1.4,1.9,3.3,,staaljo01,21-22
D,2,0.03,0.18,0.21,0.06,0.95,1,7,8,2,30,0,32,3,1.0,22.4,23.8,-1.4,0.2,0.8,0.9,,bennjo01,21-22
C,0,0.0,1.0,1.0,0.27,1.0,0,1,1,0,1,0,1,0,0.0,0.6,0.3,0.3,0.1,0.0,0.1,,cramajo01,21-22
RW,14,0.28,0.19,0.46,0.2,2.19,18,12,30,13,54,9,71,1,-25.0,38.5,48.4,-10.0,1.6,0.5,2.1,,anderjo05,21-22
RW,0,0.0,0.13,0.13,0.03,0.5,0,1,1,0,2,0,4,0,-2.0,1.5,2.8,-1.3,-0.1,0.0,-0.1,,archijo01,21-22
C,16,0.19,0.41,0.59,0.22,1.18,14,29,43,16,65,16,62,6,-7.0,42.5,48.9,-6.4,2.2,1.5,3.7,2.0,bailejo01,21-22
D,2,0.0,0.12,0.12,0.03,0.87,0,6,6,2,22,0,41,12,-7.0,24.8,29.5,-4.7,-0.3,1.3,1.0,,brownjo01,21-22
LW,1,0.14,0.29,0.43,0.15,1.43,1,2,3,1,5,0,4,0,1.0,3.3,2.2,1.1,0.2,0.1,0.3,,leivojo01,21-22
D,3,0.08,0.11,0.18,0.07,0.95,3,4,7,3,16,0,31,1,-14.0,21.3,22.7,-1.4,0.3,0.3,0.6,,mahurjo01,21-22
D,6,0.09,0.15,0.24,0.09,1.37,6,10,16,6,41,0,67,15,-11.0,44.6,43.9,0.8,0.6,2.0,2.6,,mansojo01,21-22
D,13,0.15,0.32,0.47,0.17,2.19,12,24,36,13,106,27,90,8,-3.0,74.7,64.5,10.2,2.4,3.5,5.9,,morrijo04,21-22
C,25,0.53,0.3,0.83,0.37,2.61,34,19,53,24,90,36,67,6,-7.0,41.0,45.3,-4.3,5.4,1.4,6.8,2.0,norrijo01,21-22
LW,0,0.0,0.07,0.07,0.02,0.87,0,1,1,0,2,0,10,8,0.0,5.4,6.2,-0.8,-0.4,0.3,-0.2,,slavijo01,21-22
RW,6,0.09,0.11,0.2,0.08,0.89,7,8,15,6,28,1,51,18,-6.0,26.9,33.4,-6.5,-0.4,0.9,0.4,,lammiju01,21-22
LW,2,0.11,0.0,0.11,0.06,1.19,3,0,3,2,5,0,16,7,-4.0,11.0,12.3,-1.3,-0.5,0.4,-0.1,,khairju01,21-22
RW,3,0.06,0.08,0.14,0.05,1.41,3,4,7,3,14,0,23,0,-9.0,22.3,22.6,-0.3,-0.4,0.3,-0.1,,gauthju01,21-22
RW,0,0.0,0.0,0.0,0.0,1.14,0,0,0,0,1,0,10,4,-5.0,3.1,6.5,-3.3,-0.4,0.0,-0.4,,baileju01,21-22
D,1,0.14,0.14,0.29,0.12,1.86,1,1,2,1,5,0,8,0,-3.0,5.0,6.3,-1.3,0.1,0.0,0.2,,barroju01,21-22
D,7,0.09,0.17,0.26,0.1,1.06,6,11,17,6,46,0,69,25,2.0,38.7,45.1,-6.5,0.7,3.2,3.9,,braunju01,21-22
