Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Evgeny Kuznetsov,30.0,WSH,C,81,12,43,55,-26,56,3.3,7,5,0,2,30,13,0,172,7.0,1463,18:04,29,43,508,561,47.5,kuzneev01,22-23
Jordan Kyrou,24.0,STL,C,79,37,36,73,-38,22,6.7,26,11,0,5,23,12,1,272,13.6,1422,18:00,35,14,5,9,35.7,kyroujo01,22-23
Kevin Labanc,27.0,SJS,RW,72,15,18,33,-17,36,2.4,13,2,0,0,17,1,0,129,11.6,1031,14:20,28,70,5,3,62.5,labanke01,22-23
Jackson LaCombe,22.0,ANA,D,2,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,37,18:29,9,1,0,0,,lacomja01,22-23
Tanner Laczynski,25.0,PHI,C,32,2,2,4,-5,2,-0.1,2,0,0,0,2,0,0,23,8.7,305,9:31,10,30,50,47,51.5,laczyta01,22-23
Sam Lafferty,27.0,TOT,C,70,12,15,27,-11,37,2.0,8,0,4,1,14,0,1,102,11.8,1023,14:37,33,125,248,237,51.1,laffesa01,22-23
Alexis Lafrenière,21.0,NYR,LW,81,16,23,39,10,33,3.6,13,3,0,2,22,1,0,135,11.9,1233,15:13,28,141,28,48,36.8,lafreal01,22-23
Patrik Laine,24.0,CBJ,RW,55,22,30,52,-12,16,5.2,14,8,0,1,22,8,0,184,12.0,1052,19:07,27,27,28,52,35.0,lainepa01,22-23
Maxime Lajoie,25.0,CAR,D,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,24,7:51,0,2,0,0,,lajoima01,22-23
Dylan Larkin,26.0,DET,C,80,32,47,79,-7,45,8.0,15,16,1,5,32,15,0,244,13.1,1564,19:33,27,47,737,618,54.4,larkidy01,22-23
Adam Larsson,30.0,SEA,D,82,8,25,33,27,47,6.7,7,0,1,2,25,0,0,143,5.6,1938,23:38,173,222,0,0,,larssad01,22-23
Jacob Larsson,25.0,OTT,D,7,0,0,0,0,6,0.1,0,0,0,0,0,0,0,4,0.0,84,11:58,6,7,0,0,,larssja01,22-23
Scott Laughton,28.0,PHI,C,78,18,25,43,-9,50,3.4,10,5,3,0,17,4,4,170,10.6,1426,18:17,57,156,509,568,47.3,laughsc01,22-23
Jakub Lauko,22.0,BOS,C,23,4,3,7,2,11,0.8,4,0,0,1,3,0,0,17,23.5,204,8:52,6,44,0,4,0.0,laukoja01,22-23
Jeremy Lauzon,25.0,NSH,D,67,3,9,12,-11,66,2.1,3,0,0,0,8,0,1,77,3.9,1128,16:51,75,250,0,0,,lauzoje01,22-23
Curtis Lazar,27.0,TOT,C,49,3,2,5,-6,21,-0.5,3,0,0,0,2,0,0,55,5.5,585,11:56,53,138,140,132,51.5,lazarcu01,22-23
Brett Leason,23.0,ANA,RW,54,6,3,9,-21,14,-0.3,6,0,0,1,3,0,0,51,11.8,588,10:54,18,35,2,4,33.3,leasobr01,22-23
Nick Leddy,31.0,STL,D,78,2,21,23,4,20,3.5,2,0,0,1,21,0,0,79,2.5,1648,21:07,96,43,0,0,,leddyni01,22-23
Anders Lee,32.0,NYI,LW,82,28,22,50,-3,50,5.4,22,6,0,4,14,8,0,214,13.1,1412,17:13,57,125,27,23,54.0,leean01,22-23
Artturi Lehkonen,27.0,COL,LW,64,21,30,51,8,28,5.0,12,8,1,3,18,12,0,150,14.0,1309,20:27,43,93,4,19,17.4,lehkoar01,22-23
Josh Leivo,29.0,STL,LW,51,4,12,16,0,25,0.9,4,0,0,0,12,0,0,91,4.4,606,11:53,13,55,3,4,42.9,leivojo01,22-23
Brendan Lemieux,26.0,TOT,LW,45,2,7,9,-3,74,0.2,2,0,0,0,7,0,0,44,4.5,458,10:11,15,131,7,7,50.0,lemiebr01,22-23
John Leonard,24.0,NSH,LW,6,1,0,1,0,2,0.1,1,0,0,1,0,0,0,4,25.0,69,11:32,4,4,0,0,,leonajo01,22-23
Jake Leschyshyn,23.0,TOT,C,35,0,0,0,-10,8,-0.9,0,0,0,0,0,0,0,31,0.0,320,9:08,11,55,118,115,50.6,leschja01,22-23
Kris Letang,35.0,PIT,D,64,12,29,41,-13,30,5.5,5,6,1,3,14,15,0,161,7.5,1591,24:51,108,162,0,0,,letankr01,22-23
Vinni Lettieri,27.0,BOS,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,10,9:50,0,3,0,1,0.0,lettivi01,22-23
Anton Levtchi,27.0,FLA,F,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,19,9:35,0,0,0,1,0.0,levtcan01,22-23
Trevor Lewis,36.0,CGY,C,82,9,11,20,-7,18,0.9,7,1,1,1,11,0,0,144,6.3,994,12:07,33,158,131,178,42.4,lewistr01,22-23
Timothy Liljegren,23.0,TOR,D,67,6,12,18,24,30,5.1,5,0,1,0,10,1,1,84,7.1,1200,17:55,93,107,0,0,,liljeti01,22-23
Oskar Lindblom,26.0,SJS,LW,73,6,9,15,-16,18,0.3,6,0,0,0,8,1,0,75,8.0,772,10:34,24,64,9,10,47.4,lindbos01,22-23
Esa Lindell,28.0,DAL,D,82,8,16,24,29,10,6.8,8,0,0,2,14,0,2,116,6.9,1633,19:55,147,87,0,0,,lindees01,22-23
Ryan Lindgren,24.0,NYR,D,63,1,17,18,29,45,5.1,0,0,1,0,16,0,1,75,1.3,1187,18:50,92,68,0,0,,lindgry01,22-23
Elias Lindholm,28.0,CGY,C,80,22,42,64,6,14,6.0,11,10,1,2,29,11,2,186,11.8,1492,18:39,50,98,857,681,55.7,lindhel01,22-23
Hampus Lindholm,29.0,BOS,D,80,10,43,53,49,56,10.9,9,1,0,2,27,16,0,158,6.3,1855,23:11,100,78,0,0,,lindhha01,22-23
Gustav Lindström,24.0,DET,D,36,1,7,8,-16,20,0.3,1,0,0,0,7,0,0,18,5.6,510,14:10,34,39,0,0,,lindsgu01,22-23
Jake Livingstone,,NSH,D,5,0,1,1,-2,2,0.1,0,0,0,0,1,0,0,3,0.0,77,15:27,11,6,0,0,,livinja02,22-23
Blake Lizotte,25.0,LAK,C,81,11,23,34,11,70,2.9,11,0,0,1,21,0,2,108,10.2,1048,12:57,39,96,413,394,51.2,lizotbl01,22-23
William Lockwood,24.0,VAN,RW,13,0,1,1,-7,0,-0.4,0,0,0,0,1,0,0,12,0.0,134,10:17,13,37,0,0,,lockwwi01,22-23
Ryan Lomberg,28.0,FLA,LW,82,12,8,20,-1,88,1.3,12,0,0,1,8,0,0,134,9.0,927,11:19,24,149,15,15,50.0,lombery01,22-23
Steven Lorentz,26.0,SJS,C,80,10,9,19,-18,16,0.7,8,1,1,0,8,0,1,111,9.0,947,11:50,46,133,262,285,47.9,lorenst01,22-23
Adam Lowry,29.0,WPG,LW,82,13,23,36,4,48,2.9,10,0,3,2,19,2,2,126,10.3,1283,15:39,46,161,595,585,50.4,lowryad01,22-23
Jake Lucchini,27.0,OTT,F,11,1,0,1,-2,0,-0.1,0,1,0,1,0,0,0,14,7.1,128,11:40,1,16,0,2,0.0,lucchja01,22-23
Milan Lucic,34.0,CGY,LW,77,7,12,19,-13,43,0.6,7,0,0,0,12,0,0,73,9.6,871,11:18,15,168,17,22,43.6,lucicmi01,22-23
Matt Luff,25.0,DET,RW,19,2,2,4,-4,0,0.1,2,0,0,0,2,0,0,20,10.0,188,9:53,9,22,0,2,0.0,luffma01,22-23
Anton Lundell,21.0,FLA,C,73,12,21,33,1,43,2.1,10,0,2,1,16,5,0,152,7.9,1195,16:22,32,29,269,310,46.5,lundean01,22-23
Isac Lundeström,23.0,ANA,C,61,4,10,14,-13,2,-0.2,3,0,1,0,10,0,0,60,6.7,874,14:20,43,20,286,316,47.5,lundeis01,22-23
Nils Lundkvist,22.0,DAL,D,60,6,10,16,-5,26,2.7,5,1,0,2,8,2,0,94,6.4,979,16:19,67,49,0,0,,lundkni01,22-23
Eetu Luostarinen,24.0,FLA,C,82,17,26,43,19,28,4.0,15,2,0,1,22,3,1,132,12.9,1311,15:59,51,64,175,243,41.9,luostee01,22-23
Joona Luoto,25.0,CBJ,F,7,1,0,1,-7,0,-0.2,1,0,0,0,0,0,0,7,14.3,87,12:28,3,11,1,0,100.0,luotojo01,22-23
Olle Lycksell,23.0,PHI,RW,8,0,1,1,-3,8,-0.1,0,0,0,0,1,0,0,5,0.0,84,10:34,7,1,0,0,,lycksol01,22-23
Ilya Lyubushkin,28.0,BUF,D,68,2,12,14,-2,38,1.8,1,0,1,1,11,0,1,41,4.9,1021,15:01,104,99,0,0,,lyubuil01,22-23
Olli Määttä,28.0,DET,D,78,6,17,23,-9,14,3.9,6,0,0,0,17,0,0,62,9.7,1459,18:42,128,78,0,0,,maattol01,22-23
Matias Maccelli,22.0,ARI,LW,64,11,38,49,0,18,4.0,10,1,0,1,26,12,0,61,18.0,1004,15:41,20,24,0,7,0.0,maccema01,22-23
Kurtis MacDermid,28.0,COL,D,44,1,5,6,-1,55,0.9,1,0,0,1,5,0,0,20,5.0,367,8:20,31,86,0,1,0.0,macdeku01,22-23
Jacob MacDonald,29.0,TOT,D,58,1,7,8,-14,23,0.5,1,0,0,0,6,1,0,75,1.3,698,12:02,43,69,0,0,,macdoja02,22-23
Zack MacEwen,26.0,TOT,C,56,4,6,10,-11,66,-0.1,4,0,0,3,6,0,0,73,5.5,648,11:34,29,150,15,14,51.7,macewza01,22-23
Connor Mackey,26.0,TOT,D,30,3,4,7,-4,48,1.0,3,0,0,0,4,0,0,31,9.7,421,14:03,29,61,0,0,,mackeco01,22-23
Nathan MacKinnon,27.0,COL,C,71,42,69,111,29,30,13.1,30,12,0,9,47,22,0,366,11.5,1585,22:19,40,53,519,649,44.4,mackina01,22-23
Saku Mäenalanen,28.0,WPG,RW,64,4,6,10,0,16,0.4,4,0,0,0,6,0,0,61,6.6,661,10:20,31,113,3,5,37.5,maenasa01,22-23
Josh Mahura,24.0,FLA,D,82,4,12,16,17,48,3.6,4,0,0,1,12,0,0,78,5.1,1151,14:02,70,101,0,0,,mahurjo01,22-23
Cale Makar,24.0,COL,D,60,17,49,66,16,30,10.5,12,5,0,6,24,25,0,176,9.7,1583,26:23,78,65,0,0,,makarca01,22-23
Beck Malenstyn,24.0,WSH,LW,9,1,1,2,0,2,0.2,1,0,0,1,1,0,0,7,14.3,89,9:55,5,34,1,0,100.0,malenbe01,22-23
Denis Malgin,26.0,TOT,C,65,13,8,21,4,8,2.2,13,0,0,1,7,1,0,112,11.6,710,10:55,18,68,4,6,40.0,malgide01,22-23
Evgeni Malkin,36.0,PIT,C,82,27,56,83,-12,82,7.6,16,11,0,3,31,25,0,240,11.3,1524,18:35,33,53,422,434,49.3,malkiev01,22-23
Brad Malone,33.0,EDM,C,10,0,0,0,-4,6,-0.3,0,0,0,0,0,0,0,7,0.0,77,7:41,4,26,26,19,57.8,malonbr01,22-23
Mikhail Maltsev,24.0,COL,LW,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,4,0.0,33,6:36,2,4,14,13,51.9,maltsmi01,22-23
Andrew Mangiapane,26.0,CGY,LW,82,17,26,43,12,40,3.9,15,2,0,1,22,2,2,182,9.3,1379,16:49,26,86,5,9,35.7,mangian01,22-23
Josh Manson,31.0,COL,D,27,2,8,10,13,42,2.5,2,0,0,2,8,0,0,41,4.9,478,17:41,41,64,0,0,,mansojo01,22-23
Anthony Mantha,28.0,WSH,RW,67,11,16,27,-8,31,2.0,10,1,0,2,15,1,0,119,9.2,953,14:13,24,68,9,8,52.9,manthan01,22-23
Brad Marchand,34.0,BOS,LW,73,21,46,67,27,74,7.0,12,9,0,4,25,20,1,183,11.5,1353,18:32,22,81,22,35,38.6,marchbr03,22-23
Kirill Marchenko,22.0,CBJ,RW,59,21,4,25,-23,16,2.2,14,7,0,1,3,1,0,131,16.0,955,16:11,39,34,9,7,56.3,marchki01,22-23
Jonathan Marchessault,32.0,VEG,C,76,28,29,57,2,21,6.1,19,9,0,4,22,7,0,234,12.0,1303,17:08,17,76,21,35,37.5,audymjo01,22-23
Mason Marchment,27.0,DAL,F,68,12,19,31,-6,80,2.2,10,2,0,2,16,3,0,148,8.1,1068,15:42,39,88,10,15,40.0,marchma01,22-23
John Marino,25.0,NJD,D,64,4,14,18,21,20,4.5,4,0,0,0,13,0,1,67,6.0,1349,21:04,81,44,0,0,,marinjo01,22-23
Mitch Marner,25.0,TOR,RW,80,30,69,99,18,28,10.2,17,9,4,4,41,27,1,196,15.3,1702,21:17,45,53,0,4,0.0,marnemi01,22-23
Pat Maroon,34.0,TBL,LW,80,5,9,14,-5,150,0.2,5,0,0,0,8,1,0,62,8.1,828,10:21,12,172,2,10,16.7,maroopa01,22-23
Matt Martin,33.0,NYI,LW,81,7,12,19,4,63,1.3,7,0,0,1,12,0,0,82,8.5,903,11:09,43,295,9,18,33.3,martima02,22-23
Alec Martinez,35.0,VEG,D,77,3,11,14,30,29,5.0,2,0,1,2,11,0,0,76,3.9,1480,19:13,244,48,0,0,,martial01,22-23
Jordan Martinook,30.0,CAR,LW,82,13,21,34,7,61,2.9,12,0,1,3,20,0,1,162,8.0,1282,15:38,31,81,32,39,45.1,martijo01,22-23
Mike Matheson,28.0,MTL,D,48,8,26,34,7,33,5.4,8,0,0,2,15,9,2,126,6.3,1174,24:27,80,53,0,0,,mathemi01,22-23
Auston Matthews,25.0,TOR,C,74,40,45,85,31,20,10.6,27,13,0,8,30,15,0,327,12.2,1501,20:17,92,78,550,499,52.4,matthau01,22-23
Scott Mayfield,30.0,NYI,D,82,6,18,24,8,83,5.3,6,0,0,1,18,0,0,119,5.0,1724,21:02,168,107,0,0,,mayfisc01,22-23
Dysin Mayo,26.0,ARI,D,15,0,0,0,-8,8,-0.4,0,0,0,0,0,0,0,7,0.0,175,11:42,20,30,0,0,,mayody01,22-23
Charlie McAvoy,25.0,BOS,D,67,7,45,52,29,54,8.8,5,2,0,2,28,17,0,105,6.7,1494,22:18,131,84,0,0,,mcavoch01,22-23
Jack McBain,23.0,ARI,C,82,12,14,26,-8,64,1.3,12,0,0,2,14,0,0,85,14.1,1146,13:59,51,304,370,470,44.0,mcbaija03,22-23
Jake McCabe,29.0,TOT,D,76,3,22,25,19,56,5.9,3,0,0,1,22,0,0,96,3.1,1480,19:29,151,163,0,0,,mccabja01,22-23
Jared McCann,26.0,SEA,C,79,40,30,70,18,14,8.9,30,7,3,3,21,9,0,210,19.0,1291,16:20,28,65,26,52,33.3,mccanja01,22-23
Michael McCarron,27.0,NSH,RW,32,2,2,4,-3,24,0.0,2,0,0,0,1,0,1,39,5.1,337,10:33,20,75,63,43,59.4,mccarmi01,22-23
Connor McDavid,26.0,EDM,C,82,64,89,153,22,36,18.2,39,21,4,11,36,50,3,352,18.2,1836,22:23,40,89,525,486,51.9,mcdavco01,22-23
Ryan McDonagh,33.0,NSH,D,71,2,18,20,12,22,5.0,2,0,0,1,18,0,0,78,2.6,1529,21:32,165,63,0,0,,mcdonry01,22-23
Aidan McDonough,23.0,VAN,LW,6,1,0,1,-2,2,0.0,1,0,0,0,0,0,0,4,25.0,56,9:19,2,7,1,0,100.0,mcdonai01,22-23
Hugh McGing,24.0,STL,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,9:37,0,0,0,0,,mcginhu01,22-23
Brock McGinn,28.0,TOT,LW,75,12,7,19,-6,21,1.1,10,0,2,3,7,0,0,91,13.2,978,13:02,43,84,4,10,28.6,mcginbr01,22-23
Dylan McIlrath,30.0,WSH,D,6,0,1,1,-6,7,-0.3,0,0,0,0,1,0,0,1,0.0,70,11:41,7,14,0,0,,mcilrdy01,22-23
Roland McKeown,27.0,NSH,D,6,0,0,0,1,8,0.2,0,0,0,0,0,0,0,3,0.0,78,12:59,6,4,0,0,,mckeoro01,22-23
Hunter McKown,20.0,CBJ,F,12,0,2,2,-4,8,-0.2,0,0,0,0,2,0,0,13,0.0,147,12:14,5,12,48,39,55.2,mckowhu01,22-23
Marc McLaughlin,23.0,BOS,F,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,20,10:04,0,2,6,5,54.5,mclauma01,22-23
Michael McLeod,24.0,NJD,C,80,4,22,26,6,43,1.4,4,0,0,1,21,0,1,90,4.4,980,12:15,51,127,587,381,60.6,mcleomi01,22-23
Ryan McLeod,23.0,EDM,C,57,11,12,23,4,18,1.9,9,0,2,0,11,0,1,78,14.1,809,14:11,20,40,288,310,48.2,mcleory01,22-23
Bobby McMann,26.0,TOR,F,10,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,18,0.0,106,10:34,0,17,1,1,50.0,mcmanbo02,22-23
Connor McMichael,22.0,WSH,C,6,0,0,0,0,5,-0.1,0,0,0,0,0,0,0,2,0.0,53,8:52,3,2,2,1,66.7,mcmicco01,22-23
Brayden McNabb,32.0,VEG,D,82,1,16,17,17,51,4.2,1,0,0,0,14,0,2,89,1.1,1627,19:51,197,201,0,0,,mcnabbr01,22-23
Mason McTavish,20.0,ANA,C,80,17,26,43,-19,44,3.0,10,7,0,1,19,7,0,161,10.6,1230,15:22,37,55,307,418,42.3,mctavma01,22-23
Cole McWard,21.0,VAN,D,5,1,0,1,0,0,0.2,1,0,0,0,0,0,0,6,16.7,71,14:13,6,5,0,0,,mcwarco01,22-23
Jaycob Megna,30.0,TOT,D,54,1,11,12,3,21,2.5,1,0,0,0,10,0,1,56,1.8,1019,18:52,66,86,0,0,,megnaja02,22-23
Jayson Megna,32.0,TOT,C,55,2,6,8,-21,6,-0.7,2,0,0,0,6,0,0,36,5.6,550,10:00,23,47,146,133,52.3,megnaja01,22-23
Timo Meier,26.0,TOT,RW,78,40,26,66,-19,43,7.1,23,17,0,5,20,6,0,327,12.2,1512,19:23,37,154,21,36,36.8,meierti01,22-23
Dawson Mercer,21.0,NJD,C,82,27,29,56,22,14,6.4,24,2,1,6,20,8,1,161,16.8,1358,16:34,63,36,70,95,42.4,merceda01,22-23
Dakota Mermis,29.0,MIN,D,2,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,1,0.0,29,14:28,3,2,0,0,,mermida01,22-23
Jonathon Merrill,30.0,MIN,D,73,2,10,12,-2,38,2.6,2,0,0,0,10,0,0,43,4.7,1106,15:09,107,47,0,0,,merrijo01,22-23
Victor Mete,24.0,TOR,D,11,0,2,2,3,4,0.5,0,0,0,0,2,0,0,7,0.0,144,13:04,9,3,0,0,,metevi01,22-23
Carson Meyer,25.0,CBJ,RW,14,0,1,1,-2,6,-0.2,0,0,0,0,1,0,0,17,0.0,136,9:43,6,26,0,0,,meyerca01,22-23
Ben Meyers,24.0,COL,F,39,4,0,4,-6,6,-0.1,4,0,0,0,0,0,0,33,12.1,374,9:36,13,25,96,91,51.3,meyerbe01,22-23
Jacob Middleton,27.0,MIN,D,79,3,12,15,15,72,4.8,3,0,0,0,11,0,1,79,3.8,1504,19:02,155,115,0,0,,middlja01,22-23
Ilya Mikheyev,28.0,VAN,F,46,13,15,28,3,2,2.6,12,1,0,2,13,2,0,91,14.3,778,16:55,14,13,2,8,20.0,mikheil01,22-23
Niko Mikkola,26.0,TOT,D,81,1,5,6,6,58,2.1,1,0,0,0,5,0,0,62,1.6,1412,17:26,106,151,0,0,,mikkoni01,22-23
Sonny Milano,26.0,WSH,LW,64,11,22,33,-5,18,2.8,10,1,0,3,18,4,0,80,13.8,826,12:54,15,39,0,0,,milanso01,22-23
Colin Miller,30.0,DAL,D,79,6,15,21,23,37,5.6,5,1,0,3,15,0,0,106,5.7,1325,16:46,70,108,0,0,,milleco02,22-23
J.T. Miller,29.0,VAN,C,81,32,50,82,-7,60,7.5,16,11,5,3,27,19,4,223,14.3,1675,20:41,51,200,487,399,55.0,millejt01,22-23
K'Andre Miller,23.0,NYR,D,79,9,34,43,12,47,7.5,9,0,0,2,29,3,2,113,8.0,1734,21:57,105,162,0,0,,milleka01,22-23
Daniil Miromanov,25.0,VEG,D,14,2,4,6,-6,2,0.5,1,1,0,0,2,2,0,22,9.1,238,17:02,13,7,0,0,,miromda01,22-23
Ian Mitchell,24.0,CHI,D,35,1,7,8,-8,8,1.1,1,0,0,0,6,1,0,25,4.0,554,15:50,37,16,0,0,,mitchia01,22-23
Casey Mittelstadt,24.0,BUF,C,82,15,44,59,-8,22,4.4,10,4,1,2,32,12,0,135,11.1,1290,15:44,16,30,338,398,45.9,mitteca01,22-23
Sean Monahan,28.0,MTL,C,25,6,11,17,-5,16,1.3,5,1,0,0,8,3,0,55,10.9,434,17:22,8,10,177,144,55.1,monahse01,22-23
Brandon Montour,28.0,FLA,D,80,16,57,73,9,107,9.9,13,3,0,5,27,30,0,242,6.6,1930,24:08,93,92,0,0,,montobr01,22-23
Trevor Moore,27.0,LAK,LW,59,10,19,29,-2,14,1.9,7,2,1,1,13,5,1,163,6.1,1002,16:59,23,60,14,25,35.9,mooretr01,22-23
Josh Morrissey,27.0,WPG,D,78,16,60,76,2,41,11.3,14,2,0,6,34,26,0,172,9.3,1890,24:14,119,89,0,0,,morrijo04,22-23
J.J. Moser,22.0,ARI,D,82,7,24,31,-12,35,4.1,4,3,0,1,16,8,0,93,7.5,1726,21:03,137,80,0,0,,moserja01,22-23
Tyler Motte,27.0,TOT,C,62,8,11,19,3,6,1.5,7,0,1,1,11,0,0,109,7.3,780,12:34,60,118,21,30,41.2,mottety01,22-23
Jacob Moverare,24.0,LAK,D,2,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,6,0.0,30,14:58,4,3,0,0,,moverja01,22-23
Connor Murphy,29.0,CHI,D,80,7,6,13,-10,69,3.3,5,0,2,0,6,0,0,85,8.2,1551,19:23,160,165,0,0,,murphco02,22-23
Ryan Murray,29.0,EDM,D,13,0,3,3,-4,4,0.0,0,0,0,0,3,0,0,8,0.0,171,13:07,12,11,0,0,,murrary01,22-23
Jake Muzzin,33.0,TOR,D,4,0,1,1,0,2,0.2,0,0,0,0,1,0,0,8,0.0,67,16:43,10,11,0,0,,muzzija01,22-23
Philippe Myers,26.0,TBL,D,11,1,2,3,0,4,0.5,1,0,0,0,2,0,0,21,4.8,127,11:33,6,31,0,0,,myersph01,22-23
Tyler Myers,32.0,VAN,D,78,1,16,17,-16,76,1.6,1,0,0,0,15,0,1,100,1.0,1631,20:54,144,93,0,0,,myersty01,22-23
Vladislav Namestnikov,30.0,TOT,C,77,8,17,25,5,35,1.7,7,1,0,0,15,2,0,108,7.4,972,12:37,39,108,77,128,37.6,namesvl01,22-23
Martin Nečas,24.0,CAR,C,82,28,43,71,5,32,7.6,19,9,0,5,25,17,1,240,11.7,1510,18:25,21,57,188,229,45.1,necasma01,22-23
Jake Neighbours,20.0,STL,LW,43,6,4,10,-19,24,-0.1,5,1,0,1,3,1,0,53,11.3,534,12:26,21,63,7,12,36.8,neighja01,22-23
Brock Nelson,31.0,NYI,C,82,36,39,75,13,24,9.1,30,6,0,8,28,11,0,222,16.2,1512,18:26,43,50,490,547,47.3,nelsobr01,22-23
Patrik Nemeth,30.0,ARI,D,75,0,5,5,-7,30,1.0,0,0,0,0,5,0,0,62,0.0,1333,17:46,118,116,0,0,,nemetpa01,22-23
Nikita Nesterenko,21.0,ANA,C,9,1,0,1,-3,0,-0.1,1,0,0,0,0,0,0,23,4.3,120,13:17,1,6,0,3,0.0,nesteni02,22-23
Alex Newhook,22.0,COL,C,82,14,16,30,0,22,2.3,13,1,0,3,15,1,0,116,12.1,1144,13:57,26,60,208,295,41.4,newhoal01,22-23
Valeri Nichushkin,27.0,COL,RW,53,17,30,47,15,2,4.9,6,10,1,2,22,6,2,158,10.8,1074,20:16,37,54,0,4,0.0,nichuva01,22-23
Nino Niederreiter,30.0,TOT,RW,78,24,17,41,-13,22,3.9,20,4,0,2,14,3,0,181,13.3,1270,16:17,33,165,8,5,61.5,niedeni01,22-23
Markus Niemeläinen,24.0,EDM,D,23,0,0,0,3,4,0.3,0,0,0,0,0,0,0,16,0.0,231,10:02,16,61,0,0,,niemema01,22-23
Matthew Nieto,30.0,TOT,LW,81,12,12,24,-15,16,1.2,12,0,0,2,11,1,0,115,10.4,1096,13:31,32,43,9,9,50.0,nietoma01,22-23
Stefan Noesen,29.0,CAR,RW,78,13,23,36,11,32,3.8,6,7,0,4,15,8,0,134,9.7,962,12:20,18,99,53,55,49.1,noesest01,22-23
Joshua Norris,23.0,OTT,C,8,2,1,3,-1,6,0.2,2,0,0,0,1,0,0,15,13.3,144,17:59,6,7,33,24,57.9,norrijo01,22-23
Tomáš Nosek,30.0,BOS,C,66,7,11,18,9,48,1.3,5,0,2,1,11,0,0,69,10.1,828,12:33,31,69,354,243,59.3,nosekto01,22-23
Thomas Novak,25.0,NSH,C,51,17,26,43,5,8,4.8,12,5,0,3,19,7,0,93,18.3,747,14:39,23,9,179,223,44.5,novakth01,22-23
Ryan Nugent-Hopkins,29.0,EDM,C,82,37,67,104,12,35,10.9,21,15,1,3,26,38,3,201,18.4,1624,19:48,26,48,308,374,45.2,nugenry01,22-23
Darnell Nurse,27.0,EDM,D,82,12,31,43,26,64,7.6,10,0,2,4,29,1,1,203,5.9,1927,23:30,164,146,0,0,,nurseda01,22-23
Alexander Nylander,24.0,PIT,LW,9,1,1,2,1,6,0.1,1,0,0,0,1,0,0,11,9.1,111,12:18,3,12,1,1,50.0,nylanal01,22-23
William Nylander,26.0,TOR,C,82,40,47,87,10,28,10.0,31,9,0,5,28,19,0,293,13.7,1520,18:33,26,18,25,34,42.4,nylanwi01,22-23
Gustav Nyquist,33.0,TOT,RW,51,11,16,27,-9,16,2.0,9,0,2,2,15,1,0,102,10.8,899,17:37,30,41,14,18,43.8,nyquigu01,22-23
Liam O'Brien,28.0,ARI,C,56,3,8,11,-5,114,0.0,3,0,0,0,8,0,0,39,7.7,640,11:26,28,203,4,11,26.7,obrieli01,22-23
Drew O'Connor,24.0,PIT,F,46,5,6,11,-3,12,0.7,5,0,0,0,6,0,0,62,8.1,452,9:49,14,63,18,21,46.2,oconndr01,22-23
Logan O'Connor,26.0,COL,RW,82,9,17,26,11,37,1.8,7,0,2,0,16,0,1,104,8.7,1165,14:12,50,116,2,10,16.7,oconnlo01,22-23
Ryan O'Reilly,31.0,TOT,C,53,16,14,30,-21,16,2.0,14,1,1,4,10,4,0,102,15.7,951,17:56,23,18,499,396,55.8,oreilry01,22-23
Jordan Oesterle,30.0,DET,D,52,2,9,11,-9,19,1.6,2,0,0,0,9,0,0,54,3.7,814,15:39,68,41,0,0,,oestejo01,22-23
Nikita Okhotyuk,22.0,NJD,D,10,1,0,1,1,2,0.3,1,0,0,1,0,0,0,6,16.7,117,11:44,9,31,0,0,,okhotni01,22-23
Kyle Okposo,34.0,BUF,RW,75,11,17,28,-7,34,1.5,9,1,1,3,14,3,0,150,7.3,1100,14:40,25,78,164,186,46.9,okposky01,22-23
Oskar Olausson,20.0,COL,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:02,0,0,0,0,,olausos01,22-23
Jamie Oleksiak,30.0,SEA,D,75,9,16,25,13,72,4.8,9,0,0,2,16,0,0,76,11.8,1444,19:15,115,126,0,0,,oleksja01,22-23
Mathieu Olivier,25.0,CBJ,F,66,5,10,15,-20,81,0.1,5,0,0,1,10,0,0,75,6.7,768,11:38,58,178,2,13,13.3,olivima01,22-23
Fredrik Olofsson,26.0,DAL,LW,28,1,3,4,0,2,0.0,1,0,0,1,3,0,0,34,2.9,286,10:12,8,32,3,5,37.5,olofsfr01,22-23
Gustav Olofsson,28.0,SEA,D,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,6,0.0,39,12:56,4,2,0,0,,olofsgu01,22-23
