Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,1,0.01,0.03,0.04,0.02,0.71,1,2,3,1,24,0,38,11,-3,30.4,31.1,-0.7,-0.8,2.0,1.3,,borowma01,16-17
D,1,0.0,0.5,0.5,0.14,1.0,0,2,2,1,2,0,1,0,1,1.6,1.7,-0.1,0.2,0.1,0.3,,faynema01,16-17
D,13,0.15,0.33,0.48,0.17,1.86,13,30,43,15,103,27,83,30,22,56.4,47.3,9.1,3.1,6.3,9.4,1.0,giordma01,16-17
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.0,0.0,0.0,,jankoma01,16-17
C,14,0.21,0.24,0.45,0.18,1.54,18,21,39,16,63,32,53,21,-2,25.0,29.1,-4.2,2.6,1.1,3.7,5.0,letesma01,16-17
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.5,0.5,0.0,0.0,0.0,-0.1,,mcneima01,16-17
D,6,0.05,0.16,0.21,0.07,1.05,4,14,18,6,51,0,73,22,0,42.3,48.3,-6.0,0.4,3.8,4.3,,pysykma01,16-17
C,31,0.41,0.63,1.04,0.39,2.03,35,55,90,34,119,28,82,8,18,57.3,49.7,7.6,8.1,2.2,10.3,2.0,scheima01,16-17
RW,21,0.31,0.45,0.76,0.29,1.89,24,35,59,23,87,30,46,1,12,41.7,35.9,5.8,4.8,2.1,6.8,2.0,stonema01,16-17
D,9,0.09,0.31,0.4,0.13,1.68,7,22,29,10,56,21,50,2,-12,45.3,41.7,3.7,2.1,1.8,3.9,,streima01,16-17
D,2,0.05,0.05,0.1,0.04,0.57,2,2,4,2,17,0,28,15,4,15.9,18.1,-2.2,0.0,1.1,1.1,,stuarma01,16-17
C,4,0.11,0.18,0.29,0.11,1.16,4,8,12,4,15,6,9,0,0,11.6,11.4,0.2,0.5,0.4,0.9,,danoma01,16-17
C,14,0.28,0.19,0.46,0.2,1.77,21,14,35,15,48,15,63,10,-19,35.6,41.7,-6.1,2.4,0.8,3.2,2.0,granlma01,16-17
LW,1,0.1,0.1,0.2,0.08,0.8,1,1,2,1,4,0,5,1,0,3.7,2.4,1.4,0.1,0.1,0.2,,hannima01,16-17
D,2,0.03,0.08,0.11,0.04,1.0,2,5,7,2,32,1,26,1,7,31.7,34.7,-3.0,-0.1,2.3,2.2,,nutivma01,16-17
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,3,0,-3,0.3,0.5,-0.2,0.0,-0.1,-0.2,,frkma01,16-17
C,16,0.28,0.27,0.55,0.22,2.38,22,21,43,18,60,19,70,12,-17,35.8,41.1,-5.3,3.0,0.7,3.7,,hanzama01,16-17
D,2,0.04,0.24,0.28,0.09,0.88,1,7,8,2,21,0,22,4,3,17.8,15.7,2.1,0.3,1.0,1.4,,marinma01,16-17
LW,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,2,0,-2,1.4,1.4,0.0,-0.1,0.0,-0.1,,raymoma01,16-17
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.5,1.8,-1.3,-0.1,-0.1,-0.1,,barzama01,16-17
D,12,0.14,0.3,0.45,0.16,1.72,12,25,37,13,92,21,61,5,15,50.9,47.3,3.5,3.1,3.9,6.9,,dumbama01,16-17
C,16,0.2,0.49,0.69,0.24,2.06,14,35,49,17,75,28,58,0,-11,37.5,34.2,3.2,3.5,0.5,4.0,0.0,perrema01,16-17
RW,20,0.19,0.55,0.74,0.25,2.36,17,48,65,22,89,25,53,4,15,53.5,44.3,9.2,4.0,2.0,6.0,3.0,zuccama01,16-17
D,1,0.04,0.04,0.08,0.03,0.67,1,1,2,1,13,0,20,3,-4,11.0,15.7,-4.7,-0.1,0.5,0.4,,bartkma01,16-17
LW,3,0.06,0.1,0.16,0.06,1.61,3,5,8,3,18,6,23,0,-10,20.3,15.2,5.0,-0.6,0.4,-0.2,,belesma01,16-17
D,5,0.05,0.19,0.24,0.08,1.11,3,13,16,5,49,4,40,3,8,40.9,36.8,4.1,0.7,2.7,3.5,,bennima01,16-17
LW,7,0.15,0.08,0.23,0.11,1.42,11,5,16,7,30,1,46,12,-4,26.5,32.6,-6.1,0.4,0.7,1.1,,calvema01,16-17
D,0,0.0,0.17,0.17,0.05,0.33,0,1,1,0,3,0,6,2,-1,2.5,2.7,-0.2,0.0,0.1,0.1,,carlema01,16-17
C,12,0.18,0.25,0.43,0.16,1.29,14,20,34,13,44,5,63,28,4,31.8,29.5,2.3,2.0,0.9,2.9,,cullema01,16-17
C,16,0.23,0.3,0.53,0.21,2.08,20,25,45,18,54,12,88,12,-34,44.3,45.6,-1.3,2.6,0.5,3.1,2.0,duchema01,16-17
D,1,0.04,0.04,0.08,0.03,0.54,1,1,2,1,9,0,7,1,3,9.9,10.9,-1.0,-0.1,1.2,1.2,,greenma01,16-17
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,2,0,2,0,0,1.3,1.4,0.0,0.0,0.1,0.0,,grzelma01,16-17
LW,3,0.1,0.07,0.17,0.07,1.0,4,3,7,3,12,0,23,9,-3,12.8,13.4,-0.6,0.0,0.4,0.3,1.0,hendrma01,16-17
D,5,0.01,0.25,0.26,0.08,1.01,1,20,21,6,45,0,58,19,8,43.3,42.4,0.9,0.6,2.9,3.6,,hunwima01,16-17
D,5,0.04,0.15,0.19,0.06,1.32,3,12,15,5,48,0,42,9,15,38.6,35.2,3.4,0.4,3.6,4.0,,irwinma01,16-17
LW,4,0.06,0.05,0.11,0.05,0.8,6,4,10,4,20,0,22,2,0,23.8,25.7,-1.9,-0.5,0.7,0.2,,martima02,16-17
LW,13,0.17,0.22,0.4,0.15,1.65,15,20,35,14,50,27,27,0,-4,29.8,26.6,3.2,2.5,1.0,3.5,1.0,moulsma01,16-17
D,12,0.06,0.44,0.5,0.15,1.97,6,37,43,13,85,18,68,21,20,53.5,49.8,3.8,2.7,4.8,7.4,,niskama01,16-17
LW,4,0.15,0.08,0.23,0.1,1.1,7,3,10,5,11,3,19,0,-11,11.3,11.6,-0.3,0.6,-0.1,0.5,,puempma01,16-17
RW,8,0.16,0.14,0.3,0.12,1.46,11,10,21,9,31,6,27,5,3,24.0,24.1,-0.1,0.8,1.2,2.0,1.0,readma01,16-17
C,8,0.07,0.21,0.28,0.09,0.73,7,19,26,9,31,0,49,21,3,25.9,27.7,-1.9,0.3,1.4,1.6,,stajama01,16-17
D,2,0.0,0.13,0.13,0.04,0.8,0,7,7,2,21,0,35,1,-13,20.4,27.7,-7.2,-0.1,0.4,0.3,,tennyma01,16-17
LW,0,0.0,0.5,0.5,0.14,3.0,0,1,1,0,2,1,1,0,0,1.3,1.2,0.1,0.0,0.0,0.1,,loritma01,16-17
LW,5,0.12,0.1,0.22,0.09,1.44,8,6,14,6,18,1,43,14,-12,26.2,25.3,0.9,-0.3,0.7,0.4,,nietoma01,16-17
C,1,0.1,0.1,0.2,0.08,0.9,1,1,2,1,2,0,5,0,-3,2.0,4.5,-2.5,0.0,0.0,0.0,,pecama01,16-17
LW,16,0.17,0.46,0.63,0.21,1.87,14,38,52,18,70,20,37,1,14,39.8,34.8,4.9,3.5,1.9,5.4,,tkachma01,16-17
D,7,0.04,0.24,0.28,0.09,1.46,3,22,25,8,71,9,81,23,4,62.1,53.3,8.7,0.5,4.1,4.6,,ekholma01,16-17
LW,13,0.15,0.49,0.64,0.22,1.83,10,32,42,14,56,17,50,2,-9,30.5,38.0,-7.5,2.4,0.8,3.2,1.0,domima01,16-17
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,0,-3,1.1,2.0,-0.8,-0.1,-0.1,-0.2,,mccorma01,16-17
LW,28,0.43,0.4,0.83,0.34,3.31,39,35,74,31,92,26,61,10,15,53.3,47.4,5.8,6.9,2.4,9.3,4.0,pacioma01,16-17
C,9,0.16,0.16,0.33,0.13,1.09,12,12,24,10,28,0,35,13,7,25.5,23.6,1.8,1.2,1.4,2.6,,karlsme01,16-17
LW,1,0.11,0.05,0.16,0.07,1.32,2,1,3,1,3,0,6,0,-3,6.4,6.3,0.1,0.0,0.1,0.1,,bournmi01,16-17
C,4,0.06,0.07,0.13,0.05,0.94,4,5,9,4,16,0,31,3,-12,23.1,30.3,-7.2,-0.6,0.5,-0.1,,chapumi01,16-17
D,7,0.12,0.24,0.35,0.13,1.8,7,13,20,7,38,2,51,11,-5,30.9,29.2,1.8,1.4,2.1,3.5,,delzomi01,16-17
RW,16,0.21,0.33,0.54,0.2,2.46,19,30,49,19,71,13,61,17,13,46.3,40.9,5.4,2.7,2.2,4.9,,frolimi01,16-17
RW,18,0.36,0.17,0.53,0.24,2.13,30,14,44,20,56,0,42,8,22,35.3,42.7,-7.4,4.4,1.9,6.3,1.0,grabnmi01,16-17
D,0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,2,0,4,1,-1,3.8,4.1,-0.3,-0.1,0.1,0.0,,kaplami01,16-17
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.1,0.3,-0.2,0.0,0.0,-0.1,,liambmi01,16-17
RW,2,0.03,0.13,0.16,0.05,1.0,1,4,5,2,9,2,11,0,-4,8.2,10.4,-2.2,-0.2,0.2,0.0,,mccarmi01,16-17
LW,5,0.15,0.06,0.21,0.1,1.21,9,3,12,6,19,0,27,1,-7,22.6,25.4,-2.8,0.2,0.6,0.7,,rafflmi01,16-17
C,3,0.05,0.18,0.24,0.08,0.87,2,7,9,3,12,2,16,1,-5,13.2,12.0,1.2,0.0,0.3,0.4,,sgarbmi01,16-17
D,5,0.05,0.19,0.23,0.08,1.27,3,13,16,5,46,8,53,15,0,34.4,47.1,-12.8,0.4,2.9,3.3,,stonemi01,16-17
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.0,0.6,-0.6,0.0,0.0,-0.1,,zalewmi01,16-17
D,3,0.04,0.12,0.16,0.05,1.34,2,7,9,3,29,0,34,7,1,30.7,26.2,4.4,0.2,1.4,1.6,,kempnmi01,16-17
D,1,0.05,0.09,0.14,0.05,0.73,1,2,3,1,8,0,13,2,-3,10.8,13.0,-2.1,0.0,0.4,0.4,,rozsimi01,16-17
LW,11,0.2,0.13,0.33,0.14,1.39,17,11,28,12,37,5,34,1,-1,30.4,32.4,-2.0,1.9,1.0,2.9,,ferlami01,16-17
C,4,0.03,0.17,0.21,0.06,0.64,2,11,13,4,22,0,16,0,6,18.8,17.4,1.4,0.0,0.9,1.0,,haleymi01,16-17
RW,0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,1,0,3,1,-1,1.3,2.1,-0.8,-0.2,0.0,-0.1,,salommi01,16-17
C,14,0.25,0.41,0.66,0.25,2.13,15,25,40,15,63,18,39,3,9,31.9,29.3,2.7,3.0,1.2,4.2,3.0,zibanmi01,16-17
C,20,0.27,0.38,0.65,0.24,2.43,24,34,58,22,80,22,68,19,9,42.8,38.3,4.5,4.1,2.1,6.2,1.0,backlmi01,16-17
C,26,0.32,0.53,0.85,0.32,2.19,29,47,76,29,97,25,68,19,23,49.0,37.2,11.8,6.2,2.3,8.5,1.0,granlmi01,16-17
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,0.0,0.0,0.0,,blundmi01,16-17
LW,11,0.16,0.34,0.51,0.18,2.33,11,23,34,12,48,13,44,1,-9,31.6,34.6,-3.0,1.6,1.2,2.8,2.0,cammami01,16-17
C,17,0.25,0.33,0.58,0.23,1.67,20,26,46,18,64,24,59,21,1,34.3,30.1,4.2,3.4,1.3,4.7,,fishemi01,16-17
D,14,0.19,0.31,0.5,0.19,1.74,15,24,39,15,71,20,73,3,-20,54.0,52.8,1.2,3.4,2.4,5.8,,greenmi03,16-17
LW,24,0.35,0.47,0.82,0.32,3.03,29,38,67,26,89,32,40,0,17,34.7,36.6,-2.0,6.0,2.2,8.3,1.0,hoffmmi02,16-17
D,7,0.09,0.12,0.21,0.08,2.21,8,11,19,7,62,4,80,17,-5,48.0,54.6,-6.7,0.5,3.9,4.4,,mathemi01,16-17
D,1,0.06,0.0,0.06,0.03,1.12,1,0,1,1,9,0,8,0,1,8.6,7.3,1.3,0.0,0.4,0.4,,reillmi01,16-17
C,8,0.09,0.46,0.54,0.17,0.83,4,23,27,8,38,11,33,1,-5,27.9,26.6,1.2,1.2,0.6,1.8,,ribeimi01,16-17
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1,0.6,1.0,-0.4,0.0,0.0,-0.1,,vecchmi01,16-17
C,9,0.13,0.17,0.31,0.12,1.13,11,14,25,10,35,6,52,9,-14,26.2,35.7,-9.5,0.7,0.9,1.6,,grigomi01,16-17
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,3,0,2,0,1,1.8,3.8,-2.0,-0.1,0.2,0.1,,sergami01,16-17
LW,10,0.12,0.2,0.32,0.12,1.51,11,17,28,11,48,7,50,9,0,39.7,35.9,3.8,0.7,1.5,2.1,1.0,boedkmi01,16-17
C,21,0.23,0.5,0.73,0.26,1.74,20,44,64,23,99,28,63,19,27,46.9,37.5,9.5,4.1,2.4,6.6,2.0,koivumi01,16-17
RW,16,0.27,0.24,0.51,0.21,1.77,22,20,42,17,69,19,76,1,-25,46.8,51.0,-4.2,2.6,0.8,3.5,2.0,rantami01,16-17
LW,20,0.28,0.33,0.61,0.24,2.13,25,30,55,22,86,38,52,1,-3,52.6,51.5,1.1,4.3,1.4,5.7,,lucicmi01,16-17
LW,1,0.2,0.2,0.4,0.16,1.2,1,1,2,1,2,0,4,0,-2,1.9,1.6,0.3,0.1,0.0,0.1,,michami01,16-17
LW,7,0.13,0.15,0.28,0.11,1.75,9,10,19,8,26,10,37,1,-21,22.7,25.7,-2.9,0.6,0.3,0.9,,woodmi01,16-17
D,1,0.25,0.25,0.5,0.2,0.75,1,1,2,1,3,0,1,0,2,2.0,1.4,0.5,0.3,0.3,0.5,,muellmi01,16-17
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.7,0.4,0.3,-0.1,0.0,0.0,,callami01,16-17
C,22,0.25,0.55,0.79,0.29,2.29,21,46,67,24,84,28,58,0,0,47.2,49.2,-2.0,5.4,1.2,6.6,5.0,marnemi01,16-17
D,9,0.08,0.28,0.36,0.12,2.25,7,23,30,10,70,8,105,21,-20,60.9,59.8,1.1,1.6,1.3,2.9,,riellmo01,16-17
RW,3,0.08,0.15,0.23,0.08,0.88,3,7,10,4,17,1,20,0,-3,15.2,13.0,2.2,0.1,0.4,0.5,1.0,yakupna01,16-17
D,2,0.05,0.13,0.18,0.06,0.51,2,5,7,2,20,1,20,1,0,17.1,17.2,-0.1,0.4,0.8,1.2,,prossna01,16-17
D,5,0.05,0.23,0.28,0.09,1.0,3,15,18,6,49,3,28,4,22,39.4,29.4,10.0,1.0,3.5,4.5,,schmina01,16-17
C,1,0.03,0.03,0.07,0.03,0.63,1,1,2,1,6,0,4,1,4,7.7,8.9,-1.2,-0.5,0.5,0.0,,thompna01,16-17
D,9,0.05,0.32,0.38,0.12,1.59,4,26,30,9,78,17,57,4,8,51.1,51.2,-0.1,1.7,3.9,5.6,,beaulna01,16-17
C,19,0.2,0.45,0.65,0.23,3.06,18,41,59,21,84,23,95,20,-14,53.0,51.4,1.6,3.1,1.7,4.8,2.0,mackina01,16-17
C,26,0.39,0.35,0.74,0.31,2.88,35,32,67,28,87,29,63,0,-7,51.7,46.9,4.9,6.6,1.0,7.6,2.0,kadrina01,16-17
D,0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,3,0,4,0,-1,4.9,4.6,0.3,-0.1,0.1,-0.1,,nogiene01,16-17
C,8,0.09,0.23,0.31,0.11,1.11,7,17,24,8,30,14,33,1,-15,28.7,19.8,9.0,0.6,0.7,1.3,2.0,dowdni01,16-17
LW,4,0.02,0.22,0.24,0.07,1.06,1,13,14,4,24,14,23,0,-13,14.2,16.5,-2.3,-0.1,0.0,-0.1,,petanni01,16-17
RW,2,0.21,0.07,0.29,0.14,1.14,3,1,4,2,6,1,4,0,1,3.6,4.5,-0.9,0.4,0.2,0.6,,baptini01,16-17
C,6,0.13,0.13,0.26,0.11,1.69,8,8,16,7,24,9,34,0,-19,20.9,29.4,-8.5,0.3,0.1,0.5,3.0,bjugsni01,16-17
C,15,0.23,0.24,0.46,0.19,1.78,20,21,41,17,53,15,65,22,-5,38.5,41.5,-3.0,2.3,0.7,3.0,3.0,boninni01,16-17
C,6,0.1,0.17,0.27,0.1,1.65,7,11,18,7,21,3,25,0,-6,24.4,21.3,3.1,0.4,0.7,1.1,6.0,cousini01,16-17
LW,21,0.33,0.32,0.65,0.27,2.34,29,27,56,23,83,34,57,4,-4,44.0,42.7,1.3,4.6,1.3,5.9,,foligni01,16-17
D,12,0.14,0.29,0.43,0.15,1.05,12,25,37,13,83,10,76,16,13,54.4,60.2,-5.8,2.9,3.9,6.8,,holdeni01,16-17
D,5,0.08,0.18,0.27,0.09,1.2,4,10,14,5,32,0,48,9,-7,32.3,30.5,1.8,0.8,1.5,2.3,,jenseni02,16-17
RW,3,0.09,0.07,0.16,0.07,1.33,4,3,7,3,14,0,32,0,-17,15.5,20.1,-4.6,-0.2,0.0,-0.2,,lappini01,16-17
D,16,0.14,0.43,0.57,0.19,1.69,12,38,50,17,97,26,80,6,-3,59.2,68.9,-9.7,4.1,2.9,7.0,1.0,leddyni01,16-17
LW,0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,2,0,-2,1.3,0.7,0.6,0.0,-0.1,-0.1,,paulni01,16-17
LW,11,0.18,0.18,0.36,0.15,1.94,15,15,30,12,39,4,32,1,4,43.5,33.2,10.3,1.9,1.3,3.2,2.0,ritchni01,16-17
LW,9,0.1,0.36,0.46,0.15,1.08,7,24,31,10,39,6,23,0,10,26.9,29.8,-2.9,1.5,1.2,2.7,1.0,schmani01,16-17
D,1,0.0,0.14,0.14,0.04,0.89,0,4,4,1,15,0,21,8,1,12.2,13.3,-1.1,-0.1,1.2,1.1,,schulni01,16-17
C,6,0.09,0.16,0.24,0.09,1.13,7,12,19,7,26,0,33,5,-2,26.7,24.6,2.1,0.0,1.3,1.3,,shoreni01,16-17
RW,0,0.0,0.2,0.2,0.05,1.4,0,1,1,0,1,0,2,0,-1,1.8,2.3,-0.5,0.0,0.0,0.0,,sorenni01,16-17
C,29,0.28,0.77,1.05,0.36,1.98,25,69,94,32,103,41,51,6,17,45.6,45.0,0.6,7.8,2.1,9.9,4.0,backsni02,16-17
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,5,0,-4,1.1,1.7,-0.6,0.0,-0.2,-0.3,,grossni01,16-17
RW,0,0.0,0.0,0.0,0.0,1.14,0,0,0,0,2,2,2,0,-2,1.4,2.6,-1.1,-0.2,0.0,-0.2,,jenseni01,16-17
LW,1,0.0,0.05,0.05,0.01,0.62,0,2,2,1,4,0,10,0,-6,7.9,13.1,-5.2,-0.7,0.1,-0.5,,deslani01,16-17
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,1,0,1,0.7,0.6,0.1,0.0,0.1,0.0,,kerdini01,16-17
RW,34,0.54,0.61,1.15,0.45,3.32,44,49,93,37,106,37,56,0,13,50.9,46.0,4.9,9.7,2.2,12.0,4.0,kucheni01,16-17
D,6,0.08,0.27,0.35,0.12,1.31,4,14,18,6,32,3,29,0,0,25.8,30.6,-4.8,1.3,1.8,3.1,,nesteni01,16-17
RW,1,0.33,0.0,0.33,0.18,1.0,1,0,1,1,2,1,0,0,1,0.5,0.6,-0.1,0.1,0.1,0.2,,scherni01,16-17
RW,4,0.09,0.07,0.16,0.07,1.25,6,4,10,4,18,2,17,2,1,16.9,17.3,-0.3,-0.1,0.6,0.5,2.0,soshnni01,16-17
D,3,0.03,0.11,0.14,0.05,0.98,2,8,10,3,31,0,51,13,-7,33.9,40.6,-6.8,-0.1,2.3,2.2,,tryamni01,16-17
D,3,0.0,0.18,0.18,0.05,1.09,0,11,11,3,26,3,58,15,-20,26.7,37.1,-10.3,-0.2,1.1,0.8,,zadorni01,16-17
D,11,0.05,0.39,0.44,0.13,1.29,4,35,39,12,92,27,101,15,-22,62.9,67.3,-4.4,2.2,1.3,3.6,,zaitsni01,16-17
D,6,0.07,0.18,0.25,0.09,0.84,6,14,20,7,64,1,81,30,12,47.3,52.3,-5.0,0.6,3.8,4.4,,hjalmni01,16-17
D,4,0.04,0.19,0.23,0.07,1.18,2,12,14,4,47,11,50,6,-7,40.4,36.7,3.7,0.3,2.1,2.3,,kronwni01,16-17
LW,10,0.17,0.15,0.32,0.13,1.03,13,12,25,10,45,2,54,14,3,31.1,32.8,-1.7,1.2,1.1,2.2,1.0,kulemni01,16-17
LW,24,0.3,0.48,0.78,0.29,2.49,28,43,71,27,86,15,71,0,1,51.8,48.8,3.0,5.8,1.3,7.2,1.0,ehlerni01,16-17
RW/LW,2,0.21,0.0,0.21,0.12,1.0,3,0,3,2,5,0,5,0,0,4.3,10.0,-5.7,0.2,0.2,0.4,,goldoni01,16-17
RW,22,0.3,0.39,0.7,0.27,2.27,28,35,63,25,84,25,42,0,17,45.0,33.3,11.7,5.6,1.8,7.4,1.0,niedeni01,16-17
D,9,0.05,0.31,0.36,0.11,1.33,4,27,31,10,64,17,66,0,-19,48.5,51.7,-3.2,1.8,2.0,3.8,1.0,hanifno01,16-17
C,2,0.07,0.1,0.17,0.07,0.83,2,3,5,2,9,0,6,0,3,8.8,9.8,-1.0,0.0,0.5,0.5,,acciano01,16-17
RW,5,0.23,0.27,0.5,0.2,2.12,7,8,15,6,23,6,13,0,4,14.5,11.0,3.4,1.1,0.5,1.7,,bjorkol01,16-17
D,14,0.15,0.34,0.49,0.17,1.84,13,30,43,15,87,29,98,15,-25,48.0,62.5,-14.5,3.2,2.4,5.6,2.0,ekmanol01,16-17
D,2,0.02,0.11,0.13,0.04,1.2,1,7,8,2,46,1,39,11,17,41.4,33.9,7.5,-0.4,2.6,2.3,,maattol01,16-17
RW,5,0.09,0.19,0.28,0.1,1.45,6,11,17,6,21,0,22,0,-1,26.7,21.2,5.5,0.5,0.7,1.2,1.0,kaseon01,16-17
LW,19,0.23,0.47,0.69,0.25,2.16,19,38,57,21,91,34,63,14,8,44.1,43.7,0.4,3.6,2.0,5.6,1.0,palaton01,16-17
D,14,0.15,0.32,0.46,0.17,2.45,13,28,41,15,110,33,86,17,7,62.6,58.3,4.3,3.3,4.3,7.6,,klefbos01,16-17
C,8,0.12,0.18,0.31,0.12,1.32,9,13,22,8,28,1,26,1,2,21.8,27.6,-5.7,1.1,0.7,1.8,,lindbos02,16-17
C,0,0.0,0.0,0.0,0.0,0.9,0,0,0,0,2,0,7,1,-4,2.4,3.8,-1.4,-0.3,-0.1,-0.4,,sundqos01,16-17
RW,11,0.19,0.22,0.42,0.17,1.84,14,16,30,12,40,11,47,0,-18,34.9,33.4,1.5,1.8,0.6,2.5,,parenpi01,16-17
D,14,0.15,0.45,0.61,0.21,2.15,11,33,44,15,77,23,80,19,-8,51.3,42.9,8.4,3.6,2.4,6.1,,subbapk01,16-17
LW,19,0.33,0.19,0.52,0.23,2.2,30,16,46,21,77,15,50,0,13,62.9,47.0,15.8,3.9,2.0,6.0,1.0,maroopa01,16-17
RW,18,0.3,0.33,0.63,0.25,3.19,23,25,48,19,89,36,37,0,16,47.3,32.6,14.7,4.0,1.4,5.5,,hornqpa01,16-17
C,21,0.27,0.41,0.67,0.26,3.82,23,35,58,22,102,39,61,10,12,54.9,34.1,20.8,4.2,2.5,6.6,2.0,bergepa01,16-17
C,0,0.0,0.0,0.0,0.0,0.86,0,0,0,0,1,0,7,0,-6,2.8,4.9,-2.1,-0.4,-0.1,-0.5,,brownpa02,16-17
C,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,1,0,1,0,0,0.9,1.1,-0.3,-0.1,0.0,0.0,,cannopa01,16-17
RW,23,0.41,0.24,0.65,0.29,2.65,35,20,55,25,86,37,53,2,-2,47.3,40.7,6.7,5.6,1.2,6.9,,eavespa01,16-17
RW,33,0.41,0.67,1.09,0.41,3.56,38,60,98,37,118,32,75,1,11,54.8,59.7,-4.9,8.7,2.1,10.8,4.0,kanepa01,16-17
LW,20,0.33,0.23,0.56,0.24,2.32,30,21,51,22,82,30,47,0,4,48.2,40.2,8.1,4.0,1.9,6.0,1.0,marlepa01,16-17
LW,7,0.17,0.21,0.38,0.15,3.04,9,11,20,8,26,6,44,2,-22,26.2,26.8,-0.6,0.7,-0.2,0.6,1.0,sharppa01,16-17
D,4,0.07,0.14,0.21,0.08,1.11,4,9,13,5,21,2,43,5,-18,22.4,33.6,-11.2,0.6,0.9,1.5,,wiercpa01,16-17
C,15,0.28,0.13,0.41,0.19,1.87,25,12,37,17,53,12,59,11,-7,38.8,38.1,0.7,2.6,1.3,3.9,1.0,berglpa01,16-17
RW,27,0.49,0.38,0.88,0.37,2.79,40,31,71,30,92,20,65,0,7,41.4,45.7,-4.4,7.4,1.5,8.9,1.0,lainepa01,16-17
D,1,0.0,0.08,0.08,0.02,1.15,0,3,3,1,19,1,31,9,-4,26.1,23.3,2.8,-0.5,0.8,0.3,,nemetpa01,16-17
LW,18,0.27,0.26,0.53,0.22,1.19,24,23,47,19,60,6,49,16,21,42.3,34.9,7.4,3.8,2.3,6.0,1.0,byronpa01,16-17
C,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,0,0,2,0,-2,1.2,2.2,-1.1,-0.2,0.0,-0.2,,careypa01,16-17
D,2,0.0,0.36,0.36,0.1,1.23,0,9,9,2,16,6,17,1,-5,10.3,10.6,-0.3,0.5,0.6,1.0,,laduepa01,16-17
D,8,0.05,0.27,0.32,0.1,0.7,4,24,28,9,62,0,70,18,10,57.5,52.5,5.0,1.3,4.5,5.8,,martipa01,16-17
D,4,0.02,0.2,0.22,0.06,0.77,1,14,15,4,27,0,24,0,3,24.3,27.6,-3.2,0.8,1.3,2.1,,postmpa01,16-17
C,16,0.27,0.33,0.61,0.24,1.7,20,24,44,17,69,22,53,10,4,34.7,34.2,0.5,2.9,1.7,4.5,,stastpa01,16-17
RW,1,0.0,0.14,0.14,0.04,0.9,0,3,3,1,4,0,8,0,-4,4.0,7.9,-3.9,-0.1,0.1,-0.1,,thomppa02,16-17
RW,8,0.2,0.29,0.49,0.18,1.34,9,13,22,8,34,8,21,1,6,17.8,18.0,-0.3,1.6,0.7,2.3,,buchnpa01,16-17
C,9,0.11,0.23,0.34,0.13,1.19,9,17,26,10,34,17,40,6,-17,27.6,29.8,-2.2,0.8,0.8,1.5,1.0,zachapa01,16-17
LW,1,0.0,0.18,0.18,0.05,0.73,0,2,2,1,8,2,6,0,0,6.2,5.2,1.0,-0.2,0.2,0.0,,cehlape01,16-17
C,5,0.1,0.15,0.25,0.1,1.65,6,8,14,5,19,2,35,2,-16,20.2,25.1,-4.9,0.2,0.0,0.2,,hollape01,16-17
D,0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,5,0,6,1,0,3.9,3.4,0.5,-0.1,0.2,0.1,,granbpe01,16-17
D,0,0.0,0.0,0.0,0.0,1.43,0,0,0,0,2,0,6,0,-4,4.1,3.8,0.2,-0.1,-0.1,-0.2,,lindbpe02,16-17
RW,25,0.28,0.57,0.85,0.31,2.79,25,51,76,28,104,47,54,0,3,50.0,49.4,0.6,6.1,1.1,7.3,3.0,kesseph01,16-17
