Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,3,0.03,0.24,0.27,0.08,1.48,2,12,14,4,23,0,15,5,14.0,22.3,11.8,10.5,0.4,2.0,2.4,,macdoja02,20-21
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,4,1,-2.0,0.3,0.5,-0.2,0.0,-0.1,-0.1,,middlja01,20-21
D,4,0.05,0.26,0.32,0.1,1.84,3,15,18,6,36,4,40,10,3.0,27.2,29.7,-2.6,0.4,1.8,2.3,,troubja01,20-21
C,8,0.2,0.33,0.53,0.19,1.75,12,19,31,12,38,8,29,1,2.0,20.2,21.1,-0.9,1.0,0.8,1.8,,schwaja01,20-21
D,3,0.02,0.26,0.29,0.08,1.31,2,16,18,5,22,5,19,0,-2.0,24.2,19.5,4.7,0.6,1.2,1.8,,beanja01,20-21
LW,5,0.12,0.22,0.34,0.12,2.24,8,13,21,8,20,4,18,4,1.0,20.6,19.3,1.3,0.2,0.8,1.1,1.0,debruja01,20-21
C/RW,4,0.06,0.21,0.28,0.09,1.17,5,15,20,7,18,0,32,16,2.0,16.8,15.1,1.7,0.1,0.7,0.8,,evansja02,20-21
D,2,0.0,0.31,0.31,0.08,0.88,0,12,12,3,20,6,16,0,-1.0,13.8,14.1,-0.4,0.3,0.9,1.2,,gardija01,20-21
C,22,0.41,0.61,1.02,0.39,2.52,35,51,86,33,82,28,47,0,7.0,39.0,38.8,0.2,5.1,1.2,6.3,1.0,guentja01,20-21
D,1,0.08,0.15,0.23,0.08,1.15,2,3,5,2,10,0,12,4,2.0,8.8,6.8,2.0,0.1,0.8,1.0,,mccabja01,20-21
D,8,0.08,0.43,0.51,0.15,1.94,6,34,40,13,60,2,57,18,21.0,45.1,35.3,9.8,1.7,3.5,5.2,,muzzija01,20-21
RW,3,0.13,0.0,0.13,0.07,1.32,8,0,8,4,11,2,10,0,-4.0,15.6,20.4,-4.8,-0.2,0.4,0.2,,virtaja01,20-21
D,1,0.04,0.04,0.08,0.03,1.96,2,1,3,1,9,0,18,3,-7.0,11.1,11.6,-0.5,-0.1,0.1,0.0,,walmaja01,20-21
D,16,0.32,0.41,0.73,0.29,3.14,27,34,61,24,73,19,63,2,-6.0,41.7,45.3,-3.6,4.5,2.9,7.4,,chychja01,20-21
LW,7,0.17,0.17,0.34,0.14,1.94,12,12,24,10,22,5,46,12,-17.0,19.4,24.3,-4.9,0.3,0.4,0.7,,silfvja01,20-21
RW,14,0.17,0.64,0.81,0.26,1.96,14,51,65,22,60,14,60,1,-12.0,28.8,31.7,-3.0,2.8,0.4,3.2,2.0,voracja01,20-21
LW,15,0.38,0.34,0.72,0.3,2.0,29,25,54,23,57,14,32,0,10.0,25.7,23.7,2.0,3.6,1.2,4.9,,vranaja01,20-21
D,2,0.0,0.21,0.21,0.06,0.83,0,13,13,4,21,2,22,3,0.0,22.1,23.5,-1.4,0.1,1.7,1.8,,zborija01,20-21
D,0,0.0,0.06,0.06,0.02,0.78,0,2,2,1,6,0,21,2,-11.0,9.5,14.6,-5.1,-0.2,-0.3,-0.5,,chatfja01,20-21
LW,4,0.17,0.17,0.34,0.14,1.76,8,7,15,6,24,12,12,0,-2.0,10.5,10.2,0.3,0.6,0.3,0.9,,nealja01,20-21
LW,16,0.3,0.46,0.77,0.28,2.36,26,39,65,25,65,21,43,0,2.0,29.8,27.1,2.7,3.5,1.0,4.5,1.0,vanrija01,20-21
LW,12,0.21,0.46,0.67,0.24,2.38,17,36,53,19,55,18,25,1,13.0,29.4,22.6,6.9,2.2,1.6,3.8,2.0,bennja01,20-21
D,3,0.13,0.21,0.33,0.13,1.17,5,7,12,5,17,1,26,0,-12.0,15.6,22.4,-6.8,0.6,0.2,0.8,,drysdja01,20-21
D,5,0.11,0.14,0.25,0.1,1.5,9,12,21,8,32,1,43,9,-3.0,42.7,36.0,6.7,0.7,2.5,3.2,,oleksja01,20-21
RW,1,1.0,0.0,1.0,0.54,1.5,3,0,3,2,3,0,0,0,3.0,0.8,0.7,0.0,0.3,0.2,0.5,,jenikja01,20-21
D,2,0.0,0.23,0.23,0.06,1.31,0,12,12,3,28,1,21,6,12.0,19.3,20.5,-1.2,0.2,2.1,2.3,,ruttaja02,20-21
D,2,0.04,0.04,0.07,0.03,0.95,3,2,5,2,39,0,53,18,4.0,31.0,32.3,-1.3,-0.6,2.8,2.2,,hakanja01,20-21
C/LW,9,0.16,0.34,0.5,0.18,1.22,12,25,37,13,36,6,40,1,-11.0,23.6,28.5,-4.9,1.3,0.4,1.7,,kuokkja01,20-21
C,1,0.04,0.04,0.08,0.03,0.62,2,1,3,1,4,0,6,0,-2.0,5.1,9.4,-4.3,-0.3,0.2,-0.1,,harkija01,20-21
C,12,0.33,0.42,0.74,0.29,2.16,21,27,48,19,52,14,22,1,17.0,23.1,19.8,3.4,3.1,1.2,4.2,,mccanja01,20-21
D,9,0.13,0.33,0.46,0.16,1.74,11,27,38,13,61,16,56,8,-2.0,35.5,33.3,2.1,1.9,1.9,3.9,,spurgja01,20-21
C,5,0.21,0.12,0.32,0.14,1.09,11,6,17,8,17,1,26,1,-9.0,15.1,20.0,-5.0,0.6,0.3,0.9,,anderja01,20-21
D,0,0.0,0.05,0.05,0.01,1.43,0,1,1,0,11,0,25,8,-6.0,7.5,9.9,-2.4,-0.3,0.4,0.0,,tinorja01,20-21
D,1,0.0,0.1,0.1,0.03,1.07,0,6,6,2,21,0,35,9,-4.0,21.9,28.1,-6.2,-0.4,1.5,1.0,,demerja01,20-21
C,6,0.14,0.16,0.29,0.12,1.29,11,12,23,9,26,1,37,11,-2.0,29.3,22.1,7.2,0.0,0.9,0.9,,dickija01,20-21
LW,17,0.33,0.55,0.88,0.33,2.49,26,42,68,26,62,12,35,0,13.0,37.9,24.0,13.9,4.0,1.5,5.6,4.0,roberja01,20-21
C,11,0.19,0.37,0.56,0.19,1.5,15,30,45,16,33,8,30,8,3.0,18.1,18.0,0.1,2.4,0.7,3.0,0.0,spezzja01,20-21
LW,7,0.24,0.24,0.47,0.19,1.76,14,13,27,11,27,5,31,0,-8.0,20.2,23.3,-3.1,1.1,0.2,1.3,,zuckeja01,20-21
RW/C,2,0.03,0.13,0.17,0.06,0.7,2,6,8,3,10,0,26,15,-2.0,11.0,13.3,-2.2,-0.4,0.4,0.0,,beaglja01,20-21
C,2,0.07,0.1,0.17,0.07,0.6,3,5,8,3,7,0,17,0,-7.0,9.5,12.7,-3.2,-0.1,0.1,0.0,,hawryja01,20-21
C,1,0.0,0.29,0.29,0.08,1.71,0,3,3,1,3,0,1,0,2.0,3.3,1.7,1.5,0.0,0.2,0.2,,megnaja01,20-21
C,12,0.26,0.26,0.52,0.21,1.5,21,21,42,17,41,15,22,5,10.0,25.0,23.7,1.3,1.9,1.6,3.5,,pageaje01,20-21
C,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0,-1.0,0.3,0.5,-0.2,0.0,0.0,0.0,,deaje01,20-21
C,13,0.31,0.24,0.56,0.24,2.85,26,19,45,19,48,11,40,7,3.0,30.5,29.2,1.3,2.4,1.3,3.6,,carteje01,20-21
D,15,0.22,0.55,0.76,0.27,2.33,18,45,63,22,73,18,63,11,6.0,41.8,32.6,9.2,4.2,3.0,7.2,,petryje01,20-21
LW/C,6,0.13,0.13,0.26,0.11,2.09,11,10,21,9,27,6,31,0,-11.0,25.1,26.1,-1.0,0.1,0.6,0.7,,skinnje01,20-21
F,0,0.0,0.0,0.0,0.0,0.91,0,0,0,0,1,0,7,0,-7.0,3.2,3.8,-0.6,-0.2,-0.2,-0.4,,vielje01,20-21
D,0,0.0,0.06,0.06,0.02,1.19,0,1,1,0,13,1,10,1,3.0,7.6,9.0,-1.5,-0.2,0.8,0.6,,davieje01,20-21
D,2,0.02,0.17,0.2,0.06,1.17,2,10,12,4,31,0,33,9,8.0,24.5,22.4,2.1,0.0,2.5,2.5,,lauzoje01,20-21
C,3,0.14,0.11,0.25,0.11,1.21,6,4,10,4,10,0,14,0,-5.0,11.0,13.8,-2.9,0.3,0.1,0.4,2.0,boqvije01,20-21
W,10,0.15,0.5,0.65,0.22,2.2,11,34,45,15,40,11,33,6,4.0,25.5,24.1,1.5,1.7,0.9,2.7,2.0,brattje01,20-21
RW,7,0.13,0.28,0.41,0.14,0.83,9,19,28,10,30,11,28,2,-4.0,21.8,23.7,-2.0,0.6,0.7,1.3,,fastje01,20-21
C,7,0.09,0.27,0.36,0.12,1.55,8,22,30,10,32,7,25,0,-1.0,26.8,23.2,3.6,0.3,0.9,1.2,1.0,kotkaje01,20-21
RW,11,0.27,0.18,0.45,0.2,2.09,23,15,38,17,49,7,39,0,6.0,40.3,30.8,9.6,1.8,1.2,3.0,,puljuje01,20-21
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.3,0.4,-0.1,0.0,0.0,0.0,,yloneje01,20-21
LW,4,0.1,0.1,0.2,0.08,1.16,8,8,16,7,20,3,37,6,-14.0,15.6,23.0,-7.4,-0.2,0.1,-0.1,,veseyji02,20-21
W,1,0.2,0.0,0.2,0.11,0.6,2,0,2,1,1,0,3,0,-2.0,0.6,1.1,-0.5,0.1,0.0,0.1,,blichjo01,20-21
C,2,0.02,0.14,0.16,0.05,1.05,2,9,11,4,14,0,26,13,1.0,15.0,12.7,2.3,-0.6,0.6,0.0,,nordsjo02,20-21
F,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,1,0,3,0,-2.0,1.8,3.9,-2.0,-0.2,0.0,-0.2,,nygarjo01,20-21
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1.0,1.6,1.6,0.0,-0.1,0.0,0.0,,ryanjo02,20-21
C,21,0.45,0.46,0.91,0.37,2.48,38,39,77,31,78,32,26,4,22.0,34.3,24.1,10.2,4.9,2.1,7.0,7.0,paveljo01,20-21
C,7,0.11,0.34,0.45,0.15,0.95,8,22,30,10,36,9,22,0,6.0,23.9,18.1,5.8,0.8,0.8,1.6,,thornjo01,20-21
C,1,0.2,0.0,0.2,0.11,1.6,2,0,2,1,1,1,0,0,0.0,1.8,5.2,-3.3,0.0,0.1,0.1,1.0,velenjo01,20-21
RW,6,0.17,0.17,0.34,0.14,1.78,11,10,21,9,32,3,25,5,10.0,22.5,18.2,4.3,0.5,1.1,1.6,,armiajo01,20-21
D,4,0.05,0.18,0.24,0.08,1.4,5,15,20,7,55,0,45,18,28.0,40.1,31.9,8.1,0.4,4.4,4.8,,edmunjo01,20-21
C,14,0.34,0.2,0.54,0.24,2.13,29,16,45,20,51,7,42,14,16.0,33.6,27.5,6.1,2.5,1.5,4.0,1.0,eriksjo02,20-21
LW,15,0.36,0.33,0.69,0.28,2.22,30,27,57,24,51,12,46,8,0.0,27.9,24.6,3.3,3.4,0.8,4.3,1.0,farabjo01,20-21
D,2,0.0,0.23,0.23,0.06,0.77,0,12,12,3,20,0,14,0,6.0,18.3,12.1,6.2,0.3,1.6,1.8,,hanlejo01,20-21
F,1,0.14,0.14,0.29,0.12,1.86,2,1,3,1,4,0,5,0,-1.0,4.2,2.9,1.3,0.1,0.0,0.2,,kellmjo01,20-21
F,5,0.23,0.19,0.42,0.18,1.19,9,7,16,7,18,2,13,0,3.0,10.1,9.8,0.3,0.9,0.5,1.4,,kivirjo01,20-21
RW,1,0.17,0.0,0.17,0.09,0.67,3,0,3,2,3,0,5,0,-2.0,3.4,3.6,-0.2,0.1,0.1,0.2,,lespejo01,20-21
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,-0.5,0.0,0.0,0.0,,anderjo08,20-21
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,0.3,0.8,-0.5,0.0,0.0,-0.1,,keanejo01,20-21
LW/C,6,0.15,0.12,0.27,0.11,1.12,12,9,21,9,18,1,43,12,-13.0,20.3,26.5,-6.2,0.2,0.5,0.7,,larssjo02,20-21
D,15,0.19,0.65,0.85,0.28,2.46,15,51,66,22,81,27,68,8,-5.0,36.5,35.4,1.1,4.1,1.7,5.9,1.0,carlsjo01,20-21
C,2,0.07,0.1,0.17,0.07,0.72,3,4,7,3,7,0,14,1,-4.0,6.1,10.5,-4.4,-0.1,0.2,0.2,,haydejo01,20-21
D,12,0.13,0.55,0.68,0.22,2.04,11,43,54,18,72,30,55,0,-15.0,38.1,34.4,3.6,3.0,1.7,4.7,1.0,klingjo01,20-21
LW,4,0.07,0.23,0.3,0.1,1.34,5,15,20,7,19,4,23,0,-7.0,17.0,17.7,-0.8,0.3,0.3,0.6,1.0,leonajo01,20-21
D,4,0.06,0.19,0.25,0.08,1.08,5,15,20,7,50,7,49,12,5.0,33.5,37.3,-3.8,0.3,1.9,2.3,,marinjo01,20-21
D,1,0.0,0.4,0.4,0.11,1.6,0,3,3,1,5,2,7,1,-3.0,3.5,4.5,-1.0,0.1,0.0,0.1,,moorejo01,20-21
C,18,0.34,0.55,0.89,0.32,2.91,29,46,75,28,70,20,37,1,12.0,43.3,32.0,11.3,4.1,1.4,5.5,,tavarjo01,20-21
LW,18,0.34,0.54,0.88,0.32,2.0,29,46,75,28,63,23,40,0,2.0,37.4,30.6,6.8,4.1,1.3,5.4,1.0,gaudrjo01,20-21
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1.0,0.0,0.3,-0.3,0.0,0.0,0.0,,gadjojo01,20-21
D,9,0.17,0.26,0.43,0.17,1.49,14,21,35,13,57,5,65,15,2.0,34.7,36.9,-2.2,1.9,2.2,4.2,,brodijo01,20-21
D,0,0.0,0.0,0.0,0.0,0.47,0,0,0,0,5,0,20,6,-9.0,7.9,8.0,-0.2,-0.3,-0.3,-0.5,,siegejo01,20-21
LW,7,0.05,0.48,0.52,0.16,1.73,3,31,34,10,40,13,35,0,-8.0,25.5,23.4,2.2,0.7,0.5,1.1,4.0,drouijo01,20-21
LW,22,0.36,0.75,1.11,0.4,2.22,30,62,92,33,85,33,40,0,12.0,33.8,28.9,4.9,5.7,1.4,7.1,2.0,huberjo01,20-21
C,17,0.33,0.47,0.8,0.3,3.2,27,39,66,25,57,11,27,0,19.0,37.2,30.4,6.9,3.7,1.7,5.4,2.0,audymjo01,20-21
D,1,0.0,0.1,0.1,0.03,0.84,0,7,7,2,26,0,41,6,-9.0,24.8,30.5,-5.7,-0.6,1.5,0.9,,merrijo01,20-21
C,1,0.2,0.0,0.2,0.11,1.4,2,0,2,1,1,0,1,0,0.0,1.4,3.2,-1.8,0.0,0.1,0.1,,brodzjo01,20-21
RW,13,0.33,0.27,0.61,0.25,1.69,26,21,47,20,52,21,25,6,14.0,26.4,16.7,9.6,2.8,1.3,4.1,0.0,donskjo01,20-21
RW,13,0.29,0.31,0.6,0.24,2.33,24,25,49,20,51,10,34,1,9.0,41.6,25.7,15.9,2.6,1.6,4.2,6.0,eberljo01,20-21
LW,10,0.11,0.46,0.57,0.19,1.43,9,39,48,16,42,1,44,8,5.0,30.7,29.4,1.3,1.5,1.0,2.5,,greenjo02,20-21
D,1,0.0,0.43,0.43,0.12,1.43,0,4,4,1,5,0,7,0,-3.0,4.1,3.0,1.1,0.2,0.0,0.2,,grossjo01,20-21
C,13,0.25,0.38,0.64,0.24,1.78,21,31,52,20,45,5,40,0,1.0,29.2,28.1,1.0,2.8,0.9,3.6,1.0,kyroujo01,20-21
LW,5,0.09,0.2,0.3,0.1,1.41,6,13,19,7,21,0,29,7,-3.0,19.3,19.7,-0.4,0.2,0.6,0.7,,martijo01,20-21
D,3,0.02,0.23,0.26,0.08,0.88,2,15,17,5,38,10,41,3,-10.0,23.8,28.6,-4.8,0.3,1.2,1.5,,oestejo01,20-21
C,14,0.3,0.42,0.72,0.27,1.94,24,33,57,22,59,27,37,7,2.0,29.4,30.2,-0.8,2.8,1.3,4.0,,staaljo01,20-21
D,3,0.03,0.23,0.26,0.08,1.15,2,13,15,5,28,0,26,3,7.0,20.8,23.5,-2.7,0.5,1.8,2.3,,bennjo01,20-21
C,0,0.0,0.25,0.25,0.07,0.75,0,1,1,0,1,0,2,0,-1.0,1.2,2.0,-0.7,0.0,0.0,0.0,,cramajo01,20-21
RW,11,0.33,0.13,0.46,0.22,2.4,26,10,36,17,34,6,36,0,-10.0,27.8,25.7,2.2,1.9,0.6,2.5,,anderjo05,20-21
RW,5,0.13,0.12,0.25,0.1,1.19,11,9,20,8,26,0,37,13,2.0,19.5,22.2,-2.7,0.1,0.9,1.0,,archijo01,20-21
C,12,0.15,0.5,0.65,0.22,1.43,12,40,52,17,53,15,28,2,12.0,31.8,29.1,2.7,1.9,1.7,3.6,2.0,bailejo01,20-21
D,0,0.0,0.04,0.04,0.01,0.31,0,1,1,0,12,0,18,5,-1.0,9.9,11.7,-1.8,-0.3,0.7,0.3,,brownjo01,20-21
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,-0.4,0.0,0.0,0.0,,currijo01,20-21
LW,4,0.16,0.08,0.24,0.11,1.32,9,5,14,6,11,0,12,0,-3.0,13.5,13.3,0.2,0.4,0.4,0.8,1.0,leivojo01,20-21
D,1,0.08,0.23,0.31,0.11,1.08,2,4,6,2,9,1,10,1,0.0,7.5,6.7,0.8,0.3,0.5,0.8,,mahurjo01,20-21
D,2,0.04,0.26,0.3,0.1,0.83,2,9,11,4,18,0,26,6,-3.0,13.2,19.6,-6.4,0.3,0.8,1.1,,mansojo01,20-21
D,7,0.07,0.3,0.38,0.12,2.07,6,25,31,10,62,17,58,11,-1.0,37.2,53.5,-16.3,1.0,2.8,3.8,,morrijo04,20-21
C,0,0.0,0.0,0.0,0.0,1.17,0,0,0,0,0,0,1,0,-1.0,3.2,1.4,1.9,-0.2,0.0,-0.1,,dunnejo01,20-21
C,14,0.3,0.32,0.63,0.26,1.71,26,27,53,22,48,16,44,2,-12.0,34.3,32.6,1.7,2.9,0.6,3.5,2.0,norrijo01,20-21
RW,2,0.09,0.02,0.11,0.06,0.98,6,1,7,4,11,0,25,8,-8.0,17.3,16.6,0.8,-0.4,0.1,-0.3,,lammiju01,20-21
LW,4,0.08,0.2,0.28,0.09,1.03,5,12,17,6,15,0,21,7,-1.0,10.9,15.5,-4.7,0.1,0.5,0.6,,khairju01,20-21
RW,3,0.07,0.2,0.27,0.09,1.27,3,9,12,4,11,0,17,0,-6.0,10.4,10.7,-0.3,0.2,0.1,0.3,,gauthju01,20-21
RW,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,2,0,-2.0,1.4,0.5,0.9,-0.1,-0.1,-0.1,,baileju01,20-21
D,2,0.02,0.09,0.11,0.04,1.11,2,7,9,3,37,0,58,20,0.0,31.2,32.6,-1.4,-0.5,1.9,1.4,,braunju01,20-21
C,2,0.04,0.15,0.19,0.06,1.0,2,6,8,3,9,1,12,1,-4.0,9.5,7.7,1.9,-0.2,0.2,0.0,,dowliju01,20-21
D,9,0.13,0.32,0.45,0.15,2.09,11,27,38,13,71,7,76,23,11.0,37.4,42.6,-5.3,1.6,3.6,5.2,,faulkju01,20-21
D,6,0.04,0.33,0.36,0.11,1.04,3,27,30,9,60,1,63,18,16.0,44.8,37.8,6.9,0.8,3.1,3.9,,hollju01,20-21
F,0,0.0,1.0,1.0,0.27,2.0,0,1,1,0,1,0,0,0,1.0,0.4,0.3,0.1,0.1,0.1,0.1,,richaju01,20-21
D,8,0.07,0.52,0.59,0.18,1.46,5,36,41,13,58,12,32,0,12.0,31.6,28.6,3.0,2.1,2.5,4.5,,schulju01,20-21
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,1,0,0.0,0.5,0.8,-0.3,0.0,0.0,0.0,,riikoju01,20-21
D,3,0.04,0.18,0.22,0.07,1.47,3,14,17,5,33,0,40,8,-2.0,27.6,28.0,-0.4,0.4,1.6,2.0,,valimju01,20-21
D,5,0.09,0.13,0.23,0.09,1.17,8,10,18,7,54,3,53,10,9.0,36.3,42.3,-6.0,0.4,2.9,3.3,,milleka01,20-21
RW,7,0.19,0.17,0.35,0.15,1.69,14,12,26,11,30,4,23,0,3.0,26.2,22.7,3.6,0.7,0.9,1.6,1.0,kakkoka01,20-21
RW,8,0.15,0.25,0.4,0.15,1.33,12,19,31,12,40,5,31,5,9.0,34.4,32.8,1.6,0.6,1.3,1.9,,yamamka01,20-21
D,2,0.0,0.33,0.33,0.09,1.33,0,9,9,2,14,1,20,2,-6.0,11.1,11.7,-0.7,0.3,0.4,0.6,,claguka01,20-21
C,1,0.1,0.0,0.1,0.05,1.55,3,0,3,2,3,0,11,1,-6.0,7.8,6.0,1.7,-0.2,0.0,-0.1,,kuhlmka01,20-21
RW,11,0.28,0.48,0.75,0.28,1.7,17,28,45,17,41,6,20,1,15.0,21.0,23.0,-2.0,2.5,1.1,3.6,,kapanka01,20-21
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,1,0,-1.0,1.0,1.6,-0.6,0.0,0.0,-0.1,,middlke01,20-21
RW,4,0.07,0.23,0.3,0.1,1.05,5,15,20,7,19,0,22,0,-4.0,19.2,16.9,2.3,0.5,0.3,0.7,,koleske01,20-21
D,8,0.05,0.43,0.48,0.15,2.02,5,36,41,13,63,32,37,0,-8.0,32.7,25.8,6.9,2.0,1.1,3.1,,yandlke01,20-21
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,,agostke01,20-21
D,1,0.04,0.11,0.14,0.05,0.96,2,4,6,2,14,0,21,7,-1.0,17.3,15.8,1.5,-0.1,1.2,1.1,,milleke03,20-21
D,1,0.0,0.29,0.29,0.08,0.71,0,3,3,1,4,0,5,0,0.0,3.2,6.1,-2.8,0.1,0.2,0.3,,bahlke01,20-21
D,0,0.0,0.14,0.14,0.04,0.71,0,1,1,0,7,0,5,2,4.0,4.4,3.5,0.9,0.0,0.5,0.5,,connake01,20-21
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3,0,-3.0,0.0,1.3,-1.3,0.0,-0.2,-0.2,,czuczke01,20-21
LW,17,0.4,0.4,0.8,0.33,3.24,30,30,60,25,51,16,36,0,-2.0,28.6,26.9,1.7,4.0,0.7,4.6,0.0,fialake01,20-21
RW,11,0.22,0.35,0.56,0.21,2.31,18,28,46,17,48,17,49,18,-2.0,29.4,27.3,2.1,1.7,0.8,2.5,1.0,hayeske01,20-21
RW,11,0.22,0.29,0.51,0.2,2.35,18,24,42,16,44,7,48,0,-9.0,36.8,33.0,3.8,1.7,0.7,2.4,3.0,labanke01,20-21
C,6,0.15,0.11,0.26,0.11,1.15,12,9,21,9,22,0,35,13,0.0,21.1,21.9,-0.8,0.4,0.7,1.1,,rooneke01,20-21
D,5,0.04,0.24,0.27,0.09,1.69,3,19,22,7,41,7,49,3,-8.0,36.3,35.1,1.2,0.4,2.3,2.6,1.0,shattke01,20-21
C,4,0.16,0.16,0.31,0.12,1.31,8,7,15,6,18,1,21,0,-4.0,14.1,15.0,-0.8,0.4,0.4,0.8,,stenlke01,20-21
RW,1,0.0,0.19,0.19,0.05,1.13,0,4,4,1,6,0,4,0,2.0,6.2,2.9,3.3,-0.1,0.2,0.1,,sherwki01,20-21
LW,2,0.21,0.0,0.21,0.12,1.36,5,0,5,3,5,0,5,0,0.0,5.2,5.7,-0.5,0.2,0.2,0.4,,belloki01,20-21
C,3,0.11,0.44,0.56,0.18,1.44,3,12,15,5,19,4,22,4,-3.0,9.6,13.6,-3.9,0.3,0.3,0.6,,dachki01,20-21
LW,22,0.49,0.44,0.93,0.39,2.85,41,36,77,32,65,17,39,0,10.0,33.1,29.1,4.0,5.4,1.3,6.7,1.0,kapriki01,20-21
C/LW,0,0.0,0.5,0.5,0.14,0.0,0,1,1,0,1,0,2,0,-1.0,0.5,1.2,-0.7,0.0,0.0,0.0,,kostikl01,20-21
RW,0,0.0,0.0,0.0,0.0,0.57,0,0,0,0,0,0,4,0,-4.0,2.3,5.0,-2.7,-0.3,0.0,-0.3,,lindko01,20-21
RW,0,0.0,0.17,0.17,0.04,1.17,0,1,1,0,1,0,3,0,-2.0,2.1,1.2,0.8,-0.1,0.0,-0.1,,sherwko01,20-21
D,14,0.13,0.69,0.82,0.26,2.4,11,57,68,22,92,29,58,14,19.0,40.6,42.1,-1.5,3.7,3.5,7.2,2.0,letankr01,20-21
D,2,0.0,0.26,0.26,0.07,1.17,0,13,13,4,17,0,23,6,0.0,15.7,19.4,-3.7,0.1,1.4,1.6,,russekr01,20-21
W,0,0.0,0.08,0.08,0.02,0.42,0,1,1,0,1,0,1,0,0.0,2.2,3.4,-1.2,-0.2,0.1,-0.1,,vesalkr01,20-21
RW,0,0.0,0.0,0.0,0.0,0.36,0,0,0,0,3,0,2,0,1.0,3.2,2.4,0.8,-0.2,0.1,-0.1,,gabriku01,20-21
D,2,0.07,0.07,0.14,0.06,0.57,3,3,6,2,14,0,29,2,-14.0,9.5,21.2,-11.7,0.2,-0.1,0.1,,macdeku01,20-21
D,0,0.0,0.2,0.2,0.05,0.6,0,1,1,0,2,0,2,1,1.0,2.5,1.5,0.9,0.0,0.2,0.2,,burroky01,20-21
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,2,0,-2.0,1.6,0.9,0.7,0.0,-0.1,-0.1,,capobky01,20-21
LW,3,0.08,0.06,0.14,0.06,1.3,6,4,10,4,11,0,18,2,-5.0,13.4,18.2,-4.8,-0.3,0.3,0.0,,cliffky01,20-21
LW,20,0.46,0.43,0.89,0.36,2.96,40,36,76,32,70,21,55,3,-4.0,33.9,36.8,-2.9,4.9,1.0,5.9,1.0,connoky01,20-21
RW,4,0.06,0.31,0.37,0.12,1.29,3,16,19,6,19,3,22,4,-1.0,15.0,17.7,-2.7,0.2,0.6,0.9,,okposky01,20-21
RW,8,0.2,0.22,0.41,0.16,2.25,15,16,31,13,31,10,32,5,-5.0,28.1,27.8,0.3,0.8,0.8,1.6,,palmiky01,20-21
C,1,0.0,0.14,0.14,0.04,1.07,0,3,3,1,4,0,6,1,-1.0,3.9,4.0,-0.1,-0.2,0.1,-0.1,,rauky01,20-21
C,2,0.07,0.11,0.19,0.07,1.0,3,4,7,3,8,0,24,5,-11.0,8.7,13.0,-4.3,-0.2,-0.1,-0.3,,turriky01,20-21
F,1,0.07,0.13,0.2,0.07,1.0,2,3,5,2,11,3,9,0,-2.0,5.7,7.7,-2.1,-0.1,0.1,0.1,,pederla01,20-21
C,8,0.18,0.34,0.52,0.19,1.57,12,22,34,13,33,5,37,8,-1.0,24.5,19.1,5.4,1.2,0.7,1.9,,ellerla01,20-21
LW,5,0.08,0.18,0.25,0.09,1.37,6,13,19,7,21,4,41,14,-10.0,18.6,27.0,-8.4,-0.3,0.6,0.3,,crousla01,20-21
F,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,0.2,1.0,-0.8,0.0,0.0,-0.1,,bergmle01,20-21
C,2,0.03,0.21,0.24,0.07,0.82,2,10,12,4,15,0,12,3,7.0,16.0,12.8,3.2,-0.2,0.8,0.6,,komarle01,20-21
C,31,0.55,0.95,1.5,0.55,3.0,47,80,127,47,113,46,46,4,29.0,44.4,44.3,0.1,8.4,2.5,10.9,,draisle01,20-21
C,1,0.0,0.17,0.17,0.04,1.67,0,6,6,2,10,0,13,3,0.0,10.4,14.2,-3.9,-0.4,0.4,-0.1,,foudyli01,20-21
