Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
LW,0,0.0,0.2,0.2,0.05,0.6,0,1,1,0,3,0,1,1,3,0.8,1.4,-0.6,0.0,0.2,0.1,,hrivima01,15-16
D,5,0.08,0.23,0.3,0.1,0.91,4,13,17,6,38,10,24,0,5,31.8,38.1,-6.2,1.2,2.2,3.4,,zidlima01,15-16
RW,9,0.22,0.19,0.41,0.17,2.63,14,11,25,11,36,11,31,0,-6,33.7,23.5,10.2,1.6,0.6,2.2,0.0,gaborma01,15-16
RW,12,0.2,0.31,0.52,0.19,2.98,15,22,37,14,48,12,41,15,10,41.2,30.1,11.2,2.1,1.6,3.7,,hossama01,15-16
C,2,0.15,0.05,0.2,0.09,2.15,3,1,4,2,13,2,11,0,0,9.7,10.5,-0.8,0.1,0.3,0.4,,arcobma01,15-16
D,3,0.07,0.27,0.33,0.11,1.07,2,9,11,4,20,0,20,0,0,18.1,14.8,3.3,0.8,1.0,1.7,,barbema01,15-16
D,1,0.02,0.02,0.03,0.01,0.43,1,1,2,1,26,0,57,28,-4,22.2,31.3,-9.1,-0.8,1.0,0.2,,borowma01,15-16
D,2,0.03,0.07,0.1,0.04,0.88,2,6,8,3,40,0,66,22,-6,42.5,43.6,-1.1,-0.4,2.2,1.8,,faynema01,15-16
D,20,0.26,0.43,0.68,0.25,2.59,24,39,63,24,112,35,117,34,-5,67.6,65.6,2.0,5.9,3.2,9.2,,giordma01,15-16
C,9,0.12,0.18,0.3,0.11,1.3,11,17,28,11,43,20,65,22,-21,30.3,37.6,-7.3,0.3,0.7,1.0,1.0,letesma01,15-16
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0.5,-0.3,0.0,0.0,0.0,,mcneima01,15-16
D,3,0.02,0.18,0.2,0.06,0.8,1,11,12,4,32,2,33,2,-1,32.1,25.3,6.9,0.3,2.1,2.4,,pysykma01,15-16
C,25,0.41,0.45,0.86,0.35,2.73,33,36,69,28,82,16,54,4,16,53.3,47.2,6.1,6.6,2.1,8.6,1.0,scheima01,15-16
RW,24,0.31,0.51,0.81,0.31,2.01,26,42,68,26,90,29,79,14,-4,48.1,45.9,2.2,5.6,1.1,6.7,3.0,stonema01,15-16
D,8,0.1,0.27,0.37,0.12,1.77,7,19,26,9,55,16,51,12,-1,42.6,43.4,-0.8,1.5,2.9,4.4,,streima01,15-16
D,1,0.02,0.03,0.05,0.02,0.61,1,2,3,1,27,0,63,30,-7,31.1,32.4,-1.3,-0.9,1.3,0.5,,stuarma01,15-16
C,4,0.15,0.15,0.29,0.12,1.59,5,5,10,4,13,1,19,0,-7,16.5,16.0,0.5,0.5,0.1,0.7,,danoma01,15-16
C,4,0.13,0.09,0.21,0.09,1.19,6,4,10,4,25,3,31,5,-4,19.1,23.0,-3.9,0.0,0.5,0.5,,granlma01,15-16
LW,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,2,0,-2,0.7,1.4,-0.7,-0.1,-0.1,-0.1,,hannima01,15-16
C,15,0.2,0.44,0.64,0.23,2.2,15,31,46,17,61,26,54,11,-5,33.8,33.4,0.4,3.0,1.0,4.0,,hanzama01,15-16
RW,1,0.5,0.0,0.5,0.27,1.5,1,0,1,1,1,0,1,0,0,1.0,0.6,0.4,0.2,0.0,0.2,,havlama01,15-16
D,2,0.02,0.09,0.11,0.03,0.85,1,7,8,2,36,0,58,19,-3,34.3,33.0,1.3,-0.5,2.3,1.8,,marinma01,15-16
LW,2,0.14,0.03,0.17,0.08,1.83,4,1,5,2,11,1,13,0,-3,12.1,14.1,-2.0,0.0,0.2,0.2,,raymoma01,15-16
D,10,0.12,0.2,0.32,0.12,1.88,11,18,29,11,67,16,52,2,1,42.9,46.4,-3.4,2.4,3.2,5.6,,dumbama01,15-16
C,14,0.13,0.45,0.58,0.19,1.87,10,36,46,15,67,25,53,0,-11,45.1,36.5,8.6,2.4,0.8,3.2,,perrema01,15-16
RW,24,0.32,0.43,0.75,0.29,2.05,29,39,68,26,96,34,62,1,2,49.9,53.0,-3.1,5.8,1.4,7.2,2.0,zuccama01,15-16
D,6,0.08,0.15,0.23,0.08,1.06,7,13,20,7,49,1,76,9,-19,46.0,71.0,-24.9,0.8,2.1,2.9,,bartkma01,15-16
LW,14,0.19,0.28,0.46,0.18,2.1,17,25,42,16,64,10,47,0,6,49.5,49.8,-0.3,2.3,1.6,3.9,,belesma01,15-16
LW,10,0.15,0.18,0.33,0.13,1.56,12,14,26,10,37,1,56,21,1,38.9,36.6,2.3,0.9,1.2,2.1,,calvema01,15-16
D,3,0.03,0.11,0.14,0.05,0.84,2,8,10,3,38,1,42,9,4,32.6,36.3,-3.7,-0.1,2.7,2.6,,carlema01,15-16
C,13,0.2,0.2,0.39,0.16,1.44,18,18,36,15,43,1,54,17,5,39.7,33.5,6.2,2.2,1.3,3.6,1.0,cullema01,15-16
C,24,0.39,0.38,0.78,0.31,2.63,34,32,66,27,81,26,64,1,-8,49.2,58.1,-8.9,5.9,1.3,7.2,2.0,duchema01,15-16
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0.7,1.4,-0.6,0.0,0.1,0.0,,greenma01,15-16
RW,1,0.0,0.1,0.1,0.03,1.3,0,3,3,1,5,0,5,1,1,9.5,9.6,-0.2,-0.5,0.3,-0.1,,halisma01,15-16
LW,5,0.07,0.1,0.18,0.07,0.91,6,8,14,5,18,1,27,12,2,22.8,28.7,-5.9,-0.6,1.2,0.6,3.0,hendrma01,15-16
D,3,0.03,0.13,0.17,0.05,1.23,2,9,11,4,38,2,81,28,-17,40.9,52.1,-11.2,-0.4,1.7,1.3,,hunwima01,15-16
D,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,1,0,6,0,-5,0.6,2.1,-1.4,0.0,-0.4,-0.4,,irwinma01,15-16
LW,8,0.13,0.11,0.24,0.1,1.08,11,10,21,9,36,0,34,0,2,28.7,36.9,-8.2,0.9,1.0,1.9,,martima02,15-16
LW,8,0.1,0.16,0.26,0.1,1.37,9,14,23,9,41,18,29,0,-5,25.9,27.1,-1.1,0.6,1.1,1.7,2.0,moulsma01,15-16
D,10,0.06,0.33,0.39,0.12,1.83,6,30,36,11,94,31,78,24,10,60.5,57.0,3.4,1.6,4.9,6.6,,niskama01,15-16
LW,1,0.08,0.04,0.12,0.05,1.0,2,1,3,1,7,0,10,0,-3,9.1,15.6,-6.5,-0.2,0.1,-0.1,1.0,puempma01,15-16
RW,10,0.14,0.19,0.33,0.12,1.61,12,17,29,11,42,12,49,12,-5,38.3,37.9,0.4,0.7,1.2,1.9,1.0,readma01,15-16
C,6,0.08,0.14,0.21,0.08,0.73,7,12,19,7,30,0,54,20,-4,29.2,35.3,-6.2,-0.3,0.8,0.5,,stajama01,15-16
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,1,0,1,0,0,0.8,1.3,-0.5,-0.1,0.1,0.0,,taormma01,15-16
D,1,0.03,0.1,0.14,0.05,0.79,1,3,4,1,14,2,12,1,1,13.4,12.4,1.1,0.2,0.7,0.9,,tennyma01,15-16
LW,7,0.12,0.13,0.25,0.1,1.34,9,10,19,8,24,2,39,9,-8,32.4,34.3,-1.9,0.3,0.7,1.0,,nietoma01,15-16
D,12,0.1,0.33,0.43,0.14,1.39,9,30,39,13,79,10,67,12,14,57.5,45.9,11.6,2.8,5.0,7.8,,ekholma01,15-16
C,12,0.21,0.19,0.4,0.17,1.48,17,16,33,14,53,3,41,3,12,42.8,39.4,3.3,2.2,1.4,3.6,,janmama02,15-16
LW,19,0.22,0.42,0.64,0.24,1.93,20,38,58,21,81,33,53,4,3,41.4,47.7,-6.3,4.3,1.6,5.8,1.0,domima01,15-16
LW,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,1,0,-1,0.6,1.7,-1.0,-0.1,0.0,-0.1,,fribema01,15-16
LW,2,0.1,0.1,0.2,0.08,1.85,2,2,4,2,5,0,10,1,-4,8.0,6.4,1.6,0.1,0.0,0.1,,mccorma01,15-16
LW,25,0.37,0.41,0.78,0.31,3.7,34,38,72,29,89,27,83,11,-10,55.9,48.5,7.4,6.2,1.3,7.5,4.0,pacioma01,15-16
C,2,0.05,0.13,0.18,0.06,0.76,2,6,8,3,12,1,29,7,-11,11.5,16.1,-4.6,-0.2,0.0,-0.2,1.0,talboma01,15-16
C,8,0.15,0.14,0.29,0.12,1.48,11,10,21,9,29,1,30,7,5,24.9,25.6,-0.7,0.8,1.3,2.1,,karlsme01,15-16
C,1,0.13,0.13,0.25,0.1,1.25,1,1,2,1,4,0,1,0,3,3.1,2.7,0.4,0.1,0.2,0.3,,chapumi01,15-16
D,5,0.08,0.17,0.25,0.09,1.88,4,10,14,5,34,5,54,15,-8,38.1,40.9,-2.8,0.4,2.0,2.3,,delzomi01,15-16
RW,12,0.23,0.27,0.5,0.19,2.42,17,19,36,14,43,1,56,15,1,41.3,34.2,7.1,2.4,1.0,3.4,,frolimi01,15-16
RW,7,0.11,0.11,0.23,0.09,1.45,10,10,20,8,29,0,55,22,-4,29.5,37.1,-7.6,-0.2,1.2,1.0,,grabnmi01,15-16
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.1,0.2,0.0,0.0,0.0,-0.1,,keranmi01,15-16
C,3,0.07,0.09,0.16,0.06,0.67,3,4,7,3,10,0,10,0,0,10.6,10.2,0.4,0.2,0.4,0.5,,lattami01,15-16
RW,1,0.05,0.05,0.1,0.04,2.05,1,1,2,1,4,0,14,0,-10,6.0,7.1,-1.1,-0.3,-0.2,-0.5,,mccarmi01,15-16
LW,1,0.06,0.12,0.18,0.06,1.35,1,2,3,1,5,1,4,1,1,4.5,7.3,-2.8,0.0,0.2,0.2,,merscmi01,15-16
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0.6,0.7,-0.1,0.0,0.0,0.0,,paliomi01,15-16
LW,12,0.16,0.22,0.38,0.14,1.61,15,20,35,14,48,6,34,0,9,40.6,35.9,4.7,1.6,1.8,3.4,,rafflmi01,15-16
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0.5,-0.4,0.0,0.0,0.0,,sgarbmi01,15-16
D,11,0.08,0.4,0.48,0.15,2.15,7,34,41,13,77,27,84,24,-10,48.6,56.0,-7.4,2.7,2.5,5.1,,stonemi01,15-16
LW,0,0.0,0.33,0.33,0.09,0.67,0,1,1,0,1,0,0,0,1,1.1,0.6,0.5,0.0,0.1,0.1,,zalewmi01,15-16
D,1,0.03,0.0,0.03,0.02,1.0,1,0,1,1,19,0,25,1,-5,17.3,20.1,-2.8,-0.5,1.1,0.6,,jordami01,15-16
D,4,0.02,0.24,0.25,0.07,0.8,1,13,14,4,36,3,30,0,3,29.6,33.4,-3.7,0.5,2.0,2.5,,rozsimi01,15-16
LW,6,0.06,0.2,0.25,0.08,1.72,4,16,20,7,37,9,45,2,-15,34.7,32.4,2.3,-0.1,0.2,0.2,,ferlami01,15-16
C,1,0.06,0.0,0.06,0.03,0.63,1,0,1,1,1,0,3,0,-2,4.0,4.5,-0.6,-0.1,0.1,0.0,,haleymi01,15-16
RW,4,0.08,0.08,0.16,0.07,1.0,6,6,12,5,18,0,27,8,-1,21.7,20.1,1.6,-0.3,0.8,0.4,,salommi01,15-16
C,20,0.26,0.37,0.63,0.25,2.27,24,34,58,22,76,19,76,17,-2,47.9,52.1,-4.3,4.4,1.1,5.5,5.0,zibanmi01,15-16
C,18,0.26,0.32,0.57,0.22,1.89,24,29,53,21,69,12,66,19,10,49.6,36.6,13.0,3.7,1.7,5.5,,backlmi01,15-16
C,16,0.16,0.38,0.54,0.19,1.95,15,35,50,18,65,22,58,3,-12,55.3,51.9,3.4,2.3,1.3,3.6,,granlmi01,15-16
LW,1,0.25,0.0,0.25,0.14,0.25,1,0,1,1,2,0,0,0,2,1.1,1.2,-0.1,0.1,0.1,0.3,,angelmi01,15-16
RW,2,0.15,0.1,0.25,0.11,0.7,3,2,5,2,7,0,4,0,3,6.0,6.7,-0.7,0.4,0.3,0.8,,blundmi01,15-16
RW,2,0.03,0.05,0.09,0.03,0.88,2,3,5,2,9,0,14,0,-5,14.5,14.7,-0.2,-0.5,0.3,-0.2,,brownmi02,15-16
LW,14,0.33,0.57,0.9,0.34,2.4,16,27,43,16,52,14,25,1,15,28.0,23.3,4.7,3.7,1.9,5.6,4.0,cammami01,15-16
C,10,0.19,0.14,0.33,0.14,1.4,15,11,26,11,51,15,59,9,-14,36.6,28.2,8.4,0.7,0.8,1.5,,fishemi01,15-16
D,11,0.09,0.38,0.47,0.15,1.68,8,31,39,13,76,29,54,1,-6,55.8,50.5,5.2,2.9,2.9,5.9,,greenmi03,15-16
LW,25,0.37,0.38,0.76,0.32,3.1,33,34,67,27,79,21,58,1,1,49.5,51.6,-2.1,6.4,1.2,7.6,2.0,hoffmmi02,15-16
D,0,0.0,0.07,0.07,0.02,0.6,0,1,1,0,13,0,8,2,6,7.6,9.8,-2.2,-0.2,0.8,0.7,,kostkmi01,15-16
D,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,1,0,0,0,1,1.7,1.3,0.4,-0.1,0.2,0.1,,mathemi01,15-16
D,2,0.03,0.21,0.24,0.08,0.93,1,7,8,2,14,4,14,0,-4,11.8,13.7,-1.9,0.5,0.5,0.9,,reillmi01,15-16
C,16,0.09,0.53,0.62,0.19,0.94,8,48,56,17,86,25,50,0,11,54.4,42.0,12.4,2.6,2.1,4.6,,ribeimi01,15-16
C,2,0.05,0.08,0.13,0.05,1.18,2,3,5,2,8,0,20,10,-2,14.4,12.9,1.5,-0.5,0.4,-0.1,,richami02,15-16
C,7,0.13,0.13,0.26,0.1,1.16,10,10,20,8,24,6,23,1,-4,23.4,23.2,0.2,1.1,0.8,1.9,,santomi01,15-16
RW,2,0.17,0.06,0.22,0.11,1.61,3,1,4,2,6,1,7,0,-2,4.4,7.3,-2.9,0.2,0.3,0.4,,sislomi01,15-16
D,2,0.02,0.09,0.11,0.04,0.89,1,4,5,2,19,0,20,4,2,20.4,19.0,1.4,-0.2,1.9,1.7,,webermi01,15-16
C,9,0.16,0.28,0.43,0.16,1.43,10,18,28,10,37,3,31,0,3,36.3,37.6,-1.3,1.6,1.0,2.6,,grabomi01,15-16
C,9,0.08,0.28,0.36,0.12,1.14,7,23,30,10,49,9,40,3,2,27.3,34.8,-7.6,0.9,1.2,2.2,,grigomi01,15-16
LW,18,0.21,0.43,0.64,0.23,2.08,19,38,57,21,79,34,80,1,-33,46.4,52.9,-6.5,3.6,0.2,3.8,,boedkmi01,15-16
C,20,0.21,0.48,0.68,0.24,1.72,19,44,63,22,95,31,70,13,6,50.4,43.9,6.5,3.7,2.2,6.0,4.0,koivumi01,15-16
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,7,0,-7,3.6,4.3,-0.7,-0.2,-0.2,-0.4,,rantami01,15-16
LW,20,0.25,0.43,0.68,0.25,1.53,23,39,62,23,97,25,46,0,26,56.1,43.9,12.2,4.6,2.6,7.2,,lucicmi01,15-16
LW,6,0.16,0.2,0.36,0.14,1.42,8,10,18,7,37,14,33,10,0,17.5,23.6,-6.1,0.6,0.7,1.3,,michami01,15-16
LW,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.2,0.0,0.0,0.0,,woodmi01,15-16
D,0,0.0,0.0,0.0,0.0,0.73,0,0,0,0,0,0,4,0,-4,5.3,4.9,0.4,-0.1,-0.1,-0.2,,muellmi01,15-16
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0.5,1.0,-0.5,0.0,0.1,0.0,,ellismo01,15-16
D,12,0.11,0.33,0.44,0.15,2.04,10,30,40,14,84,14,111,24,-17,63.4,68.7,-5.4,2.6,3.0,5.6,,riellmo01,15-16
RW,8,0.13,0.25,0.38,0.14,2.12,9,17,26,10,35,10,41,0,-16,32.6,30.6,2.0,1.1,0.4,1.5,,yakupna01,15-16
D,0,0.0,0.0,0.0,0.0,0.34,0,0,0,0,11,0,13,4,2,10.1,12.6,-2.5,-0.5,1.0,0.5,,guenina01,15-16
D,1,0.0,0.06,0.06,0.02,0.37,0,3,3,1,15,0,23,9,1,16.0,17.7,-1.7,-0.4,1.5,1.1,,prossna01,15-16
D,5,0.03,0.19,0.22,0.07,1.11,2,16,18,5,49,1,48,11,12,48.0,45.2,2.8,0.4,3.7,4.0,,schmina01,15-16
C,2,0.06,0.06,0.12,0.05,0.86,3,3,6,2,12,0,21,8,-1,15.5,15.7,-0.2,-0.6,0.7,0.2,,thompna01,15-16
D,6,0.03,0.27,0.3,0.09,1.16,2,19,21,6,44,6,48,4,-6,37.2,36.6,0.6,0.9,1.9,2.8,,beaulna01,15-16
LW,3,0.06,0.09,0.15,0.06,1.55,3,4,7,3,18,3,34,4,-15,18.7,23.1,-4.3,-0.6,0.2,-0.4,1.0,gerbena01,15-16
C,19,0.29,0.43,0.72,0.27,3.4,24,35,59,23,79,26,62,5,-4,46.1,50.2,-4.0,4.3,1.4,5.7,1.0,mackina01,15-16
C,16,0.22,0.37,0.59,0.22,3.42,19,31,50,19,70,22,66,3,-15,50.5,48.9,1.6,3.0,1.0,4.0,6.0,kadrina01,15-16
C,0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,2,0,1,0,1,2.1,1.5,0.7,-0.1,0.1,0.0,,dowdni01,15-16
LW,2,0.08,0.15,0.23,0.08,0.96,2,4,6,2,10,3,5,0,2,8.9,7.6,1.3,0.1,0.4,0.5,,petanni01,15-16
C,13,0.22,0.28,0.51,0.2,2.55,17,21,38,15,57,23,45,5,-8,34.1,29.8,4.2,2.7,0.7,3.4,3.0,bjugsni01,15-16
C,10,0.14,0.32,0.46,0.16,1.54,10,22,32,11,41,8,33,13,13,32.7,23.0,9.7,1.5,1.5,3.0,1.0,boninni01,15-16
C,5,0.17,0.14,0.31,0.13,1.14,7,6,13,5,16,2,9,0,5,12.8,11.9,0.9,0.8,0.7,1.5,2.0,cousini01,15-16
LW,13,0.17,0.35,0.51,0.19,2.07,14,28,42,15,56,19,53,3,-14,46.1,39.7,6.4,2.2,0.7,2.9,1.0,foligni01,15-16
D,7,0.07,0.2,0.27,0.09,1.2,7,18,25,9,73,1,99,28,-1,53.0,69.9,-16.8,0.9,3.9,4.7,,holdeni01,15-16
D,12,0.06,0.43,0.49,0.15,1.49,6,39,45,14,93,29,74,2,-9,70.6,73.9,-3.2,2.8,3.1,5.9,,leddyni01,15-16
LW,2,0.08,0.13,0.21,0.08,1.17,2,3,5,2,9,1,11,0,-3,9.5,11.2,-1.8,0.0,0.1,0.1,,paulni01,15-16
LW,2,0.06,0.06,0.12,0.05,1.67,2,2,4,2,8,1,9,0,-2,11.9,13.1,-1.2,-0.4,0.4,0.0,,ritchni01,15-16
D,3,0.01,0.11,0.12,0.04,0.86,1,10,11,3,43,0,69,28,-1,41.0,44.8,-3.9,-0.6,3.1,2.5,,schulni01,15-16
C,4,0.04,0.1,0.15,0.05,1.32,3,8,11,4,15,2,30,8,-10,27.2,21.4,5.9,-0.9,0.5,-0.4,,shoreni01,15-16
C,4,0.05,0.17,0.22,0.07,0.91,3,11,14,5,24,0,41,15,-2,22.5,27.7,-5.2,-0.5,0.9,0.4,,spalini01,15-16
C,24,0.27,0.67,0.93,0.32,1.72,23,56,79,28,89,37,41,6,17,42.4,39.4,3.0,6.1,2.2,8.3,2.0,backsni02,15-16
D,3,0.05,0.07,0.12,0.05,0.72,3,4,7,3,25,1,57,30,-3,26.3,35.7,-9.4,-0.2,1.8,1.6,,grossni01,15-16
LW,5,0.09,0.09,0.17,0.07,1.03,7,7,14,6,19,0,35,2,-14,18.0,26.3,-8.3,0.1,0.4,0.4,,deslani01,15-16
RW,27,0.39,0.47,0.86,0.35,2.71,34,40,74,29,87,32,47,0,9,48.0,41.2,6.8,7.2,2.0,9.2,4.0,kucheni01,15-16
D,3,0.05,0.11,0.16,0.06,1.0,3,7,10,4,31,7,30,0,-6,25.7,30.6,-4.9,0.3,1.4,1.7,,nesteni01,15-16
D,0,0.0,0.09,0.09,0.02,1.09,0,1,1,0,5,0,10,0,-5,7.9,7.8,0.1,-0.1,0.0,-0.1,,nikitni01,15-16
RW,2,0.18,0.27,0.45,0.17,3.0,2,3,5,2,7,2,9,0,-4,6.0,4.6,1.4,0.3,0.0,0.3,0.0,soshnni01,15-16
D,1,0.08,0.08,0.15,0.06,0.85,1,1,2,1,7,0,12,2,-3,7.7,11.0,-3.3,0.1,0.3,0.4,,tryamni01,15-16
D,1,0.0,0.09,0.09,0.02,0.82,0,2,2,1,9,0,17,3,-5,11.9,15.4,-3.6,-0.2,0.4,0.1,,zadorni01,15-16
D,7,0.02,0.27,0.3,0.09,0.95,2,25,27,8,73,4,85,29,13,64.7,56.5,8.2,0.6,4.9,5.6,,hjalmni01,15-16
D,8,0.05,0.36,0.41,0.12,0.95,3,26,29,9,59,21,72,13,-21,40.4,49.0,-8.7,1.5,1.5,3.1,,kronwni01,15-16
LW,8,0.11,0.16,0.27,0.1,1.14,10,14,24,9,46,0,46,15,13,39.8,48.4,-8.6,0.3,1.8,2.1,,kulemni01,15-16
RW,14,0.21,0.32,0.53,0.2,2.32,17,26,43,16,63,16,44,0,3,42.2,38.1,4.1,2.8,1.4,4.1,1.0,ehlerni01,15-16
LW,1,0.11,0.11,0.22,0.09,0.78,1,1,2,1,3,0,2,0,1,3.8,4.4,-0.5,0.1,0.2,0.2,,goldoni01,15-16
RW,17,0.24,0.28,0.52,0.21,1.94,23,26,49,20,69,17,42,1,9,44.5,35.1,9.4,3.6,1.9,5.5,,niedeni01,15-16
D,7,0.05,0.23,0.28,0.09,1.54,4,20,24,8,60,17,58,1,-14,46.5,50.3,-3.7,1.2,2.6,3.8,0.0,hanifno01,15-16
C,0,0.0,0.05,0.05,0.01,0.95,0,1,1,0,4,0,12,4,-4,7.9,5.7,2.2,-0.4,0.0,-0.4,,acciano01,15-16
RW,3,0.33,0.33,0.67,0.27,2.08,4,4,8,3,13,3,4,0,6,7.5,6.8,0.7,0.8,0.5,1.3,1.0,bjorkol01,15-16
D,21,0.28,0.45,0.73,0.28,3.04,24,38,62,23,118,46,90,9,-6,58.3,55.8,2.5,6.3,3.2,9.5,,ekmanol01,15-16
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0.2,1.1,-0.9,0.0,0.0,0.0,,kylinol01,15-16
D,7,0.09,0.19,0.28,0.1,1.42,7,14,21,8,71,3,54,14,27,48.3,41.3,7.0,1.1,4.8,5.9,,maattol01,15-16
LW,16,0.26,0.39,0.65,0.25,1.89,18,27,45,17,65,18,47,9,10,35.2,33.8,1.4,3.4,1.7,5.1,1.0,palaton01,15-16
D,4,0.13,0.27,0.4,0.14,1.6,4,9,13,5,26,6,30,5,-4,20.2,20.4,-0.2,1.0,1.2,2.2,,klefbos01,15-16
C,11,0.19,0.22,0.41,0.17,1.68,15,17,32,13,37,5,22,2,12,29.7,31.4,-1.7,2.4,1.3,3.6,,lindbos02,15-16
C,1,0.06,0.17,0.22,0.08,0.72,1,3,4,1,5,0,5,0,0,7.1,7.1,0.0,0.0,0.2,0.2,,sundqos01,15-16
RW,16,0.26,0.27,0.53,0.21,2.18,23,23,46,19,66,18,49,1,0,48.3,42.9,5.4,3.3,1.5,4.8,7.0,parenpi01,15-16
D,15,0.09,0.66,0.75,0.22,2.59,7,50,57,17,109,36,84,16,4,54.6,52.7,1.9,4.1,4.2,8.3,,subbapk01,15-16
RW,2,0.11,0.11,0.22,0.09,1.56,2,2,4,2,11,0,16,4,-1,8.1,12.2,-4.0,-0.1,0.2,0.1,,dupuipa01,15-16
LW,11,0.17,0.21,0.38,0.15,1.44,13,17,30,12,41,12,36,0,-7,35.5,37.2,-1.7,1.9,0.9,2.8,,maroopa01,15-16
RW,20,0.27,0.35,0.62,0.24,3.13,25,32,57,22,89,32,43,0,15,61.0,40.7,20.3,4.4,2.0,6.4,,hornqpa01,15-16
C,27,0.4,0.45,0.85,0.34,3.53,36,40,76,31,95,34,71,22,12,56.6,42.1,14.5,6.9,2.1,9.0,5.0,bergepa01,15-16
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,,cormipa01,15-16
C,1,0.14,0.14,0.29,0.12,1.14,1,1,2,1,6,0,2,0,4,3.1,2.2,0.9,0.1,0.3,0.4,,brownpa02,15-16
RW,8,0.2,0.11,0.31,0.14,1.59,12,7,19,8,38,17,28,1,-5,22.5,21.2,1.3,1.3,0.4,1.7,0.0,eavespa01,15-16
RW,41,0.56,0.73,1.29,0.5,3.5,52,67,119,47,128,44,68,0,17,59.4,63.2,-3.8,12.4,2.6,15.0,2.0,kanepa01,15-16
LW,20,0.3,0.28,0.59,0.24,2.63,28,26,54,22,84,44,82,19,-22,55.0,46.5,8.5,3.8,0.9,4.7,1.0,marlepa01,15-16
LW,21,0.26,0.46,0.72,0.27,2.97,23,39,62,23,89,37,57,2,-3,49.3,44.0,5.3,4.9,1.0,5.9,0.0,sharppa01,15-16
D,1,1.0,0.0,1.0,0.53,1.0,1,0,1,1,1,0,0,0,1,0.4,0.1,0.3,0.2,0.1,0.3,,sielopa01,15-16
D,1,0.0,0.1,0.1,0.03,1.08,0,6,6,2,36,3,36,4,2,33.2,34.3,-1.0,-0.5,1.5,0.9,,wiercpa01,15-16
C,7,0.24,0.12,0.36,0.16,1.9,11,6,17,8,26,4,23,2,1,25.9,22.6,3.3,1.0,0.8,1.8,0.0,berglpa01,15-16
C,3,0.13,0.38,0.5,0.17,1.31,2,7,9,3,14,5,5,0,5,5.0,5.7,-0.7,0.5,0.6,1.0,2.0,eliaspa01,15-16
D,2,0.0,0.21,0.21,0.06,0.95,0,9,9,2,17,1,23,6,-1,20.2,20.6,-0.4,0.2,0.9,1.0,,nemetpa01,15-16
C,8,0.18,0.11,0.29,0.12,0.81,12,8,20,9,24,0,46,14,-9,23.7,28.0,-4.3,0.8,0.6,1.4,1.0,byronpa01,15-16
C,1,0.25,0.0,0.25,0.14,1.25,1,0,1,1,1,0,1,0,0,0.9,1.4,-0.5,0.1,0.0,0.2,,careypa01,15-16
C,2,0.03,0.06,0.1,0.03,0.73,2,4,6,2,18,0,43,21,-4,12.6,17.8,-5.2,-1.1,0.6,-0.4,,gaustpa01,15-16
D,6,0.04,0.22,0.26,0.08,0.63,3,19,22,7,67,5,70,22,13,61.0,55.1,5.8,0.5,4.6,5.1,,martipa01,15-16
D,1,0.08,0.0,0.08,0.04,0.92,2,0,2,1,11,2,12,0,-3,12.2,11.2,1.0,0.1,0.3,0.4,,postmpa01,15-16
C,16,0.16,0.61,0.77,0.25,1.61,11,44,55,18,78,26,59,10,3,49.5,44.0,5.5,3.2,1.6,4.9,1.0,stastpa01,15-16
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0.6,1.6,-1.0,-0.1,0.1,0.0,,thomppa02,15-16
C,18,0.24,0.5,0.74,0.27,2.74,18,37,55,20,73,25,42,0,7,50.8,37.7,13.2,3.8,1.8,5.6,5.0,datsypa01,15-16
C,1,0.0,2.0,2.0,0.55,3.0,0,2,2,1,4,0,0,0,4,1.3,0.4,0.9,0.2,0.2,0.4,,zachapa01,15-16
