Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
LW,33,0.43,0.63,1.06,0.4,3.09,40,57,97,37,120,41,91,13,1,59.9,56.3,3.6,9.3,1.5,10.7,3.0,bennja01,14-15
D,3,0.12,0.23,0.35,0.12,0.69,3,7,10,4,23,7,12,0,4,12.0,9.7,2.3,0.9,1.1,2.0,,mcbaija02,14-15
LW,3,0.21,0.11,0.32,0.14,1.89,5,2,7,3,10,1,18,0,-9,8.2,15.0,-6.9,0.3,-0.1,0.3,,mcginja01,14-15
D,2,0.03,0.19,0.22,0.07,1.0,1,8,9,3,25,0,31,6,0,15.9,18.7,-2.8,0.4,0.8,1.2,,oleksja01,14-15
D,4,0.01,0.15,0.16,0.05,1.04,1,13,14,4,56,0,85,17,-12,51.3,68.2,-17.0,-0.5,2.6,2.1,,hejdaja01,14-15
RW,13,0.2,0.21,0.41,0.16,1.79,18,19,37,15,46,3,56,6,-6,38.5,40.4,-1.8,2.4,0.9,3.3,,hanseja01,14-15
RW,2,0.01,0.06,0.07,0.02,0.39,1,4,5,2,11,0,24,0,-13,11.3,24.3,-13.0,-0.8,0.0,-0.8,,bollja01,14-15
D,3,0.06,0.11,0.17,0.06,0.87,3,7,10,4,36,0,63,16,-11,31.6,37.8,-6.2,0.1,0.9,1.0,,cowenja01,14-15
D,9,0.14,0.24,0.38,0.14,1.94,10,17,27,10,63,10,65,15,3,51.6,43.8,7.8,2.0,3.6,5.6,,spurgja01,14-15
RW,24,0.35,0.37,0.72,0.29,2.3,33,33,66,27,77,18,60,2,0,45.8,58.4,-12.6,5.8,1.7,7.4,1.0,iginlja01,14-15
RW,17,0.22,0.39,0.61,0.22,2.19,19,33,52,19,72,24,51,0,-3,50.8,41.5,9.2,3.4,1.6,5.0,,jagrja01,14-15
D,1,0.0,0.15,0.15,0.04,0.38,0,2,2,1,2,0,7,0,-5,6.2,6.5,-0.3,0.0,-0.1,-0.1,,tinorja01,14-15
C,6,0.08,0.15,0.23,0.08,1.14,7,12,19,7,41,9,49,20,3,31.2,31.2,-0.1,-0.6,1.5,0.9,1.0,stollja01,14-15
RW,0,0.0,0.0,0.0,0.0,0.69,0,0,0,0,1,0,2,0,-1,2.2,4.3,-2.1,-0.3,0.1,-0.2,,akesoja01,14-15
LW,7,0.09,0.16,0.25,0.09,1.25,8,13,21,8,29,0,40,10,-1,29.7,30.4,-0.7,0.1,1.0,1.1,1.0,chimeja01,14-15
D,8,0.06,0.25,0.31,0.1,1.22,6,22,28,9,63,13,60,7,-3,52.9,48.1,4.8,1.4,2.4,3.9,,demerja01,14-15
D,9,0.06,0.37,0.43,0.13,1.59,5,28,33,10,79,16,52,16,27,48.0,39.0,9.0,2.1,4.6,6.7,,garrija01,14-15
RW,20,0.22,0.44,0.66,0.24,3.07,20,39,59,22,84,25,51,1,9,51.9,41.5,10.4,4.0,2.1,6.1,1.0,pominja01,14-15
C,21,0.21,0.55,0.76,0.26,2.49,19,49,68,24,97,41,65,2,-7,54.8,44.2,10.6,5.0,0.9,5.9,5.0,spezzja01,14-15
LW,13,0.41,0.1,0.51,0.25,2.43,24,5,29,14,35,3,48,7,-9,27.2,22.8,4.4,3.2,0.5,3.7,,zuckeja01,14-15
RW,8,0.16,0.16,0.32,0.13,1.35,11,11,22,9,30,0,38,14,6,26.9,24.2,2.7,1.1,1.1,2.2,1.0,beaglja01,14-15
D,4,0.03,0.15,0.18,0.06,1.28,2,12,14,4,64,7,71,21,7,50.3,49.9,0.4,-0.4,4.1,3.7,,bouwmja01,14-15
D,3,0.05,0.11,0.16,0.06,0.91,3,6,9,3,29,3,38,11,-1,28.8,32.8,-4.0,0.3,2.0,2.3,,harrija01,14-15
C,7,0.09,0.17,0.26,0.09,0.83,8,15,23,8,39,3,61,18,-7,26.9,38.7,-11.8,0.0,1.4,1.4,1.0,mccleja01,14-15
C,0,0.0,0.08,0.08,0.02,1.08,0,1,1,0,2,0,5,1,-2,2.7,4.7,-2.0,-0.3,0.1,-0.2,,megnaja01,14-15
C,8,0.2,0.18,0.38,0.16,1.94,11,10,21,9,24,0,33,13,4,23.3,20.7,2.6,1.3,0.8,2.2,,pageaje01,14-15
C,24,0.34,0.41,0.76,0.29,2.66,32,37,69,28,88,29,65,13,7,49.3,38.5,10.8,6.0,2.0,8.0,7.0,carteje01,14-15
D,8,0.09,0.19,0.28,0.1,1.62,8,16,24,9,52,8,84,12,-28,42.5,59.8,-17.3,1.2,1.4,2.6,,petryje01,14-15
D,0,0.0,0.11,0.11,0.03,0.78,0,1,1,0,4,0,5,2,1,4.8,4.1,0.8,-0.1,0.4,0.3,,schulje02,14-15
LW,13,0.23,0.17,0.4,0.17,3.05,20,14,34,15,46,17,53,0,-24,40.0,41.3,-1.3,2.0,0.9,2.9,6.0,skinnje01,14-15
RW,2,0.05,0.09,0.14,0.05,1.7,2,4,6,2,15,1,14,0,1,19.2,18.4,0.8,-0.3,0.5,0.2,,morinje01,14-15
RW,0,0.0,0.0,0.0,0.0,0.78,0,0,0,0,1,0,6,1,-4,2.1,3.6,-1.6,-0.2,-0.1,-0.3,,damigje01,14-15
RW,5,0.1,0.14,0.24,0.09,0.9,7,9,16,6,22,1,26,4,-1,24.0,23.7,0.4,0.4,0.6,1.0,,fastje01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.0,0.8,-0.8,0.0,-0.2,-0.2,,blackje01,14-15
LW,2,0.1,0.1,0.2,0.08,0.9,2,2,4,2,4,0,17,5,-8,5.1,8.9,-3.8,0.1,-0.1,0.0,,joensje01,14-15
C,5,0.06,0.1,0.16,0.06,0.62,6,9,15,6,19,0,43,20,-4,18.9,21.7,-2.9,-0.1,0.6,0.6,,slateji01,14-15
RW,14,0.26,0.22,0.49,0.2,2.31,21,17,38,16,60,18,44,0,-4,37.2,38.3,-1.1,3.0,1.1,4.1,2.0,hayesji01,14-15
C,28,0.4,0.58,0.97,0.36,2.03,35,49,84,32,103,32,54,0,17,47.0,46.2,0.8,7.9,2.2,10.2,4.0,hudleji01,14-15
LW,9,0.13,0.2,0.33,0.13,1.23,10,15,25,10,34,5,31,1,0,28.6,31.0,-2.4,1.0,1.0,2.0,,sekacji01,14-15
LW,12,0.19,0.24,0.43,0.17,1.71,16,19,35,14,46,14,52,2,-18,36.6,41.2,-4.6,1.8,0.9,2.7,,tlustji01,14-15
C,3,0.04,0.07,0.12,0.04,1.09,3,5,8,3,17,0,33,12,-4,17.8,26.4,-8.6,-1.0,0.7,-0.3,,anderjo03,14-15
C,4,0.08,0.11,0.19,0.07,1.15,4,6,10,4,13,5,23,0,-15,16.4,16.6,-0.2,0.0,0.0,0.0,,lindsjo01,14-15
C,1,0.0,0.08,0.08,0.02,1.11,0,3,3,1,6,0,14,3,-5,14.0,15.2,-1.3,-0.8,0.3,-0.6,,nordsjo02,14-15
C,9,0.13,0.31,0.44,0.15,1.05,9,22,31,11,39,7,32,6,7,25.1,33.0,-8.0,1.2,1.4,2.6,3.0,colbojo01,14-15
C,28,0.45,0.4,0.85,0.34,3.18,42,36,78,33,104,42,64,14,12,54.8,40.2,14.6,7.3,2.4,9.7,7.0,paveljo01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.6,0.5,0.1,0.0,-0.1,-0.1,,piskujo01,14-15
C,21,0.21,0.63,0.83,0.27,1.68,18,54,72,25,94,40,63,4,-4,57.0,40.0,17.1,5.0,1.5,6.5,3.0,thornjo01,14-15
C,3,0.04,0.09,0.13,0.05,0.79,3,7,10,4,11,0,48,26,-11,22.8,28.6,-5.8,-0.9,0.6,-0.2,,vitaljo01,14-15
RW,1,0.25,0.0,0.25,0.13,0.25,1,0,1,1,2,0,3,0,-1,0.9,1.2,-0.3,0.1,0.0,0.1,,whitnjo01,14-15
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0.6,-0.4,0.0,0.0,0.0,,armiajo01,14-15
RW,14,0.23,0.18,0.41,0.17,1.68,21,16,37,16,60,19,54,9,-4,44.7,38.1,6.6,2.1,1.3,3.4,0.0,wardjo02,14-15
C,1,0.08,0.08,0.15,0.06,1.46,1,1,2,1,5,3,3,0,-1,3.0,2.7,0.3,0.0,0.1,0.1,,hishojo01,14-15
LW,9,0.18,0.2,0.38,0.15,1.76,11,12,23,9,42,6,47,1,-10,28.8,34.5,-5.8,1.2,0.5,1.7,2.0,lupuljo01,14-15
C,8,0.21,0.45,0.67,0.24,2.24,8,16,24,9,28,15,25,0,-12,17.2,18.6,-1.5,1.8,0.1,1.9,1.0,franzjo01,14-15
LW,6,0.15,0.26,0.41,0.15,1.28,7,11,18,7,24,9,16,1,0,18.4,21.4,-3.0,0.9,0.7,1.6,,larssjo02,14-15
D,18,0.15,0.52,0.67,0.22,2.35,14,47,61,20,96,21,96,32,11,61.6,54.6,7.0,5.1,4.8,10.0,0.0,carlsjo01,14-15
D,14,0.17,0.45,0.62,0.21,1.51,12,32,44,15,88,25,60,2,5,54.8,47.5,7.3,4.0,2.7,6.7,2.0,klingjo01,14-15
C,10,0.16,0.22,0.38,0.15,1.54,12,16,28,11,43,7,47,3,-9,31.8,40.3,-8.5,1.1,0.8,2.0,2.0,mitchjo01,14-15
D,4,0.04,0.16,0.19,0.06,1.35,2,9,11,4,34,5,35,2,-4,34.7,33.7,1.0,0.3,1.5,1.8,,moorejo01,14-15
D,0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,1,0,2,0,-1,0.7,1.0,-0.3,0.0,0.0,-0.1,,ramagjo01,14-15
LW,2,0.08,0.03,0.11,0.05,0.5,3,1,4,2,9,0,9,0,0,7.3,10.1,-2.7,0.0,0.3,0.3,,scottjo01,14-15
C,34,0.46,0.59,1.05,0.41,3.39,43,53,96,38,118,45,69,0,5,82.7,63.0,19.6,9.5,1.8,11.2,8.0,tavarjo01,14-15
D,6,0.04,0.35,0.39,0.11,1.58,2,22,24,7,38,10,40,3,-9,35.5,30.5,5.0,1.3,2.6,3.9,,lilesjo01,14-15
D,12,0.13,0.36,0.49,0.17,2.67,10,28,38,13,89,25,67,18,15,68.5,54.9,13.6,3.1,4.0,7.1,,boychjo01,14-15
LW,23,0.3,0.5,0.8,0.29,2.09,27,44,71,27,100,33,55,0,11,46.7,45.4,1.3,5.8,2.0,7.8,4.0,gaudrjo01,14-15
D,3,0.03,0.11,0.13,0.04,1.0,2,9,11,4,49,0,56,13,5,56.5,52.6,3.9,-0.6,3.9,3.3,,oduyajo01,14-15
D,5,0.04,0.2,0.24,0.08,1.34,3,15,18,6,72,6,57,13,21,57.3,41.0,16.3,0.1,5.7,5.8,,brodijo01,14-15
LW,10,0.06,0.4,0.46,0.14,1.09,5,31,36,11,47,12,32,0,3,33.7,28.5,5.2,1.5,0.9,2.4,2.0,drouijo01,14-15
D,5,0.04,0.15,0.18,0.06,1.0,3,13,16,5,51,1,84,29,-5,51.1,52.9,-1.8,0.0,2.9,2.9,,ericsjo01,14-15
LW,18,0.19,0.49,0.68,0.23,2.14,17,43,60,21,73,19,46,2,10,48.2,41.4,6.8,4.1,1.9,6.0,10.0,huberjo01,14-15
C,1,0.5,0.0,0.5,0.27,1.5,1,0,1,1,2,0,1,0,1,0.7,1.6,-0.9,0.2,0.1,0.2,,audymjo01,14-15
C,25,0.35,0.47,0.81,0.31,2.37,32,42,74,29,102,33,50,12,30,61.0,46.4,14.6,6.2,3.2,9.4,6.0,toewsjo01,14-15
D,0,0.0,0.25,0.25,0.07,0.75,0,1,1,0,1,0,4,0,-3,1.7,2.3,-0.5,0.1,-0.2,-0.1,,blumjo02,14-15
D,4,0.03,0.18,0.21,0.06,0.71,2,13,15,5,44,12,55,9,-14,33.1,48.6,-15.5,0.1,2.3,2.4,,merrijo01,14-15
RW,0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,4,0,6,0,-2,5.1,7.3,-2.1,-0.7,0.2,-0.5,,caronjo01,14-15
RW,24,0.3,0.48,0.78,0.29,2.26,27,43,70,26,86,27,76,1,-16,52.9,54.6,-1.7,5.6,1.2,6.8,10.0,eberljo01,14-15
D,1,0.02,0.07,0.09,0.03,0.91,1,3,4,1,14,1,22,3,-6,18.2,22.3,-4.1,-0.2,0.8,0.5,,leopojo01,14-15
C,0,0.0,0.13,0.13,0.03,1.0,0,1,1,0,3,0,6,0,-3,3.5,4.8,-1.3,-0.1,0.0,-0.1,,martijo01,14-15
C,4,0.1,0.05,0.15,0.07,0.73,7,3,10,5,14,0,19,0,-6,17.2,21.0,-3.8,0.0,0.4,0.4,,nolanjo01,14-15
D,0,0.0,0.17,0.17,0.05,1.17,0,1,1,0,1,0,5,0,-4,2.3,2.8,-0.6,0.0,-0.1,-0.1,,oestejo01,14-15
C,3,0.12,0.2,0.32,0.12,1.92,3,5,8,3,12,0,3,0,9,11.7,6.9,4.8,0.5,0.7,1.2,,schrojo01,14-15
C,8,0.13,0.39,0.52,0.17,2.0,7,20,27,9,37,12,33,2,-6,31.2,27.1,4.1,0.9,1.1,2.0,,staaljo01,14-15
RW,1,0.11,0.0,0.11,0.06,0.89,1,0,1,1,2,0,5,1,-2,2.6,7.1,-4.5,-0.1,0.1,0.0,,szwarjo01,14-15
D,5,0.03,0.19,0.22,0.07,0.96,2,15,17,5,54,4,70,15,-5,50.2,41.4,8.8,0.4,1.7,2.1,1.0,bennjo01,14-15
RW,7,0.15,0.07,0.22,0.1,1.1,11,5,16,7,25,4,22,2,1,22.9,24.8,-1.9,0.8,1.0,1.8,,tootojo01,14-15
C,15,0.19,0.4,0.59,0.21,1.37,16,33,49,18,79,21,40,3,21,39.4,34.4,5.0,3.1,2.2,5.3,0.0,lehtejo01,14-15
D,1,0.07,0.0,0.07,0.04,1.33,1,0,1,1,6,0,5,2,3,8.4,6.9,1.5,-0.1,0.8,0.7,,morrojo02,14-15
RW,0,0.0,0.17,0.17,0.05,1.67,0,1,1,0,3,0,4,0,-1,2.2,3.4,-1.2,-0.1,0.0,-0.1,,anderjo05,14-15
LW,15,0.21,0.37,0.59,0.22,2.0,17,28,45,17,64,9,52,1,3,63.0,48.7,14.4,3.1,1.2,4.3,2.0,bailejo01,14-15
D,2,0.0,0.13,0.13,0.03,0.61,0,7,7,2,20,2,71,25,-28,19.5,40.4,-20.9,-0.6,0.3,-0.3,,gorgejo01,14-15
RW,9,0.2,0.2,0.4,0.16,1.48,14,13,27,11,42,6,39,4,1,27.7,28.1,-0.4,1.5,1.0,2.5,1.0,joorijo01,14-15
LW,1,0.11,0.0,0.11,0.06,1.11,1,0,1,1,3,0,4,0,-1,3.2,3.7,-0.6,0.0,0.0,0.1,,leivojo01,14-15
D,1,0.0,0.11,0.11,0.03,0.93,0,3,3,1,16,0,20,5,1,20.5,19.5,1.0,-0.3,1.0,0.7,,mansojo01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0.4,-0.2,0.0,0.0,0.0,,brouiju01,14-15
LW,14,0.1,0.44,0.54,0.17,1.65,9,39,48,16,60,15,59,12,-2,38.7,37.8,0.9,2.1,1.4,3.5,10.0,jokinju01,14-15
LW,18,0.32,0.3,0.62,0.25,2.17,26,23,49,20,80,32,50,5,3,39.1,29.3,9.7,4.0,1.6,5.6,,abdelju01,14-15
D,6,0.01,0.31,0.33,0.09,1.34,1,24,25,7,61,6,68,21,8,50.5,46.4,4.1,0.8,3.8,4.6,,braunju01,14-15
D,1,0.06,0.06,0.11,0.04,1.0,1,1,2,1,7,0,16,0,-9,7.4,7.8,-0.4,0.1,-0.4,-0.3,,falkju01,14-15
D,17,0.18,0.41,0.6,0.21,2.9,17,37,54,19,89,27,93,12,-19,65.4,68.8,-3.4,4.6,4.5,9.1,,faulkju01,14-15
RW,11,0.13,0.31,0.44,0.15,1.46,10,24,34,12,41,2,29,4,13,29.5,23.8,5.7,2.2,1.5,3.7,1.0,fontaju01,14-15
C,1,0.2,0.0,0.2,0.11,0.6,1,0,1,1,1,1,2,0,-2,1.2,1.4,-0.2,0.1,0.0,0.1,,hodgmju01,14-15
D,10,0.07,0.31,0.38,0.12,1.51,7,27,34,11,93,24,88,2,-17,64.1,68.6,-4.6,1.9,2.8,4.7,2.0,schulju01,14-15
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.2,0.0,0.0,0.0,,shuggju01,14-15
RW,16,0.22,0.28,0.51,0.19,2.15,20,25,45,18,66,17,41,0,8,48.1,36.8,11.3,3.1,1.8,4.9,1.0,williju01,14-15
D,3,0.0,0.2,0.2,0.05,0.78,0,11,11,3,36,0,43,5,-2,32.9,34.6,-1.6,0.1,1.2,1.3,,jokipjy01,14-15
LW,1,0.17,0.17,0.33,0.14,0.17,1,1,2,1,2,0,5,0,-3,0.6,2.5,-1.9,0.2,-0.1,0.1,,mouilka01,14-15
D,7,0.06,0.2,0.26,0.08,0.88,6,17,23,8,55,0,56,14,14,53.0,48.3,4.7,0.9,4.5,5.4,1.0,alzneka01,14-15
D,0,0.0,0.0,0.0,0.0,0.9,0,0,0,0,7,2,7,2,-1,9.2,4.2,5.0,-0.2,0.2,0.0,,stollka01,14-15
D,0,0.0,1.0,1.0,0.27,0.0,0,1,1,0,0,0,1,0,-1,0.1,0.5,-0.4,0.1,-0.1,0.0,,ellerke01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,-2,0.4,1.3,-0.9,0.0,-0.1,-0.1,,loweke02,14-15
D,0,0.0,0.03,0.03,0.01,0.81,0,1,1,0,18,0,27,6,-3,16.1,20.7,-4.6,-0.4,0.8,0.3,,aulieke01,14-15
D,0,0.0,0.07,0.07,0.02,0.36,0,1,1,0,8,0,11,0,-3,5.3,6.7,-1.4,-0.1,0.1,0.0,,ballake01,14-15
D,16,0.07,0.55,0.62,0.19,2.76,7,50,57,17,94,39,82,1,-26,59.2,70.1,-10.9,4.1,2.5,6.6,,yandlke01,14-15
LW,1,0.0,0.6,0.6,0.16,0.8,0,3,3,1,3,0,0,0,3,1.9,0.9,1.0,0.2,0.2,0.4,,rycheke01,14-15
D,2,0.05,0.12,0.17,0.06,0.9,2,5,7,2,31,0,21,9,20,23.6,21.1,2.4,0.1,3.3,3.4,,milleke03,14-15
D,5,0.07,0.17,0.23,0.08,1.65,5,11,16,6,55,3,58,6,0,45.8,49.0,-3.1,0.5,2.5,3.0,,biekske01,14-15
D,8,0.15,0.19,0.34,0.13,1.55,10,13,23,9,58,11,44,0,5,39.2,44.9,-5.7,2.1,2.3,4.4,,connake01,14-15
LW,0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,1,0,-1,0.5,0.9,-0.3,0.0,0.0,-0.1,,fialake01,14-15
RW,17,0.22,0.35,0.57,0.21,1.41,19,31,50,19,53,7,33,2,15,45.5,42.6,2.9,4.3,1.6,5.8,1.0,hayeske01,14-15
D,10,0.14,0.26,0.4,0.15,1.17,10,19,29,11,62,0,53,14,24,44.2,46.4,-2.2,2.5,4.0,6.5,,kleinke01,14-15
D,14,0.14,0.64,0.79,0.25,2.41,9,39,48,16,90,37,43,10,19,45.3,34.0,11.4,4.2,4.3,8.5,0.0,shattke01,14-15
D,0,0.0,0.0,0.0,0.0,0.63,0,0,0,0,3,1,5,0,-3,6.0,7.8,-1.8,-0.2,0.2,-0.1,,timonki01,14-15
D,1,0.04,0.13,0.17,0.06,0.87,1,3,4,1,12,0,26,6,-8,11.5,20.5,-9.0,0.1,0.4,0.4,,dahlbkl01,14-15
D,2,0.0,0.18,0.18,0.05,0.94,0,7,7,2,24,0,31,10,3,17.6,21.6,-4.0,0.0,1.5,1.5,,holzeko01,14-15
D,17,0.16,0.62,0.78,0.25,2.86,12,47,59,19,106,38,74,19,12,58.6,50.0,8.6,5.1,5.0,10.1,3.0,letankr01,14-15
D,10,0.05,0.38,0.43,0.13,1.41,5,33,38,12,110,25,76,9,18,55.5,68.3,-12.9,1.8,5.5,7.4,,russekr01,14-15
LW,13,0.23,0.33,0.56,0.21,2.2,16,22,38,15,51,10,31,2,11,33.2,33.1,0.1,2.7,1.6,4.3,1.0,verstkr01,14-15
RW,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,0,0,1,0,-1,0.6,1.0,-0.4,-0.1,0.0,-0.1,,baunky01,14-15
C,8,0.12,0.15,0.27,0.11,1.18,10,12,22,9,32,0,52,14,-6,25.9,28.8,-3.0,0.6,0.8,1.5,,brodzky01,14-15
C,5,0.06,0.14,0.2,0.07,1.16,5,11,16,6,16,1,41,3,-23,30.1,34.2,-4.1,-0.6,0.3,-0.3,,chipcky01,14-15
LW,6,0.08,0.11,0.19,0.07,1.46,7,10,17,7,31,0,27,1,5,29.9,27.6,2.3,0.0,1.2,1.2,,cliffky01,14-15
D,0,0.0,0.0,0.0,0.0,0.71,0,0,0,0,2,0,4,1,-1,2.9,4.2,-1.3,-0.1,0.1,0.0,,cumisky01,14-15
RW,19,0.3,0.55,0.85,0.31,3.25,20,36,56,21,72,32,49,0,-8,51.9,40.9,10.9,4.6,0.7,5.3,5.0,okposky01,14-15
RW,12,0.25,0.26,0.51,0.2,1.96,16,16,32,13,40,12,30,0,-2,29.0,26.6,2.4,2.7,0.7,3.3,1.0,palmiky01,14-15
D,6,0.04,0.21,0.25,0.08,1.23,3,16,19,6,52,1,57,16,10,45.6,44.3,1.2,0.6,3.8,4.4,,quincky01,14-15
C,24,0.29,0.49,0.78,0.29,2.62,27,44,71,27,95,28,66,4,5,48.6,52.2,-3.6,5.7,1.7,7.4,9.0,turriky01,14-15
D,0,0.0,0.03,0.03,0.01,0.68,0,1,1,0,8,0,28,8,-12,14.7,17.3,-2.5,-0.4,-0.1,-0.6,,smidla01,14-15
C,13,0.21,0.23,0.44,0.17,1.33,18,20,38,15,48,1,55,18,10,35.3,36.8,-1.5,2.5,1.6,4.1,,boumala01,14-15
C,1,0.33,0.0,0.33,0.18,1.33,1,0,1,1,1,0,0,0,1,0.4,1.6,-1.1,0.1,0.1,0.2,,ferrala01,14-15
C,11,0.19,0.16,0.35,0.15,1.95,17,13,30,13,42,4,53,9,-6,34.1,41.4,-7.3,1.4,1.1,2.5,3.0,ellerla01,14-15
LW,7,0.09,0.22,0.3,0.1,1.19,7,16,23,8,28,11,60,17,-27,26.6,37.1,-10.6,0.1,0.3,0.4,,korpila01,14-15
RW,12,0.21,0.18,0.39,0.17,1.62,17,14,31,13,40,4,30,2,8,34.8,33.6,1.2,2.4,1.2,3.6,,stemple01,14-15
C,9,0.13,0.29,0.42,0.15,1.35,9,20,29,10,34,1,54,21,0,27.7,27.8,-0.1,1.4,1.0,2.4,,komarle01,14-15
C,3,0.05,0.19,0.24,0.08,1.32,2,8,10,3,15,4,28,0,-17,15.9,17.0,-1.0,-0.1,-0.2,-0.2,,draisle01,14-15
C,1,0.08,0.08,0.15,0.06,1.23,1,1,2,1,4,0,0,0,4,3.8,3.2,0.6,0.1,0.3,0.3,,obrieli01,14-15
RW,9,0.13,0.19,0.32,0.12,0.81,11,15,26,10,46,14,36,1,-3,29.2,37.2,-8.0,1.1,0.9,2.0,,veyli01,14-15
C,25,0.33,0.49,0.82,0.3,3.21,31,44,75,29,102,42,83,17,-6,50.3,53.6,-3.3,6.1,1.5,7.6,5.0,coutulo01,14-15
RW,19,0.27,0.31,0.58,0.23,2.09,25,27,52,21,75,25,61,12,1,47.3,42.8,4.5,3.6,1.6,5.3,4.0,erikslo01,14-15
D,7,0.09,0.28,0.38,0.13,1.6,6,16,22,8,53,11,45,0,-3,48.9,37.0,11.8,1.6,1.5,3.1,,visnolu01,14-15
D,4,0.04,0.11,0.14,0.05,1.04,3,9,12,4,59,2,77,11,-8,51.1,60.3,-9.2,-0.2,2.2,2.0,,sbisalu01,14-15
LW,2,0.08,0.12,0.19,0.07,1.69,2,3,5,2,7,0,17,0,-10,14.3,12.9,1.5,-0.1,0.0,-0.1,1.0,lessilu01,14-15
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0.8,-0.7,-0.1,0.0,0.0,,adamlu01,14-15
LW,1,0.05,0.03,0.08,0.03,0.65,2,1,3,1,6,0,10,0,-4,6.6,11.8,-5.2,-0.3,0.2,-0.1,,gazdilu01,14-15
C,8,0.15,0.07,0.22,0.1,1.27,14,7,21,10,32,1,60,34,5,27.2,37.8,-10.6,0.0,1.6,1.6,,glendlu01,14-15
D,4,0.05,0.19,0.24,0.08,1.16,3,12,15,5,36,0,56,18,-2,33.2,37.0,-3.8,0.6,2.0,2.5,,schenlu01,14-15
D,0,0.0,0.0,0.0,0.0,0.63,0,0,0,0,10,0,11,1,0,9.6,8.9,0.8,-0.3,0.4,0.1,,witkolu01,14-15
LW,0,0.0,0.1,0.1,0.03,0.9,0,1,1,0,3,2,3,0,-2,3.7,3.7,-0.1,-0.2,0.0,-0.1,,paajama01,14-15
C,1,0.02,0.05,0.07,0.02,0.79,1,3,4,1,7,0,27,14,-6,11.1,17.8,-6.7,-1.2,0.5,-0.8,,malhoma01,14-15
D,3,0.02,0.22,0.24,0.07,1.09,1,11,12,4,47,0,36,11,22,38.4,30.7,7.6,0.1,3.8,3.9,,methoma01,14-15
D,7,0.06,0.19,0.25,0.09,1.21,6,16,22,8,67,0,68,19,18,60.4,62.7,-2.2,0.7,4.3,5.0,,staalma01,14-15
C,2,0.03,0.07,0.09,0.03,0.92,2,5,7,2,17,0,31,12,-2,16.7,25.1,-8.3,-1.2,0.8,-0.4,,clichma01,14-15
D,8,0.13,0.2,0.33,0.12,1.4,10,15,25,10,67,8,71,25,12,55.0,49.2,5.7,1.6,4.3,5.9,,vlasima01,14-15
C,3,0.04,0.08,0.12,0.04,1.04,3,6,9,3,15,1,31,15,-3,20.5,22.7,-2.2,-1.1,0.9,-0.2,,gocma01,14-15
D,9,0.17,0.19,0.36,0.14,1.75,12,13,25,10,61,5,56,9,8,47.6,45.2,2.4,2.1,3.8,5.9,,scandma01,14-15
LW,7,0.14,0.21,0.35,0.13,1.16,9,13,22,8,30,3,40,8,-5,23.2,37.0,-13.8,0.5,1.0,1.6,1.0,foligma01,14-15
C,18,0.24,0.33,0.57,0.22,1.68,23,29,52,20,84,38,42,1,6,45.2,37.8,7.3,3.7,1.7,5.4,1.0,johanma03,14-15
C,6,0.09,0.12,0.21,0.08,1.56,8,11,19,7,21,0,40,14,-5,35.4,34.2,1.2,-0.3,1.1,0.8,,krugema01,14-15
D,11,0.08,0.32,0.4,0.13,1.55,8,30,38,13,79,30,61,3,-9,54.1,60.8,-6.7,2.4,3.6,6.0,,zidlima01,14-15
RW,20,0.39,0.29,0.68,0.29,2.52,31,22,53,23,80,31,42,0,7,45.5,30.7,14.8,5.1,1.7,6.7,4.0,gaborma01,14-15
RW,22,0.27,0.48,0.74,0.27,3.01,25,43,68,25,85,22,62,17,17,57.2,47.9,9.3,5.1,2.6,7.7,1.0,hossama01,14-15
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,-1,0.2,0.6,-0.4,0.0,-0.1,-0.1,,altma01,14-15
C,13,0.22,0.18,0.4,0.17,1.68,19,15,34,14,42,6,52,6,-10,36.7,42.7,-6.0,2.2,1.0,3.3,,arcobma01,14-15
D,2,0.02,0.12,0.13,0.04,1.02,1,7,8,2,28,0,34,2,-4,34.7,30.1,4.6,-0.2,1.1,0.9,,barbema01,14-15
