Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Antoine Roussel,30,VAN,LW,41,7,6,13,0,43,1.2,6,1,0,1,5,1,0,55,12.7,485,11:50,14,44,6,6,50.0,roussan01,19-20
Carter Rowney,30,ANA,RW,71,8,11,19,5,14,1.6,6,0,2,1,9,0,2,63,12.7,910,12:49,42,189,47,56,45.6,rowneca01,19-20
Matt Roy,24,LAK,D,70,4,14,18,16,10,5.2,4,0,0,0,13,1,0,112,3.6,1268,18:07,100,132,0,0,,royma04,19-20
Nicolas Roy,22,VEG,C,28,5,5,10,3,8,1.1,4,1,0,1,5,0,0,42,11.9,320,11:26,7,39,93,100,48.2,royni01,19-20
German Rubtsov,21,PHI,C,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,27,6:48,4,4,6,8,42.9,rubtsge01,19-20
Chad Ruhwedel,29,PIT,D,41,2,4,6,4,12,1.7,2,0,0,0,4,0,0,44,4.5,606,14:46,25,74,0,0,,ruhwech01,19-20
Kris Russell,32,EDM,D,55,0,9,9,0,14,1.9,0,0,0,0,8,0,1,45,0.0,923,16:47,101,71,0,0,,russekr01,19-20
Patrick Russell,27,EDM,RW,45,0,5,5,-11,12,-0.7,0,0,0,0,5,0,0,58,0.0,511,11:22,25,64,2,2,50.0,russepa01,19-20
Bryan Rust,27,PIT,RW,55,27,29,56,14,30,7.1,18,8,1,4,19,9,1,151,17.9,1087,19:46,35,71,2,8,20.0,rustbr01,19-20
Jan Rutta,29,TBL,D,33,1,6,7,6,14,1.5,1,0,0,0,6,0,0,43,2.3,513,15:33,21,19,0,0,,ruttaja02,19-20
Bobby Ryan,32,OTT,LW,24,5,3,8,3,22,0.9,5,0,0,0,3,0,0,43,11.6,324,13:31,13,41,3,2,60.0,ryanbo01,19-20
Derek Ryan,33,CGY,C,68,10,19,29,9,10,2.8,8,1,1,0,15,3,1,102,9.8,989,14:33,34,12,383,349,52.3,ryande01,19-20
Joakim Ryan,26,LAK,D,35,1,4,5,-10,10,0.8,1,0,0,0,4,0,0,54,1.9,670,19:09,46,24,0,0,,ryanjo02,19-20
Brandon Saad,27,CHI,LW,58,21,12,33,2,16,3.9,18,1,2,5,12,0,0,140,15.0,971,16:45,19,36,23,35,39.7,saadbr01,19-20
Aleksi Saarela,23,FLA,C,9,2,2,4,2,0,0.5,2,0,0,0,1,1,0,15,13.3,110,12:15,3,1,7,11,38.9,saareal01,19-20
Scott Sabourin,27,OTT,F,35,2,4,6,-6,33,0.2,2,0,0,0,4,0,0,29,6.9,246,7:01,13,74,0,1,0.0,sabousc01,19-20
Miikka Salomäki,26,NSH,RW,5,1,0,1,2,4,0.2,1,0,0,1,0,0,0,2,50.0,61,12:09,3,9,0,0,,salommi01,19-20
Rasmus Sandin,19,TOR,D,28,1,7,8,-7,10,0.5,1,0,0,1,5,2,0,22,4.5,401,14:19,22,33,0,0,,sandira01,19-20
Zach Sanford,25,STL,LW,58,16,14,30,13,28,3.9,15,1,0,3,14,0,0,90,17.8,797,13:44,32,109,1,8,11.1,sanfoza01,19-20
Travis Sanheim,23,PHI,D,69,8,17,25,4,32,4.7,8,0,0,0,13,4,0,110,7.3,1391,20:09,79,41,0,0,,sanhetr01,19-20
Steven Santini,24,NSH,D,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0.0,19,9:33,0,3,0,0,,santist01,19-20
Ashton Sautner,25,VAN,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,3,2:49,0,0,0,0,,sautnas01,19-20
David Savard,29,CBJ,D,68,0,11,11,-3,35,2.9,0,0,0,0,9,2,0,97,0.0,1407,20:41,163,129,0,0,,savarda01,19-20
Luca Sbisa,30,WPG,D,44,2,8,10,1,37,2.0,2,0,0,0,8,0,0,49,4.1,789,17:56,71,91,0,0,,sbisalu01,19-20
Marco Scandella,29,TOT,D,62,4,9,13,14,20,3.8,4,0,0,0,9,0,0,77,5.2,1090,17:35,60,78,0,0,,scandma01,19-20
Colton Sceviour,30,FLA,C,69,6,10,16,2,6,0.6,6,0,0,0,10,0,0,114,5.3,914,13:15,72,91,65,82,44.2,scevico01,19-20
Tim Schaller,29,TOT,LW,53,5,1,6,-14,14,-0.5,4,0,1,0,1,0,0,49,10.2,613,11:34,28,51,7,11,38.9,schalti01,19-20
Mark Scheifele,26,WPG,C,71,29,44,73,2,45,7.6,19,10,0,6,34,10,0,170,17.1,1548,21:48,49,34,605,685,46.9,scheima01,19-20
Brayden Schenn,28,STL,C,71,25,33,58,3,44,6.4,15,10,0,4,22,11,0,138,18.1,1311,18:28,21,119,350,364,49.0,schenbr01,19-20
Luke Schenn,30,TBL,D,25,1,2,3,-8,23,-0.1,1,0,0,0,2,0,0,31,3.2,311,12:27,21,83,0,0,,schenlu01,19-20
Nick Schmaltz,23,ARI,C,70,11,34,45,3,20,4.3,9,2,0,2,23,11,0,95,11.6,1087,15:32,35,12,160,216,42.6,schmani01,19-20
Nate Schmidt,28,VEG,D,59,7,24,31,11,12,5.6,6,1,0,0,18,6,0,112,6.3,1279,21:41,91,25,0,0,,schmina01,19-20
Justin Schultz,29,PIT,D,46,3,9,12,-13,6,1.3,3,0,0,0,3,6,0,86,3.5,914,19:53,50,36,0,0,,schulju01,19-20
Jaden Schwartz,27,STL,C,71,22,35,57,3,18,6.0,13,9,0,4,24,11,0,162,13.6,1291,18:11,28,60,9,11,45.0,schwaja01,19-20
Brent Seabrook,34,CHI,D,32,3,1,4,1,8,1.2,2,1,0,1,1,0,0,40,7.5,581,18:09,61,52,0,0,,seabrbr01,19-20
Nick Seeler,26,TOT,D,12,0,1,1,-8,15,-0.4,0,0,0,0,1,0,0,5,0.0,143,11:56,21,19,0,0,,seeleni01,19-20
Tyler Seguin,28,DAL,C,69,17,33,50,-2,22,4.9,14,3,0,6,21,12,0,245,6.9,1321,19:09,31,90,538,387,58.2,seguity01,19-20
Andrej Sekera,33,DAL,D,57,2,6,8,9,14,3.2,1,0,1,0,6,0,0,63,3.2,1026,18:00,75,34,0,0,,sekeran01,19-20
Brett Seney,23,NJD,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,20,9:56,0,2,0,2,0.0,seneybr01,19-20
Zachary Senyshyn,22,BOS,RW,4,0,2,2,1,0,0.2,0,0,0,0,2,0,0,1,0.0,34,8:26,1,2,1,0,100.0,senysza01,19-20
Mikhail Sergachev,21,TBL,D,70,10,24,34,15,58,6.3,4,5,1,0,16,8,0,118,8.5,1426,20:22,99,106,0,0,,sergami01,19-20
Damon Severson,25,NJD,D,69,8,23,31,-20,52,4.4,5,3,0,2,16,7,0,114,7.0,1584,22:58,97,81,0,0,,severda01,19-20
Michael Sgarbossa,27,WSH,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,16,8:07,0,3,3,3,50.0,sgarbmi01,19-20
Kevin Shattenkirk,31,TBL,D,70,8,26,34,22,38,6.6,7,1,0,0,20,6,0,131,6.1,1323,18:54,66,62,0,0,,shattke01,19-20
Andrew Shaw,28,CHI,C,26,3,7,10,-4,33,0.5,2,1,0,0,6,1,0,46,6.5,376,14:27,9,74,42,51,45.2,shawan01,19-20
Logan Shaw,28,WPG,RW,35,3,2,5,0,0,0.4,3,0,0,0,1,1,0,20,15.0,239,6:49,13,24,11,9,55.0,shawlo01,19-20
Riley Sheahan,28,EDM,C,66,8,7,15,-13,6,0.6,7,0,1,1,6,0,1,70,11.4,844,12:48,33,26,409,425,49.0,sheahri01,19-20
Conor Sheary,27,TOT,LW,63,10,13,23,-5,10,1.9,9,1,0,1,11,2,0,102,9.8,826,13:06,26,28,1,3,25.0,shearco01,19-20
Kiefer Sherwood,24,ANA,RW,10,0,1,1,-1,6,-0.1,0,0,0,0,1,0,0,17,0.0,133,13:20,4,24,3,1,75.0,sherwki01,19-20
Kole Sherwood,23,CBJ,RW,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,6,0.0,20,6:38,1,10,0,1,0.0,sherwko01,19-20
Devin Shore,25,TOT,C,45,5,7,12,-10,8,0.6,5,0,0,1,5,2,0,50,10.0,524,11:39,14,52,47,53,47.0,shorede01,19-20
Nick Shore,27,TOT,C,63,3,3,6,1,20,-0.1,3,0,0,0,3,0,0,45,6.7,578,9:11,20,55,211,170,55.4,shoreni01,19-20
Jonas Siegenthaler,22,WSH,D,64,2,7,9,11,43,2.3,2,0,0,1,7,0,0,49,4.1,1007,15:44,105,51,0,0,,siegejo01,19-20
Dylan Sikura,24,CHI,C,9,1,2,3,1,0,0.3,1,0,0,0,2,0,0,10,10.0,89,9:54,2,0,0,3,0.0,sikurdy01,19-20
Jakob Silfverberg,29,ANA,LW,66,21,18,39,0,14,4.4,15,4,2,1,15,3,0,155,13.5,1167,17:41,41,28,8,33,19.5,silfvja01,19-20
Radim Šimek,27,SJS,D,48,2,7,9,-13,14,1.4,2,0,0,0,7,0,0,40,5.0,825,17:11,60,91,0,0,,simekra01,19-20
Wayne Simmonds,31,TOT,RW,68,8,17,25,-21,66,1.0,3,5,0,1,13,4,0,119,6.7,1015,14:55,29,145,29,45,39.2,simmowa01,19-20
Dominik Simon,25,PIT,C,64,7,15,22,-9,12,1.1,7,0,0,0,14,1,0,102,6.9,922,14:24,20,57,15,27,35.7,simondo01,19-20
Colton Sissons,26,NSH,C,57,9,6,15,-2,20,0.9,8,0,1,2,6,0,0,52,17.3,817,14:20,41,84,283,269,51.3,sissoco01,19-20
Jeff Skinner,27,BUF,LW,59,14,9,23,-22,18,1.4,14,0,0,1,6,3,0,183,7.7,973,16:29,11,29,32,54,37.2,skinnje01,19-20
Brady Skjei,25,TOT,D,67,8,16,24,-10,45,3.2,8,0,0,1,14,0,2,139,5.8,1386,20:41,96,103,0,0,,skjeibr01,19-20
Jaccob Slavin,25,CAR,D,68,6,30,36,30,10,7.9,6,0,0,3,26,3,1,145,4.1,1592,23:24,107,43,0,0,,slavija01,19-20
Brendan Smith,30,NYR,D,62,3,5,8,-12,71,0.5,2,0,1,0,4,0,1,45,6.7,688,11:06,41,90,1,0,100.0,smithbr05,19-20
Craig Smith,30,NSH,C,69,18,13,31,18,34,4.0,14,4,0,2,10,3,0,184,9.8,926,13:25,19,60,14,15,48.3,smithcr01,19-20
Dalton Smith,27,BUF,LW,1,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,,1,1:26,0,0,0,0,,smithda03,19-20
Gemel Smith,25,TBL,C,3,1,0,1,0,4,0.1,1,0,0,0,0,0,0,1,100.0,28,9:10,2,1,13,7,65.0,smithge02,19-20
Givani Smith,21,DET,RW,21,2,1,3,-2,9,0.2,2,0,0,0,1,0,0,22,9.1,203,9:41,3,42,0,0,,smithgi01,19-20
Reilly Smith,28,VEG,RW,71,27,27,54,17,20,6.8,22,3,2,6,23,2,2,169,16.0,1272,17:55,30,55,3,9,25.0,smithre01,19-20
Zack Smith,31,CHI,C,50,4,7,11,2,29,0.6,3,0,1,1,6,0,1,43,9.3,589,11:47,18,112,88,102,46.3,smithza01,19-20
Vladimír Sobotka,32,BUF,C,16,1,2,3,2,4,0.1,1,0,0,0,2,0,0,23,4.3,228,14:16,7,26,39,31,55.7,sobotvl01,19-20
Carl Söderberg,34,ARI,C,70,17,18,35,6,18,4.0,11,6,0,1,13,5,0,135,12.6,1113,15:54,41,77,245,296,45.3,soderca01,19-20
Marcus Sorensen,27,SJS,RW,66,7,11,18,-12,26,0.8,6,0,1,0,11,0,0,78,9.0,914,13:51,18,56,3,17,15.0,sorenma01,19-20
Carson Soucy,25,MIN,D,55,7,7,14,16,18,4.0,6,0,1,1,7,0,0,61,11.5,860,15:38,50,69,0,0,,soucyca01,19-20
Jason Spezza,36,TOR,C,58,9,16,25,-3,18,2.1,7,2,0,0,11,5,0,73,12.3,628,10:50,19,13,215,183,54.0,spezzja01,19-20
Daniel Sprong,22,ANA,RW,8,1,1,2,-2,0,0.1,0,1,0,0,1,0,0,17,5.9,113,14:06,3,4,0,0,,spronda01,19-20
Jared Spurgeon,30,MIN,D,62,12,20,32,-1,18,5.4,9,3,0,2,10,10,0,112,10.7,1400,22:34,102,61,0,1,0.0,spurgja01,19-20
Eric Staal,35,MIN,C,66,19,28,47,-9,28,4.4,14,5,0,5,19,9,0,113,16.8,1131,17:08,22,24,495,504,49.5,staaler01,19-20
Jordan Staal,31,CAR,C,68,8,19,27,3,40,1.6,6,2,0,0,18,1,0,125,6.4,1190,17:30,36,149,699,585,54.4,staaljo01,19-20
Marc Staal,33,NYR,D,52,2,9,11,5,16,2.1,2,0,0,0,9,0,0,46,4.3,917,17:39,76,69,0,0,,staalma01,19-20
Steven Stamkos,29,TBL,C,57,29,37,66,14,22,8.1,19,10,0,6,28,9,0,176,16.5,1050,18:25,38,69,365,307,54.3,stamkst01,19-20
Paul Stastny,34,VEG,C,71,17,21,38,6,24,3.8,12,5,0,3,15,5,1,136,12.5,1216,17:08,32,63,624,515,54.8,stastpa01,19-20
Troy Stecher,25,VAN,D,69,5,12,17,10,32,3.8,5,0,0,0,12,0,0,86,5.8,1059,15:21,70,69,0,0,,stechtr01,19-20
Sam Steel,21,ANA,C,65,6,16,22,-13,20,0.8,5,1,0,1,9,7,0,85,7.1,1011,15:33,25,24,369,365,50.3,steelsa01,19-20
Alexander Steen,35,STL,C,55,7,10,17,7,12,1.4,7,0,0,0,9,1,0,71,9.9,772,14:02,47,26,8,7,53.3,steenal01,19-20
Kevin Stenlund,23,CBJ,C,32,6,4,10,2,8,1.1,3,3,0,1,2,2,0,57,10.5,447,13:59,22,19,52,77,40.3,stenlke01,19-20
Derek Stepan,29,ARI,C,70,10,18,28,-4,16,2.0,8,1,1,2,12,6,0,158,6.3,1235,17:39,54,43,569,628,47.5,stepade01,19-20
Mitchell Stephens,22,TBL,C,38,3,3,6,-9,10,-0.2,3,0,0,0,3,0,0,43,7.0,410,10:47,9,36,187,169,52.5,stephmi01,19-20
Chandler Stephenson,25,TOT,C,65,11,15,26,24,16,3.1,8,1,2,5,13,1,1,73,15.1,931,14:19,32,52,233,281,45.3,stephch02,19-20
Chris Stewart,32,PHI,RW,16,0,1,1,-7,21,-0.4,0,0,0,0,1,0,0,5,0.0,124,7:47,4,35,0,0,,stewach02,19-20
Riley Stillman,21,FLA,D,34,0,5,5,-3,14,0.6,0,0,0,0,5,0,0,39,0.0,650,19:07,57,59,0,0,,stillri01,19-20
Mark Stone,27,VEG,RW,65,21,42,63,15,27,7.1,15,6,0,3,30,11,1,168,12.5,1262,19:25,51,56,16,30,34.8,stonema01,19-20
Michael Stone,29,CGY,D,33,2,5,7,-5,16,1.1,2,0,0,0,5,0,0,57,3.5,539,16:19,54,52,0,0,,stonemi01,19-20
Anton Strålman,33,FLA,D,69,5,14,19,-6,14,2.6,5,0,0,3,13,0,1,89,5.6,1454,21:04,96,68,0,0,,stralan01,19-20
Ben Street,32,NJD,C,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,4,0.0,24,8:08,0,3,5,6,45.5,streebe01,19-20
Dylan Strome,22,CHI,C,58,12,26,38,1,16,3.5,10,2,0,2,20,6,0,97,12.4,925,15:56,29,23,277,304,47.7,stromdy01,19-20
Ryan Strome,26,NYR,C,70,18,41,59,21,48,5.9,15,3,0,3,26,14,1,154,11.7,1371,19:35,32,45,496,548,47.5,stromry01,19-20
Jack Studnicka,20,BOS,C,2,0,1,1,2,2,0.1,0,0,0,0,1,0,0,3,0.0,24,12:08,0,2,9,6,60.0,studnja01,19-20
Nico Sturm,24,MIN,C,6,0,2,2,2,0,0.2,0,0,0,0,2,0,0,2,0.0,71,11:54,5,6,26,23,53.1,sturmni01,19-20
P.K. Subban,30,NJD,D,68,7,11,18,-21,79,2.8,5,2,0,3,7,4,0,151,4.6,1504,22:07,90,88,0,0,,subbapk01,19-20
C.J. Suess,25,WPG,LW,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,6,6:26,0,1,1,3,25.0,frankcl01,19-20
Oskar Sundqvist,25,STL,C,57,12,11,23,5,28,2.4,11,0,1,1,10,0,1,97,12.4,820,14:23,26,60,105,132,44.3,sundqos01,19-20
Antti Suomela,25,SJS,C,20,1,6,7,4,4,0.7,1,0,0,0,6,0,0,18,5.6,194,9:41,5,27,51,42,54.8,suomean01,19-20
Ryan Suter,35,MIN,D,69,8,40,48,-6,12,6.4,6,2,0,2,24,16,0,111,7.2,1700,24:38,93,48,0,0,,suterry01,19-20
Brandon Sutter,30,VAN,C,44,8,9,17,1,25,1.4,7,1,0,0,7,2,0,76,10.5,653,14:51,15,18,185,193,48.9,suttebr03,19-20
Nick Suzuki,20,MTL,C,71,13,28,41,-15,6,3.2,7,6,0,1,20,8,0,138,9.4,1135,15:59,32,64,305,354,46.3,suzukni01,19-20
Andrei Svechnikov,19,CAR,RW,68,24,37,61,9,54,6.9,18,6,0,5,23,14,0,183,13.1,1138,16:44,27,116,0,1,0.0,svechan01,19-20
Evgeny Svechnikov,23,DET,LW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,7,0.0,33,8:20,1,5,0,0,,svechev01,19-20
Jordan Szwarz,28,OTT,RW,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,15,4:55,1,6,4,5,44.4,szwarjo01,19-20
Brandon Tanev,28,PIT,LW,68,11,14,25,-1,16,1.9,9,0,2,4,12,1,1,95,11.6,1004,14:46,65,244,6,9,40.0,tanevbr01,19-20
Chris Tanev,30,VAN,D,69,2,18,20,4,41,3.6,2,0,0,1,16,1,1,45,4.4,1348,19:32,159,32,0,0,,tanevch01,19-20
Vladimir Tarasenko,28,STL,RW,10,3,7,10,-2,0,1.0,2,1,0,0,5,2,0,26,11.5,162,16:11,7,17,0,0,,tarasvl01,19-20
Tomáš Tatar,29,MTL,C,68,22,39,61,5,36,7.0,14,8,0,1,33,6,0,162,13.6,1108,16:18,24,79,9,16,36.0,tatarto01,19-20
John Tavares,29,TOR,C,63,26,34,60,-7,24,6.1,19,7,0,4,20,14,0,197,13.2,1232,19:33,31,32,617,499,55.3,tavarjo01,19-20
Matt Tennyson,29,NJD,D,20,0,3,3,-2,6,0.4,0,0,0,0,3,0,0,14,0.0,243,12:09,18,27,0,0,,tennyma01,19-20
Teuvo Teräväinen,25,CAR,F,68,15,48,63,20,8,6.4,10,4,1,1,28,17,3,182,8.2,1305,19:12,30,18,26,27,49.1,teravte01,19-20
Troy Terry,22,ANA,C,47,4,11,15,-5,6,0.7,4,0,0,0,9,2,0,73,5.5,682,14:31,9,3,3,5,37.5,terrytr01,19-20
Alexandre Texier,20,CBJ,C,36,6,7,13,3,10,1.4,6,0,0,1,6,1,0,49,12.2,459,12:45,7,20,22,41,34.9,texieal01,19-20
Shea Theodore,24,VEG,D,71,13,33,46,12,25,8.1,11,1,1,4,18,15,0,219,5.9,1579,22:14,69,20,0,0,,theodsh01,19-20
Robert Thomas,20,STL,C,66,10,32,42,9,18,4.1,9,1,0,2,26,6,0,87,11.5,961,14:34,13,13,136,181,42.9,thomaro01,19-20
Nate Thompson,35,TOT,C,70,4,11,15,-1,30,0.4,4,0,0,1,10,0,1,67,6.0,895,12:47,50,118,433,354,55.0,thompna01,19-20
Tage Thompson,22,BUF,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,6:59,0,2,0,0,,thompta01,19-20
Joe Thornton,40,SJS,C,70,7,24,31,-19,34,1.6,4,3,0,1,19,5,0,76,9.2,1085,15:30,29,20,323,331,49.4,thornjo01,19-20
Calvin Thurkauf,22,CBJ,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,25,8:15,0,5,2,0,100.0,thurkca01,19-20
Chris Tierney,25,OTT,C,71,11,26,37,-6,20,2.6,6,1,4,2,24,1,1,102,10.8,1220,17:11,37,44,521,497,51.2,tiernch01,19-20
Dmytro Timashov,23,TOT,LW,44,4,5,9,1,16,0.7,4,0,0,1,5,0,0,37,10.8,375,8:32,11,93,0,0,,timasdm01,19-20
Conor Timmins,21,COL,D,2,0,0,0,2,0,0.2,0,0,0,0,0,0,0,1,0.0,21,10:25,0,0,0,0,,timmico01,19-20
Jarred Tinordi,27,NSH,D,28,1,4,5,-1,34,0.8,1,0,0,0,3,0,1,20,5.0,465,16:37,36,71,0,0,,tinorja01,19-20
Brady Tkachuk,20,OTT,LW,71,21,23,44,-14,106,3.9,19,2,0,3,17,6,0,259,8.1,1344,18:56,43,303,144,168,46.2,tkachbr01,19-20
Matthew Tkachuk,22,CGY,LW,69,23,38,61,-5,74,6.5,18,5,0,4,24,14,0,188,12.2,1263,18:18,22,122,0,4,0.0,tkachma01,19-20
Devon Toews,25,NYI,D,68,6,22,28,1,16,5.0,5,1,0,1,17,5,0,122,4.9,1395,20:31,75,55,0,0,,toewsde01,19-20
Jonathan Toews,31,CHI,C,70,18,42,60,-2,48,5.4,16,1,1,3,35,7,0,172,10.5,1384,19:47,35,56,856,638,57.3,toewsjo01,19-20
Tyler Toffoli,27,TOT,C,68,24,20,44,-1,20,5.1,19,5,0,4,15,5,0,203,11.8,1146,16:51,16,48,4,10,28.6,toffoty01,19-20
Dominic Toninato,25,FLA,C,46,4,7,11,4,37,0.7,4,0,0,0,7,0,0,38,10.5,513,11:09,28,57,128,144,47.1,tonindo01,19-20
Yakov Trenin,23,NSH,C,21,2,4,6,1,9,0.5,2,0,0,0,4,0,0,25,8.0,204,9:44,9,46,3,1,75.0,treniya01,19-20
Vincent Trocheck,26,TOT,C,62,11,27,38,-8,49,2.7,9,1,1,2,21,6,0,141,7.8,1037,16:44,37,101,434,398,52.2,trochvi01,19-20
Zach Trotman,29,PIT,D,8,0,0,0,-1,4,0.0,0,0,0,0,0,0,0,11,0.0,118,14:43,10,21,0,0,,trotmza01,19-20
Jacob Trouba,25,NYR,D,70,7,20,27,-12,61,3.3,3,4,0,1,14,4,2,168,4.2,1580,22:34,128,173,0,0,,troubja01,19-20
Alexander True,22,SJS,F,12,0,4,4,1,2,0.3,0,0,0,0,4,0,0,12,0.0,120,10:00,2,23,32,37,46.4,trueal01,19-20
Alex Tuch,23,VEG,RW,42,8,9,17,-10,8,1.1,5,3,0,2,5,4,0,98,8.2,614,14:37,20,58,8,20,28.6,tuchal01,19-20
Kyle Turris,30,NSH,C,62,9,22,31,-9,22,2.0,7,2,0,4,14,8,0,88,10.2,956,15:25,25,18,246,272,47.5,turriky01,19-20
Carsen Twarynski,22,PHI,F,15,1,0,1,-2,4,-0.2,1,0,0,0,0,0,0,14,7.1,160,10:41,8,40,0,2,0.0,twaryca01,19-20
T.J. Tynan,27,COL,C,16,0,1,1,-1,2,-0.2,0,0,0,0,1,0,0,7,0.0,136,8:28,3,7,3,15,16.7,tynant.01,19-20
Urho Vaakanainen,21,BOS,D,5,0,0,0,2,0,0.2,0,0,0,0,0,0,0,2,0.0,84,16:51,3,8,0,0,,vaakaur01,19-20
James van Riemsdyk,30,PHI,LW,66,19,21,40,5,8,4.5,15,4,0,2,16,5,0,151,12.6,983,14:54,18,25,8,15,34.8,vanrija01,19-20
Trevor van Riemsdyk,28,CAR,D,49,1,7,8,-7,10,1.0,1,0,0,0,7,0,0,58,1.7,728,14:52,37,21,0,0,,vanritr01,19-20
Sami Vatanen,28,NJD,D,47,5,18,23,-12,22,3.2,4,1,0,0,8,9,1,95,5.3,1022,21:45,80,50,0,0,,vatansa01,19-20
Frank Vatrano,25,FLA,LW,69,16,18,34,-8,30,2.8,12,2,2,4,18,0,0,162,9.9,1036,15:01,43,102,12,28,30.0,vatrafr01,19-20
Lukas Vejdemo,24,MTL,C,7,1,0,1,0,0,0.1,1,0,0,0,0,0,0,7,14.3,56,8:01,3,8,1,4,20.0,vejdelu01,19-20
Carter Verhaeghe,24,TBL,C,52,9,4,13,-9,8,0.9,8,1,0,1,4,0,0,57,15.8,487,9:22,8,29,14,17,45.2,verhaca01,19-20
Max Veronneau,24,OTT,RW,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,34,8:25,2,2,0,0,,veronma01,19-20
Jimmy Vesey,26,BUF,LW,64,9,11,20,12,15,2.0,8,0,1,2,10,1,0,93,9.7,883,13:48,20,43,0,5,0.0,veseyji02,19-20
Gabriel Vilardi,20,LAK,C,10,3,4,7,0,4,0.8,2,1,0,0,3,1,0,19,15.8,129,12:51,4,1,49,43,53.3,vilarga01,19-20
Jake Virtanen,23,VAN,RW,69,18,18,36,-4,41,3.7,12,6,0,6,15,3,0,150,12.0,903,13:05,28,102,5,13,27.8,virtaja01,19-20
Marc-Édouard Vlasic,32,SJS,D,70,5,10,15,-10,10,3.4,4,0,1,1,10,0,0,74,6.8,1421,20:18,97,37,0,0,,vlasima01,19-20
Alexander Volkov,22,TBL,RW,9,0,1,1,-6,6,-0.3,0,0,0,0,1,0,0,7,0.0,92,10:16,2,10,1,3,25.0,volkoal01,19-20
Jakub Voráček,30,PHI,RW,69,12,44,56,14,31,5.4,8,4,0,3,31,13,0,132,9.1,1176,17:03,21,17,7,13,35.0,voracja01,19-20
Mikhail Vorobyev,23,PHI,C,20,1,2,3,-5,6,-0.1,1,0,0,0,2,0,0,15,6.7,209,10:26,3,4,78,62,55.7,vorobmi01,19-20
Jakub Vrána,23,WSH,LW,69,25,27,52,3,18,6.1,24,1,0,6,16,11,0,187,13.4,1027,14:53,16,29,6,5,54.5,vranaja01,19-20
Austin Wagner,22,LAK,LW,65,6,5,11,-5,39,0.4,6,0,0,0,5,0,0,124,4.8,763,11:45,19,145,3,6,33.3,wagneau01,19-20
Chris Wagner,28,BOS,C,67,6,4,10,-8,47,0.0,5,0,1,0,4,0,0,78,7.7,834,12:26,31,192,115,134,46.2,wagnech01,19-20
Oliver Wahlstrom,19,NYI,RW,9,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,9,0.0,93,10:17,4,10,0,3,0.0,wahlsol01,19-20
Nathan Walker,25,STL,C,5,1,1,2,-2,4,0.1,1,0,0,0,1,0,0,6,16.7,56,11:08,1,10,1,0,100.0,walkena01,19-20
Sean Walker,25,LAK,D,70,5,19,24,-12,26,3.8,5,0,0,0,14,5,0,127,3.9,1319,18:50,84,81,0,0,,walkese01,19-20
Lucas Wallmark,24,TOT,C,67,12,13,25,0,18,2.3,9,3,0,0,9,3,1,84,14.3,856,12:47,26,57,379,374,50.3,wallmlu01,19-20
Jake Walman,23,STL,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0.0,11,11:04,1,0,0,0,,walmaja01,19-20
Austin Watson,28,NSH,LW,53,6,8,14,-9,65,0.6,6,0,0,1,6,0,2,50,12.0,616,11:37,48,131,6,6,50.0,watsoau01,19-20
Jordan Weal,27,MTL,C,49,8,7,15,-8,14,1.0,6,2,0,2,4,3,0,86,9.3,667,13:37,21,32,96,97,49.7,wealjo01,19-20
Shea Weber,34,MTL,D,65,15,21,36,8,33,7.3,12,3,0,2,16,5,0,185,8.1,1561,24:00,114,112,0,0,,webersh01,19-20
Yannick Weber,31,NSH,D,41,1,2,3,-1,14,0.6,1,0,0,1,2,0,0,45,2.2,574,14:01,38,37,0,0,,weberya01,19-20
Anton Wedin,26,CHI,F,4,0,0,0,1,4,0.0,0,0,0,0,0,0,0,2,0.0,36,9:04,1,5,0,0,,wedinan01,19-20
MacKenzie Weegar,26,FLA,D,45,7,11,18,6,33,3.4,7,0,0,1,11,0,0,77,9.1,905,20:07,71,76,0,0,,weegama01,19-20
Dale Weise,31,MTL,RW,23,1,4,5,1,16,0.3,1,0,0,0,4,0,0,15,6.7,213,9:16,10,70,0,0,,weiseda01,19-20
