"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"277","Buddy Robinson","CHI","R","9","3.1333333333333","0.34814814814815","-18.56","-47.71","-15.00","-18.56","-21.42","-19.05","-12.37","3.32","-18.60","0","29.02","0.00","-1.37","-3.77","-14.98","-6.19","-41.16","-9.30","-3.09","-5.59","-11.11","0","11.42","0.00","-4.12","-47.42","-","0","-2.06","0.00","-8.93","-4.99","-12.90","0","27.66","0.00","-","33.33","0.33","0","0","0","134.04","-","0","0","0","-"
"435","Parker Wotherspoon","NYI","D","12","3.4666666666667","0.28888888888889","6.05","-48.15","14.89","-11.26","-34.18","-14.06","-11.26","-11.67","-19.57","-1.25","14.81","-33.33","-0.64","-6.47","-7.83","-5","-53.79","-","-1.25","-23.77","-","0","0","-","-5","-40.03","-","0","-1.67","0.00","25","-11.43","33.33","0","23.19","0.00","-","50.00","0.50","0","0","34.62","86.54","0.00","0","0","34.62","0.00"
"677","Adam Boqvist","CBJ","D","46","1.85","0.040217391304348","50.09","-48.51","38.47","19.16","-59.84","37.43","22.48","-28.78","36.02","-0.6","-10.86","-","1.24","-3.09","16.30","-6.63","-5.09","-8.66","-3.02","34.11","-8.93","-0.3","-4.52","-","-4.82","-52.27","-","0","-4.82","0.00","40.75","-63.15","91.19","0","-3.92","0.00","0.00","100.00","1.000","0","0","0","162.16","-","0","0","0","-"
"804","Daniil Miromanov","VGK","D","14","1.1","0.078571428571429","-18.83","-48.51","-15.45","-17.84","-74.32","-","-13.87","-54.5","-","-2.97","-6.94","-","-1.47","-7.07","-","-10.9","-55.49","-","-9.91","-17.84","-","-1.98","-1.98","-","-1.32","-50.21","-","-1.32","-2.64","-33.33","-1.43","11.52","-2.08","0","-4.29","0.00","-","-","-","0","0","0","163.64","-","0","0","0","-"
"475","Rudolfs Balcers","FLA, T.B","L","17","2.5833333333333","0.15196078431373","-18.94","-49.37","-16.50","-16.64","-28.14","-18.24","-13.2","-12.08","-18.40","0","-9.75","-","-1.33","-4.9","-15.38","-10.33","-51.07","-","-5.16","-19.51","-","0","-4.59","-","-6.89","-42.08","-","0","-3.83","0.00","-2.49","33.51","-3.57","0","-3.32","0.00","-","100.00","1.00","0","23.23","46.45","69.68","0.00","0","46.45","46.45","0.00"
"356","William Nylander","TOR","R","82","18.85","0.22987804878049","5.6","-51.12","18.49","4.03","-33.49","15.96","0.3","-20.4","9.34","-1.17","-6.44","-","0.39","-4.47","25.29","7.28","-36.17","35.78","3.55","-17.59","52.60","-1.02","-2.49","-","4.98","-24.77","25.57","0","-2.73","0.00","3.91","-21.22","9.38","-0.21","-2.75","-7.14","0.00","100.00","1.000","15.92","0","22.28","175.07","41.67","15.92","3.18","25.46","38.46"
"595","Jason Robertson","DAL","L","82","1.4833333333333","0.018089430894309","26.27","-51.27","36.61","27.55","-29.86","34.50","29.39","-8.03","31.43","-1.42","-5.67","-","-0.74","-6.02","3.64","-5.81","-53.02","-","-3.4","-22.4","-","-1.28","-2.27","-","-3.21","-40.83","-","-0.19","-2.65","-6.67","-5.12","-0.14","-8.04","0","-2.05","0.00","0.00","100.00","1.000","0","80.9","80.9","202.25","0.00","0","80.9","80.9","0.00"
"785","Quinton Byfield","L.A","C","53","4.6333333333333","0.087421383647799","13.85","-51.29","22.87","14.49","-33.25","26.34","15.57","-22.96","32.55","11.87","5.63","37.18","2.86","-1.58","31.50","7.14","-19.48","15.94","10.37","5.88","21.90","12.52","10.15","36.67","-4.3","-33.81","-7.77","-0.57","-3.73","-13.33","34.3","-75.8","63.48","-0.31","-2.49","-11.11","50.00","50.00","1.000","12.95","12.95","0","129.5","100.00","12.95","12.95","0","100.00"
"659","Martin Kaut","COL, S.J","R","36","7.0166666666667","0.19490740740741","-1.32","-51.51","5.53","-0.04","-37.14","6.95","0.91","-25.95","8.73","-1.27","-6.68","-","0.11","-1.48","2.69","-5.09","-24.05","-8.04","-1.91","-4.9","-5.88","0","-4.77","-","-4.24","-25.52","-10.31","-1.7","-1.27","-57.14","9.59","-58.91","46.27","0","-1.38","0.00","0.00","100.00","1.000","8.55","0","17.1","94.06","33.33","8.55","0","17.1","33.33"
"311","Laurent Dauphin","ARI","C","21","0.95","0.045238095238095","-9.53","-51.57","-7.67","-8.7","-89.88","-","-7.87","-66.27","-","-0.41","-8.7","-","-0.45","-8.59","-","-3.31","-62.95","-","-1.24","-22.78","-","0","-2.49","-","-2.76","-53.57","-","-0.55","-6.63","-7.69","-5.38","12.26","-6.38","0","-1.79","0.00","-","-","-","0","0","189.47","252.63","0.00","0","0","189.47","0.00"
"562","Justin Danforth","CBJ","R","6","3.6","0.6","6.81","-51.66","19.31","11.23","-46.22","28.26","-17.68","-50.83","-","-2.21","-4.42","-","-0.04","-4.05","18.26","15.65","-19.71","25.00","-11.05","5.62","-50.00","-2.21","-2.21","-","35.6","-33.76","53.03","0","0","-","-12.77","-42.96","-16.00","0","-3.19","0.00","-","-","-","0","0","33.33","83.33","0.00","0","0","33.33","0.00"
"153","Chris Wagner","BOS","R","1","0.78333333333333","0.78333333333333","-18.65","-51.99","-8.33","-18.65","22.62","-12.50","-18.65","-35.32","-14.29","0","0","-","-0.01","-6.63","-0.03","0","59.93","0.00","0","-37.31","-","0","0","-","0","129.64","0.00","0","0","-","0","-161.66","-","0","0","-","-","100.00","1.00","0","0","0","153.19","-","0","0","0","-"
"332","Josh Morrissey","WPG","D","78","27.833333333333","0.35683760683761","6.83","-51.99","15.86","1.52","-41.61","13.36","3.83","-28.23","18.94","1.33","-4.3","38.64","-0.51","-5.76","6.48","0.18","-30.54","8.26","-0.99","-23.32","23.12","1.66","-0.82","35.71","1.56","-9.63","5.61","-0.44","-2.43","-15.38","5.52","-46.31","24.68","0","-2.39","0.00","16.67","91.67","1.083","0","15.09","25.87","122.87","0.00","6.47","17.25","28.02","18.75"
"661","Jesperi Kotkaniemi","CAR","C","82","11.85","0.14451219512195","2.85","-52.14","26.10","4.85","-42.65","30.33","3.64","-31.31","30.10","3.64","-5.71","80.00","-0.28","-6.26","32.15","-4.07","-44.01","34.31","0.5","-27.1","85.59","4.06","-3.14","75.86","-6.09","-22.54","-17.20","-0.57","-2.09","-21.43","22.66","-11.13","35.96","0","-1.44","0.00","33.33","100.00","1.333","5.06","20.25","15.19","167.09","25.00","5.06","20.25","20.25","20.00"
"440","Zach Werenski","CBJ","D","13","12.666666666667","0.97435897435897","14.55","-52.24","18.70","12.14","-37.37","18.60","1.42","-41.37","17.84","-1.16","8.39","-16.67","1.03","-2.25","12.59","14.38","-19.02","22.60","10.72","1.58","23.86","-1.16","2.41","-33.33","4.88","-27.47","20.51","0","12.63","0.00","-1.56","-49.67","5.81","0","-5.04","0.00","0.00","50.00","0.500","0","4.74","28.42","56.84","0.00","0","18.95","28.42","0.00"
"421","A.J. Greer","BOS","L","61","3.7","0.060655737704918","-2.73","-52.37","15.07","0.88","-32.34","14.19","-13.71","-10.33","-24.28","-1.44","-5.59","-","3.98","-5.01","63.14","5.93","-34.12","33.04","-4.69","-20.21","-","-0.36","-3.07","-","14.16","-18.55","34.34","-0.96","-1.68","-36.36","-7.56","-28.7","-12.66","0","-1.82","0.00","-","100.00","1.00","0","0","0","178.38","-","0","0","0","-"
"269","Vinnie Hinostroza","BUF","C","26","7.0333333333333","0.27051282051282","3.38","-52.41","13.47","6.63","-37.65","15.75","9.88","-41.58","31.05","6.36","-10.29","82.61","0.26","-5.1","19.24","-5.01","-14.36","-2.84","-0.68","-16.93","23.44","6.36","-4.33","66.67","-5.78","3.43","-9.76","0","-4.33","0.00","-7.04","-68.07","-","0","-3.91","0.00","33.33","100.00","1.333","0","8.53","8.53","102.37","0.00","0","8.53","17.06","0.00"
"460","Austin Czarnik","DET","C","29","6.8666666666667","0.2367816091954","3.37","-52.5","15.78","-3.23","-36.01","5.57","-1.52","-35.11","17.01","-0.86","-7.7","-","-0.81","-4.35","-9.59","-5.99","-42.13","-10.53","-2.14","-10.07","-10.20","-0.43","-2.57","-","-5.13","-42.75","-","-0.57","-3.42","-14.29","-6.79","-18.06","-9.02","0","-3.71","0.00","0.00","100.00","1.000","0","8.74","34.95","96.12","0.00","0","26.21","34.95","0.00"
"10","Alex Ovechkin","WSH","L","73","2.35","0.032191780821918","161.79","-52.67","63.74","139.26","-23.56","59.26","90.48","-26.51","61.72","-0.53","19.53","-8.11","2.25","28.25","-3.13","68.3","-27.74","61.53","47.71","1.19","54.56","0","21.83","0.00","27.46","-38.57","85.42","-0.24","-1.65","-12.50","141.15","-72.88","91.96","-0.25","-1.53","-14.29","0.00","0.00","0.000","0","0","25.53","178.72","0.00","51.06","0","25.53","66.67"
"749","Vladislav Kolyachonok","ARI","D","2","3.3","1.65","4.67","-53.01","6.59","4.67","-12.49","4.29","4.67","-3.65","4.17","0","22.86","0.00","-0.06","-4.43","7.00","4.67","-71.7","22.22","-6.75","-13.51","-","0","0","-","15.24","-77.59","26.67","0","6.23","0.00","0","36.76","0.00","0","26.26","0.00","0.00","60.00","0.600","0","0","0","72.73","-","0","18.18","0","-"
"11","Evgeni Malkin","PIT","C","82","1.1333333333333","0.013821138211382","92.62","-53.16","55.56","94.47","-26.78","54.15","96.04","-7.67","52.70","-0.71","45.24","-8.47","11.87","-3.62","66.32","46.81","-6.24","40.61","49.23","-24.24","86.73","-0.43","-3.57","-","-3.23","24","-6.49","-0.38","67.55","-11.11","73.38","-71.68","95.87","0","-2.68","0.00","0.00","0.00","0.000","52.94","0","0","688.24","100.00","105.88","0","0","100.00"
"221","Torey Krug","STL","D","63","3.5833333333333","0.056878306878307","36.34","-54.1","38.25","36.78","-34.47","36.29","23.34","-10.43","25.67","15.86","-11.25","92.73","1.68","-5.61","38.48","24.67","-38.84","52.97","11.45","-25.37","82.73","-0.44","-5.29","-","17.62","-17.97","39.54","22.03","-4.12","93.33","21","0.87","20.74","-0.32","-4.14","-7.14","50.00","100.00","1.500","16.74","16.74","66.98","217.67","20.00","16.74","16.74","83.72","16.67"
"103","Nazem Kadri","CGY","C","82","10.583333333333","0.12906504065041","38.28","-54.6","43.34","41.12","-33.9","40.88","28.58","-19.14","35.43","-1.08","-0.55","-14.81","2.02","-4.12","38.13","39.39","-24.42","46.22","11.6","-15.98","55.00","-0.68","-1.22","-","37.06","-11.25","43.33","-0.54","3.23","-11.11","-1.19","-47.12","35.50","0","-2.54","0.00","0.00","80.00","0.800","45.35","11.34","28.35","232.44","61.54","51.02","22.68","34.02","60.00"
"686","Michael Kesselring","ARI","D","9","17.716666666667","1.9685185185185","-11.22","-54.71","-6.84","-11.22","-27.57","-9.09","-9.82","-15.62","-10.94","-1.4","3.73","-12.50","-0.6","-2.9","-4.88","-5.61","-3.48","-6.45","-1.4","-4.59","-3.85","0","-0.82","0.00","-5.61","1.49","-8.33","-1.87","7.93","-25.00","-2.03","-71.97","-1.96","0","-2.03","0.00","-","78.95","0.79","0","3.39","16.93","64.35","0.00","0","3.39","20.32","0.00"
"721","Kaedan Korczak","VGK","D","10","4.4166666666667","0.44166666666667","4.49","-54.81","12.31","4.49","-25.7","9.80","4.49","-17.46","11.49","0","9.95","0.00","4.11","-3.75","49.68","13.58","-34.68","33.33","13.58","-6.43","50.00","0","0","-","0","-37.67","0.00","0","13.26","0.00","-5.26","-26.44","-7.41","0","0","-","0.00","66.67","0.667","0","0","13.58","67.92","0.00","0","0","13.58","0.00"
"494","Wade Allison","PHI","R","60","1.1","0.018333333333333","-17.93","-55.21","-14.04","-15.09","-26.79","-15.65","-12.02","-54.44","-","-1.97","-8.75","-","-1.23","-6.5","-12.78","-10.06","-63.18","-","-4.81","-29.73","-","-1.31","-3.5","-","-7","-44.6","-","-0.29","-3.21","-8.33","-5.68","7.42","-7.38","-0.63","-4.11","-13.33","-","-","-","0","0","0","272.73","-","0","0","0","-"
"375","Nicolas Aube-Kubel","TOR, WSH","R","53","9.7166666666667","0.18333333333333","5.41","-56.47","16.08","9.86","-43.09","24.38","12.33","-43.05","48.42","-0.25","-6.43","-","1.34","-5.01","31.05","2.95","-27","14.60","0.98","-6.46","7.79","0","-3.96","-","2.63","-27.39","22.00","0","-1.65","0.00","1.77","-31.5","8.08","0","-1.79","0.00","0.00","100.00","1.000","6.17","0","0","98.8","100.00","6.17","0","6.17","50.00"
"385","Viktor Arvidsson","L.A","L, R","77","3.6333333333333","0.047186147186147","54.03","-56.65","46.97","38.3","-42.24","47.00","39.23","-20.54","43.86","15.58","7.46","40.63","2.11","2.4","14.23","60.9","-60.43","92.14","30.53","-20.93","89.33","16.05","-4.06","89.66","40.5","-52.68","93.70","-0.42","-3.96","-9.52","-3.61","23.63","-3.64","-0.23","-2.93","-7.14","33.33","50.00","0.833","0","0","82.57","280.73","0.00","0","16.51","115.6","0.00"
"87","Matt Martin","NYI","L","81","8.4666666666667","0.10452674897119","-5.2","-57.28","2.19","-3.18","-48.91","8.27","-1.33","-28.04","7.01","-1.01","-6.4","-","-1","-6.7","-9.17","-7.74","-46.59","-11.30","-3.53","-14.1","-11.11","-0.34","-3.03","-","-5.61","-43.31","-","0","-2.24","0.00","-2.43","-16.17","-3.48","-0.24","-2.43","-9.09","0.00","100.00","1.000","7.09","0","21.26","99.21","25.00","7.09","0","49.61","12.50"
"757","Juuso Parssinen","NSH","C","45","1.1833333333333","0.026296296296296","-12.98","-57.49","-10.71","-10.82","-28.4","-12.03","-7.93","-3.63","-12.74","-0.96","-6.73","-","-1.03","-4.96","-11.11","-8.9","-67.8","-","-4.33","-23.8","-","-0.72","-3.13","-","-6.09","-58.67","-","-0.32","-4.49","-6.67","-3.13","9.69","-4.69","0","-0.35","0.00","-","100.00","1.00","0","0","50.7","101.41","0.00","0","0","101.41","0.00"
"728","Nikita Alexandrov","STL","C","28","2.3166666666667","0.082738095238095","8.85","-57.52","19.84","9.85","-37.96","18.17","13.36","-8.88","16.21","-2.01","-9.03","-","-1.05","-6.63","2.12","-11.03","-60.18","-","-7.02","-26.08","-","-1","-3.01","-","-5.35","-45.47","-","-0.67","-4.01","-14.29","35.24","37.62","22.17","-0.72","-4.35","-14.29","0.00","100.00","1.000","0","0","51.8","129.5","0.00","0","0","51.8","0.00"
"799","Samuel Knazko","CBJ","D","2","0.96666666666667","0.48333333333333","0","-58.74","0.00","0","-58.74","0.00","0","-48.32","-","0","-48.32","-","0","-6.94","0.00","0","-48.32","-","0","-48.32","-","0","0","-","0","0","-","0","0","-","0","-15.04","0.00","0","-69.8","0.00","-","-","-","0","0","62.07","0","0.00","0","0","62.07","0.00"
"105","Zack Kassian","ARI","R","51","1","0.019607843137255","-10.52","-58.77","-8.14","-9.51","-32.87","-9.29","-8.5","-4.34","-11.67","-0.81","51.7","-8.89","-0.84","5.44","-8.41","-6.27","-14.05","-7.81","-3.03","34.51","-10.64","0","56.56","0.00","-4.32","-64.74","-","-1.08","-2.97","-26.67","-2.05","-67.8","-","0","-3.8","0.00","-","0.00","0.00","0","0","0","300","-","0","0","0","-"
"243","Filip Forsberg","NSH","L","50","2.1666666666667","0.043333333333333","43.08","-58.77","40.27","16.69","-30.07","21.92","-7.98","-34.24","-11.42","-0.43","20.79","-5.88","0.35","-3.8","10.08","-7.98","-17.12","-9.92","-3.24","1.37","-10.95","-0.22","24.89","-7.14","-6.33","-24.65","-9.32","-0.29","-4.6","-5.88","37.82","-67.64","96.88","0","-0.94","0.00","-","0.00","0.00","27.69","0","27.69","83.08","50.00","55.38","0","27.69","66.67"
"516","William Lockwood","VAN","R","13","6.8833333333333","0.52948717948718","-14.18","-59.16","-9.91","-14.18","-52.41","-11.11","-10.31","-32.46","-11.94","-1.29","-4.17","-9.09","-1.1","-6.21","-7.75","-7.73","-28.6","-9.68","-3.87","-15.1","-8.57","0","0.98","0.00","-5.16","-18","-11.11","0","-3.44","0.00","-3.72","-42.28","-4.44","0","-3.72","0.00","-","80.00","0.80","0","17.43","0","122.03","-","0","17.43","0","-"
"772","Ridly Greig","OTT","C","20","3.85","0.1925","-2.09","-59.3","10.71","-0.62","-64.94","33.25","1.84","-60.88","81.58","-0.98","-7.36","-","-0.3","-6.52","18.88","7.24","-34.62","22.08","-5.4","-8.47","-18.33","0","-3.93","-","16.85","-34.87","43.41","-0.65","-2.62","-20.00","-3.55","-34.94","-5.81","0","-2.13","0.00","0.00","-","0.00","0","0","0","109.09","-","0","0","0","-"
"532","Jake Bean","CBJ","D","14","3.9166666666667","0.2797619047619","45.84","-59.33","38.65","48.73","-31.35","38.07","38.24","-20.62","39.61","-0.96","7.6","-11.11","3.15","0.21","20.78","36.31","-2.41","29.70","10.49","-8.8","33.33","-0.96","12.42","-25.00","34.42","8.53","29.13","0","-2.57","0.00","-8.36","-37.97","-9.23","0","-4.18","0.00","0.00","66.67","0.667","0","15.32","45.96","76.6","0.00","30.64","15.32","45.96","40.00"
"290","Jonny Brodzinski","NYR","C","17","6.25","0.36764705882353","26.17","-59.84","37.37","19.55","-31.06","28.65","14.91","-29.42","37.78","8.61","3.65","35.71","4.11","-3.12","37.27","17.88","-23.12","27.79","11.26","3","16.47","-0.99","6.62","-25.00","8.83","-34.83","42.31","0","-2.65","0.00","6.7","-58.77","89.13","0","-1.43","0.00","33.33","50.00","0.833","0","9.6","9.6","105.6","0.00","0","9.6","9.6","0.00"
"180","Johnny Gaudreau","CBJ","L","80","1.1333333333333","0.014166666666667","36.01","-60.15","36.98","38.57","-36.83","36.20","41.6","-9.67","34.67","-0.8","-9.42","-","4.89","-6.44","60.34","45.27","-65.33","89.50","49.91","-26.83","89.84","-0.48","-3.83","-","-6.18","-51.33","-","-0.21","-4.47","-4.55","-6","7.48","-8.00","0","-3.23","0.00","0.00","100.00","1.000","52.94","0","0","423.53","100.00","52.94","0","0","100.00"
"731","Matt Boldy","MIN","L","81","13.583333333333","0.16769547325103","-7.99","-60.29","2.80","-11.22","-49.33","-2.81","-8.12","-38.1","1.64","-2.07","-2.22","-23.73","-1.06","-5","-6.76","-3.99","-37.07","6.68","-4.87","-12.85","-18.33","-1.62","-2.66","-","1.17","-32.29","23.66","-0.39","2.35","-10.00","0.84","-38.65","7.57","0","-1.92","0.00","0.00","75.00","0.750","13.25","8.83","30.92","167.85","30.00","17.67","8.83","39.75","30.77"
"314","Gustav Olofsson","SEA","D","3","2.5166666666667","0.83888888888889","16.86","-60.56","27.27","-6.98","-59.96","-7.69","-3.49","-55.87","-","0","-10.48","-","-1.34","-7.27","-12.74","16.86","-35.52","39.47","-6.98","-24.44","-","0","-3.49","-","31.79","-14.77","50.00","0","-4.66","0.00","0","-75.65","-","0","-5.04","0.00","-","-","-","0","23.84","0","95.36","-","0","23.84","0","-"
"405","Nikita Soshnikov","NYI","R","3","2.5","0.83333333333333","59.5","-62.38","41.49","65.75","-45.75","53.75","41.75","-41.63","57.97","0","-6.25","-","9.37","-6.5","57.79","62.63","-15.5","40.32","20.88","-26","44.12","0","-6.25","-","55.67","14","35.71","0","0","-","0","-76.74","-","0","0","-","0.00","100.00","1.000","0","0","0","96","-","0","0","0","-"
"446","Thomas Chabot","OTT","D","68","12.583333333333","0.18504901960784","21.24","-62.53","33.24","23.79","-50.51","41.78","21.11","-32.25","40.39","-1.2","3.85","-17.39","1.93","-5.1","37.82","11.89","-39.43","34.25","5.8","-4.41","19.60","-0.45","6.69","-13.64","8.13","-46.69","58.71","-0.4","-2.79","-12.50","-5.4","-34.24","-8.04","0","-1.08","0.00","0.00","60.00","0.600","4.77","4.77","28.61","181.19","14.29","19.07","4.77","28.61","40.00"
"245","Matt Grzelcyk","BOS","D","75","13.95","0.186","15.81","-63.06","43.51","15.66","-49.33","45.79","13.64","-28.15","38.86","3.44","-0.42","34.62","1.87","-5.11","54.34","16.08","-42.34","58.96","8.9","-20.32","83.53","4.3","-2.58","100.00","9.57","-29.36","44.25","-0.76","-1.34","-36.36","4.98","-32.41","27.28","0","4.56","0.00","16.67","75.00","0.917","12.9","8.6","17.2","189.25","42.86","12.9","17.2","17.2","42.86"
"821","Marc McLaughlin","BOS","C","2","0.88333333333333","0.44166666666667","-7.32","-63.78","-5.26","0","-41.83","0.00","0","9.39","0.00","0","-7.32","-","0","-9.92","0.00","-7.32","-95.12","-","0","-29.27","-","0","-7.32","-","-9.76","-87.8","-","0","0","-","0","45.27","0.00","0","0","-","-","100.00","1.00","0","0","0","135.85","-","0","0","0","-"
"710","Egor Zamula","PHI","D","14","1.15","0.082142857142857","35.82","-64.27","37.68","37.13","-34.18","35.16","41.71","-2.12","33.84","-1.31","-6.54","-","0.73","-5.29","29.16","-7.85","-9.32","-11.32","-5.23","-28.13","-","-1.31","-1.96","-","-3.49","25.08","-7.27","0","-4.36","0.00","72.53","-87.88","96.88","0","-1.89","0.00","0.00","100.00","1.000","0","0","52.17","156.52","0.00","52.17","52.17","52.17","50.00"
"561","Zack MacEwen","L.A, PHI","C","56","1.2833333333333","0.022916666666667","-16.93","-64.53","-13.20","-14.86","-35","-15.38","-12.8","-52.44","-","-1.65","-8.46","-","-1.14","-1.63","-12.04","-8.88","-15.8","-12.43","-4.34","18.88","-13.46","-1.45","-3.51","-","-6.06","-46.25","-","0","-3.85","0.00","-4.77","-78.73","-","-0.3","-2.98","-9.09","-","-","-","0","0","46.75","233.77","0.00","0","0","46.75","0.00"
"470","Christian Wolanin","VAN","D","16","2.7166666666667","0.16979166666667","74.6","-66.56","55.63","53.33","-67.63","62.40","32.86","-64.66","85.11","-6.47","-6.47","-","-1.32","-1.1","-10.39","11.58","-35.3","34.52","-8.08","-24.25","-","-4.85","-4.04","-","26.21","-14.74","43.18","0","-2.16","0.00","62.64","-74.72","98.46","0","-1.17","0.00","0.00","-","0.00","0","0","44.17","198.77","0.00","0","22.09","44.17","0.00"
"795","Alexander Barabanov","S.J","L","68","1.5666666666667","0.023039215686275","-9.62","-66.67","-8.39","-7.96","-37.15","-9.54","-7.3","-12.61","-12.54","-0.66","32.33","-10.00","-0.4","-5.43","-5.02","-3.32","-62.19","-","-0.83","-23.38","-","-0.17","-2.32","-","-3.32","-51.74","-","-0.66","-3.54","-15.79","-3.11","-39.3","-3.19","0","53.88","0.00","-","0.00","0.00","0","0","0","382.98","-","0","0","0","-"
"294","Jake Guentzel","PIT","L","78","3.1833333333333","0.040811965811966","5.25","-67.39","21.88","-11.82","-59.93","-13.05","-10.49","-40.87","-14.95","-0.74","11.46","-9.09","-0.74","-6.34","-8.54","-6.36","-21.13","-9.75","-3.84","-24.39","-","-0.44","-3.7","-","-3.35","4.34","-6.80","-0.39","22.17","-11.76","-3.42","-70.88","-","0","-2.13","0.00","-","0.00","0.00","18.85","37.7","131.94","358.12","12.50","18.85","37.7","131.94","12.50"
"612","Filip Chytil","NYR","C","74","4.3666666666667","0.059009009009009","8.12","-67.48","33.06","10.52","-43.51","30.71","15.13","-22.67","30.24","-1.29","-6.64","-","0.83","-5.46","36.33","2.49","-41.76","33.15","-5.35","-8.2","-19.59","-0.74","-3.32","-","10.45","-44.74","85.05","-0.25","-3.69","-6.25","13.99","-39.81","41.06","0","-0.8","0.00","0.00","100.00","1.000","0","13.74","13.74","137.4","0.00","0","13.74","27.48","0.00"
"539","Jacob MacDonald","COL, S.J","D","58","3.3166666666667","0.057183908045977","8.16","-67.73","24.61","9.43","-77.51","89.95","10.28","-55.55","87.67","-0.63","-8.03","-","1.72","-8.34","94.25","13.66","-60.83","93.20","16.4","-29.36","94.56","-0.21","-4.44","-","-3.66","-41.96","-","-0.56","-3.1","-15.38","22.16","-51.36","45.13","0","-1.83","0.00","0.00","-","0.00","18.09","36.18","18.09","180.9","50.00","18.09","36.18","18.09","50.00"
"708","Jake Christiansen","CBJ","D","24","2.6666666666667","0.11111111111111","25.7","-68.18","35.43","30.4","-65.13","52.38","33.53","-38.53","50.84","-1.04","-7.82","-","3","-8.21","81.38","15.72","-38.53","40.00","21.46","-23.47","95.74","-0.52","-4.17","-","-7.65","-20.07","-13.25","-0.7","-2.78","-20.00","24.21","-75.34","90.09","0","-2.26","0.00","0.00","100.00","1.000","22.5","0","45","90","33.33","22.5","0","45","33.33"
"712","Jacob Lucchini","OTT","C","11","6.1","0.55454545454545","13.26","-68.97","29.81","15.97","-54.43","36.11","7.49","-48.38","49.36","-1.35","-2.71","-","1.36","-6.24","47.73","14.26","-60.93","91.84","9.84","-20.31","100.00","0","-1.35","-","5.89","-54.16","88.24","0","-1.81","0.00","-5.87","-9.66","-8.11","0","0","-","0.00","100.00","1.000","0","0","0","137.7","-","0","0","0","-"
"771","Jake Neighbours","STL","L","43","5.2333333333333","0.12170542635659","1.07","-70.97","16.02","1.76","-50.17","14.71","4.19","-25.22","14.12","-0.35","-12.13","-","0.47","-5.71","18.56","5.92","-35.64","24.68","-2.77","-12.45","-10.39","-0.35","-6.24","-","11.59","-30.92","42.59","0","-4.16","0.00","-3","-52.03","-4.20","0","-4.01","0.00","0.00","100.00","1.000","0","0","34.39","114.65","0.00","0","0","45.86","0.00"
"589","Gabriel Vilardi","L.A","C, R","63","1.75","0.027777777777778","-13.05","-72.16","-10.92","-11.93","-43.27","-13.33","-10.63","-57.05","-","-0.56","-10.25","-","-0.59","-2.69","-7.20","-5.41","-26.49","-8.17","-2.05","13.97","-9.17","-0.37","-4.1","-","-4.47","-53.94","-","0","-4.47","0.00","-5.12","-100.98","-","-0.27","-3.77","-6.67","-","-","-","0","34.29","0","171.43","-","0","34.29","0","-"
"778","Alexis Lafrenière","NYR","L","81","2.7666666666667","0.034156378600823","2.19","-72.17","32.80","4.82","-48.75","30.68","9.57","-27.45","30.21","20.54","-6.88","85.71","0.89","-6.31","49.96","10.88","-53.89","83.29","16.61","-22.11","81.33","21.03","-3.28","83.33","-7.64","-42.37","-","-0.22","-3.71","-5.56","-6.39","-28.3","-9.68","0","-1.18","0.00","100.00","100.00","2.000","21.69","0","21.69","216.87","50.00","21.69","0","0","100.00"
"700","Cole Koepke","T.B","L","17","2.5833333333333","0.15196078431373","-10.47","-73.24","-8.04","-10.47","-37.27","-11.11","-7.85","-14.38","-11.43","0","-7.19","-","-0.52","-4.7","-5.68","-3.92","-50.03","-5.08","-1.31","-2.94","-4.76","0","-3.92","-","-3.49","-62.79","-","0","-3.49","0.00","-4.72","-72.27","-4.27","0","-0.94","0.00","-","100.00","1.00","23.23","0","0","162.58","100.00","23.23","0","0","100.00"
"429","Dylan Strome","WSH","C","81","3.35","0.041358024691358","-16.22","-73.51","-12.92","-13.14","-61.08","-14.26","-11.03","-37.24","-16.67","-0.49","-6.49","-","-0.91","-7.76","-9.77","-7.46","-38.21","-11.73","-2.92","-26.12","-","0","-3.89","-","-6.06","-16.13","-13.15","-0.22","-1.73","-11.11","-6.56","-49.34","-8.02","-0.23","-1.87","-11.11","-","100.00","1.00","17.91","0","71.64","214.93","20.00","17.91","0","89.55","16.67"
