"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"42","Jonathan Toews","CHI","C","53","685.8","12.939622641509","0.96","0.58","0.29","-1.01","1.77","-1.64","-1.57","0.27","-1.79","-0.28","0.64","-7.70","-0.02","0.52","-4.33","-1.01","3.78","-3.80","-0.43","3.9","-7.82","-0.18","0.89","-13.80","-0.76","-0.19","-0.90","-0.3","0.04","-10.45","3.87","-5.22","6.52","0.18","-0.41","26.64","7.48","89.09","0.966","9.01","11.46","8.75","46.81","50.74","18.9","18.02","19.69","48.98"
"591","Michael Pezzetta","MTL","L","63","553.15","8.7801587301587","-4.32","0.58","-2.47","-3.16","-2.24","-1.02","-0.53","-0.88","0.16","0.31","0.08","2.30","-0.2","-0.53","2.32","-2.88","-0.75","-2.51","-0.55","-1.92","2.17","0.3","-0.4","10.71","-3.13","1.62","-5.97","-0.17","0.25","-8.65","-2.11","1.84","-2.82","0.14","0.47","-15.83","11.15","89.65","1.008","6.83","12.15","7.27","53.26","48.46","12.26","16.27","14.86","45.20"
"940","Nick Blankenburg","CBJ","D","36","580.76666666667","16.132407407407","3.3","0.57","1.30","2.78","0.98","1.23","1.85","0.91","0.94","-0.24","0.75","-7.30","0.08","-0.19","2.34","1.21","-1.75","2.45","-0.47","-2.45","3.64","-0.18","0.02","-3.56","2.3","0.98","1.73","0.44","-0.08","10.73","2.88","3.19","0.35","-0.58","1.1","-54.37","8.00","88.82","0.968","7.85","10.95","9.3","48.56","45.78","19.53","17.56","19.32","50.27"
"609","Zack MacEwen","L.A, PHI","C","56","608.13333333333","10.859523809524","-4.37","0.53","-2.26","-5.16","-0.54","-2.94","-4.63","-0.63","-3.50","-0.96","-0.07","-11.04","-0.3","-0.06","-2.62","-2.25","-1.79","-0.69","-0.14","0.35","-1.03","-0.3","0.63","-17.18","-2.76","-2.79","-0.46","-0.43","-0.67","8.02","-5.87","-1.04","-3.35","-0.49","-0.23","-16.57","5.97","92.23","0.982","8.09","11.25","7.5","55.25","51.90","15","17.27","16.38","47.80"
"916","Owen Power","BUF","D","79","1560.3833333333","19.751687763713","2.37","0.51","0.80","1.49","1.79","-0.19","1.07","2.14","-0.83","0.7","-0.6","10.65","0.15","0.3","-1.34","2.22","0.86","1.07","1.19","2.63","-2.43","0.44","-0.41","12.91","1.37","-2.3","4.12","0.3","-0.46","14.78","0.61","0.15","0.33","0.06","0.22","-5.67","10.62","91.52","1.021","9.88","11.42","7.88","43.34","55.63","20.73","16.57","16.11","56.26"
"373","Kevin Fiala","L.A","L","69","940.51666666667","13.630676328502","2.74","0.49","0.93","0.51","2.46","-1.31","2.46","2.22","-0.15","0.91","0.56","2.82","0.42","0.3","0.85","4.65","2.3","1.83","2.53","0.95","3.08","0.58","0.43","2.53","2.82","1.79","0.96","0.45","0.08","6.50","0.6","-5.02","3.46","-0.05","0.13","-7.26","9.82","89.39","0.992","11.1","11.87","7.91","44.66","58.39","18.63","16.91","15.37","54.78"
"146","Jon Merrill","MIN","D","73","1007.2833333333","13.798401826484","-7.39","0.47","-3.60","-4.19","2.34","-3.99","-2.54","1.63","-3.62","-0.03","0.5","-6.22","-0.31","-0.02","-3.05","-6.14","0.42","-6.56","-2.59","-0.35","-5.44","-0.1","0.25","-7.63","-4.78","1.07","-7.32","0.18","0.39","-6.10","-3.15","0.06","-2.21","-0.08","-0.07","-0.40","8.05","92.27","1.003","6.19","9.89","4.82","50.69","56.22","15.13","16.86","14.83","50.50"
"305","Pavel Buchnevich","STL","L","63","865.45","13.737301587302","5.05","0.46","2.32","4.36","2.4","1.51","2.92","1.78","1.19","1.01","-0.65","14.28","0.32","0.11","2.33","3.38","1.46","1.94","0.01","-0.65","1.36","0.09","0.05","0.87","4.45","2.85","2.13","0.86","-0.34","18.96","2.52","-1.18","2.97","0.45","-0.63","57.86","12.37","93.12","1.055","10.33","14.42","10.26","41.8","50.17","20.24","19.69","20.04","50.26"
"252","Filip Forsberg","NSH","L","50","651.11666666667","13.022333333333","1.19","0.45","0.31","2.55","0.08","1.42","0.8","-2.04","2.25","1.27","0.91","2.84","0.28","0.07","1.88","1.61","-0.09","1.39","2.02","0.56","2.71","0.86","0.8","-1.02","-0.55","-0.83","0.24","0.55","0.13","13.63","0.38","0.85","-0.33","0.02","0.05","-2.23","10.70","90.48","1.012","12.72","13.64","6.73","43.96","65.40","23.59","20.92","16.22","59.26"
"668","David Kampf","TOR","C","82","997.93333333333","12.169918699187","-9.23","0.45","-4.36","-6.82","0.27","-4.22","-3.15","0.65","-3.14","-0.79","0.18","-9.65","-0.67","-0.02","-5.90","-8.18","-0.04","-6.66","-3.42","0.75","-8.09","-0.34","-0.01","-5.34","-6.34","-1.03","-5.57","-0.53","0.3","-18.53","-2.13","-0.36","-1.38","-0.07","-0.02","-2.57","7.61","91.86","0.995","3.79","12.51","11.72","49.12","24.42","8.54","17.74","22.67","27.36"
"890","Isaak Phillips","CHI","D","16","231.36666666667","14.460416666667","0.94","0.45","0.32","-1.05","2.81","-2.12","0.74","1.15","-0.05","-0.08","2.09","-14.64","0.19","0.5","-1.38","0.53","-0.95","1.28","1.78","1.55","2.16","0.1","1.72","-13.93","-1.63","-3.35","0.82","0.16","0.88","-14.81","-0.43","3.23","-2.31","-0.42","-0.38","-34.30","9.12","86.94","0.961","3.37","10.63","7.52","51.09","30.95","12.19","16.86","15.82","43.52"
"9","Mark Giordano","TOR","D","78","1211.1666666667","15.527777777778","1.65","0.43","0.50","2.32","-0.81","1.82","1.65","-0.81","2.02","-0.03","-0.25","2.70","0.2","-0.04","2.07","1.75","0.2","1.13","1.26","0","2.18","0.32","-0.25","10.67","0.65","0.31","0.26","-0.42","-0.28","-2.49","-0.52","1.77","-1.72","-0.05","0.29","-20.95","8.55","92.79","1.013","5.05","11.39","8.47","53.95","37.36","15.06","17.34","17.69","45.99"
"393","Ryan Donato","SEA","C","71","751.83333333333","10.589201877934","-2.47","0.43","-1.27","-1.52","0.83","-1.42","-0.59","1.91","-2.27","0.4","-0.6","9.61","0.03","0.04","-0.19","0.04","1.04","-0.97","1.07","0.14","2.21","0.35","-0.27","10.93","-1.31","1.23","-2.97","-0.33","-0.35","3.60","-4.23","-1.54","-1.64","0.51","-0.12","20.41","11.10","93.09","1.042","8.78","11.89","5.83","49.8","60.11","14.44","16.84","13.33","52.01"
"590","Brandon Hagel","T.B","L","81","1112.2166666667","13.731069958848","6.94","0.42","2.69","5.15","0.72","2.44","5.51","1.54","3.08","0.66","-0.01","5.93","0.47","0.15","2.68","7.2","1.45","4.31","2.03","1.33","0.93","0.55","0.02","7.39","6.9","0.15","6.74","0.24","0.05","5.20","-1.36","-4.31","1.89","-0.09","-0.08","-0.41","9.15","92.28","1.014","10.63","15.21","6.37","39.81","62.54","18.29","20.82","11.98","60.43"
"782","Brayden Pachal","VGK","D","10","153.01666666667","15.301666666667","2.41","0.42","0.84","4.19","1.47","1.47","1.53","0.5","0.79","-1.74","-2.23","7.34","-0.36","0.35","-6.85","-0.76","1.37","-2.10","-3.93","3.25","-16.47","-0.39","-0.98","22.11","4.41","-2.5","8.18","-1.35","-1.1","-45.54","3.78","-2.38","4.39","-0.46","-0.66","-26.58","4.86","95.66","1.005","5.49","14.12","6.27","56.07","46.67","12.94","18.43","12.94","50.00"
"47","Justin Braun","PHI","D","51","670.83333333333","13.153594771242","-2.64","0.39","-1.39","-2.77","1.25","-2.45","-2.68","1.27","-3.36","-0.21","-0.54","2.91","-0.25","-0.32","0.42","-1.14","-0.56","-0.67","-1.8","-1.33","-1.44","-0.48","-0.91","9.04","0.97","1","0.20","-0.04","0.28","-6.62","-2.22","3.09","-3.47","0.43","0.23","10.73","7.18","92.85","1.000","6.08","11.99","9.75","60.37","38.42","17.08","19.23","18.34","48.23"
"191","Adam Lowry","WPG","C","82","932.61666666667","11.37337398374","-1.49","0.39","-0.83","-2.16","0.19","-1.40","-0.64","-0.2","-0.38","-0.41","0.05","-5.00","0.32","-0.17","4.52","0.71","-1.44","1.98","2.07","-0.66","5.44","0.37","0.07","5.28","-1.88","-1.06","-0.84","-0.53","0.04","-18.55","-3.35","3.02","-4.65","-0.55","-0.03","-30.27","7.33","92.17","0.995","7.08","19.3","15.12","46.71","31.88","11.64","24.96","26.12","30.83"
"152","Kevin Hayes","PHI","C","81","1131.0666666667","13.96378600823","8.22","0.36","3.62","6.54","2.04","2.79","4.31","2.86","1.34","0.18","0.18","0.28","0.47","0.28","2.13","3.07","3.25","0.33","1.69","2.16","-0.59","0.11","0.36","-4.50","1.84","1.44","0.90","0.08","-0.09","3.75","5.4","-4.18","6.53","0","-0.16","10.20","7.53","91.54","0.991","11.46","10.93","8.12","46.95","58.54","20.16","16.66","17.35","53.75"
"254","Matt Grzelcyk","BOS","D","75","1186.4833333333","15.819777777778","1.51","0.35","0.48","1.47","-0.78","1.31","-0.2","-2.02","1.66","0.78","-0.34","10.14","0","0","-0.01","-1.09","0.96","-1.75","0.42","-0.11","1.07","0.55","-0.19","12.40","-2.04","1.39","-3.64","0.08","0.03","0.08","4.15","-0.77","3.44","0.23","-0.23","24.05","11.04","94.66","1.057","11.33","12.14","7.94","50.82","58.79","24.02","17.24","15.88","60.20"
"375","Dylan Larkin","DET","C","80","1034.5333333333","12.931666666667","9.48","0.35","4.48","8.23","0.61","5.03","7.27","2.72","4.33","0.55","0.88","-1.51","0.55","0.16","4.40","5.67","3.42","2.90","2.27","0.42","4.72","0.05","0.3","-3.99","4.53","3.99","1.66","0.05","0.44","-7.00","3.93","-3.42","5.35","0.66","0.36","14.82","8.43","89.13","0.976","9.57","13.4","7.89","44.43","54.82","17.4","19.14","17.92","49.26"
"780","Reese Johnson","CHI","C","57","558.01666666667","9.7897660818713","-6.72","0.34","-3.83","-5.27","-0.98","-3.42","-4.36","-1.58","-3.38","-0.49","-0.04","-6.09","-0.62","-0.38","-4.91","-5.85","-0.34","-6.73","-3.85","-0.75","-10.67","-0.45","-0.01","-10.76","-2.68","0.58","-4.44","0.05","-0.05","2.27","-3.84","0.44","-3.49","-0.1","0.05","-8.56","7.04","90.03","0.971","4.09","10.75","6.77","56.02","37.62","7.31","15.48","17.31","29.69"
"625","Michael Rasmussen","DET","C","56","676.4","12.078571428571","0.04","0.33","-0.12","-0.95","-1.11","0.01","-1.96","0.06","-1.93","0.46","0.4","0.62","0.17","-0.32","5.06","2.21","0.55","1.82","1.92","-1.36","7.59","-0.18","-0.37","4.71","0.38","2.57","-2.13","0.85","1.25","-3.06","-1.44","-0.52","-0.74","0.05","-0.22","16.82","10.94","90.62","1.016","11.09","16.77","9.23","44.18","54.59","18.36","21.2","18.89","49.29"
"419","Ondrej Kase","CAR","R","1","9.1333333333333","9.1333333333333","43.59","0.32","8.76","47.16","4.95","10.11","-4.2","4.3","-5.34","-5.38","-1.48","-","2.9","-0.91","23.16","9.25","-5.54","9.95","12.1","-3.5","22.05","-2.67","0","-","-3.53","-2.91","-0.35","-1.82","0","-97.69","60.54","-7.7","18.21","-1.91","-2.13","-47.31","0.00","100.00","1.000","52.55","13.14","19.71","19.71","72.73","59.12","19.71","26.28","69.23"
"648","Joel Teasdale","MTL","L","2","20.5","10.25","0.16","0.32","-0.04","-0.42","2.08","-1.37","1.39","3.51","-1.55","1.17","4.64","-3.98","2.37","-0.93","24.43","5.2","1.14","3.69","12.23","-0.94","20.63","1.99","3.58","7.37","-9.82","3.03","-17.02","0","2.55","0.00","-9.92","-0.55","-7.15","-1.1","-1.24","-47.10","9.82","73.38","0.832","8.78","14.63","2.93","49.76","75.00","11.71","29.27","17.56","40.00"
"329","Artturi Lehkonen","COL","L","64","927.71666666667","14.495572916667","10.2","0.31","3.92","7.03","1.53","2.96","5","1.93","2.13","0.65","0.45","1.06","0.51","0.14","3.25","5.55","1.55","3.07","2.96","1.32","3.36","0.23","0.25","-0.92","3.4","0.29","3.07","0.57","-0.38","24.47","6.15","-0.89","4.37","-0.04","0.68","-27.18","8.51","91.87","1.004","11.38","15.59","6.73","43.07","62.86","24.45","23.28","16.04","60.38"
"920","Dylan Guenther","ARI","R","33","360.06666666667","10.911111111111","0.29","0.31","0.03","-1.51","0.69","-1.45","0.38","0.54","-0.01","-0.33","-0.11","-3.29","-0.33","0.01","-4.19","0","1.44","-1.10","-1.55","0.13","-4.46","-0.07","-0.37","3.41","2.06","1.87","0.75","0.02","0.39","-8.04","0.76","-1.59","1.75","-0.36","-0.03","-54.82","6.89","91.91","0.988","8.83","15.16","8.67","52.49","50.48","13.83","19","17.83","43.68"
"549","Logan Brown","STL","C","30","284.06666666667","9.4688888888889","-7.93","0.3","-4.39","-6.62","-2.63","-3.40","-3.68","-2.18","-1.96","-0.7","-0.65","-2.89","-0.66","-0.46","-4.35","-4.9","-3.85","-2.08","-2.59","-0.54","-6.59","-0.73","0.26","-20.82","-3.2","-4.39","0.54","0.64","-0.81","36.30","-2.29","4.29","-4.73","-0.65","-0.45","-59.22","7.39","91.65","0.990","6.76","9.72","4.01","55.34","62.75","14.15","15.42","8.66","62.04"
"645","Morgan Frost","PHI","C","81","1071.65","13.23024691358","-0.04","0.29","-0.14","-0.28","0.4","-0.41","0.43","-0.64","0.91","0.45","0.21","2.74","-0.03","-0.07","0.32","2.14","-0.7","2.67","0.69","-0.42","2.44","0","-0.4","8.21","1.98","-0.37","2.93","0.4","0.62","0.44","-2.28","2.12","-3.02","0.23","0.14","3.54","8.96","90.68","0.996","9.85","13.49","6.1","52.18","61.75","17.64","18.64","14.22","55.36"
"185","Dylan DeMelo","WPG","D","75","1230.2666666667","16.403555555556","-0.44","0.27","-0.32","-1.74","-1.32","-0.19","-1.9","-0.53","-1.19","0.17","0.27","-1.25","-0.13","-0.32","2.02","-0.04","-1.77","1.65","-0.83","-1.26","1.15","0.18","0.18","-0.26","1.06","-0.63","1.97","-0.21","0.18","-11.48","-0.6","2.84","-2.53","0.25","-0.03","10.06","9.26","91.65","1.009","8.78","13.12","9.12","48.72","49.05","17.51","18.83","17.36","50.21"
"220","Connor Murphy","CHI","D","80","1345.7333333333","16.821666666667","-3.51","0.27","-1.99","-2.86","-2.16","-0.90","-2.42","-0.32","-2.19","-0.11","-0.5","2.57","-0.19","-0.26","0.02","-1.48","-2.23","0.07","-0.3","-2.57","4.15","-0.42","-0.29","-5.83","-1.54","0.49","-2.61","0.38","0","9.49","-4.18","3.56","-5.80","0.03","-0.3","10.21","8.25","91.59","0.998","3.03","12.62","9.45","49.53","24.29","11.06","18.28","20.42","35.13"
"139","Calle Jarnkrok","TOR","C","73","812.4","11.128767123288","-2.66","0.26","-1.30","-1.54","1.64","-1.94","-1.11","0.2","-1.08","0.29","0.18","0.54","-0.11","0.06","-1.52","-2.42","-0.5","-1.47","-1.02","-0.04","-1.81","-0.16","0.13","-5.51","-1.84","-0.57","-1.25","0.59","0.07","9.47","-0.31","0.11","-0.33","-0.04","0","-1.77","9.79","91.47","1.013","10.19","13.59","9.82","51.18","50.92","17.28","17.21","19.65","46.80"
"52","Logan Couture","S.J","C","82","1042.0333333333","12.707723577236","-2.77","0.24","-1.39","-1.28","-0.58","-0.47","-1.09","-2.08","0.72","0.57","0.34","2.85","0.11","-0.03","1.30","0.71","0.71","0.02","1.04","-1.1","4.31","0.42","0.24","3.77","-0.43","2.43","-2.87","0.14","-0.04","3.59","-3.15","2.68","-3.34","0.08","0.18","-5.33","10.71","87.95","0.987","10.36","15.89","10.94","48.02","48.65","19.12","23.38","23.55","44.80"
"635","Eeli Tolvanen","NSH, SEA","R","61","722.05","11.836885245902","3.25","0.24","1.27","2.43","-0.42","1.66","0.97","-2.13","2.87","0.5","-0.13","5.12","-0.16","-0.13","-0.18","0.69","-0.34","0.97","-0.68","-0.24","-1.10","-0.31","-0.05","-5.46","1.78","-0.18","2.21","0.69","-0.24","15.59","2.28","-0.62","1.89","0.45","0.14","1.17","11.21","90.16","1.014","9.81","15.54","6.81","45.7","59.00","16.79","20.28","16.2","50.88"
"701","Parker Kelly","OTT","L","55","450.35","8.1881818181818","-10.93","0.24","-5.04","-8.21","-3.52","-2.97","-5.78","-2.29","-3.06","-1.39","-0.29","-18.26","-1.08","-0.44","-7.20","-10.65","-0.09","-9.85","-5.6","-1.27","-10.04","-0.5","-0.49","-3.58","-6.73","1.58","-9.56","-1.18","-0.23","-51.55","-2.18","1.86","-2.89","0.01","0.49","-12.07","3.52","91.37","0.949","5.2","15.85","10.53","65.55","33.05","8.66","21.32","18.65","31.71"
"140","Justin Holl","TOR","D","80","1329.5","16.61875","-3.4","0.22","-1.58","-3.02","0.02","-1.75","-1.96","-0.93","-0.73","0.06","0.43","-4.26","-0.17","-0.06","-0.82","-2.35","0.21","-2.01","-1.32","-0.16","-2.06","0.48","0.11","4.70","-1.39","0.5","-1.99","-0.13","0","-2.69","-1.36","-0.2","-0.89","-0.46","0.44","-59.94","9.28","90.98","1.003","4.69","11.82","8.03","52.8","36.88","14.31","18.1","17.83","44.52"
"212","Mika Zibanejad","NYR","C","82","1093.9","13.340243902439","-0.15","0.22","-0.17","1.46","0.18","0.77","1.55","0.33","1.01","0.17","-0.57","8.09","0.1","0","0.90","-0.16","0.62","-0.69","0.45","1.24","-1.55","0.14","-0.58","15.16","-0.79","-0.79","0.02","0.1","-0.2","9.54","0.28","1.17","-0.69","-0.07","0.23","-10.13","9.17","93.56","1.027","7.73","14.15","9.27","41.58","45.48","18.87","21.72","20.24","48.25"
"612","Gavin Bayreuther","CBJ","D","51","741.03333333333","14.530065359477","2.41","0.2","1.06","-0.28","-1.24","0.43","-0.11","-0.17","0.02","-0.05","0.26","-2.31","0.1","0","1.02","0.9","2.44","-0.89","0.99","0.49","1.40","-0.34","0.21","-9.95","-0.14","2.58","-2.42","0","0.2","-3.59","1.24","-1.78","1.98","0.4","-0.16","21.49","7.53","89.74","0.973","7.77","10.04","7.93","51.01","49.48","17.41","15.55","16.27","51.68"
"341","Rasmus Ristolainen","PHI","D","74","1150.5666666667","15.548198198198","-6.26","0.18","-3.08","-3.47","-1.21","-1.49","-1.45","-1.08","-0.37","-0.08","-0.09","-0.05","-0.26","-0.28","0.00","-2.3","-1.8","-0.77","-1.14","-2.7","3.32","-0.2","0.11","-5.92","-1.53","1.19","-3.27","0.13","-0.04","4.40","-4.38","2.46","-4.88","0.05","-0.2","16.44","8.06","90.97","0.990","5.94","12.25","10.22","53.92","36.77","14.97","18.3","20.13","42.64"
"548","Trent Frederic","BOS","C","79","884.71666666667","11.198945147679","-3.19","0.18","-1.46","-2.54","-1.18","-0.69","-2.39","-0.89","-1.07","0.09","-0.3","4.72","0.02","-0.17","2.02","-0.69","-1.37","0.75","0.94","-0.91","3.90","0.21","-0.54","16.90","-2.21","-0.54","-1.59","-0.07","0.27","-9.22","-5.17","2.24","-5.44","-0.1","0.05","-7.00","10.57","94.44","1.050","6.04","17.02","8.07","53.85","42.79","10.44","21.02","14.92","41.18"
"369","Haydn Fleury","T.B","D","29","340.06666666667","11.726436781609","-8.72","0.16","-4.10","-6.29","1.64","-4.91","-6.88","0.75","-6.87","-2","0.67","-31.43","-0.58","-0.23","-3.26","-7.38","-4.01","-2.63","-4.43","-2.95","-1.83","-0.94","0.7","-32.09","-4.01","-1.3","-2.99","-1.12","-0.14","-51.18","-4.9","2.39","-4.27","-0.21","0.11","-13.87","4.33","90.54","0.949","6.35","12.7","6","56.64","51.43","13.76","16.76","15.17","47.56"
"342","Bo Horvat","NYI, VAN","C","79","1152.5833333333","14.589662447257","5.49","0.15","2.43","4.5","0.15","2.67","2.44","0.36","1.77","0.08","0.19","-0.94","0.2","0.13","0.87","2.11","-0.75","2.57","0.54","-0.3","1.75","-0.09","-0.1","0.32","2.11","-0.64","3.26","0.18","0.27","-1.75","4.82","1.24","2.60","0.03","0.16","-5.10","8.94","90.72","0.997","9.79","13.27","8.95","46.96","52.22","19.21","18.79","19.57","49.53"
"43","Alex Killorn","T.B","L","82","1023.55","12.482317073171","-3.48","0.13","-1.57","-4.48","1.07","-3.29","-2.46","-0.7","-1.48","0.99","-0.03","8.90","-0.18","0.13","-2.83","-1.57","0.1","-1.38","-1.01","0.61","-3.26","1.11","0.05","13.68","-0.74","-0.72","0.03","-0.05","-0.2","2.99","-4.75","2.18","-3.93","-0.22","0.07","-12.85","11.83","91.83","1.037","10.14","13.95","11.61","36.52","46.63","16.59","20.05","20.99","44.15"
"517","Brandon Tanev","SEA","L","82","917.81666666667","11.192886178862","-6.82","0.1","-3.09","-4.66","-2.8","-0.84","-4.12","-1.97","-1.55","-0.66","-0.65","1.82","-0.14","-0.29","1.77","-2.77","-2.04","-0.54","0.28","-2.12","5.92","0.14","-0.41","10.18","-4.11","0.12","-4.94","-0.65","-0.16","-7.26","-5.47","1.56","-5.04","-0.43","-0.18","-1.11","9.74","92.14","1.019","11.64","11.77","7.32","52.76","61.38","19.55","17.19","18.5","51.37"
"208","Ryan Nugent-Hopkins","EDM","C","82","1093.2333333333","13.332113821138","-1.69","0.09","-0.76","-1.21","1.4","-1.57","0.02","1.01","-0.83","0.79","0.28","3.67","-0.12","0.03","-1.31","-1.29","-0.13","-0.90","-0.58","0.58","-2.38","0.39","0.01","5.86","-0.91","-0.93","0.14","0.27","0.2","0.37","-0.4","0.85","-0.94","0.25","0.11","5.79","10.84","90.88","1.017","11.69","13.72","10.54","39.95","52.59","18.17","19.43","21.35","45.97"
"300","Carson Soucy","SEA","D","78","1105.9","14.178205128205","-3.22","0.08","-1.44","-3.79","0.07","-2.26","-2.14","-1.1","-0.66","-0.57","-0.55","1.51","-0.14","-0.01","-1.24","-1.68","0.27","-1.81","-0.95","0.16","-2.67","-0.42","-0.42","0.65","-0.96","0.08","-1.16","0.07","-0.13","4.11","-2.29","-1.33","-0.51","-0.36","-0.03","-10.00","9.85","91.82","1.017","8.3","13.51","5.86","56.53","58.62","17.52","19.59","14.43","54.84"
"359","Jordan Oesterle","DET","D","52","788.83333333333","15.169871794872","-4.78","0.03","-2.48","-3.48","1.7","-3.44","-2.77","2.97","-5.25","-0.39","-0.14","-3.37","-0.08","0.23","-3.17","-0.33","0.09","-0.42","-0.51","0.34","-2.04","-0.44","0.21","-15.30","0.22","-0.29","0.61","0.23","-0.57","16.44","-5.51","-0.71","-3.84","-0.19","0.13","-17.63","7.82","91.46","0.993","8.29","12.55","5.63","47.31","59.56","16.66","17.42","13.08","56.01"
"486","John Marino","N.J","D","64","1084.1666666667","16.940104166667","-9.69","0.02","-3.74","-8.66","-1.12","-3.78","-6.08","-1.94","-2.53","-0.82","-0.36","-3.07","-0.68","0.07","-6.18","-5.46","1.21","-5.37","-3.24","0.29","-6.71","-0.6","-0.14","-6.75","-2.89","1.15","-4.21","-0.18","-0.08","-1.62","-8.75","-1.02","-3.73","-0.12","-0.25","9.64","7.90","91.77","0.997","7.14","12.78","9.52","44.11","42.86","17.1","18.82","19.26","47.03"
"508","Steven Lorentz","S.J","C","80","802.05","10.025625","-1.85","0.02","-0.86","-1","1.33","-1.37","-1.5","0.13","-1.45","-1.06","-0.34","-9.35","-0.2","-0.06","-1.31","-2.13","-1.72","-0.46","-1.41","-0.1","-2.69","-0.38","-0.08","-6.31","-1","-2.18","1.11","-0.52","-0.49","-7.02","-4","-0.75","-2.08","-0.41","0.13","-32.54","6.13","90.29","0.964","5.54","10.1","6.51","62.46","45.96","12.49","14.74","16.23","43.49"
"209","Jonathan Huberdeau","CGY","C","79","1029.4833333333","13.031434599156","-3.14","-0.04","-1.15","-2.29","-0.59","-0.77","-2.26","-1.08","-0.59","0.13","-0.42","5.32","-0.16","-0.06","-0.69","-0.65","-2.1","1.51","-1.05","-0.7","-0.50","0.04","-0.28","5.72","0.56","-1.87","2.81","0.41","-0.09","9.81","-3.85","3.71","-5.40","-0.3","-0.09","-4.92","8.84","90.94","0.998","11.42","14.16","7.29","50.12","61.06","24.65","21.56","17.19","58.91"
"813","Arthur Kaliyev","L.A","R","56","527.3","9.4160714285714","0.62","-0.06","0.29","1.23","0.47","0.38","0.03","-0.22","0.23","0.48","0.36","0.87","0.11","0.32","-2.19","2.57","1.59","0.71","1.43","1.66","-0.78","0.63","0.16","7.44","1.5","-0.07","1.70","-0.03","-0.12","2.55","3.98","-3.88","4.40","-0.17","0.44","-23.39","8.94","89.90","0.988","13.65","13.31","6.49","50.29","67.80","21.39","18.09","13.77","60.84"
"461","Roope Hintz","DAL","C","73","929.48333333333","12.732648401826","8.92","-0.08","3.64","6.43","-1.24","4.42","5.73","-1.71","6.06","1.61","-0.29","16.78","0.81","0.01","6.96","7.5","0.71","5.16","4.58","-0.45","9.39","1.08","0.08","13.68","3.87","1.55","2.03","0.61","-0.31","24.65","1.78","-0.28","1.41","0.09","-0.21","17.39","10.95","92.32","1.033","10.97","14.78","6.84","49.25","61.59","21.5","22.98","17.04","55.78"
"169","Bryan Rust","PIT","R","81","1082.1833333333","13.360288065844","4.91","-0.09","1.97","4.24","-0.47","2.50","4.16","-0.74","3.60","0.36","-0.42","7.62","0.31","0.04","2.07","3.02","1.96","0.66","1.19","-0.5","3.10","-0.01","-0.27","4.55","2.39","3.24","-1.14","0.25","-0.24","13.80","2.2","-2.67","3.26","0.26","0.05","8.96","7.65","92.52","1.002","14.42","15.75","5.16","44.3","73.65","26.78","21.46","13.53","66.44"
"636","Klim Kostin","EDM","C","57","563.85","9.8921052631579","-9.63","-0.09","-4.21","-8.57","-0.97","-4.49","-6.14","-1.56","-3.56","0.09","-0.43","5.65","-0.88","0","-8.03","-8.19","0.68","-7.73","-3.62","-0.11","-6.64","0.06","0.3","-4.76","-6.07","1.06","-8.35","0.14","-0.63","22.02","-3.08","2.08","-3.91","-0.1","-0.39","24.89","10.92","93.01","1.039","10.96","15.54","8.94","50.97","55.08","16.39","19.69","18.41","47.09"
"826","Shane Pinto","OTT","C","82","1055.6666666667","12.873983739837","-0.57","-0.1","-0.20","-0.2","-0.22","0.02","0.49","1.47","-0.81","-0.52","0.34","-8.58","-0.13","0.01","-1.33","-1.21","-0.3","-0.77","-1.78","0.44","-4.57","-0.5","0.25","-13.74","0.71","-1.02","1.88","0.16","0.14","1.02","2.39","-0.31","1.86","-0.17","-0.02","-11.29","6.28","90.30","0.966","10.74","12.67","6.93","48.88","60.77","18.59","18.24","17.51","51.50"
"12","Blake Wheeler","WPG","R","72","940.31666666667","13.059953703704","4.21","-0.11","1.81","1.73","1.49","0.07","-0.46","0.37","-0.70","0.28","-0.06","3.44","-0.07","0.22","-2.69","2.72","1.14","1.14","-0.64","0.5","-2.33","0.02","0","0.38","4.46","0.86","3.59","0.51","0.09","8.80","3.02","-1.05","2.89","-0.21","-0.19","1.18","9.05","92.46","1.015","14.74","9.89","7.47","47.15","66.38","23.03","14.55","15.89","59.18"
