"ID","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"446","Daniel Sprong","SEA","R","66","127.3","1.9287878787879","2.91","0.1","0.26","2.88","-0.08","0.63","0.3","0.33","-0.42","2.47","-0.29","7.66","1.16","0.33","-2.25","-0.1","4.62","-8.66","4.43","2.39","-6.69","3.01","0.63","1.82","-6.05","2.97","-10.05","0.07","0","0.00","1.24","-3.51","4.33","-0.86","-0.89","28.57","17.35","89.47","1.068","29.69","5.18","0.47","28.28","98.44","46.66","8.01","1.41","97.06"
"351","Sam Bennett","FLA","C","63","131.88333333333","2.0933862433862","-6.07","0.09","-0.67","-14.57","-0.42","-1.74","-8.77","-2.26","0.91","-2.74","-0.32","-0.60","-1.69","0.14","-2.70","-8.96","1.75","-3.44","-5.75","0.19","-1.94","-2.69","-0.53","1.10","-4.28","2.08","-4.89","-0.3","0.28","-6.59","8.41","0.94","-0.35","0.25","0","0.00","10.85","90.48","1.013","20.93","6.82","2.73","41.4","88.46","40.95","11.37","4.55","90.00"
"94","Ryan O'Reilly","STL, TOR","C","53","97.75","1.8443396226415","-13.28","0.07","-1.69","-11.32","-0.4","-1.78","-9.94","1.79","-5.54","-2.74","0.94","-12.87","-2.12","-0.08","-2.51","-14.46","-0.46","-2.09","-11.93","-0.49","-7.33","1.26","0.7","-2.73","-3.38","0.04","-0.63","-3.42","0.82","-33.33","4.91","0.93","-0.77","-2.06","-0.55","12.50","15.49","78.95","0.944","31.3","4.3","0.61","35.6","98.08","51.56","7.37","0.61","98.82"
"333","Nikita Zadorov","CGY","D","82","16.133333333333","0.19674796747967","-7.99","0.06","-0.88","-6.15","-1.17","0.23","1.12","0.6","-0.47","0.4","2.99","-23.90","-1.67","-0.53","4.69","-5.68","-0.63","-0.16","-3.5","0.2","-2.29","-4.25","3.13","-87.88","-2.9","-1.1","1.31","2.61","-0.2","7.69","-2.07","-4.24","5.99","3.89","0","0.00","12.50","66.67","0.792","22.31","3.72","7.44","163.64","75.00","40.91","7.44","11.16","78.57"
"522","Josh Mahura","FLA","D","82","14.816666666667","0.18069105691057","-34.62","0.06","-4.42","-34.18","2.71","-9.29","-13.23","6.01","-10.14","0.03","-1.06","11.59","-4.94","-0.3","-3.00","-35.73","1.22","-10.83","-14.67","-3.17","8.33","-0.71","-0.79","14.29","-28.07","5.86","-29.96","-3.53","-0.35","-90.91","0.64","0.31","-0.31","4.89","0","0.00","15.38","100.00","1.154","40.49","12.15","8.1","76.94","83.33","72.89","16.2","12.15","85.71"
"656","Oliver Wahlstrom","NYI","R","35","36.783333333333","1.0509523809524","-35.93","0.05","-3.72","-33.97","-1.96","-3.04","-16.87","-0.7","-3.10","-1.82","2.84","-34.12","-4","0.35","-8.32","-34.16","6.01","-16.31","-17.06","-0.05","-8.40","-1.72","1.21","-38.89","-22.8","8.08","-19.18","0.99","2.17","-33.33","-3.16","-3.1","3.75","-1.21","0","-100.00","10.34","66.67","0.770","21.21","4.89","1.63","65.25","92.86","30.99","4.89","1.63","95.00"
"684","Noah Dobson","NYI","D","78","256.35","3.2865384615385","30.77","0.03","3.84","25.74","0.1","5.07","16.59","0.75","4.23","2.56","-0.78","17.50","2.06","-0.06","3.84","17.01","-1.31","5.58","6.95","0.45","3.76","0.63","-0.21","11.43","13.41","-2.35","7.01","2.36","-0.76","50.00","19.4","0.27","1.47","0.23","0","0.00","11.24","92.31","1.036","31.6","2.81","0.47","2.57","98.54","62.26","6.32","1.64","97.44"
"477","Brett Seney","CHI","L","7","4.2166666666667","0.60238095238095","9.55","0.01","0.89","30.88","4.75","-0.38","-23.68","7.12","-21.33","-9.48","0","-","2.36","0.2","-1.24","11.89","-2.37","5.00","16.61","0","0.00","-2.37","0","-","-6.29","-3.16","6.67","-9.48","0","-100.00","-3.37","13.71","-12.59","0","0","-","0.00","100.00","1.000","14.23","14.23","0","85.38","100.00","28.46","14.23","0","100.00"
"243","Oskar Sundqvist","DET, MIN","C","67","130.46666666667","1.947263681592","-2.29","0","-0.26","3.43","0.93","-0.28","0.07","0.01","0.00","1.56","0.3","0.26","0.73","0.19","-1.29","6.92","0.69","0.23","3.01","-0.01","1.54","0.6","-0.31","8.89","5.22","0.93","-0.44","1.29","1.84","-33.33","-13.3","-0.69","-0.80","-0.01","-0.37","10.00","15.83","83.33","0.992","33.11","5.52","0.92","26.21","97.30","56.57","7.82","2.3","96.09"
"258","Connor Carrick","BOS","D","1","0.25","0.25","76.36","0","0.00","76.36","0","0.00","76.36","0","0.00","0","0","-","2.23","0","0.00","185.45","0","0.00","-54.55","0","-","0","0","-","320","0","-","0","0","-","-157.58","0","-","0","0","-","0.00","-","0.00","0","0","0","0","-","0","0","0","-"
"399","Ondrej Kase","CAR","R","1","1.2166666666667","1.2166666666667","188.11","0","0.00","89.48","0","0.00","104.83","0","0.00","0","0","-","4.91","0","0.00","6.2","0","0.00","-21.56","0","-","0","0","-","37.01","0","0.00","0","0","-","262.75","0","0.00","0","0","-","0.00","-","0.00","98.63","0","0","0","100.00","295.89","0","0","100.00"
"154","Taylor Hall","BOS","L","61","137.11666666667","2.2478142076503","-13.7","-0.02","-1.20","-14.88","0.65","-2.54","-7.85","0.45","-2.06","-3.93","-0.89","4.93","-3","0.27","-5.54","-10.05","-0.83","-0.31","-14.56","0.41","-5.95","-3.22","-0.23","-8.24","6.01","-1.66","4.15","-0.33","-0.88","16.67","-3.23","-0.82","0.89","-0.67","0","0.00","12.12","95.65","1.078","23.63","4.38","0.88","36.76","96.43","42.45","8.31","2.63","94.17"
"379","Brayden Point","T.B","C","82","311.86666666667","3.8032520325203","30.34","-0.04","3.96","22.4","-0.49","4.63","16.22","-0.78","5.49","3.8","0.14","4.17","2.95","-0.15","6.39","22.04","-1.46","6.52","9.07","-2.2","12.91","-0.23","-0.24","2.39","17.29","0.98","2.18","5.54","0.51","-7.69","36.56","0.46","2.40","-0.19","0","0.00","17.83","85.19","1.030","28.86","4.62","0.19","4.23","99.34","59.83","10.2","2.31","96.28"
"407","Frank Vatrano","ANA","R","81","131.05","1.6179012345679","-1.5","-0.04","-0.12","-2.82","-1.34","0.81","-2.51","0.03","-0.67","-1.65","0.38","-9.28","-0.94","-0.31","1.89","-11.78","-0.93","-1.16","-1.97","-1.57","3.61","-0.45","-0.29","4.76","-13.08","0.85","-4.68","0.17","1.22","-40.00","8.78","0.37","0.12","-1.91","0","0.00","8.47","87.50","0.960","24.27","8.24","0.92","41.66","96.36","38","9.61","2.75","93.26"
"363","Nick Schmaltz","ARI","C","63","187.55","2.9769841269841","31.42","-0.09","5.79","26.07","1.08","5.07","22.32","1.29","6.54","1.28","-0.96","15.48","2.49","0","5.14","23.6","1.39","4.53","4.5","-0.42","5.26","1.07","-1.6","42.86","25.48","2.42","2.49","-0.71","0.85","-28.57","18.53","-0.61","4.45","1.08","0","0.00","11.31","94.12","1.054","24.95","3.52","0.32","7.04","98.73","51.19","5.76","0.96","98.16"
"528","Taylor Raddysh","CHI","R","78","240.05","3.0775641025641","25.27","-0.1","4.21","27.6","0.14","6.74","25.12","2.45","4.83","5.67","2.25","-22.50","2.01","0.27","1.99","2.82","-1.29","2.96","4.39","1.18","-0.78","3.42","1","-19.05","-2.09","-3.3","5.28","1.56","0.67","-20.00","32.07","-1.3","5.41","1.57","0.36","-14.29","12.92","81.25","0.942","32.49","4.5","0.5","7.5","98.48","63.49","8.25","1","98.45"
"864","Andrei Kuzmenko","VAN","L","81","243.48333333333","3.0059670781893","-8.84","-0.1","-0.73","-6.37","1.26","-2.02","-0.26","1.45","-1.93","-0.76","0.43","-4.85","-0.52","0.01","-0.62","-4.66","0.17","-0.82","-0.37","1.41","-4.20","0.18","0.31","-3.98","-5.71","-1.65","2.04","-1.24","0.25","-8.33","-5.86","-1.17","1.18","0","-0.45","20.00","14.41","82.61","0.970","30.56","2.22","0","12.57","100.00","58.16","5.17","0.49","99.16"
"77","Justin Schultz","SEA","D","73","165.53333333333","2.2675799086758","6.32","-0.11","0.76","5.58","-0.43","1.40","0.55","-0.14","0.35","2.48","-1.62","20.14","0.28","0.15","-1.45","0.52","0.63","-1.01","2.08","1.2","-3.90","1.36","-0.85","27.27","-2.08","-0.76","1.27","2.19","-0.75","22.22","6.04","0.63","-0.33","-0.76","0.12","-7.50","17.39","95.65","1.130","29.36","6.89","0.36","28.27","98.78","52.56","10.15","0.72","98.64"
"322","Seth Jones","CHI","D","72","235.1","3.2652777777778","25.73","-0.11","4.39","25.83","-0.23","6.67","21.94","0.08","7.18","3.88","1.24","-5.71","2.22","0.56","-0.82","13.98","1.97","2.58","8.21","1.58","2.43","1.94","1.02","-22.22","7.69","0.52","2.77","2.34","-0.73","50.00","16.18","-2.24","4.52","0.27","0.37","-16.67","12.23","83.72","0.959","28.58","4.85","0","5.87","100.00","59.97","8.42","1.28","97.92"
"7","Patrice Bergeron","BOS","C","78","263.6","3.3794871794872","41.27","-0.18","4.74","31.16","-0.16","5.41","19.9","-0.97","6.21","5.24","-0.56","15.20","4.33","0.3","2.11","31.04","-0.43","6.05","14.1","0.7","3.84","2.49","0.91","-17.39","22.59","-1.51","7.67","3.88","-1.47","60.00","18.6","0.31","0.72","-0.22","-0.53","14.29","14.97","91.84","1.068","33.92","5.01","0.23","6.15","99.33","72.38","7.51","2.5","96.66"
"328","Valeri Nichushkin","COL","R","53","188.93333333333","3.5647798742138","35.88","-0.19","4.05","29.54","0.38","3.96","17.53","-0.26","4.87","-0.57","0.35","-3.43","3.7","0.03","4.04","36.91","-3.5","12.60","14.21","-0.53","8.65","2.33","0.64","-11.11","30.27","-3.96","15.21","-3.54","-0.8","4.29","2.13","1.48","-2.08","-0.36","0","0.00","15.46","87.10","1.026","25.72","2.86","0.32","4.13","98.78","53.67","6.67","1.59","97.13"
"302","Andre Burakovsky","SEA","L","49","127.2","2.5959183673469","4.43","-0.22","0.75","4.39","0.49","0.34","1.86","-0.09","0.67","3.64","1.89","-17.39","-0.19","0.61","-7.66","-0.79","3.7","-6.58","3.13","2.59","-7.66","1.58","1.42","-25.00","-5.22","1.48","-5.29","3.61","0.63","-11.11","9.83","-0.61","1.53","-0.94","0","0.00","18.81","78.95","0.978","35.85","3.77","0.47","11.79","98.70","61.79","6.6","0.94","98.50"
"353","William Nylander","TOR","R","82","293.75","3.5823170731707","55.02","-0.22","8.21","47.5","0.15","9.97","32.95","-2.98","14.19","5.51","0.12","6.67","6.97","0.15","8.60","44.63","0.09","8.66","26.03","0.63","11.74","1.92","0.26","-0.32","24.8","-0.71","7.09","3.7","-0.19","23.81","18.55","-0.65","4.11","1.18","0","100.00","16.02","88.68","1.047","26.14","4.29","0","2.86","100.00","56.99","6.33","0.61","98.94"
"590","Eeli Tolvanen","NSH, SEA","R","61","139.45","2.2860655737705","2.17","-0.24","0.40","-1.4","-0.29","0.09","6.92","0","1.62","-1.77","-0.81","5.19","0.04","-0.66","7.60","-0.63","-4.02","6.52","-4.83","-2.49","8.00","-2.49","-1","23.08","5.6","-2.04","5.59","-0.26","0.57","-16.67","6.89","0","0.47","1.31","-0.97","28.57","9.85","90.48","1.003","34.42","4.3","0.86","24.09","97.56","53.35","6.45","1.72","96.88"
"455","Jake DeBrusk","BOS","L","64","186.81666666667","2.9190104166667","32.62","-0.26","3.30","24.06","-1.4","4.62","11.48","-0.25","2.73","2.44","0.57","-2.73","3.31","0.1","2.04","21.48","-0.77","4.09","11.95","0.99","1.51","0.56","0.96","-17.65","12.7","-2.35","6.15","2.37","-0.05","10.91","20.31","-0.27","1.34","0.14","-0.52","14.29","14.55","88.89","1.034","43.36","3.53","0","9.96","100.00","76.44","5.46","1.28","98.35"
"659","Philipp Kurashev","CHI","C","70","141.11666666667","2.0159523809524","-21.77","-0.26","-3.19","-20.33","0.4","-5.08","-19.94","1.03","-7.72","-3.28","-0.82","0.00","-1.91","0.48","-10.70","-3.88","0.32","-1.90","-6.3","-0.63","-3.45","-2.9","-0.84","16.67","3.23","1.27","-0.91","0.78","-0.74","33.33","-24.19","3.54","-7.08","-1.4","0.61","-50.00","8.89","92.31","1.012","23.38","3.83","2.13","34.44","91.67","42.09","5.95","4.68","90.00"
"152","Zach Hyman","EDM","L","79","276.06666666667","3.4945147679325","24.65","-0.35","2.25","19.02","0.67","1.52","13.63","2.52","-1.01","7.77","0.56","-0.24","3.68","0.26","-0.32","22.25","0.71","1.28","14.97","1.34","-1.49","6.68","0.87","-9.52","9.7","-0.85","2.83","0.36","-0.41","5.83","8.86","-3.56","5.54","1.18","0","0.00","21.75","88.37","1.101","29.12","3.69","0.22","3.04","99.26","62.38","7.61","1.09","98.29"
"382","Michael Amadio","VGK","C, R","67","38.45","0.57388059701493","3.74","-0.35","0.60","2.5","-2.5","2.63","3.13","-0.48","1.16","0.48","-0.5","6.45","-0.52","-0.63","5.69","-5.04","-2.64","2.86","-0.7","-1.97","5.67","-2.73","-0.5","10.53","-5.79","-0.89","0.56","1.13","0","0.00","23.05","3.55","-1.55","3.41","0","0.00","12.20","100.00","1.122","39.01","4.68","4.68","17.17","89.29","63.98","10.92","6.24","91.11"
"682","Jack McBain","ARI","C","82","20.1","0.24512195121951","-47.19","-0.38","-13.84","-29.66","2.46","-14.62","-18.43","1.52","-12.07","-0.82","-0.79","10.42","-3.12","-0.34","-3.76","-30.22","1.06","-19.25","-9.51","-4.26","18.75","-0.01","-0.47","13.64","-27.62","7.1","-39.10","0.61","-0.42","11.11","-28.16","-1.62","-4.40","-1.82","0","-100.00","22.22","100.00","1.222","38.81","2.99","2.99","92.54","92.86","50.75","8.96","5.97","89.47"
"135","Jason Zucker","PIT","L","78","124.7","1.5987179487179","-27.82","-0.39","-3.43","-15.89","0.48","-3.54","-12.52","-0.1","-3.61","-2.41","-0.29","1.02","-2.96","-0.3","-1.76","-29.17","-1.25","-4.93","-11.84","-1.16","-3.59","-2.31","-0.1","-4.29","-23.1","-0.13","-5.92","-1.54","-0.26","8.33","-4.59","4.59","-7.02","1.53","0","0.00","13.27","96.30","1.096","10.1","8.18","3.37","61.59","75.00","19.73","11.55","5.29","78.85"
"834","J.J. Moser","ARI","D","82","175.16666666667","2.1361788617886","-14.27","-0.39","-2.08","-13.46","-2.29","-0.57","-7.02","-1.6","-0.09","-1.03","-0.72","7.64","-1.99","-0.36","0.63","-14.68","-2.55","0.09","-4.58","-1.71","2.69","-1.07","-0.19","0.83","-13.47","-1.12","-1.56","1.27","-0.71","20.00","-3.82","2.8","-4.98","-1.32","0","0.00","15.25","96.43","1.117","32.2","3.43","0.34","24.66","98.95","48.98","5.82","0.69","98.62"
"147","Cam Fowler","ANA","D","82","207.46666666667","2.530081300813","-10.99","-0.4","-0.84","-10.88","0.2","-1.89","-11.98","-0.29","-2.62","0.79","0.1","0.67","-0.07","-0.14","1.32","-3.42","-0.77","0.32","0.17","-0.02","0.15","0.78","-0.13","8.33","-4.78","-1.01","0.83","-1.19","-0.08","-8.33","-5.71","1.12","-1.81","1.31","0","0.00","12.14","89.47","1.016","33.84","5.49","0.58","8.97","98.32","61.6","9.25","2.02","96.82"
"136","Tyler Toffoli","CGY","R","82","237.76666666667","2.899593495935","12.95","-0.41","1.59","11.33","-0.95","2.55","9.43","-1.69","4.23","5.75","-1.35","26.85","2.36","-0.34","6.29","13.33","-2.22","5.20","7.57","-2.85","12.02","3.31","-1.03","32.02","7.69","0.84","0.23","1.32","-0.43","20.00","1.39","-0.15","0.32","2.09","0","0.00","15.32","97.44","1.128","40.12","6.31","0.5","8.33","98.76","65.61","7.82","2.02","97.01"
"687","Nils Lundkvist","DAL","D","60","82.316666666667","1.3719444444444","-40.14","-0.43","-3.96","-21.98","0.93","-3.99","-20.56","1.3","-6.32","-4.45","0.46","-9.72","-2.43","0.3","-4.63","-25.92","5.66","-10.93","-13.33","-0.36","-2.76","-2.09","-0.27","4.55","-16.79","8.02","-16.94","-1.21","0.97","-50.00","-18.16","-1.04","-0.68","-2.1","0","0.00","9.86","94.74","1.046","23.32","3.64","0.73","48.11","96.97","40.82","7.29","2.92","93.33"
"268","Connor Brown","WSH","R","4","6.5166666666667","1.6291666666667","15.69","-0.45","1.79","-20.68","-0.45","-3.33","-31.1","-5.89","-1.82","-11.32","0","-","-6.96","2.12","-30.97","-25.66","-2.11","-3.03","-17.21","1.66","-27.78","-7.55","0","-","-11.27","-5.03","7.69","-5.03","0","-100.00","59.74","-5.45","8.33","0","0","-","0.00","100.00","1.000","18.41","0","0","64.45","100.00","27.62","0","0","100.00"
"441","Jack Roslovic","CBJ","C","77","167.95","2.1811688311688","-2.12","-0.49","0.09","-6.26","-2.4","1.08","-2.06","-0.42","-0.06","0.46","-0.81","9.71","-1.18","-0.1","-0.81","-4.25","-0.49","-0.34","-2.57","-1.64","2.93","-0.06","-0.9","22.08","-2.24","1.53","-3.44","1.72","-0.36","17.46","-0.24","1.2","-1.43","-1.11","0","0.00","12.08","91.18","1.033","26.44","5.72","0.71","23.22","97.37","55.73","8.57","1.43","97.50"
"85","Gustav Nyquist","CBJ, MIN","C, L","51","85.35","1.6735294117647","-20.67","-0.53","-2.62","-21.83","-0.59","-3.84","-6.78","-0.19","-1.88","-6.15","0.73","-35.71","-1.25","-0.3","0.69","-14.21","-2.33","-0.78","-5.11","0.12","-4.48","-1.8","0.95","-37.50","-12.12","-3.26","2.58","-2.73","-1.22","25.00","-16.63","-2.21","0.86","-3.31","0","-100.00","4.41","83.33","0.877","23.2","4.22","1.41","29.53","94.29","50.62","5.62","2.11","96.00"
"795","Seth Jarvis","CAR","C","82","167.68333333333","2.044918699187","-4.57","-0.55","-0.01","-3.59","-0.92","0.37","-3.35","-0.71","0.15","-3.48","0.37","-9.95","-0.17","-0.36","3.26","-3.66","-1.7","1.70","1.85","-1.39","4.99","-0.8","0.24","-13.19","-7.35","-0.41","-0.78","-2.79","0.48","-14.29","-1.47","0.55","-0.73","-0.83","0","0.00","9.09","88.89","0.980","24.33","7.87","3.58","28.98","87.18","39.72","10.73","5.73","87.40"
"520","Tyson Jost","BUF, MIN","C","71","5.05","0.07112676056338","-34.26","-0.6","-4.91","-34.73","0.4","-10.98","-42.35","2.56","-35.34","-8.82","-1","-","-5.2","-0.12","-21.41","-26.98","5.73","-22.51","-20.63","8.05","-84.35","-2.66","-0.5","-","-8.47","-3.11","7.18","-4.66","-0.22","-95.45","2.08","-2.88","4.15","-3.84","0","-100.00","0.00","100.00","1.000","83.17","59.41","0","106.93","100.00","95.05","59.41","0","100.00"
"450","Lawson Crouse","ARI","L","77","133.45","1.7331168831169","-13.38","-0.65","-1.73","-13.01","-1.34","-1.64","-16.64","-2.77","-1.96","-0.39","0.16","-2.39","-1.64","-0.03","-3.14","-8.3","0.27","-2.67","-6.67","-0.58","-3.88","-0.5","0.65","-17.86","-2.17","1.13","-2.90","0.92","-0.66","16.67","-11.37","-0.55","-1.28","-0.83","0","0.00","20.27","89.47","1.097","24.28","2.7","0.45","45.86","98.18","39.12","5.4","0.9","97.75"
"6","Corey Perry","T.B","R","81","144.68333333333","1.7862139917695","-9.56","-0.69","-0.59","-4.27","-1.09","0.33","-1.69","0.16","-0.61","0.79","0.82","-5.13","0.37","0.7","-6.12","-1.52","1","-1.43","-2.18","2.47","-8.39","1.23","1.24","-11.11","0.88","-1.97","3.04","-1.13","-0.56","10.00","-36.05","0.28","-3.19","0.59","0","0.00","18.80","80.77","0.996","20.73","4.98","1.24","50.59","94.34","31.52","7.46","2.9","91.57"
"298","Nicholas Paul","T.B","L","80","96.016666666667","1.2002083333333","-23.41","-0.7","-2.44","-14.63","-0.28","-2.35","-6.27","0.39","-2.14","-3.35","-0.34","-1.95","-2.55","-0.11","-2.95","-20.23","0.83","-5.46","-10.93","1.12","-11.98","-0.66","0.02","-3.13","-12.4","-0.39","-2.10","-4.81","-0.47","7.69","-19.5","-1.6","0.37","1.32","0","0.00","13.75","88.24","1.020","29.99","8.12","1.87","56.24","94.12","37.49","10.62","4.37","89.55"
"350","Leon Draisaitl","EDM","C","80","316.86666666667","3.9608333333333","37.22","-0.72","4.03","35.21","-0.49","5.34","25.78","0.33","4.56","16.47","1.33","-","6.32","0.4","0.11","33.61","1.97","1.07","19.24","1.68","-1.92","7.38","0.95","-","19.16","0.39","2.56","8.58","0.5","94.44","13.18","-1.49","3.18","3.83","0","100.00","22.72","85.11","1.078","23.67","3.79","0.19","1.51","99.21","62.68","7.95","1.33","97.93"
"248","Jujhar Khaira","CHI","L","51","37.016666666667","0.72581699346405","0.13","-0.73","0.57","-10.73","-1.81","-0.97","-2.44","-1.76","1.50","-0.34","-1.09","13.79","-1.27","-0.67","5.35","-3.7","-3.63","4.31","-4.79","-5.19","21.11","-1.93","-0.55","13.33","1.46","2.07","-2.94","1.77","-0.73","22.22","7.47","3.48","-3.49","0.37","0","0.00","12.90","100.00","1.129","21.07","6.48","1.62","72.94","92.86","32.42","11.35","11.35","74.07"
"550","Brandon Hagel","T.B","L","81","190.51666666667","2.3520576131687","-2.7","-0.76","0.25","-5.58","-1.34","0.34","-9.29","-1.59","-0.24","-2.68","-0.99","4.75","-0.75","-0.07","-0.31","-1.21","-1.01","0.98","0.57","-1.29","4.16","0.38","-0.5","8.33","-2.37","0.37","-1.00","-2.86","-0.64","10.00","-8.19","-2.08","1.58","-1.32","0","0.00","16.25","90.32","1.066","26.77","4.41","0.31","27.4","98.84","45.67","8.19","1.26","97.32"
"155","Ryan Johansen","NSH","C","55","173.71666666667","3.1584848484848","34.29","-0.77","5.12","24.38","-0.74","5.55","20.01","-2.62","10.00","3.4","-0.36","11.67","2.26","0.53","-0.74","19.26","-2.05","7.49","1.58","-1.45","5.09","-0.57","0.17","-5.68","23.57","-0.79","9.76","2.3","-0.7","100.00","28.26","-2.34","6.58","3.23","0","0.00","12.57","94.29","1.069","37.65","3.11","0.69","7.25","98.20","64.24","4.84","1.04","98.41"
"754","Philip Tomasino","NSH","C","31","69.233333333333","2.2333333333333","-15.03","-0.78","-1.69","-7.83","-3.63","1.61","-14.11","-4.75","0.69","1.14","-1.48","18.18","-0.65","-0.05","-0.87","-9.78","0.43","-3.31","-0.4","2.01","-5.28","2.11","0","0.00","-12.5","-2.11","0.15","-0.82","-1.97","50.00","-5.64","-0.7","0.66","-0.52","0","0.00","17.31","100.00","1.173","23.4","5.2","0","28.6","100.00","43.33","8.67","0.87","98.04"
"505","Clayton Keller","ARI","R","82","263.63333333333","3.2150406504065","14.44","-0.79","3.25","12.63","-0.88","4.16","12.03","1.26","2.56","0.24","0.47","-5.51","1.75","0.14","1.86","10.78","2.06","-0.39","5.98","2.81","-6.49","1.89","0.02","8.89","6.4","-1","3.97","-1.95","0.61","-18.18","11.51","-4.61","9.44","-0.26","0","0.00","14.08","91.67","1.058","23.67","3.41","0","6.6","100.00","52.57","6.37","0.46","99.14"
"83","Adam Henrique","ANA","C","62","158.53333333333","2.5569892473118","25.89","-0.81","3.25","17.89","0.67","2.14","15.39","-1.78","6.08","4.37","0.24","7.50","2.64","-0.17","5.11","16.42","-1.81","5.45","10.62","-1.2","9.34","2","0.31","3.33","7.75","-0.82","2.98","-0.87","-0.6","20.00","11.64","2.98","-3.19","4.37","0","100.00","12.57","88.46","1.010","38.23","7.19","0.38","9.46","99.02","63.58","9.46","1.51","97.67"
"356","Kevin Fiala","L.A","L","69","207.28333333333","3.0041062801932","-2.43","-0.82","0.39","-2.99","0.74","-1.17","-2.88","-1.11","0.83","-2.53","-1.01","5.33","-0.23","0.44","-4.91","-1.01","-2.5","3.17","-1.64","2.05","-8.18","-2.38","0.58","-16.67","0.85","-6.07","9.67","-1.93","-2.01","28.57","1.47","0.12","-0.04","1.88","-0.54","16.67","16.11","90.00","1.061","34.74","6.37","0.58","9.84","98.36","59.63","10.13","1.45","97.63"
"788","Dylan Holloway","EDM","L","51","35.183333333333","0.68986928104575","-17.14","-0.83","-0.67","-14.1","0.45","-2.05","-14.39","-3.12","2.10","-14.67","-1.03","-","-3.44","-0.3","0.82","-21.85","-1.74","0.43","-9.16","1.87","-7.51","-6.95","-0.51","-","-16.93","-4.8","7.95","-7.21","-0.69","-91.30","6.9","-0.51","1.12","-3.35","0","-100.00","0.00","100.00","1.000","28.99","11.94","0","59.69","100.00","42.63","17.05","1.71","96.15"
"24","Kris Letang","PIT","D","64","231.13333333333","3.6114583333333","20.05","-0.86","3.18","7.05","-1.75","2.85","8.09","-1.71","4.39","1.38","0.21","-1.03","1.74","-0.04","2.63","21.08","1.28","2.37","4.27","1.42","-1.64","0.9","-0.05","2.42","22.42","-0.18","6.03","1.25","0.35","-11.11","4.87","-7.31","10.79","-0.66","0","0.00","16.07","93.48","1.095","27.26","2.86","0.26","2.6","99.06","62.82","7.79","2.34","96.41"
"416","Vince Dunn","SEA","D","81","229.66666666667","2.8353909465021","-3.04","-0.86","0.37","-4.09","-0.22","-0.47","0.68","-0.74","1.27","-1.14","1.75","-20.65","-0.31","-0.06","0.32","-0.69","-0.76","1.19","-1.03","-0.68","2.09","-1.62","1.04","-33.33","0.45","-0.11","0.38","-0.81","0.7","-20.00","-0.11","0.15","-0.19","1.56","-0.11","13.89","12.83","75.00","0.878","25.08","4.18","1.31","16.46","95.05","52.25","6.79","2.35","95.69"
"582","Cody Glass","NSH","C","72","162.65","2.2590277777778","-14.14","-0.86","-1.21","-9.27","-2.26","0.27","-8.59","-0.26","-2.49","-0.98","-0.19","0.74","-0.76","-0.28","1.25","-6.84","0.82","-2.67","-2.46","1.98","-6.80","-0.83","-0.62","15.38","-5.84","-1.55","1.10","0.23","0.57","-15.00","-18.11","0.31","-2.22","-0.47","0","0.00","11.63","94.74","1.064","30.99","4.06","1.84","21.03","94.38","50.54","6.64","3.32","93.84"
"8","Joe Pavelski","DAL","C","82","253.01666666667","3.0855691056911","31.93","-0.88","3.96","23.45","-0.27","3.73","19.22","0.88","3.39","6.64","0.58","-0.74","2.82","-0.15","3.87","24.7","-3.05","7.43","11.22","1.05","0.69","3.52","0.34","0.63","17.98","-5.46","12.83","2.17","0.32","-9.09","13.9","-0.93","2.78","2.15","0","0.00","16.61","92.59","1.092","36.99","6.88","0.47","8.54","98.73","69.96","10.67","2.61","96.41"
"189","Brandon Saad","STL","L","71","133.61666666667","1.8819248826291","2.06","-0.88","1.06","2.87","1.64","-0.97","2.83","1.85","-1.49","-3.89","2.64","-33.08","-0.59","-0.35","2.43","-1.4","-0.47","0.37","-4.02","1.48","-10.60","-1","2.14","-43.33","3.49","-2.59","5.43","-1.48","-0.15","-2.38","4.53","-1.02","2.33","-2.58","1.3","-66.67","10.10","68.97","0.791","23.35","3.59","0.9","40.41","96.30","42.66","8.08","2.25","95.00"
