Player,season,Pos,GP,ATOI,BLK,CorsiForPerc,FenwickPerc,CorsiForPercRel,FenwickPercRel,CorsiAgainst,DZoneStartPerc,GAPer60,XGA,XGF,GFPer60,exGA60,exGF60,BLK_60,CorsiAgainst_60,DefenceRating
Kyle Clifford,14-15,LW,80,644,14.0,54.0,53.1,-0.3,-0.5,660,44.7,1.8,27.6,29.9,2.2,1.9285714285714286,2.089285714285714,0.9782608695652174,46.118012422360245,3.0
Grant Clitsome,14-15,D,24,982,20.0,53.2,51.5,3.4,1.4,298,49.8,1.1,10.7,14.2,1.4,1.6344195519348268,2.169042769857434,3.054989816700611,45.5193482688391,4.0
Ryane Clowe,14-15,LW,13,940,1.0,46.5,42.7,-6.1,-9.3,146,51.1,2.5,8.2,5.7,2.1,2.4157119476268414,1.679214402618658,0.29459901800327337,43.0114566284779,2.0
Rich Clune,14-15,LW,1,330,0.0,14.3,16.7,-52.4,-51.0,6,100.0,0.0,0.2,0.0,0.0,2.1818181818181817,0.0,0.0,65.45454545454545,3.0
Cal Clutterbuck,14-15,RW,76,764,31.0,51.0,53.1,-2.3,-1.4,729,59.7,1.9,35.4,35.6,1.7,2.1948195095067513,2.2072196197299534,1.9220170845963076,45.19840176357124,3.0
Braydon Coburn,14-15,D,43,1196,66.0,50.1,51.3,-2.0,0.2,631,55.2,2.3,22.9,27.9,2.1,1.6030178113090146,1.9530217002411139,4.62005133390371,44.170490783230925,4.0
Andrew Cogliano,14-15,C,82,876,30.0,51.1,51.3,0.2,-0.1,911,50.1,2.3,39.3,38.9,2.3,1.9695957233544938,1.9495489475442698,1.5035081857667891,45.656531907784824,3.0
Carlo Colaiacovo,14-15,D,33,989,33.0,55.1,54.3,9.0,9.0,423,44.6,1.6,16.1,18.1,1.6,1.7758985200845667,1.996507031896314,3.6400404448938324,46.65870024818458,3.0
Joe Colborne,14-15,C,64,925,36.0,43.1,43.8,-1.7,-2.6,863,52.2,1.8,33.0,25.1,2.1,2.006756756756757,1.5263513513513514,2.189189189189189,52.47972972972973,3.0
Erik Cole,14-15,LW,68,873,20.0,50.8,51.3,-0.4,0.0,778,41.9,2.4,31.3,38.6,2.9,1.898120072771377,2.3408126137052756,1.212856276531231,47.18010915706489,3.0
Ian Cole,14-15,D,74,959,99.0,54.6,55.2,2.9,2.1,890,49.8,2.5,34.8,48.2,2.1,1.7653524222867287,2.445114561902883,5.0221232702984535,45.14838091480427,3.0
Sean Collins,14-15,C,8,620,0.0,45.3,43.6,-1.6,-3.4,70,47.1,2.2,3.2,1.5,2.2,2.3225806451612905,1.088709677419355,0.0,50.806451612903224,2.0
Blake Comeau,14-15,LW,61,917,11.0,53.6,52.1,1.9,-0.7,761,44.6,2.2,34.3,36.4,2.6,2.207483418846202,2.3426354648980103,0.7079392888428053,48.97652716448862,2.0
Cory Conacher,14-15,C,15,809,7.0,49.3,51.7,-2.6,-1.5,183,33.6,3.6,8.7,9.7,2.6,2.580964153275649,2.8776266996291717,2.07663782447466,54.28924598269468,1.0
Erik Condra,14-15,RW,68,867,53.0,50.7,49.6,-0.4,-0.1,746,59.2,1.7,29.0,33.6,2.4,1.770812131080806,2.0516995725625895,3.23631182576837,45.55261550987177,4.0
Kevin Connauton,14-15,D,62,973,48.0,48.5,47.2,2.5,0.8,905,47.1,3.0,44.9,39.2,3.0,2.679441700096144,2.3392898584358326,2.864436561349998,54.006564333786436,1.0
Chris Conner,14-15,RW,2,529,0.0,61.5,62.1,7.0,6.8,15,25.0,0.0,0.5,0.8,3.4,1.7013232514177694,2.7221172022684312,0.0,51.039697542533084,3.0
Brett Connolly,14-15,RW,55,729,13.0,55.6,55.2,1.5,0.9,420,45.8,1.9,18.5,19.3,1.0,1.661054994388328,1.7328843995510663,1.1672278338945006,37.710437710437716,4.0
Matt Cooke,14-15,LW,29,756,22.0,43.0,44.9,-9.9,-8.9,301,58.8,2.4,11.2,10.4,2.2,1.8390804597701147,1.7077175697865352,3.6124794745484397,49.42528735632183,3.0
Andrew Copp,14-15,C,1,796,0.0,50.0,60.0,8.6,25.8,9,60.0,0.0,0.3,0.9,9.7,1.3567839195979898,4.0703517587939695,0.0,40.7035175879397,5.0
Patrice Cormier,14-15,C,1,294,0.0,57.1,50.0,4.6,-0.8,3,100.0,0.0,0.1,0.0,0.0,1.2244897959183674,0.0,0.0,36.73469387755102,5.0
Frank Corrado,14-15,D,10,940,12.0,48.5,49.7,-6.5,-5.0,122,52.1,3.6,5.7,3.4,0.8,2.1829787234042555,1.302127659574468,4.595744680851063,46.723404255319146,2.0
Nick Cousins,14-15,C,11,529,5.0,46.5,48.5,-0.9,2.5,91,43.5,1.3,2.9,2.5,1.9,1.794122701495102,1.5466575012888812,3.0933150025777625,56.29833304691529,3.0
Logan Couture,14-15,C,82,1144,64.0,50.6,50.0,-0.6,-1.3,1200,49.5,3.2,53.6,50.3,3.0,2.0569674228210815,1.9303257717891866,2.4560805048609926,46.051509466143614,2.0
Sean Couturier,14-15,C,82,1103,35.0,48.2,47.3,-1.8,-2.5,1095,59.9,2.1,45.1,40.1,2.4,1.7951042611060746,1.5960904849302344,1.3930964332308782,43.5840169825089,4.0
Jared Cowen,14-15,D,54,1089,76.0,48.7,46.4,-2.6,-3.0,815,54.7,3.3,37.8,31.6,2.4,2.3140495867768593,1.9344964799510256,4.65258647076829,49.89286807468626,2.0
Charlie Coyle,14-15,C,82,873,52.0,50.4,51.9,-0.5,0.1,980,55.7,2.2,35.4,44.2,3.0,1.7802363590646217,2.222780990696505,2.615036459642947,49.28337943173246,3.0
Adam Cracknell,14-15,RW,17,597,6.0,40.9,39.3,-5.1,-7.1,165,52.7,3.4,8.0,2.8,0.4,2.837718001773574,0.9932013006207507,2.1282885013301804,58.52793378657995,1.0
Ryan Craig,14-15,C,2,437,0.0,36.4,33.3,-5.3,-4.8,21,44.4,4.1,1.2,0.6,4.1,4.94279176201373,2.471395881006865,0.0,86.49885583524028,1.0
B.J. Crombeen,14-15,RW,58,486,12.0,43.0,41.7,-6.4,-6.8,483,56.7,2.1,22.3,15.8,1.3,2.8480204342273305,2.0178799489144317,1.5325670498084292,61.68582375478927,2.0
Sidney Crosby,14-15,C,77,1198,29.0,56.3,56.3,4.9,5.0,1023,40.8,2.3,46.5,62.1,3.1,1.814712833076773,2.4235197190122064,1.1317563905209982,39.92368232768901,4.0
Matt Cullen,14-15,C,62,781,18.0,53.0,54.0,-0.5,0.6,625,45.6,2.1,23.9,30.6,2.8,1.7768782784684647,2.2749989674115074,1.3382346867126513,46.466482177522614,3.0
Kyle Cumiskey,14-15,D,7,798,11.0,52.7,50.4,0.6,-2.0,79,41.4,2.1,4.2,2.9,1.4,2.706766917293233,1.8689581095596133,7.089151450053705,50.912996777658435,2.0
Craig Cunningham,14-15,RW,51,628,31.0,43.0,44.1,-8.4,-6.5,467,65.4,2.3,18.7,14.7,1.3,2.1019108280254777,1.6523042337954288,3.484451105282877,52.491569876358184,3.0
Jerry D'Amigo,14-15,RW,9,584,7.0,39.7,43.0,0.8,2.8,88,75.0,4.0,3.6,2.1,0.8,2.4657534246575343,1.4383561643835616,4.794520547945205,60.27397260273973,2.0
Klas Dahlbeck,14-15,D,23,1060,46.0,43.1,42.5,-6.1,-5.0,402,60.9,3.2,20.5,11.5,1.8,3.0270713699753897,1.6981132075471699,6.7924528301886795,59.36013125512716,1.0
Trevor Daley,14-15,D,68,1373,123.0,46.6,47.1,-8.4,-8.2,1297,46.6,3.6,57.2,50.8,2.9,2.2055610299473027,1.9587849706524998,4.742727389571998,50.01071076646245,2.0
Zac Dalpe,14-15,C,21,557,8.0,40.6,41.9,1.4,0.8,211,63.7,4.6,7.7,7.5,1.2,2.36983842010772,2.3082841754295975,2.4621697871249038,64.93972813541934,2.0
Phillip Danault,14-15,C,2,570,0.0,56.3,63.6,12.5,22.0,14,15.4,0.0,0.5,0.6,0.0,1.5789473684210527,1.894736842105263,0.0,44.21052631578947,4.0
Marko Daňo,14-15,C,35,795,12.0,54.3,53.3,6.5,5.7,363,55.6,1.8,16.0,23.4,3.4,2.070080862533693,3.0274932614555254,1.5525606469002695,46.96495956873316,3.0
Pavel Datsyuk,14-15,C,63,1143,28.0,60.6,58.1,9.7,8.1,693,41.1,2.4,31.5,47.0,3.3,1.5748031496062993,2.3497062867141607,1.3998250218722659,34.64566929133858,4.0
Brandon Davidson,14-15,D,12,908,22.0,44.7,48.1,-2.9,1.9,166,53.0,4.0,7.6,5.6,2.2,2.511013215859031,1.8502202643171803,7.2687224669603525,54.84581497797357,1.0
Calvin de Haan,14-15,D,65,1141,130.0,53.2,54.4,0.5,0.7,988,45.4,2.3,45.0,50.0,2.3,2.184318748735927,2.4270208319288074,6.310254163014899,47.95793163891323,2.0
Jacob de La Rose,14-15,LW,33,828,24.0,43.7,46.0,-6.1,-4.1,389,64.7,2.0,13.1,12.2,1.3,1.7259552042160737,1.6073781291172595,3.1620553359683794,51.25164690382082,3.0
Brandon DeFazio,14-15,LW,2,357,0.0,47.8,62.5,-3.8,8.0,12,40.0,0.0,0.2,0.5,0.0,1.008403361344538,2.5210084033613445,0.0,60.50420168067227,3.0
Danny DeKeyser,14-15,D,80,1256,88.0,54.2,53.4,0.8,1.4,1042,47.8,2.2,45.9,53.2,2.7,1.6445063694267514,1.906050955414013,3.1528662420382165,37.3328025477707,4.0
Michael Del Zotto,14-15,D,64,1315,128.0,48.8,49.0,-0.6,0.4,1175,49.2,2.7,50.6,45.4,2.4,2.164448669201521,1.9420152091254752,5.475285171102661,50.26140684410646,2.0
Jason Demers,14-15,D,81,1148,85.0,54.0,53.6,2.2,2.3,1124,51.2,2.5,48.1,52.9,2.6,1.8621757646147892,2.0480061943476575,3.290747193186218,43.5152922957801,3.0
David Desharnais,14-15,C,82,1035,49.0,50.9,50.5,3.7,2.6,1167,40.0,1.8,46.7,51.5,3.1,1.980911983032874,2.1845174973488866,2.07847295864263,49.501590668080595,3.0
Andrew Desjardins,14-15,C,69,644,33.0,45.8,44.0,-6.2,-7.5,629,64.4,0.8,24.2,19.6,1.3,1.9605725087766677,1.5879017013232515,2.6735079665136374,50.95868214960843,3.0
Nicolas Deslauriers,14-15,LW,82,712,36.0,33.8,34.8,-4.9,-5.3,1033,63.5,2.8,44.3,21.4,1.2,2.7315702932310217,1.319539599890381,2.2197862428062485,63.695533022745956,1.0
Simon Despres,14-15,D,75,1012,101.0,52.8,53.5,0.0,0.9,933,49.8,3.1,44.1,46.8,2.9,2.091699604743083,2.2197628458498024,4.790513833992095,44.25296442687747,2.0
Raphael Diaz,14-15,D,56,721,67.0,45.8,48.2,1.9,3.3,582,51.6,2.2,21.6,19.8,1.9,1.9258965722211214,1.765405191202695,5.973845849019219,51.89221319595799,3.0
Brenden Dillon,14-15,D,80,1174,139.0,51.2,52.2,0.7,1.5,1374,52.9,2.4,56.0,57.1,2.0,2.1465076660988074,2.188671209540034,5.32793867120954,52.66609880749574,2.0
Shane Doan,14-15,RW,79,1133,26.0,49.5,48.4,1.5,0.6,1214,46.9,3.1,55.3,41.9,1.9,2.224183583406884,1.6852313226898452,1.045728267062911,48.82746600824517,2.0
Matt Donovan,14-15,D,12,1054,16.0,50.0,52.0,-4.8,-3.0,177,48.6,1.5,9.1,9.8,2.8,2.590132827324478,2.7893738140417463,4.554079696394687,50.37950664136623,2.0
Derek Dorsett,14-15,RW,79,723,37.0,42.9,44.6,-7.6,-6.5,898,50.0,2.5,40.0,31.2,2.6,2.5211408162193396,1.9664898366510848,2.332055255002889,56.599611324124176,2.0
Drew Doughty,14-15,D,82,1740,144.0,55.4,54.9,1.6,2.1,1532,47.1,2.4,62.4,74.7,2.4,1.5744322960470984,1.8847771236333053,3.6333052985702268,38.65433137089992,5.0
Steve Downie,14-15,RW,72,746,34.0,49.7,51.1,-4.6,-3.2,679,47.1,2.0,28.1,25.9,2.3,1.8833780160857911,1.7359249329758715,2.278820375335121,45.50938337801608,3.0
Leon Draisaitl,14-15,C,37,762,8.0,52.5,53.3,3.2,5.3,366,21.0,3.9,17.0,15.9,1.6,2.1706746116194937,2.030219195573526,1.0214939348797616,46.73334752074909,2.0
Jonathan Drouin,14-15,LW,70,794,17.0,53.8,54.2,1.5,2.2,647,40.8,2.3,28.5,33.7,2.7,1.8459877653832315,2.1827995681899965,1.1011155091759626,41.90716084922634,3.0
Brandon Dubinsky,14-15,C,47,1084,11.0,52.0,51.5,4.3,4.0,561,53.1,2.6,27.4,29.0,3.6,1.9360917013425452,2.0491481510559786,0.777263091779854,39.64041768077255,3.0
Matt Duchene,14-15,C,82,1114,74.0,43.8,44.3,-0.2,-0.7,1420,52.5,2.8,59.6,52.7,3.0,2.3488198975347023,2.076892761746289,2.9163200070061746,55.961816350659014,2.0
Anthony Duclair,14-15,LW,18,729,5.0,51.8,49.5,1.2,0.1,159,38.2,0.9,6.6,5.8,2.5,1.8106995884773662,1.5912208504801095,1.3717421124828533,43.62139917695473,4.0
Mathew Dumba,14-15,D,58,901,51.0,52.4,53.9,2.2,2.3,656,40.9,2.5,25.3,32.1,3.5,1.742891040606223,2.211336063377856,3.513337670787248,45.191166902675185,3.0
Gabriel Dumont,14-15,C,3,547,2.0,46.3,45.5,-15.9,-16.0,22,81.3,2.2,1.4,0.9,0.0,3.0712979890310783,1.9744058500914077,4.387568555758683,48.26325411334552,2.0
Brian Dumoulin,14-15,D,8,940,9.0,45.5,44.4,-4.7,-6.2,104,56.5,3.1,6.4,4.4,3.1,3.063829787234043,2.1063829787234045,4.308510638297872,49.78723404255319,1.0
Pascal Dupuis,14-15,RW,16,999,8.0,54.4,53.5,0.6,-1.9,165,42.4,2.4,8.6,9.5,2.9,1.936936936936937,2.1396396396396398,1.8018018018018018,37.16216216216216,3.0
Patrick Dwyer,14-15,RW,71,766,38.0,44.2,45.2,-10.0,-8.4,726,54.6,2.6,28.5,20.3,1.5,1.8865149119258633,1.3437281653366675,2.515353215901151,48.05648512484831,3.0
Cody Eakin,14-15,C,78,1032,59.0,50.4,51.0,-2.6,-1.8,1079,55.2,3.3,44.9,42.3,2.9,2.008050089445438,1.8917710196779962,2.638640429338104,48.25581395348837,2.0
Patrick Eaves,14-15,RW,47,823,27.0,54.1,56.0,1.9,3.9,515,43.3,2.4,20.1,27.5,3.8,1.8706858664460588,2.559396085933663,2.51286161164396,47.93050851839404,3.0
Andrew Ebbett,14-15,C,24,540,12.0,49.5,47.9,-4.4,-5.8,153,49.4,1.9,6.4,5.0,2.2,1.777777777777778,1.388888888888889,3.3333333333333335,42.5,4.0
Jordan Eberle,14-15,RW,81,1143,36.0,51.0,49.4,4.1,2.5,1212,36.3,3.2,54.6,52.9,2.7,2.1230679498396032,2.0569651015845243,1.3998250218722659,47.12744240303296,2.0
Alexander Edler,14-15,D,74,1439,126.0,51.4,53.1,3.4,4.6,1180,51.4,2.1,48.2,53.9,2.6,1.6295099825329151,1.822211370508799,4.259714892098491,39.89256803711286,5.0
Christian Ehrhoff,14-15,D,49,1306,49.0,51.6,49.9,-1.9,-5.2,788,47.3,2.3,33.5,34.5,2.7,1.8845516767196921,1.9408069506516237,2.756508422664625,44.32915585836172,3.0
Aaron Ekblad,14-15,D,81,1309,80.0,54.3,53.7,4.4,4.0,1194,38.8,2.0,50.6,60.3,2.6,1.7180205415499532,2.0473644003055766,2.7162380103556574,40.53985230455818,4.0
Mattias Ekholm,14-15,D,80,1141,102.0,56.2,56.0,4.9,4.1,1027,44.8,2.2,43.1,51.6,2.6,1.6998247151621386,2.035056967572305,4.022787028921998,40.50394390885189,4.0
Oliver Ekman-Larsson,14-15,D,82,1513,77.0,51.6,50.7,4.7,4.1,1369,53.7,2.7,62.4,54.8,2.0,1.8106491706027437,1.5901213870036914,2.2342946496219755,39.72401786146084,4.0
Patrik Eliáš,14-15,C,69,1059,25.0,48.3,47.6,1.0,1.0,763,58.1,2.8,40.8,30.2,1.7,2.010099765981032,1.4878679640349797,1.231678778174652,37.590836309890385,3.0
Lars Eller,14-15,C,77,930,37.0,47.7,49.1,-1.0,0.5,986,62.5,2.5,41.4,34.1,2.1,2.081273565144533,1.7142857142857144,1.8600754084625053,49.568496020108924,3.0
Keaton Ellerby,14-15,D,1,1018,2.0,42.9,20.0,-0.8,-26.5,12,60.0,3.5,0.5,0.1,0.0,1.768172888015717,0.35363457760314343,7.072691552062868,42.43614931237721,3.0
Stefan Elliott,14-15,D,5,836,5.0,48.1,48.1,6.4,8.4,54,50.0,3.1,2.4,1.9,1.0,2.0669856459330145,1.6363636363636365,4.30622009569378,46.50717703349282,2.0
Matt Ellis,14-15,LW,39,499,16.0,37.2,39.0,-0.9,-1.2,324,68.9,3.7,13.2,7.8,1.1,2.441806690303684,1.442885771543086,2.959765685216587,59.93525512563589,2.0
Ryan Ellis,14-15,D,58,1139,74.0,55.7,55.7,4.5,3.6,747,44.2,2.3,28.4,39.4,3.0,1.5476370682086524,2.14707396082468,4.032575459416912,40.707214434924765,4.0
Alexei Emelin,14-15,D,68,1189,116.0,45.3,44.9,-4.9,-5.9,1143,55.6,2.0,43.6,35.1,2.1,1.9413248899223274,1.562855587987929,5.164992826398851,50.892989660119724,3.0
Deryk Engelland,14-15,D,76,863,142.0,40.2,42.1,-6.4,-5.5,1120,60.9,2.7,40.3,33.0,1.7,2.211989998170397,1.811306946392633,7.794108678416784,61.47465999878027,2.0
Tyler Ennis,14-15,C,78,1147,35.0,38.1,40.0,1.1,2.0,1442,54.5,2.7,57.3,42.9,1.8,2.3056803701964994,1.7262423714036614,1.4083562470659245,58.02427737911608,2.0
Toby Enström,14-15,D,60,1414,93.0,51.6,51.6,-0.6,0.2,921,46.3,2.3,38.6,48.5,3.1,1.6379066478076378,2.057991513437058,3.9462517680339464,39.08062234794908,4.0
Martin Erat,14-15,RW,79,952,25.0,52.9,52.0,5.7,5.2,960,49.9,3.0,40.3,37.2,2.2,1.9290501010530794,1.7806616317413044,1.1966812041272206,45.95255823848527,3.0
Jonathan Ericsson,14-15,D,82,1175,55.0,49.9,48.7,-5.4,-5.5,1142,51.9,2.4,52.9,51.1,2.1,1.9765438505448885,1.9092890503373117,2.055007784120394,42.66943435391801,3.0
Loui Eriksson,14-15,RW,81,1109,23.0,53.6,52.7,2.2,2.6,978,49.9,2.5,42.8,47.3,2.5,1.7152589920849612,1.8956016431219316,0.9217513275222924,39.19446949203487,4.0
Tim Erixon,14-15,D,42,913,32.0,49.3,48.6,0.3,-0.1,508,38.4,2.7,21.3,20.6,2.0,1.9996870599280239,1.9339696448130186,3.0042246909716788,47.6920669691754,2.0
Emerson Etem,14-15,LW,45,735,20.0,53.6,54.1,2.8,2.8,451,46.3,2.3,18.3,21.0,1.5,1.9918367346938777,2.2857142857142856,2.17687074829932,49.08843537414966,3.0
Dennis Everberg,14-15,RW,55,708,41.0,41.2,41.8,-3.2,-3.4,652,55.3,2.7,24.6,20.2,1.9,2.2742681047765796,1.86748844375963,3.7904468412942993,60.27734976887519,2.0
Justin Falk,14-15,D,18,649,19.0,44.3,45.7,-10.0,-9.0,186,43.6,4.5,7.8,7.4,1.8,2.403697996918336,2.2804314329738062,5.855161787365177,57.31895223420648,1.0
Bobby Farnham,14-15,RW,11,431,2.0,46.1,50.0,-5.5,-1.0,69,44.2,0.8,2.3,1.4,0.8,1.7464669900864795,1.0630668635309004,1.5186669479012866,52.39400970259439,3.0
Jesper Fast,14-15,RW,58,708,28.0,49.5,50.4,0.9,1.4,549,58.2,2.1,23.7,24.0,2.0,2.077732320280538,2.104032729398013,2.4547048509643483,48.12974868497954,3.0
Justin Faulk,14-15,D,82,1466,114.0,54.4,53.3,3.8,2.7,1478,48.8,2.9,68.8,65.4,2.3,2.060360030612584,1.9585399128206835,3.413968655375503,44.261804146008714,3.0
Mark Fayne,14-15,D,74,1076,125.0,45.5,45.0,-4.2,-4.0,1076,57.9,2.8,42.7,32.6,1.6,1.9305736963729527,1.4739274590575706,5.6515623430121575,48.648648648648646,2.0
Taylor Fedun,14-15,D,7,1019,8.0,53.2,51.7,-4.6,-6.7,94,52.8,1.7,3.7,4.7,1.7,1.8673769802327211,2.3720734613767,4.0375718491518295,47.441469227534,3.0
Eric Fehr,14-15,RW,75,891,47.0,50.2,50.3,-1.7,-1.7,909,56.3,2.1,33.7,40.9,2.6,1.8154882154882157,2.2033670033670036,2.531986531986532,48.96969696969697,3.0
Andrew Ference,14-15,D,70,1133,86.0,45.4,43.8,-4.2,-5.6,1192,57.9,3.0,56.3,33.9,2.1,2.555541545832808,1.5387719077039466,3.9036691463875934,54.10667002900013,1.0
Micheal Ferland,14-15,LW,26,631,11.0,45.6,48.4,1.1,1.8,258,55.1,1.4,10.9,9.2,1.6,2.391807875167622,2.0187736194075336,2.413751066682921,56.61343410947215,2.0
Brian Ferlin,14-15,RW,7,528,0.0,45.8,44.4,-11.0,-9.7,45,60.7,1.1,1.4,1.3,1.1,1.3636363636363635,1.2662337662337664,0.0,43.83116883116883,4.0
Landon Ferraro,14-15,C,3,719,3.0,40.7,42.9,-7.8,-2.0,32,59.1,0.0,1.6,0.4,1.7,2.6703755215577187,0.6675938803894297,5.006954102920723,53.40751043115438,2.0
Kevin Fiala,14-15,LW,1,685,1.0,50.0,47.4,3.4,-3.7,13,36.4,5.3,0.9,0.5,0.0,4.7299270072992705,2.627737226277372,5.255474452554744,68.32116788321167,1.0
Vernon Fiddler,14-15,C,80,788,61.0,49.3,50.5,-3.5,-2.2,805,55.0,3.0,31.8,32.0,2.4,1.8159898477157361,1.8274111675126905,3.4835025380710656,45.97081218274112,3.0
Valtteri Filppula,14-15,C,82,1141,27.0,50.2,49.7,-3.5,-4.4,1056,47.6,2.8,45.5,45.4,2.3,1.7507107586413289,1.7468630426882708,1.0388833073256236,40.63188046429106,3.0
Mike Fisher,14-15,C,59,1106,60.0,51.8,52.8,-0.6,0.4,792,47.2,2.8,30.3,31.9,2.9,1.6716216630398137,1.7598921138934012,3.3101419070095317,43.69387317252583,3.0
Mark Fistric,14-15,D,9,887,21.0,46.6,46.7,-5.4,-6.0,124,52.6,3.9,5.4,3.0,2.4,2.4351747463359645,1.3528748590755355,9.47012401352875,55.91882750845547,1.0
Tomáš Fleischmann,14-15,LW,66,882,15.0,51.7,51.1,-0.5,-1.1,709,48.7,2.8,27.4,37.2,2.8,1.6944959802102657,2.3005565862708726,0.9276437847866419,43.846629560915275,3.0
Brian Flynn,14-15,C,63,895,46.0,37.1,39.7,-1.7,0.1,863,63.7,2.5,33.9,21.2,2.2,2.164405426975259,1.3535514764565044,2.936951316839585,55.09976057462091,2.0
Marcus Foligno,14-15,LW,57,974,48.0,38.0,39.5,-0.6,-0.7,895,57.0,2.4,37.0,23.2,2.0,2.399221873986815,1.5043769588241651,3.112504052739652,58.0352318167081,2.0
Nick Foligno,14-15,LW,79,1130,52.0,51.5,51.4,5.3,5.9,1036,50.1,2.5,44.7,54.9,3.5,1.802621261341996,2.213957656547552,2.097009073596953,41.778873081662375,4.0
Christian Folin,14-15,D,40,912,42.0,50.0,51.3,-2.1,-1.8,507,50.5,2.4,21.0,20.4,2.7,2.072368421052632,2.013157894736842,4.144736842105264,50.03289473684211,2.0
Justin Fontaine,14-15,RW,71,717,27.0,50.9,52.4,0.0,0.4,650,53.7,1.9,23.8,29.5,3.0,1.6830691260533914,2.086157110024162,1.9093641345983852,45.966173610701865,4.0
Filip Forsberg,14-15,C,82,1040,28.0,57.2,57.1,6.6,6.0,1012,30.1,2.4,39.4,51.3,3.3,1.6632270168855534,2.1655722326454034,1.1819887429643527,42.72045028142589,4.0
Cam Fowler,14-15,D,80,1269,107.0,50.2,51.1,-1.0,-0.3,1233,52.0,2.8,51.4,53.4,2.7,1.8226950354609925,1.8936170212765955,3.7943262411347516,43.72340425531915,3.0
Cody Franson,14-15,D,78,1178,132.0,49.9,50.6,2.4,3.3,1153,54.0,1.9,47.3,51.2,1.7,1.8532062165338903,2.006007574768186,5.171738278699229,45.174350267728876,4.0
Johan Franzén,14-15,C,33,964,13.0,53.7,52.0,-0.5,-1.7,335,36.7,3.3,18.6,17.2,1.8,2.104866088268578,1.9464353074311582,1.4711429649188985,37.910222557525465,2.0
Colin Fraser,14-15,C,1,282,1.0,20.0,25.0,-34.8,-32.9,8,100.0,12.8,0.6,0.3,0.0,7.659574468085107,3.8297872340425534,12.76595744680851,102.12765957446808,1.0
Mark Fraser,14-15,D,34,977,51.0,41.2,41.5,-4.5,-4.0,455,58.9,2.0,22.3,14.3,1.6,2.4167619965079177,1.5497621771328798,5.527123848515864,49.31061472695527,2.0
Matt Fraser,14-15,RW,60,673,20.0,46.1,45.9,-3.2,-2.6,597,50.1,2.4,29.4,17.9,1.2,2.6210995542347697,1.5958395245170873,1.7830609212481425,53.224368499257054,2.0
Matt Frattin,14-15,RW,9,423,4.0,47.8,44.4,-4.8,-8.2,59,61.1,0.0,2.8,1.5,0.0,2.6477541371158395,1.4184397163120566,3.7825059101654843,55.7919621749409,2.0
Max Friberg,14-15,LW,1,527,0.0,33.3,29.4,-30.9,-37.3,14,28.6,0.0,0.3,0.2,0.0,2.049335863377609,1.366223908918406,0.0,95.63567362428843,2.0
Michael Frolík,14-15,RW,82,1050,42.0,54.5,53.4,2.8,2.2,946,46.4,2.4,42.7,50.5,2.4,1.7853658536585368,2.1114982578397212,1.7560975609756098,39.55400696864112,4.0
Marián Gáborík,14-15,RW,69,1015,6.0,58.2,57.8,4.8,4.9,735,44.7,2.5,30.7,45.5,3.0,1.5780681088027413,2.338830584707646,0.30841721996144783,37.781109445277366,4.0
Simon Gagné,14-15,LW,23,678,7.0,47.6,44.9,-6.9,-8.4,226,39.6,1.9,9.2,9.2,1.9,2.1238938053097343,2.1238938053097343,1.6160061562139285,52.17391304347826,2.0
Sam Gagner,14-15,C,81,1035,19.0,52.5,50.6,5.7,3.9,1121,34.2,3.3,51.6,42.5,2.2,2.215780998389694,1.8250134192163177,0.8158883521202361,48.137412775093935,2.0
Alex Galchenyuk,14-15,C,80,986,44.0,50.8,50.4,3.5,2.4,1105,42.7,2.2,42.4,48.2,2.7,1.9350912778904668,2.199797160243408,2.0081135902636915,50.43103448275862,3.0
T.J. Galiardi,14-15,LW,38,628,14.0,46.3,46.3,-7.4,-6.7,290,51.7,2.7,12.0,9.4,1.0,1.810258129399933,1.4180355346966143,2.111967817633255,43.747904793831715,3.0
Stanislav Galiev,14-15,RW,2,563,0.0,67.6,70.0,20.3,24.2,12,36.4,0.0,0.1,0.8,3.2,0.31971580817051515,2.557726465364121,0.0,38.36589698046181,5.0
Brendan Gallagher,14-15,RW,82,995,49.0,54.0,53.4,7.9,6.7,1089,44.8,2.0,41.4,55.2,3.0,1.8266944478490013,2.435592597132002,2.16202966049761,48.05000612820199,4.0
Ryan Garbutt,14-15,LW,67,814,48.0,49.5,51.4,-2.9,-1.1,811,58.7,3.5,32.9,33.1,2.6,2.1716967985624698,2.1848986028090507,3.1684330191792878,53.53331621988338,2.0
Jake Gardiner,14-15,D,79,1258,83.0,50.0,48.5,5.7,3.9,1295,51.2,2.4,52.0,54.7,1.7,1.8836409007667383,1.981445332152704,3.006580668531525,46.909903201787046,3.0
Jason Garrison,14-15,D,70,1201,94.0,51.8,52.1,-1.5,-1.0,966,47.8,1.8,39.0,48.0,3.1,1.6700368740335436,2.055429998810515,4.025217081003925,41.36552872606161,4.0
Tyler Gaudet,14-15,C,2,575,1.0,22.2,28.0,-25.9,-15.7,28,71.4,3.2,0.8,0.3,0.0,2.5043478260869567,0.9391304347826086,3.130434782608696,87.65217391304348,2.0
Johnny Gaudreau,14-15,LW,80,1063,27.0,47.3,48.0,3.7,2.9,1220,44.0,2.7,45.4,46.7,3.4,1.9219190968955786,1.9769520225776103,1.142991533396049,51.64628410159925,3.0
