Name,Short Name,Team,ShotPct,SOGPlus,Pos,Other Pos,Rook,GP,Goals,Asst,Pts,SOG,FOW,FOL,PPG,SHG,GWG,GTG,PIM,Mins,+/-,Pas C,Pas I,Cor W,Cor L,Ft W,Ft L,Ft D,Hits,Blks,Saves,Gls A,GAA,W,L,T,EN,ShO,Sv Pct,Sh Fat,Gm Fat,Inj Rt,Skate,Pass,Fchk,Phys,Int,Clr,Rock,Kill,Blk,FO,Speed,C,LW,RW,LD,RD
"Kamenev, Vladislav",Kamenev,NYH,18,35,C,LW,Y,23,2,3,5,22,59,59,1,1,0,0,10,208,-2,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,,90,9:00,59,3,3,2,3,2,0,0,0,0,2,4,3,3,0,0,0
"Knight, Corban",Knight,,13,20,C,RW,N,23,1,3,4,15,63,58,0,0,0,0,0,223,-5,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,90,9:45,59,2,1,2,2,1,0,0,0,0,2,2,2,0,2,0,0
"Rinaldo, Zac",Rinaldo,,18,28,LW,RW,N,23,1,2,3,11,1,4,0,0,1,0,20,164,1,0,0,0,0,0,0,0,47,8,0,0,0,0,0,0,0,0,0,90,7:00,59,2,1,1,5,5,0,0,0,0,0,2,0,2,2,0,0
"Gabriel, Kurtis",Gabriel,,57,95,RW,LW,Y,22,2,2,4,7,0,0,0,0,1,0,59,162,0,0,0,0,0,0,0,0,78,8,0,0,0,0,0,0,0,0,0,90,7:15,60,2,2,2,4,4,0,0,0,0,0,2,0,2,2,0,0
"Holzer, Korbinian",Holzer,,13,18,RD,,N,22,1,3,4,15,0,0,0,0,0,0,8,353,5,0,0,0,0,0,0,0,61,38,0,0,0,0,0,0,0,0,0,120,16:00,60,2,2,0,4,2,2,0,0,2,0,2,0,0,0,0,3
"Steel, Sam",Steel,NYH,36,73,C,,Y,22,6,5,11,33,108,112,0,1,0,0,8,329,2,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,,90,15:00,60,4,4,3,2,1,0,0,0,0,3,5,3,0,0,0,0
"Currie, Josh",Currie,,21,42,RW,,Y,21,2,3,5,19,2,3,0,0,0,0,2,183,2,0,0,0,0,0,0,0,39,17,0,0,0,0,0,0,0,0,0,90,8:45,61,1,2,1,3,3,0,0,0,2,0,3,0,0,2,0,0
"Gurianov, Denis",Gurianov,TAM,9,13,RW,LW,Y,21,1,3,4,23,1,1,0,0,0,0,0,228,-3,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,,90,10:45,61,3,2,1,3,1,0,0,0,0,0,4,0,1,1,0,0
"Juulsen, Noah",Juulsen,VAN,9,16,RD,LD,Y,21,1,4,5,22,0,0,0,0,0,0,6,359,5,0,0,0,0,0,0,0,60,39,0,0,0,0,0,0,0,0,,120,17:00,61,3,3,0,3,3,2,0,0,2,0,3,0,0,0,3,3
"McLeod, Michael",M. McLeod,DEN,0,3,C,RW,Y,21,0,3,3,21,70,62,0,0,0,0,13,256,-8,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,0,,90,12:15,61,3,2,2,3,3,0,0,0,0,3,4,1,0,1,0,0
"Myers, Philippe",P. Myers,MTL,8,13,RD,LD,Y,21,1,1,2,25,0,0,0,0,0,0,2,323,-5,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,0,0,0,120,15:15,61,3,1,0,3,2,2,0,0,0,0,3,0,0,0,2,2
"Street, Ben",Street,,32,56,LW,C,N,21,3,2,5,19,16,27,0,0,0,0,2,253,-4,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,90,12:00,61,2,2,2,2,1,0,0,0,0,0,2,3,3,0,0,0
"Batherson, Drake",Batherson,SAS,33,59,RW,,Y,20,3,6,9,18,3,1,2,0,2,0,6,268,-2,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,,90,13:30,62,3,3,2,3,2,0,0,0,1,0,4,0,0,2,0,0
"Bishop, Clark",C. Bishop,,13,28,C,,Y,20,1,2,3,16,69,78,0,0,0,0,6,189,-3,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,90,9:30,62,2,2,2,3,3,0,0,0,0,1,2,2,0,0,0,0
"Bjork, Anders",Bjork,WIN,11,15,RW,LW,N,20,1,2,3,18,1,0,0,0,0,0,2,236,-1,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,,90,11:45,62,3,3,2,1,1,0,0,0,0,0,4,0,2,2,0,0
"Cehlarik, Peter",Cehlarik,,27,44,LW,,N,20,4,2,6,30,0,5,1,0,1,0,6,252,3,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,90,12:30,62,3,2,2,1,1,0,0,0,0,0,3,0,2,0,0,0
"Dotchin, Jake",Dotchin,DEN,0,3,RD,,N,20,0,1,1,7,0,0,0,0,0,0,39,236,-4,0,0,0,0,0,0,0,54,16,0,0,0,0,0,0,0,0,,120,11:45,62,2,1,0,4,3,3,0,0,0,0,2,0,0,0,0,2
"Dvorak, Christian",Dvorak,WIN,16,33,C,,N,20,2,5,7,25,125,101,1,0,1,0,2,288,-2,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,,90,14:30,62,3,4,2,2,1,0,0,0,0,4,4,2,0,0,0,0
"Fleury, Haydn",H. Fleury,SAN,0,3,LD,RD,N,20,0,1,1,17,0,0,0,0,0,0,2,251,4,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0,,120,12:30,62,3,2,0,3,2,2,0,0,1,0,3,0,0,0,2,2
"Paul, Nick",Paul,,7,10,C,LW RW,N,20,1,1,2,30,16,19,0,0,0,0,4,169,-10,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,,90,8:30,62,2,1,2,3,2,0,0,0,0,0,2,2,2,2,0,0
"Prout, Dalton",Prout,,14,22,RD,LD,N,20,1,1,2,14,0,0,0,0,0,0,8,262,1,0,0,0,0,0,0,0,36,20,0,0,0,0,0,0,0,0,0,120,13:00,62,2,1,0,3,4,3,0,0,1,0,2,0,0,0,2,2
"Schmaltz, Jordan",J. Schmaltz,EDM,0,3,RD,LD,N,20,0,2,2,11,0,0,0,0,0,0,2,230,-7,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,,120,11:30,62,3,2,0,2,1,1,0,0,1,0,2,0,0,0,1,1
"Bayreuther, Gavin",Bayreuther,LAD,16,21,LD,RD,Y,19,2,3,5,25,0,0,0,0,0,0,10,346,2,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,,120,18:15,63,2,2,0,2,2,1,0,0,0,0,2,0,0,0,1,1
"Clifton, Connor",Clifton,TAM,0,3,RD,LD,Y,19,0,1,1,22,0,0,0,0,0,0,15,336,5,0,0,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,,120,17:45,63,3,2,0,3,2,3,0,0,0,0,2,0,0,0,2,2
"McCoshen, Ian",McCoshen,SAN,13,35,LD,,N,19,1,1,2,15,0,0,0,0,0,0,8,253,-2,0,0,0,0,0,0,0,41,13,0,0,0,0,0,0,0,0,,120,13:15,63,3,1,0,4,3,3,0,0,0,0,2,0,0,0,2,0
"McGinn, Jamie",J. McGinn,,35,65,LW,RW,N,19,4,3,7,23,1,0,1,0,1,0,6,203,-5,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,,90,10:45,63,3,2,2,4,3,0,0,0,0,0,3,0,2,2,0,0
"Ouellet, Xavier",Ouellet,,0,3,LD,RD,N,19,0,3,3,32,0,0,0,0,0,0,13,323,-3,0,0,0,0,0,0,0,32,30,0,0,0,0,0,0,0,0,,120,17:00,63,2,2,0,3,2,2,0,0,1,0,3,0,0,0,2,2
"Pietila, Blake",Pietila,,0,3,C,LW RW,N,19,0,1,1,22,36,46,0,0,0,0,6,252,-7,0,0,0,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,90,13:15,63,2,2,1,3,2,0,0,0,0,1,2,3,3,3,0,0
"Quenneville, John",Quenneville,MTL,13,19,LW,RW,Y,19,1,0,1,16,4,7,0,0,1,0,4,215,-1,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,,90,11:15,63,3,2,2,3,2,0,0,0,0,0,3,0,2,2,0,0
"L'Esperance, Joel",L'Esperance,BOS,17,26,C,RW,Y,18,2,0,2,24,26,30,1,0,0,0,6,220,-4,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,,90,12:15,64,2,1,2,3,2,0,0,0,0,1,3,1,0,1,0,0
"Ruhwedel, Chad",Ruhwedel,,9,17,RD,,N,18,1,1,2,22,0,0,0,0,1,0,4,293,-9,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,120,16:15,64,2,1,0,4,3,2,0,0,0,0,3,0,0,0,0,1
"Schlemko, David",Schlemko,,0,3,LD,RD,N,18,0,2,2,29,0,0,0,0,0,0,4,357,-1,0,0,0,0,0,0,0,29,45,0,0,0,0,0,0,0,0,,120,19:45,64,2,2,0,3,2,2,0,0,2,0,1,0,0,0,2,2
"Garrison, Jason",Garrison,,13,19,LD,,N,17,1,0,1,16,0,0,1,0,0,0,8,216,1,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,120,12:45,65,1,1,0,2,3,2,0,0,2,0,1,0,0,0,2,0
"Hyka, Tomas",Hyka,,9,17,RW,LW,Y,17,1,3,4,22,1,1,0,0,0,0,2,200,-2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,90,11:45,65,2,2,2,2,1,0,0,0,0,0,3,0,2,2,0,0
"Johnston, Ross",Johnston,,17,26,LW,RW,Y,17,1,3,4,12,0,1,0,0,0,0,23,135,3,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,90,8:00,65,2,2,2,5,3,0,0,0,0,0,2,0,2,2,0,0
"Jones, Caleb",C. Jones,LON,10,14,LD,RD,Y,17,1,5,6,21,0,0,0,0,0,0,6,337,-9,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,,120,19:45,65,3,2,0,3,2,2,0,0,0,0,3,0,0,0,2,2
"Mahura, Josh",Mahura,LON,10,15,LD,,Y,17,1,4,5,20,0,0,0,0,0,0,4,243,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,,120,14:15,65,2,2,0,2,1,1,0,0,1,0,2,0,0,0,1,0
"Sautner, Ashton",Sautner,,0,3,LD,,Y,17,0,1,1,21,0,0,0,0,0,0,2,247,-2,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,120,14:30,65,2,2,0,2,1,2,0,0,0,0,2,0,0,0,1,0
"Yamamoto, Kailer",Yamamoto,WIN,15,26,RW,,Y,17,1,1,2,13,0,0,0,0,0,0,2,222,-6,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,,90,13:00,65,4,2,2,1,1,0,0,0,0,0,4,0,0,1,0,0
"Elie, Remi",Elie,LAD,0,3,LW,,N,16,0,1,1,9,1,0,0,0,0,0,2,166,-3,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,,90,10:15,66,2,2,2,3,3,0,0,0,0,0,3,0,3,0,0,0
"Hanley, Joel",Hanley,,0,3,LD,RD,N,16,0,0,0,9,0,0,0,0,0,0,2,219,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,120,13:45,66,2,1,0,2,2,2,0,0,1,0,2,0,0,0,1,1
"Kyrou, Jordan",Kyrou,LSV,13,23,RW,LW,Y,16,1,2,3,16,2,0,0,0,0,0,4,155,-1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,,90,9:45,66,4,3,1,1,1,0,0,0,0,0,4,0,2,2,0,0
"Lauzon, Jeremy",Lauzon,QUE,18,27,LD,RD,Y,16,1,0,1,11,0,0,0,0,1,0,2,249,-1,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,,120,15:30,66,2,1,0,2,1,1,0,0,0,0,3,0,0,0,2,2
"Malone, Brad",Malone,,0,3,LW,C,N,16,0,0,0,13,32,40,0,0,0,0,4,143,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,90,9:00,66,2,1,2,4,3,0,0,0,0,1,2,2,2,0,0,0
"Frederic, Trent",Frederic,LAD,0,3,C,,Y,15,0,0,0,19,41,40,0,0,0,0,15,141,-4,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,,90,9:30,67,3,1,2,3,2,0,0,0,0,2,3,3,0,0,0,0
"Gambardella, Joseph",Gambardella,LON,0,3,LW,RW,Y,15,0,3,3,7,3,1,0,0,0,0,2,122,2,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,,90,8:00,67,2,2,2,2,1,0,0,0,0,0,3,0,3,3,0,0
"Greer, A.J.",Greer,MTL,22,42,LW,RW,Y,15,1,1,2,9,2,3,0,0,0,0,14,94,-2,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,,90,6:15,67,2,2,2,4,2,0,0,0,0,0,3,0,1,1,0,0
"Grundstrom, Carl",Grundstrom,NYH,38,70,LW,RW,Y,15,5,1,6,26,0,0,0,0,1,0,6,225,-4,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,,90,15:00,67,3,2,3,3,3,0,0,0,0,0,3,0,2,2,0,0
"Haula, Erik",Haula,TAM,15,26,C,RW,N,15,2,5,7,26,78,74,0,0,0,0,10,249,1,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,,90,16:30,67,3,3,3,2,1,0,0,0,0,3,4,3,0,3,0,0
"Johnson, Luke",L. Johnson,,0,3,C,RW,Y,15,0,1,1,19,51,55,0,0,0,0,8,162,-8,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,90,10:45,67,2,1,2,3,2,0,0,0,0,1,2,2,0,2,0,0
"Lundestrom, Isac",Lundestrom,TAM,0,3,LW,C RW,Y,15,0,2,2,13,21,43,0,0,0,0,2,195,-1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,,90,13:00,67,3,2,1,1,1,0,0,0,0,0,2,3,3,3,0,0
"Prosser, Nate",Prosser,,0,3,RD,LD,N,15,0,0,0,10,0,0,0,0,0,0,2,153,1,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,,120,10:15,67,2,1,0,3,2,2,0,0,1,0,2,0,0,0,2,2
"Vorobyev, Mikhail",Vorobyev,CHI,20,39,C,LW,Y,15,1,1,2,10,25,46,0,0,0,0,2,140,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,,90,9:15,67,3,2,1,2,1,0,0,0,0,0,2,2,2,0,0,0
"Wilson, Scott",S. Wilson,,0,3,LW,RW,N,15,0,3,3,25,1,2,0,0,0,0,4,172,-8,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,,90,11:30,67,2,2,2,4,2,0,0,0,0,0,3,0,2,2,0,0
"Brickley, Connor",Brickley,,11,21,RW,LW,N,14,1,3,4,18,0,7,0,0,0,0,9,126,3,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,,90,9:00,68,2,2,1,3,3,0,0,0,0,0,3,0,2,2,0,0
"Hunwick, Matt",Hunwick,,0,3,RD,LD,N,14,0,2,2,10,0,0,0,0,0,0,4,220,-7,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,,120,15:45,68,2,2,0,2,1,1,0,0,0,0,2,0,0,0,1,1
"McCormick, Max",McCormick,,17,33,LW,RW,N,14,1,0,1,12,0,1,0,0,0,0,4,105,-6,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,90,7:30,68,2,2,2,3,3,0,0,0,0,0,2,0,2,2,0,0
"Nolan, Jordan",Nolan,,0,3,LW,RW,N,14,0,2,2,17,0,1,0,0,0,0,14,111,2,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,,90,8:00,68,1,2,2,4,3,0,0,0,0,0,1,0,2,2,0,0
"Stone, Michael",Mi. Stone,,0,3,RD,LD,N,14,0,5,5,12,0,0,0,0,0,0,10,223,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,,120,16:00,68,3,3,0,3,3,3,0,0,1,0,2,0,0,0,3,3
"Brodzinski, Jonny",Brodzinski,DEN,24,37,RW,,N,13,2,1,3,17,1,1,0,0,0,0,2,129,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,,90,10:00,69,2,2,2,2,2,0,0,0,0,0,3,0,0,1,0,0
"Butler, Chris",Butler,,20,36,RD,LD,N,13,1,1,2,10,0,0,0,0,0,0,0,183,3,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,120,14:00,69,1,1,0,2,2,2,0,0,1,0,1,0,0,0,2,2
"Chartier, Rourke",Chartier,,11,18,C,RW,Y,13,1,0,1,19,34,51,0,0,0,0,2,122,-5,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,90,9:30,69,3,1,1,3,2,0,0,0,0,1,2,2,0,2,0,0
"Quine, Alan",Quine,LAD,55,93,C,LW,N,13,3,2,5,11,13,20,1,0,0,0,6,123,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,,90,9:30,69,3,3,2,2,2,0,0,0,0,0,3,1,1,0,0,0
"Robinson, Eric",Robinson,,0,3,LW,RW,Y,13,0,0,0,18,0,0,0,0,0,0,0,154,-4,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,90,11:45,69,2,2,2,4,2,0,0,0,0,0,2,0,2,2,0,0
"Trotman, Zach",Trotman,,0,3,RD,LD,N,13,0,1,1,16,0,0,0,0,0,0,4,198,4,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,120,15:15,69,2,2,0,3,2,2,0,0,1,0,2,0,0,0,2,2
"Barberio, Mark",Barberio,,18,25,RD,LD,N,12,1,0,1,11,0,0,0,0,0,0,4,183,-6,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,,120,15:15,70,2,2,0,2,2,1,0,0,1,0,2,0,0,0,2,2
"Nylander, Alexander",A. Nylander,NYH,25,45,RW,LW,Y,12,2,2,4,16,2,1,1,0,0,0,4,146,-4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,90,12:15,70,3,3,2,1,1,0,0,0,0,0,4,0,1,1,0,0
"Read, Matt",Read,,15,22,RW,LW,N,12,1,0,1,13,2,4,0,0,0,0,2,141,-2,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,90,11:45,70,3,1,1,2,2,0,0,0,0,0,3,0,3,3,0,0
"Veronneau, Max",Veronneau,OTT,27,47,RW,,Y,12,2,2,4,15,0,0,1,0,0,0,0,150,-5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,90,12:30,70,1,2,1,1,1,0,0,0,0,0,3,0,0,1,0,0
"Pearson, Tanner",Pearson,SAN,24,47,LW,RW,N,80,18,9,27,147,5,12,3,0,1,0,25,1124,-15,0,0,0,0,0,0,0,128,41,0,0,0,0,0,0,0,0,,90,14:00,2,4,3,3,4,3,0,0,0,0,0,3,0,4,4,0,0
"McQuaid, Adam",McQuaid,WIN,21,30,RD,,N,50,3,4,7,28,0,0,0,0,1,0,42,789,2,0,0,0,0,0,0,0,122,88,0,0,0,0,0,0,0,0,,120,15:45,32,2,2,0,5,5,4,0,0,2,0,1,0,0,0,0,4
"Hunt, Brad",B. Hunt,NYH,13,22,RD,LD,N,42,5,7,12,75,0,0,4,0,1,0,8,625,-2,0,0,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,,120,15:00,40,2,3,0,2,1,1,0,0,0,0,2,0,0,0,2,2
"Archibald, Darren",D. Archibald,,20,36,LW,RW,N,12,1,1,2,10,0,1,0,0,0,0,12,89,-3,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,90,7:30,70,2,1,2,3,4,0,0,0,0,0,2,0,2,2,0,0
"Smith, Gemel",G. Smith,PHI,29,59,LW,RW,N,17,2,1,3,14,2,2,0,0,0,0,0,142,-4,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,,90,8:15,65,2,2,2,2,2,0,0,0,0,0,2,0,3,3,0,0
"Petan, Nic",Petan,,13,21,LW,C RW,N,18,1,2,3,15,11,13,0,0,1,0,2,137,-5,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,,90,7:45,64,3,3,1,1,1,0,0,0,0,0,4,1,1,1,0,0
"Dea, J.S.",Dea,LAD,28,67,RW,C,Y,23,4,2,6,29,53,51,0,0,1,0,8,236,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,,90,10:15,59,3,2,1,2,1,0,0,0,0,2,3,2,0,2,0,0
"Di Giuseppe, Phillip",Di Giuseppe,,6,17,RW,LW,N,24,1,3,4,31,3,2,0,0,0,0,8,243,-3,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,0,0,,90,10:15,58,2,2,2,4,3,0,0,0,0,0,2,0,2,2,0,0
"Schenn, Luke",L. Schenn,OTT,0,3,RD,,N,26,0,2,2,30,0,0,0,0,0,0,16,362,-10,0,0,0,0,0,0,0,105,39,0,0,0,0,0,0,0,0,,120,14:00,56,2,2,0,5,5,4,0,0,2,0,2,0,0,0,0,3
"Hendricks, Matt",Hendricks,,0,3,C,LW RW,N,26,0,3,3,23,42,35,0,0,0,0,19,230,-2,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,,90,8:45,56,1,2,2,4,3,0,0,0,0,3,2,3,3,3,0,0
"Koekkoek, Slater",Koekkoek,NYH,11,17,LD,RD,N,31,2,4,6,36,0,0,0,0,0,0,14,491,4,0,0,0,0,0,0,0,54,48,0,0,0,0,0,0,0,0,,120,15:45,51,3,2,0,3,2,1,0,0,1,0,3,0,0,0,2,2
"Gagner, Sam",Gagner,,18,35,RW,LW,N,32,6,7,13,68,59,59,1,0,1,0,14,467,-6,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,90,14:30,50,3,3,2,2,1,0,0,0,0,2,3,0,2,2,0,0
"Carrick, Connor",Carrick,,10,15,RD,LD,N,34,2,9,11,42,0,0,0,0,1,0,19,571,-13,0,0,0,0,0,0,0,25,37,0,0,0,0,0,0,0,0,,120,16:45,48,2,3,0,2,2,2,0,0,0,0,3,0,0,0,2,2
"Petrovic, Alexander",Petrovic,,0,3,RD,LD,N,35,0,2,2,47,0,0,0,0,0,0,26,578,-15,0,0,0,0,0,0,0,116,53,0,0,0,0,0,0,0,0,,120,16:30,47,2,2,0,5,5,4,0,0,1,0,2,0,0,0,2,2
"Bitetto, Anthony",Bitetto,,0,3,LD,RD,N,36,0,3,3,30,0,0,0,0,0,0,12,429,-7,0,0,0,0,0,0,0,80,36,0,0,0,0,0,0,0,0,0,120,12:00,46,1,2,0,4,4,2,0,0,1,0,2,0,0,0,1,1
"Rutta, Jan",Rutta,DET,10,27,RD,LD,N,37,2,6,8,42,0,0,0,0,0,0,16,577,4,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,,120,15:30,45,3,3,0,2,1,1,0,0,0,0,2,0,0,0,2,2
"McLeod, Cody",C. McLeod,,9,17,LW,RW,N,38,1,0,1,22,0,1,0,0,0,0,67,246,-13,0,0,0,0,0,0,0,112,10,0,0,0,0,0,0,0,0,0,90,6:30,44,1,1,1,4,5,0,0,0,0,0,2,0,2,2,0,0
"Manning, Brandon",Manning,,12,17,LD,RD,N,39,2,2,4,33,0,0,0,0,0,0,25,579,-15,0,0,0,0,0,0,0,63,40,0,0,0,0,0,0,0,0,,120,14:45,43,2,2,0,3,3,3,0,0,1,0,2,0,0,0,2,2
"Schmaltz, Nick",N. Schmaltz,VAN,23,35,C,LW RW,N,40,7,18,25,62,104,177,5,0,2,0,8,713,-12,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,,90,17:45,42,4,4,2,2,1,0,0,0,0,0,4,3,3,3,0,0
"Haley, Micheal",Haley,,12,27,LW,RW,N,43,2,4,6,34,13,17,0,0,0,0,75,348,-2,0,0,0,0,0,0,0,76,16,0,0,0,0,0,0,0,0,0,90,8:00,39,2,2,3,4,5,0,0,0,0,0,2,0,2,2,0,0
"Folin, Christian",Folin,MTL,0,3,RD,LD,N,45,0,6,6,47,1,0,0,0,0,0,27,705,6,0,0,0,0,0,0,0,125,78,0,0,0,0,0,0,0,0,,120,15:45,37,3,2,0,4,4,4,0,0,2,0,2,0,0,0,3,3
"Zuccarello, Mats",Zuccarello,BOS,23,34,RW,LW,N,48,12,28,40,104,10,20,3,0,1,0,24,953,-8,0,0,0,0,0,0,0,57,43,0,0,0,0,0,0,0,0,,90,19:45,34,4,4,4,3,2,0,0,0,0,0,5,0,2,2,0,0
"Beaulieu, Nathan",Beaulieu,LON,10,17,LD,RD,N,48,3,9,12,60,0,0,0,0,0,0,39,744,6,0,0,0,0,0,0,0,60,42,0,0,0,0,0,0,0,0,,120,15:30,34,3,3,0,3,3,3,0,0,0,0,3,0,0,0,2,2
"Rask, Victor",V. Rask,NOT,11,26,C,,N,49,3,6,9,55,204,226,0,0,0,0,8,593,-4,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,,90,12:00,33,3,3,3,3,2,0,0,0,0,2,3,3,0,0,0,0
"Bowey, Madison",Bowey,SAN,8,16,RD,,N,50,2,8,10,48,0,0,0,0,1,0,46,763,-1,0,0,0,0,0,0,0,72,63,0,0,0,0,0,0,0,0,,120,15:15,32,4,2,0,4,3,3,0,0,1,0,3,0,0,0,0,2
"Weise, Dale",Weise,,17,30,RW,LW,N,51,5,6,11,58,6,10,0,1,1,0,19,601,-8,0,0,0,0,0,0,0,88,21,0,0,0,0,0,0,0,0,0,90,11:45,31,3,2,3,4,4,0,0,0,0,0,2,0,3,3,0,0
"Cave, Colby",Cave,,10,22,C,,Y,53,3,5,8,58,200,199,0,0,1,0,16,653,-5,0,0,0,0,0,0,0,73,18,0,0,0,0,0,0,0,0,0,90,12:15,29,2,2,2,3,2,0,0,0,0,2,2,2,0,0,0,0
"Lindberg, Oscar",Lindberg,NOT,20,40,C,LW RW,N,55,9,11,20,91,101,122,0,0,0,0,28,686,4,0,0,0,0,0,0,0,104,27,0,0,0,0,0,0,0,0,0,90,12:30,27,3,2,4,4,3,0,0,0,0,1,3,3,3,3,0,0
"Dubnyk, Devan",Dubnyk,DEN,0,3,G,,N,67,0,2,2,0,0,0,0,0,0,0,2,3855,0,0,0,0,0,0,0,0,0,0,1714,163,2.54,31,28,6,12,2,0.913,0,65:00:00,15,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Price, Carey",Price,NYH,0,3,G,,N,66,0,1,1,0,0,0,0,0,0,0,2,3880,0,0,0,0,0,0,0,0,0,0,1791,161,2.49,35,24,6,7,4,0.918,0,65:00:00,16,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Hellebuyck, Connor",Hellebuyck,VAN,0,3,G,,N,63,0,3,3,0,0,0,0,0,0,0,4,3704,0,0,0,0,0,0,0,0,0,0,1872,179,2.9,34,23,3,8,2,0.913,0,65:00:00,19,4,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"Bobrovsky, Sergei",Bobrovsky,BOS,0,3,G,,N,62,0,0,0,0,0,0,0,0,0,0,2,3557,0,0,0,0,0,0,0,0,0,0,1603,153,2.58,37,24,1,7,9,0.913,0,65:00:00,20,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
