Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Max McCormick,23,OTT,LW,20,2,2,4,-4,37,0.1,2,0,0,0,2,0,0,37,5.4,209,10:28,11,46,39,37,51.3,mccorma01,15-16
Connor McDavid,19,EDM,C,45,16,32,48,-1,18,5.8,13,3,0,5,21,11,0,105,15.2,850,18:53,10,12,249,355,41.2,mcdavco01,15-16
Ryan McDonagh,26,NYR,D,73,9,25,34,26,22,7.8,7,2,0,0,17,7,1,113,8.0,1632,22:21,138,98,1,0,100.0,mcdonry01,15-16
Colin McDonald,31,PHI,RW,5,1,0,1,0,7,0.2,1,0,0,0,0,0,0,4,25.0,41,8:09,1,16,0,0,,mcdonco01,15-16
John McFarland,23,FLA,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,30,9:55,3,5,0,0,,mcfarjo01,15-16
Brock McGinn,21,CAR,LW,21,3,1,4,-14,10,-0.1,3,0,0,0,1,0,0,25,12.0,235,11:11,6,28,0,1,0.0,mcginbr01,15-16
Jamie McGinn,27,TOT,LW,84,22,17,39,-7,33,5.0,13,9,0,5,14,3,0,156,14.1,1201,14:18,27,164,4,3,57.1,mcginja01,15-16
Tye McGinn,25,TBL,LW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,17,8:33,0,0,0,0,,mcginty01,15-16
Dylan McIlrath,23,NYR,D,34,2,2,4,7,64,1.5,2,0,0,0,2,0,0,28,7.1,480,14:07,35,93,0,0,,mcilrdy01,15-16
Greg McKegg,23,FLA,C,15,2,0,2,1,2,0.3,2,0,0,0,0,0,0,14,14.3,124,8:15,6,20,50,61,45.0,mckeggr01,15-16
Curtis McKenzie,24,DAL,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,26,8:48,1,4,0,0,,mckencu01,15-16
Cody McLeod,31,COL,LW,82,8,5,13,1,138,1.0,7,1,0,1,5,0,0,73,11.0,864,10:32,28,240,1,0,100.0,mcleoco01,15-16
Brayden McNabb,25,LAK,D,81,2,12,14,11,92,4.2,2,0,0,1,10,1,1,91,2.2,1524,18:49,95,206,0,0,,mcnabbr01,15-16
Mark McNeill,22,CHI,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,12:44,0,3,0,1,0.0,mcneima01,15-16
Adam McQuaid,29,BOS,D,64,1,8,9,6,89,2.3,1,0,0,0,8,0,0,42,2.4,1155,18:02,121,142,0,0,,mcquaad01,15-16
Evgeny Medvedev,33,PHI,D,45,4,8,12,5,34,3.0,3,1,0,1,6,2,0,71,5.6,847,18:50,34,38,0,0,,medveev01,15-16
Jayson Megna,25,NYR,C,6,1,1,2,-1,2,0.2,1,0,0,0,1,0,0,9,11.1,73,12:15,1,6,1,0,100.0,megnaja01,15-16
Julian Melchiori,24,WPG,D,11,0,0,0,1,0,0.2,0,0,0,0,0,0,0,12,0.0,150,13:36,9,18,0,0,,melchju01,15-16
Jonathon Merrill,23,NJD,D,47,1,4,5,-15,28,0.7,1,0,0,1,3,1,0,30,3.3,794,16:54,54,48,0,0,,merrijo01,15-16
Michael Mersch,23,LAK,LW,17,1,2,3,1,0,0.2,1,0,0,0,2,0,0,23,4.3,176,10:23,10,26,1,3,25.0,merscmi01,15-16
Marc Methot,30,OTT,D,69,5,7,12,12,34,3.3,5,0,0,0,7,0,0,74,6.8,1425,20:39,90,124,0,0,,methoma01,15-16
Milan Michálek,31,TOT,LW,45,7,9,16,0,18,1.3,4,3,0,0,6,3,0,64,10.9,725,16:07,27,42,3,5,37.5,michami01,15-16
Zbyněk Michálek,33,ARI,D,70,2,5,7,3,20,2.1,2,0,0,0,5,0,0,69,2.9,1191,17:01,123,84,0,0,,michazb01,15-16
Sonny Milano,19,CBJ,LW,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0.0,40,13:23,2,4,0,0,,milanso01,15-16
Andrew Miller,27,EDM,C,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,55,9:07,0,4,13,16,44.8,millean01,15-16
Colin Miller,23,BOS,D,42,3,13,16,0,39,2.5,3,0,0,0,8,5,0,59,5.1,663,15:48,36,45,0,0,,milleco02,15-16
Drew Miller,31,DET,LW,28,1,1,2,-5,2,-0.5,1,0,0,0,1,0,0,27,3.7,363,12:58,33,39,1,1,50.0,milledr01,15-16
J.T. Miller,22,NYR,C,82,22,21,43,10,46,5.5,20,2,0,5,19,2,0,135,16.3,1233,15:02,48,174,68,89,43.3,millejt01,15-16
Kevan Miller,28,BOS,D,71,5,13,18,15,53,4.6,5,0,0,0,12,1,0,64,7.8,1353,19:04,123,164,0,0,,milleke03,15-16
John Mitchell,31,COL,C,71,10,11,21,-7,52,1.4,10,0,0,3,10,1,0,101,9.9,1082,15:15,65,85,415,434,48.9,mitchjo01,15-16
Torrey Mitchell,31,MTL,C,71,11,8,19,2,51,1.9,10,0,1,3,6,0,2,69,15.9,901,12:41,38,67,370,347,51.6,mitchto01,15-16
Willie Mitchell,38,FLA,D,46,1,6,7,-2,18,1.2,1,0,0,1,6,0,0,33,3.0,917,19:56,70,68,0,0,,mitchwi01,15-16
Travis Moen,33,DAL,LW,23,0,2,2,-3,21,-0.3,0,0,0,0,1,0,1,12,0.0,188,8:12,13,30,4,1,80.0,moentr01,15-16
Sean Monahan,21,CGY,C,81,27,36,63,-6,18,6.9,20,7,0,5,23,13,0,197,13.7,1552,19:10,37,38,887,852,51.0,monahse01,15-16
Dominic Moore,35,NYR,C,80,6,9,15,-2,32,0.3,6,0,0,2,9,0,0,94,6.4,1064,13:18,35,51,476,384,55.3,mooredo01,15-16
John Moore,25,NJD,D,73,4,15,19,-12,28,4.0,3,1,0,3,10,5,0,106,3.8,1448,19:50,83,93,0,0,,moorejo01,15-16
Josh Morrissey,20,WPG,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,16,15:54,2,1,0,0,,morrijo04,15-16
Joseph Morrow,23,BOS,D,33,1,6,7,-7,4,0.6,1,0,0,0,4,2,0,44,2.3,525,15:54,35,28,0,0,,morrojo02,15-16
Kael Mouillierat,28,PIT,LW,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,11,10:41,0,4,5,6,45.5,mouilka01,15-16
Matt Moulson,32,BUF,LW,81,8,13,21,-5,16,1.7,6,2,0,1,8,5,0,111,7.2,964,11:54,23,45,0,5,0.0,moulsma01,15-16
Vojtěch Mozík,23,NJD,D,7,0,0,0,0,4,0.2,0,0,0,0,0,0,0,6,0.0,93,13:14,5,12,0,0,,mozikvo01,15-16
Mirco Müller,20,SJS,D,11,0,0,0,-4,7,-0.2,0,0,0,0,0,0,0,8,0.0,117,10:36,3,2,0,0,,muellmi01,15-16
Connor Murphy,22,ARI,D,78,6,11,17,5,48,4.2,5,1,0,1,9,2,0,101,5.9,1599,20:30,139,175,0,0,,murphco02,15-16
Ryan Murphy,22,CAR,D,35,0,10,10,-1,10,1.9,0,0,0,0,9,1,0,47,0.0,604,17:15,22,25,0,0,,murphry01,15-16
Ryan Murray,22,CBJ,D,82,4,21,25,-10,40,3.8,3,1,0,0,11,10,0,90,4.4,1873,22:51,171,51,0,0,,murrary01,15-16
Jake Muzzin,26,LAK,D,82,8,32,40,7,64,7.8,7,1,0,1,19,12,1,203,3.9,1891,23:04,135,197,0,0,,muzzija01,15-16
Tyler Myers,25,WPG,D,73,9,18,27,6,72,5.6,9,0,0,0,15,2,1,140,6.4,1651,22:37,95,54,0,1,0.0,myersty01,15-16
Jakub Nakládal,28,CGY,D,27,2,3,5,-5,6,0.6,2,0,0,0,2,1,0,42,4.8,383,14:11,23,41,0,0,,naklaja01,15-16
Vladislav Namestnikov,23,TBL,C,80,14,21,35,17,45,4.5,13,1,0,2,18,3,0,106,13.2,1129,14:07,33,49,175,216,44.8,namesvl01,15-16
Rick Nash,31,NYR,LW,60,15,21,36,8,30,4.3,11,4,0,4,18,2,1,183,8.2,1016,16:56,24,69,0,1,0.0,nashri01,15-16
Riley Nash,26,CAR,C,64,9,13,22,-5,18,2.1,7,2,0,1,9,4,0,76,11.8,829,12:57,21,58,193,197,49.5,nashri02,15-16
James Neal,28,NSH,RW,82,31,27,58,27,65,8.7,27,4,0,3,17,10,0,268,11.6,1564,19:04,31,113,8,19,29.6,nealja01,15-16
Chris Neil,36,OTT,RW,80,5,8,13,-3,165,0.5,5,0,0,0,8,0,0,70,7.1,744,9:18,12,215,1,1,50.0,neilch01,15-16
Brock Nelson,24,NYI,LW,81,26,14,40,-3,30,5.2,23,3,0,3,12,2,0,165,15.8,1280,15:48,50,59,186,202,47.9,nelsobr01,15-16
Casey Nelson,23,BUF,D,7,0,4,4,1,8,0.7,0,0,0,0,2,2,0,5,0.0,104,14:49,4,5,0,0,,nelsoca01,15-16
Patrik Nemeth,23,DAL,D,38,0,8,8,-1,14,1.0,0,0,0,0,7,1,0,36,0.0,594,15:37,47,58,0,0,,nemetpa01,15-16
Aaron Ness,25,WSH,D,8,0,2,2,4,2,0.6,0,0,0,0,2,0,0,8,0.0,99,12:23,7,4,0,0,,nessaa01,15-16
Nikita Nesterov,22,TBL,D,57,3,6,9,-6,41,1.7,1,2,0,0,4,2,0,57,5.3,849,14:53,31,95,0,0,,nesteni01,15-16
Andrej Nestrašil,24,CAR,C,55,9,14,23,4,8,2.7,7,2,0,1,14,0,0,105,8.6,789,14:21,13,27,8,17,32.0,nestran01,15-16
Valeri Nichushkin,20,DAL,RW,79,9,20,29,2,12,2.3,8,1,0,1,19,1,0,139,6.5,1101,13:56,33,68,0,1,0.0,nichuva01,15-16
Nino Niederreiter,23,MIN,RW,82,20,23,43,9,36,5.5,18,2,0,1,20,3,0,159,12.6,1275,15:33,19,129,11,16,40.7,niedeni01,15-16
Frans Nielsen,31,NYI,C,81,20,32,52,1,12,5.8,11,7,2,2,19,13,0,181,11.0,1435,17:43,92,35,586,583,50.1,nielsfr01,15-16
Matthew Nieto,23,SJS,LW,67,8,9,17,-8,10,1.0,6,0,2,1,8,1,0,90,8.9,882,13:10,33,33,2,6,25.0,nietoma01,15-16
Nikita Nikitin,29,EDM,D,11,0,1,1,-5,8,-0.1,0,0,0,0,1,0,0,12,0.0,163,14:48,9,14,0,0,,nikitni01,15-16
Matt Niskanen,29,WSH,D,82,5,27,32,10,38,6.6,3,2,0,3,13,14,0,150,3.3,2022,24:40,145,157,0,0,,niskama01,15-16
Stefan Noesen,22,ANA,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,10:02,0,3,0,0,,noesest01,15-16
Jordan Nolan,26,LAK,C,52,0,5,5,0,38,-0.2,0,0,0,0,5,0,0,49,0.0,463,8:54,8,78,0,1,0.0,nolanjo01,15-16
Joakim Nordström,23,CAR,LW,71,10,14,24,1,12,2.3,9,0,1,1,14,0,0,81,12.3,1109,15:38,32,98,6,4,60.0,nordsjo02,15-16
Tomáš Nosek,23,DET,C,6,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,2,0.0,61,10:08,0,6,4,4,50.0,nosekto01,15-16
Ryan Nugent-Hopkins,22,EDM,C,55,12,22,34,-9,18,3.2,8,4,0,1,15,7,0,108,11.1,1048,19:04,36,39,369,454,44.8,nugenry01,15-16
Darnell Nurse,20,EDM,D,69,3,7,10,-13,60,1.9,3,0,0,0,5,1,1,120,2.5,1396,20:14,103,160,0,0,,nurseda01,15-16
William Nylander,19,TOR,C,22,6,7,13,1,4,1.6,5,1,0,1,5,2,0,43,14.0,359,16:20,5,5,143,148,49.1,nylanwi01,15-16
Gustav Nyquist,26,DET,RW,82,17,26,43,-2,34,4.7,10,7,0,3,21,5,0,161,10.6,1244,15:10,19,58,0,2,0.0,nyquigu01,15-16
Eric Nystrom,32,NSH,LW,46,7,0,7,-6,20,0.5,6,0,1,1,0,0,0,27,25.9,528,11:29,26,92,1,1,50.0,nystrer01,15-16
Jim O'Brien,27,NJD,C,4,0,0,0,-4,2,-0.2,0,0,0,0,0,0,0,3,0.0,54,13:31,2,7,29,20,59.2,obrieji01,15-16
Brian O'Neill,27,NJD,C,22,0,2,2,-3,8,-0.2,0,0,0,0,2,0,0,14,0.0,228,10:22,9,36,2,4,33.3,oneilbr01,15-16
Cal O'Reilly,29,BUF,C,20,3,4,7,-1,2,0.8,2,1,0,1,3,1,0,10,30.0,224,11:11,5,3,59,50,54.1,oreilca01,15-16
Ryan O'Reilly,24,BUF,C,71,21,39,60,-16,8,6.4,12,8,1,2,25,14,0,157,13.4,1543,21:44,43,17,1024,788,56.5,oreilry01,15-16
Johnny Oduya,34,DAL,D,82,4,17,21,8,26,4.1,3,0,1,0,16,0,1,63,6.3,1671,20:23,172,73,0,0,,oduyajo01,15-16
Jordan Oesterle,23,EDM,D,17,0,5,5,1,0,1.0,0,0,0,0,5,0,0,24,0.0,369,21:41,26,11,0,0,,oestejo01,15-16
Kyle Okposo,27,NYI,RW,79,22,42,64,-4,51,7.2,15,7,0,4,26,16,0,202,10.9,1438,18:12,39,90,23,40,36.5,okposky01,15-16
Jamie Oleksiak,23,DAL,D,19,0,2,2,-5,21,-0.1,0,0,0,0,2,0,0,13,0.0,242,12:43,29,54,0,0,,oleksja01,15-16
Gustav Olofsson,21,MIN,D,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,18,9:12,0,2,0,0,,olofsgu01,15-16
Dylan Olsen,25,FLA,D,8,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,9,0.0,110,13:45,7,6,0,0,,olsendy01,15-16
Dmitry Orlov,24,WSH,D,82,8,21,29,8,26,5.9,8,0,0,3,19,2,0,90,8.9,1314,16:02,61,121,0,0,,orlovdm01,15-16
Brooks Orpik,35,WSH,D,41,3,7,10,11,24,3.0,3,0,0,1,7,0,0,31,9.7,812,19:49,102,125,0,0,,orpikbr01,15-16
T.J. Oshie,29,WSH,RW,80,26,25,51,16,34,6.7,15,11,0,5,19,6,0,185,14.1,1517,18:58,62,134,138,124,52.7,oshietj01,15-16
Steve Ott,33,STL,C,21,0,2,2,-3,34,-0.3,0,0,0,0,2,0,0,21,0.0,229,10:55,5,34,39,31,55.7,ottst01,15-16
Xavier Ouellet,22,DET,D,5,0,1,1,-2,2,0.0,0,0,0,0,1,0,0,4,0.0,81,16:15,3,5,0,0,,ouellxa01,15-16
Alex Ovechkin,30,WSH,LW,79,50,21,71,21,53,11.7,31,19,0,8,16,5,0,398,12.6,1604,20:19,34,225,0,0,,ovechal01,15-16
Magnus Pääjärvi,24,STL,LW,48,3,6,9,-9,8,0.0,3,0,0,1,6,0,0,88,3.4,617,12:51,16,44,0,2,0.0,paajama01,15-16
Max Pacioretty,27,MTL,LW,82,30,34,64,-10,34,7.5,21,8,1,6,25,9,0,303,9.9,1519,18:32,37,102,6,7,46.2,pacioma01,15-16
Jean-Gabriel Pageau,23,OTT,C,82,19,24,43,17,26,5.3,11,1,7,2,21,1,2,133,14.3,1370,16:42,60,166,614,563,52.2,pageaje01,15-16
Daniel Paille,31,NYR,LW,12,0,0,0,-2,0,-0.3,0,0,0,0,0,0,0,11,0.0,137,11:25,9,16,0,1,0.0,paillda01,15-16
Iiro Pakarinen,24,EDM,RW,63,5,8,13,-10,8,0.5,5,0,0,0,6,2,0,76,6.6,677,10:45,21,152,5,8,38.5,pakarii01,15-16
Ondřej Palát,24,TBL,LW,62,16,24,40,10,20,5.1,13,1,2,4,17,6,1,117,13.7,1111,17:55,39,108,2,6,25.0,palaton01,15-16
Michael Paliotta,22,CBJ,D,1,0,0,0,0,4,0.0,0,0,0,0,0,0,0,2,0.0,8,7:32,1,0,0,0,,paliomi01,15-16
Kyle Palmieri,24,NJD,RW,82,30,27,57,3,39,8.2,19,11,0,4,15,12,0,222,13.5,1460,17:48,51,129,10,17,37.0,palmiky01,15-16
Artemi Panarin,24,CHI,LW,80,30,47,77,8,32,9.8,22,8,0,7,31,16,0,187,16.0,1482,18:31,14,46,0,0,,panarar01,15-16
Richard Pánik,24,CHI,RW,30,6,2,8,4,6,1.2,6,0,0,1,2,0,0,39,15.4,325,10:50,11,54,1,1,50.0,panikri01,15-16
Cédric Paquette,22,TBL,C,56,6,5,11,-2,51,0.7,5,0,1,1,5,0,0,50,12.0,713,12:44,31,137,141,142,49.8,paquece01,15-16
Colton Parayko,22,STL,D,79,9,24,33,28,29,8.8,6,3,0,3,20,4,0,165,5.5,1532,19:23,122,102,0,0,,parayco01,15-16
Adam Pardy,31,TOT,D,23,0,4,4,-7,14,0.2,0,0,0,0,3,0,1,22,0.0,365,15:53,32,32,0,0,,pardyad01,15-16
P.A. Parenteau,32,TOR,RW,77,20,21,41,0,68,4.8,13,7,0,3,17,4,0,168,11.9,1252,16:16,26,48,4,14,22.2,parenpi01,15-16
Zach Parise,31,MIN,LW,70,25,28,53,-3,36,6.6,18,7,0,7,17,11,0,234,10.7,1350,19:18,42,71,0,4,0.0,parisza01,15-16
David Pastrňák,19,BOS,RW,51,15,11,26,3,20,3.5,15,0,0,2,10,1,0,108,13.9,711,13:57,15,52,0,3,0.0,pastrda01,15-16
Greg Pateryn,25,MTL,D,38,1,6,7,-8,49,0.8,1,0,0,0,6,0,0,32,3.1,636,16:45,52,100,0,0,,patergr01,15-16
Nick Paul,20,OTT,LW,24,2,3,5,-3,6,0.1,2,0,0,0,3,0,0,28,7.1,293,12:12,9,43,31,29,51.7,paulni01,15-16
Joe Pavelski,31,SJS,C,82,38,40,78,25,30,11.5,26,12,0,11,24,16,0,224,17.0,1625,19:49,67,147,516,422,55.0,paveljo01,15-16
Tanner Pearson,23,LAK,LW,79,15,21,36,11,18,4.3,13,2,0,4,19,2,0,137,10.9,1142,14:28,34,104,8,17,32.0,pearsta01,15-16
Andrey Pedan,22,VAN,D,13,0,0,0,-3,18,-0.1,0,0,0,0,0,0,0,11,0.0,142,10:57,8,40,0,0,,pedanan01,15-16
Adam Pelech,21,NYI,D,9,0,2,2,-1,0,0.3,0,0,0,0,2,0,0,8,0.0,158,17:35,16,16,0,0,,pelecad01,15-16
Anthony Peluso,26,WPG,RW,35,1,4,5,4,44,0.5,1,0,0,0,4,0,0,16,6.3,223,6:23,4,81,0,0,,pelusan01,15-16
Stuart Percy,22,TOR,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,39,13:10,3,4,0,0,,percyst01,15-16
Mathieu Perreault,28,WPG,C,71,9,32,41,-11,36,3.2,3,6,0,1,23,9,0,133,6.8,1175,16:33,33,83,94,109,46.3,perrema01,15-16
David Perron,27,TOT,LW,71,12,24,36,-1,62,3.6,8,4,0,1,16,8,0,147,8.2,1080,15:13,23,142,2,8,20.0,perroda01,15-16
Corey Perry,30,ANA,RW,82,34,28,62,2,68,8.9,22,12,0,6,16,12,0,215,15.8,1452,17:42,36,104,2,8,20.0,perryco01,15-16
Brett Pesce,21,CAR,D,69,4,12,16,-7,16,3.6,3,1,0,1,8,4,0,85,4.7,1295,18:46,83,30,0,1,0.0,pescebr01,15-16
Nic Petan,20,WPG,LW,26,2,4,6,2,10,0.5,2,0,0,0,3,1,0,25,8.0,305,11:45,4,7,12,9,57.1,petanni01,15-16
Alexander Petrovic,23,FLA,D,66,2,15,17,17,90,4.2,2,0,0,0,14,0,1,53,3.8,1119,16:57,76,157,0,0,,petroal01,15-16
Jeff Petry,28,MTL,D,51,5,11,16,-6,16,2.8,4,1,0,2,4,4,3,98,5.1,1089,21:21,73,86,1,0,100.0,petryje01,15-16
Dion Phaneuf,30,TOT,D,71,4,28,32,-7,90,4.7,4,0,0,0,17,9,2,144,2.8,1587,22:21,89,168,0,0,,phanedi01,15-16
Blake Pietila,22,NJD,LW,7,1,1,2,0,2,0.2,1,0,0,0,1,0,0,10,10.0,84,12:02,3,19,0,0,,pietibl01,15-16
Alex Pietrangelo,26,STL,D,73,7,30,37,10,20,7.9,6,1,0,1,25,4,1,182,3.8,1920,26:18,136,48,0,0,,pietral01,15-16
Brandon Pirri,24,TOT,C,61,14,15,29,-4,30,3.2,11,3,0,3,8,7,0,128,10.9,886,14:31,14,66,66,77,46.2,pirribr01,15-16
Tomáš Plekanec,33,MTL,C,82,14,40,54,4,36,5.2,13,1,0,1,28,12,0,189,7.4,1520,18:32,46,60,804,811,49.8,plekato01,15-16
Sergei Plotnikov,25,TOT,LW,45,0,3,3,-3,24,-0.6,0,0,0,0,3,0,0,41,0.0,445,9:53,10,107,1,1,50.0,plotnse01,15-16
Emile Poirier,21,CGY,LW,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,28,13:54,1,4,0,0,,poiriem01,15-16
Roman Polák,29,TOT,D,79,1,15,16,6,72,3.9,1,0,0,0,15,0,0,91,1.1,1513,19:09,146,303,1,0,100.0,polakro01,15-16
Jason Pominville,33,MIN,RW,75,11,25,36,10,12,3.8,8,3,0,2,18,7,0,187,5.9,1227,16:22,31,31,37,45,45.1,pominja01,15-16
Chris Porter,31,MIN,LW,61,4,3,7,-6,6,0.1,4,0,0,0,3,0,0,45,8.9,588,9:38,12,157,0,1,0.0,portech01,15-16
Kevin Porter,29,PIT,C,41,0,3,3,-2,0,-0.6,0,0,0,0,3,0,0,34,0.0,464,11:19,25,96,44,43,50.6,porteke01,15-16
Paul Postma,26,WPG,D,26,2,0,2,-3,4,0.4,2,0,0,0,0,0,0,24,8.3,298,11:27,14,13,0,0,,postmpa01,15-16
Corey Potter,32,NSH,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,14:44,1,0,0,0,,potteco01,15-16
Benoît Pouliot,29,EDM,LW,55,14,22,36,-6,30,4.0,8,5,1,0,18,4,0,109,12.8,883,16:03,25,35,20,29,40.8,poulibe01,15-16
Derrick Pouliot,22,PIT,D,22,0,7,7,4,2,1.3,0,0,0,0,7,0,0,25,0.0,340,15:27,18,16,0,0,,poulide01,15-16
Shane Prince,23,TOT,LW,62,6,11,17,5,10,1.6,6,0,0,1,11,0,0,88,6.8,696,11:14,14,24,4,1,80.0,princsh01,15-16
Nate Prosser,29,MIN,D,54,0,3,3,1,39,1.1,0,0,0,0,2,0,1,20,0.0,615,11:23,73,34,0,0,,prossna01,15-16
Dalton Prout,25,CBJ,D,64,3,6,9,-6,102,1.6,3,0,0,0,6,0,0,69,4.3,1035,16:10,70,139,0,1,0.0,proutda01,15-16
Brandon Prust,31,VAN,LW,35,1,6,7,-3,59,0.1,1,0,0,1,6,0,0,19,5.3,447,12:47,15,40,6,5,54.5,prustbr01,15-16
Matt Puempel,23,OTT,LW,26,2,1,3,-3,9,-0.1,2,0,0,1,1,0,0,26,7.7,295,11:20,10,18,1,1,50.0,puempma01,15-16
Teemu Pulkkinen,24,DET,LW,36,6,6,12,2,14,1.4,5,1,0,1,4,2,0,65,9.2,416,11:34,8,5,0,1,0.0,pulkkte01,15-16
Ryan Pulock,21,NYI,D,15,2,2,4,1,5,1.0,2,0,0,0,2,0,0,15,13.3,236,15:44,11,13,0,0,,pulocry01,15-16
Teddy Purcell,30,TOT,RW,76,14,29,43,-11,12,3.9,12,2,0,2,20,8,1,149,9.4,1279,16:50,15,31,2,4,33.3,purcete01,15-16
Mark Pysyk,24,BUF,D,55,1,10,11,-1,32,2.4,1,0,0,0,8,1,1,44,2.3,875,15:54,49,37,0,0,,pysykma01,15-16
Kyle Quincey,30,DET,D,47,4,7,11,1,36,2.8,4,0,0,2,7,0,0,62,6.5,929,19:46,62,49,0,0,,quincky01,15-16
Alan Quine,22,NYI,C,2,1,0,1,0,0,0.2,0,0,1,0,0,0,0,5,20.0,36,17:46,3,3,16,10,61.5,quineal01,15-16
Michael Raffl,27,PHI,LW,82,13,18,31,9,30,3.4,12,1,0,4,17,1,0,132,9.8,1173,14:18,34,135,33,49,40.2,rafflmi01,15-16
Rickard Rakell,22,ANA,C,72,20,23,43,-1,19,5.4,16,4,0,7,17,6,0,169,11.8,1157,16:04,30,121,197,254,43.7,rakelri01,15-16
John Ramage,24,CBJ,D,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,0,,14,14:09,4,0,0,0,,ramagjo01,15-16
Tyler Randell,24,BOS,RW,27,6,0,6,-2,47,0.9,6,0,0,1,0,0,0,18,33.3,189,6:59,8,39,0,0,,randety01,15-16
Mikko Rantanen,19,COL,RW,9,0,0,0,-7,2,-0.4,0,0,0,0,0,0,0,9,0.0,81,8:57,11,0,13,11,54.2,rantami01,15-16
Victor Rask,22,CAR,C,80,21,27,48,-6,24,5.6,16,5,0,5,14,13,0,160,13.1,1359,16:59,34,32,479,456,51.2,raskvi01,15-16
Dennis Rasmussen,25,CHI,C,44,4,5,9,9,4,1.2,4,0,0,1,5,0,0,42,9.5,403,9:10,20,36,144,163,46.9,rasmude01,15-16
Ty Rattie,22,STL,RW,13,4,2,6,1,4,1.0,4,0,0,0,2,0,0,16,25.0,121,9:17,2,6,0,0,,rattity01,15-16
Kyle Rau,23,FLA,C,9,0,0,0,-1,2,-0.2,0,0,0,0,0,0,0,15,0.0,113,12:35,3,4,0,0,,rauky01,15-16
Mason Raymond,30,CGY,LW,29,4,1,5,-3,8,0.2,4,0,0,0,1,0,0,53,7.5,358,12:20,7,12,3,4,42.9,raymoma01,15-16
Matt Read,29,PHI,RW,79,11,15,26,-5,27,1.9,9,2,0,2,10,5,0,127,8.7,1205,15:15,60,81,24,26,48.0,readma01,15-16
Ryan Reaves,29,STL,RW,64,3,1,4,-6,68,-0.3,3,0,0,0,1,0,0,31,9.7,514,8:02,10,206,1,1,50.0,reavery01,15-16
Zach Redmond,27,COL,D,37,2,4,6,5,10,1.7,1,1,0,0,4,0,0,22,9.1,436,11:47,39,47,0,0,,redmoza01,15-16
Brent Regner,26,FLA,D,7,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,7,0.0,81,11:35,7,4,0,0,,regnebr01,15-16
Mike Reilly,22,MIN,D,29,1,6,7,-4,8,0.9,1,0,0,0,4,2,0,27,3.7,350,12:05,23,3,0,0,,reillmi01,15-16
Griffin Reinhart,22,EDM,D,29,0,1,1,-6,20,0.2,0,0,0,0,1,0,0,24,0.0,524,18:04,46,62,0,0,,reinhgr01,15-16
Sam Reinhart,20,BUF,C,79,23,19,42,-8,8,5.2,15,8,0,3,17,2,0,165,13.9,1330,16:50,26,26,36,72,33.3,reinhsa01,15-16
Borna Rendulic,23,COL,RW,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,23,7:32,3,1,0,3,0.0,rendubo01,15-16
Mike Ribeiro,35,NSH,C,81,7,43,50,11,62,4.6,5,2,0,0,30,13,0,76,9.2,1413,17:27,20,61,288,472,37.9,ribeimi01,15-16
Brad Richards,35,DET,C,68,10,18,28,4,8,2.8,6,4,0,1,8,10,0,164,6.1,1006,14:48,12,16,124,126,49.6,richabr01,15-16
Mike Richards,30,WSH,C,39,2,3,5,-2,8,-0.1,2,0,0,1,3,0,0,46,4.3,475,12:11,19,39,235,240,49.5,richami02,15-16
Brad Richardson,30,ARI,RW,82,11,20,31,8,46,2.9,11,0,0,3,20,0,0,117,9.4,1281,15:37,53,57,523,438,54.4,richabr02,15-16
Tobias Rieder,23,ARI,RW,82,14,23,37,-21,10,2.5,12,2,0,1,16,6,1,189,7.4,1419,17:18,43,54,10,19,34.5,riedeto01,15-16
Morgan Rielly,21,TOR,D,82,9,27,36,-17,28,5.6,6,2,1,0,21,6,0,167,5.4,1905,23:14,122,58,0,0,,riellmo01,15-16
Zac Rinaldo,25,BOS,C,52,1,2,3,-5,83,-0.5,1,0,0,0,2,0,0,38,2.6,431,8:18,15,154,0,1,0.0,rinalza01,15-16
