Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
C,2,0.05,0.1,0.14,0.05,0.98,2,4,6,2,10,0,24,1,-13,14.1,20.7,-6.5,-0.5,0.0,-0.4,,anderli01,18-19
D,1,0.2,0.0,0.2,0.11,2.0,1,0,1,1,3,0,2,0,1,3.8,2.5,1.4,0.1,0.2,0.3,,hajekli01,18-19
D,0,0.0,0.0,0.0,0.0,1.17,0,0,0,0,3,0,8,1,-4,3.5,5.7,-2.2,-0.1,0.0,-0.2,,sulakli01,18-19
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,0,-2,0.6,0.6,0.0,-0.1,-0.1,-0.1,,brownlo01,18-19
C,26,0.33,0.53,0.86,0.32,2.52,27,43,70,26,108,36,96,15,-6,53.7,50.0,3.7,5.4,1.2,6.6,3.0,coutulo01,18-19
RW,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,3,1,-2,0.7,1.0,-0.3,-0.1,0.0,-0.1,,oconnlo01,18-19
LW,11,0.14,0.22,0.36,0.14,1.32,11,18,29,11,39,5,50,5,-11,35.3,42.0,-6.7,0.9,1.0,1.9,,erikslo01,18-19
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,1.1,-0.1,0.0,0.1,0.0,,belpelo01,18-19
D,0,0.0,0.11,0.11,0.03,0.56,0,1,1,0,4,0,5,1,0,5.0,6.8,-1.7,-0.1,0.3,0.3,,sbisalu01,18-19
C,10,0.12,0.22,0.35,0.13,1.62,10,18,28,10,44,9,51,8,-8,50.6,38.2,12.3,0.5,1.1,1.7,,wallmlu01,18-19
C,5,0.19,0.11,0.31,0.13,1.11,7,4,11,5,18,0,11,0,7,13.0,12.9,0.2,0.7,0.6,1.3,,radillu01,18-19
C,3,0.09,0.04,0.13,0.06,0.91,4,2,6,3,12,0,20,3,-5,17.0,13.8,3.2,-0.2,0.3,0.1,,sedlalu01,18-19
C,9,0.13,0.17,0.29,0.11,1.31,10,13,23,9,47,0,72,27,2,32.7,51.1,-18.5,-0.1,1.4,1.3,,glendlu01,18-19
C,0,0.0,0.07,0.07,0.02,1.27,0,1,1,0,3,1,14,4,-8,5.4,7.3,-1.9,-0.4,-0.2,-0.5,,johnslu01,18-19
C,6,0.12,0.22,0.35,0.13,1.8,6,11,17,6,30,2,45,8,-9,28.2,25.9,2.3,0.1,0.8,0.9,1.0,kuninlu01,18-19
D,1,0.0,0.08,0.08,0.02,1.15,0,2,2,1,7,0,19,2,-10,8.7,16.6,-7.9,-0.2,0.1,-0.1,,schenlu01,18-19
D,1,0.0,0.06,0.06,0.02,0.41,0,2,2,1,12,0,19,2,-5,11.4,15.8,-4.4,-0.2,0.3,0.1,,witkolu01,18-19
LW,2,0.1,0.07,0.17,0.07,1.14,3,2,5,2,6,0,6,0,0,9.9,6.4,3.5,0.2,0.3,0.4,,maceama01,18-19
D,5,0.06,0.17,0.23,0.08,1.23,4,11,15,5,40,2,48,7,-3,35.8,35.8,0.0,0.6,2.1,2.7,,weegama01,18-19
D,3,0.04,0.16,0.2,0.06,0.96,2,8,10,3,29,1,37,7,-1,23.0,32.9,-10.0,0.3,1.3,1.6,,boweyma01,18-19
LW,8,0.14,0.1,0.24,0.1,1.49,11,8,19,8,30,0,64,20,-14,29.6,39.4,-9.8,0.0,0.7,0.7,,paajama01,18-19
D,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,4,0,8,1,-3,4.3,7.4,-3.1,-0.2,0.2,0.0,,methoma01,18-19
D,4,0.04,0.13,0.16,0.05,1.06,3,10,13,4,56,0,96,31,-9,51.1,61.5,-10.5,-0.3,2.5,2.3,,staalma01,18-19
D,7,0.04,0.31,0.35,0.1,1.39,3,22,25,8,72,7,96,24,-6,54.3,56.6,-2.3,0.9,2.3,3.2,,vlasima01,18-19
D,5,0.1,0.11,0.21,0.08,1.32,6,7,13,5,37,0,63,13,-13,35.0,47.0,-12.0,0.5,1.8,2.4,,scandma01,18-19
LW,7,0.09,0.15,0.23,0.09,1.11,7,12,19,7,29,1,41,12,-1,32.0,23.6,8.4,-0.1,1.4,1.2,,foligma01,18-19
C/W,12,0.22,0.29,0.52,0.2,1.98,13,17,30,12,47,13,50,0,-16,35.8,32.6,3.2,1.8,0.6,2.5,,johanma03,18-19
C,4,0.05,0.11,0.16,0.06,1.0,4,8,12,4,23,0,45,20,-2,21.8,26.5,-4.7,-0.6,0.6,0.0,,krugema01,18-19
D,7,0.02,0.27,0.3,0.09,1.04,2,23,25,7,65,8,50,10,17,52.6,48.0,4.7,1.0,3.9,5.0,,pettema01,18-19
RW,13,0.21,0.16,0.38,0.16,1.25,17,13,30,13,51,2,49,9,10,42.2,36.5,5.7,1.8,1.3,3.1,,sorenma01,18-19
C,4,0.08,0.1,0.17,0.07,1.1,4,5,9,4,18,0,17,3,5,20.0,18.6,1.4,-0.3,1.1,0.8,,kempema01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.9,0.5,0.4,0.0,0.0,0.0,,altma01,18-19
D,1,0.08,0.0,0.08,0.05,0.92,1,0,1,1,5,0,13,2,-6,4.8,6.9,-2.1,0.0,-0.1,-0.1,,barbema01,18-19
D,2,0.02,0.08,0.09,0.03,1.11,1,4,5,2,27,0,53,14,-12,29.4,33.5,-4.1,-0.4,0.8,0.4,,borowma01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.0,0.2,-0.2,0.0,-0.1,-0.1,,friedma01,18-19
D,24,0.22,0.73,0.95,0.31,2.83,17,57,74,25,144,41,90,26,39,67.0,52.3,14.7,6.7,5.9,12.6,,giordma01,18-19
C,12,0.18,0.23,0.41,0.16,1.25,14,18,32,13,41,0,50,15,6,32.6,30.0,2.6,1.8,1.1,2.9,1.0,jankoma01,18-19
C,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,1,1,0,-1,0.2,1.2,-1.1,-0.1,0.0,-0.1,,letesma01,18-19
D,3,0.01,0.14,0.16,0.05,0.91,1,10,11,3,53,1,69,16,-1,42.4,48.6,-6.2,-0.4,2.7,2.3,,pysykma01,18-19
C,33,0.46,0.56,1.02,0.4,2.43,38,46,84,33,130,46,93,17,8,55.3,63.3,-8.1,7.3,2.2,9.4,1.0,scheima01,18-19
RW,29,0.43,0.52,0.95,0.37,2.58,33,40,73,29,108,25,76,10,17,66.0,50.3,15.7,6.3,2.4,8.7,,stonema01,18-19
C,0,0.0,0.0,0.0,0.0,0.38,0,0,0,0,1,0,2,0,-1,1.2,1.9,-0.7,-0.2,0.0,-0.1,,danoma01,18-19
C,9,0.16,0.13,0.29,0.12,1.6,12,10,22,9,39,10,61,28,-4,31.2,34.8,-3.6,0.3,1.3,1.6,5.0,granlma01,18-19
LW,3,0.09,0.07,0.16,0.07,1.18,4,3,7,3,10,0,15,0,-5,15.3,16.5,-1.1,0.0,0.3,0.2,,hannima01,18-19
D,7,0.06,0.2,0.26,0.09,1.24,5,16,21,7,62,1,59,1,3,58.0,55.8,2.3,0.9,3.2,4.2,,nutivma01,18-19
RW,2,0.03,0.17,0.2,0.06,0.93,1,5,6,2,10,3,17,0,-9,6.9,11.6,-4.7,-0.1,0.0,-0.1,,frkma01,18-19
C,1,0.14,0.14,0.29,0.12,2.0,1,1,2,1,5,3,7,1,-4,2.7,3.6,-0.9,0.0,0.0,0.0,,hanzama01,18-19
D,2,0.04,0.17,0.21,0.07,1.42,1,4,5,2,14,0,22,4,-4,15.6,13.9,1.7,0.2,0.3,0.4,,marinma01,18-19
C,1,0.14,0.14,0.29,0.12,0.86,1,1,2,1,2,0,2,0,0,1.2,2.7,-1.5,0.1,0.1,0.2,,necasma01,18-19
C,4,0.08,0.19,0.28,0.1,0.81,3,7,10,4,17,0,9,1,9,12.8,11.3,1.5,0.5,0.7,1.1,,applema01,18-19
C,22,0.22,0.54,0.76,0.27,2.18,18,44,62,22,75,23,58,2,-5,56.5,49.3,7.2,4.0,1.6,5.6,7.0,barzama01,18-19
D,9,0.38,0.31,0.69,0.29,2.91,12,10,22,9,45,16,41,7,-5,31.3,22.2,9.1,2.5,1.7,4.2,,dumbama01,18-19
RW,11,0.19,0.19,0.37,0.15,1.36,13,13,26,11,40,1,35,1,5,34.0,29.5,4.5,1.7,0.9,2.5,,josepma01,18-19
C,12,0.18,0.18,0.37,0.15,1.16,15,15,30,12,50,15,36,0,-1,34.3,32.6,1.7,1.7,1.0,2.7,1.0,perrema01,18-19
LW,14,0.25,0.58,0.83,0.29,2.17,12,28,40,14,60,23,59,14,-8,32.2,31.3,0.9,2.6,0.8,3.4,,zuccama01,18-19
D,1,0.5,0.0,0.5,0.27,1.0,1,0,1,1,2,0,0,0,2,0.5,1.2,-0.7,0.2,0.2,0.4,,bartkma01,18-19
LW,1,0.25,0.0,0.25,0.14,0.75,1,0,1,1,1,0,0,0,1,0.3,0.8,-0.5,0.1,0.1,0.2,,belesma01,18-19
D,6,0.07,0.17,0.24,0.09,1.34,5,12,17,6,52,2,51,12,11,37.6,37.4,0.1,0.9,3.1,4.0,,bennima01,18-19
LW,10,0.13,0.18,0.32,0.12,1.72,11,15,26,10,42,3,75,25,-10,42.7,40.3,2.4,0.5,0.9,1.4,,calvema01,18-19
C,7,0.1,0.18,0.28,0.1,1.23,7,13,20,7,32,0,47,21,6,26.4,30.6,-4.2,0.4,1.1,1.5,,cullema01,18-19
D,0,0.0,0.5,0.5,0.14,0.5,0,1,1,0,1,0,1,0,0,0.4,0.6,-0.2,0.1,0.0,0.1,,donovma01,18-19
C,27,0.42,0.53,0.96,0.37,2.36,31,39,70,28,102,25,80,2,-3,55.0,50.7,4.3,6.2,1.4,7.7,,duchema01,18-19
D,6,0.05,0.23,0.27,0.09,1.36,3,15,18,6,58,15,37,3,9,43.0,45.2,-2.3,0.6,3.5,4.0,,grzelma01,18-19
C,1,0.0,0.12,0.12,0.03,0.88,0,3,3,1,5,0,9,2,-2,6.5,7.3,-0.8,-0.3,0.2,-0.1,,hendrma01,18-19
D,1,0.0,0.14,0.14,0.04,0.71,0,2,2,1,3,0,13,3,-7,8.4,10.9,-2.5,-0.1,0.0,0.0,,hunwima01,18-19
D,2,0.02,0.14,0.16,0.05,1.14,1,6,7,2,20,0,16,1,5,19.2,19.3,0.0,0.2,1.5,1.7,,irwinma01,18-19
RW,5,0.24,0.09,0.33,0.16,1.36,8,3,11,5,16,2,16,0,-2,9.6,14.8,-5.2,0.9,0.4,1.3,,luffma01,18-19
LW,5,0.09,0.12,0.21,0.08,0.93,6,8,14,5,24,0,21,2,5,24.8,26.0,-1.2,-0.1,1.1,1.0,,martima02,18-19
D,9,0.1,0.21,0.31,0.11,1.79,8,17,25,9,64,2,96,32,-3,51.3,66.3,-15.0,1.1,2.5,3.6,,niskama01,18-19
LW,1,0.13,0.0,0.13,0.07,1.25,1,0,1,1,1,1,2,0,-2,2.0,3.1,-1.1,0.0,0.0,0.0,,puempma01,18-19
RW,1,0.08,0.0,0.08,0.05,1.08,1,0,1,1,5,0,9,2,-2,4.9,5.4,-0.5,-0.2,0.1,-0.1,,readma01,18-19
D,2,0.08,0.16,0.24,0.09,1.36,2,4,6,2,21,0,22,0,-1,13.7,17.7,-4.0,0.3,1.0,1.3,,royma04,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,0,6,0,-4,1.5,2.3,-0.7,-0.1,-0.2,-0.2,,tennyma01,18-19
LW,7,0.06,0.3,0.36,0.12,1.34,4,19,23,7,38,1,51,17,2,33.3,28.4,4.9,0.3,1.0,1.3,,nietoma01,18-19
C,3,0.08,0.18,0.26,0.09,0.9,3,7,10,4,8,0,26,4,-14,10.0,15.1,-5.1,0.2,-0.1,0.0,,pecama01,18-19
LW,30,0.43,0.54,0.96,0.37,2.59,34,43,77,30,108,39,56,1,14,55.6,42.8,12.8,7.1,1.8,8.8,4.0,tkachma01,18-19
D,14,0.1,0.45,0.55,0.18,1.83,8,36,44,14,90,9,76,20,27,66.2,62.9,3.3,3.0,6.1,9.2,,ekholma01,18-19
C,8,0.07,0.23,0.31,0.1,1.3,6,19,25,8,31,1,43,9,-4,43.5,41.2,2.3,-0.3,1.6,1.3,1.0,janmama02,18-19
LW,2,0.2,0.5,0.7,0.25,0.9,2,5,7,2,8,0,5,0,3,3.7,7.1,-3.4,0.5,0.3,0.8,,comtoma01,18-19
LW,27,0.34,0.54,0.88,0.33,2.48,28,44,72,27,95,16,58,0,20,60.7,55.9,4.8,6.0,2.2,8.2,1.0,domima01,18-19
LW,2,0.07,0.1,0.17,0.06,1.93,2,3,5,2,13,2,12,0,-1,14.8,16.4,-1.6,-0.4,0.5,0.1,,jonesma03,18-19
LW,1,0.07,0.0,0.07,0.04,0.86,1,0,1,1,1,0,7,0,-6,2.1,5.3,-3.2,-0.1,-0.1,-0.2,,mccorma01,18-19
LW,17,0.33,0.27,0.61,0.26,2.89,22,18,40,17,58,17,56,2,-13,46.5,43.4,3.1,3.3,0.8,4.1,1.0,pacioma01,18-19
RW,2,0.17,0.17,0.33,0.13,1.25,2,2,4,2,6,3,8,0,-5,3.3,7.1,-3.8,0.2,0.0,0.2,,veronma01,18-19
C/RW,0,0.0,0.0,0.0,0.0,1.14,0,0,0,0,0,0,2,0,-2,2.2,1.7,0.5,-0.1,0.0,-0.2,,maminma01,18-19
D,6,0.13,0.14,0.27,0.11,1.41,7,8,15,6,35,10,64,14,-25,30.0,37.9,-7.9,0.9,0.4,1.2,,lajoima01,18-19
C,7,0.15,0.05,0.2,0.09,1.0,12,4,16,8,28,0,43,14,-1,24.9,28.7,-3.8,0.2,0.8,1.0,,karlsme01,18-19
C,5,0.14,0.16,0.3,0.12,0.86,6,7,13,5,22,1,22,0,-1,13.9,16.4,-2.5,0.7,0.6,1.3,,amadimi01,18-19
LW,1,0.2,0.0,0.2,0.11,1.0,1,0,1,1,1,0,1,0,0,1.9,1.8,0.1,0.1,0.1,0.1,,buntimi01,18-19
C,1,0.0,0.16,0.16,0.04,0.97,0,5,5,1,10,0,22,8,-4,8.8,10.6,-1.8,-0.5,0.2,-0.3,,chapumi01,18-19
LW,3,0.11,0.14,0.25,0.1,1.21,3,4,7,3,13,0,10,0,3,14.8,10.6,4.2,0.1,0.5,0.6,,dalcomi01,18-19
D,3,0.02,0.21,0.24,0.07,1.07,1,9,10,3,30,0,45,13,-2,26.7,26.7,0.0,0.2,1.6,1.8,,delzomi01,18-19
LW,13,0.25,0.28,0.52,0.21,2.03,16,18,34,14,52,0,35,7,24,41.8,30.4,11.3,2.5,1.7,4.2,,frolimi01,18-19
RW,7,0.22,0.17,0.39,0.17,1.59,9,7,16,7,22,0,28,4,-2,17.8,20.1,-2.3,1.0,0.8,1.8,,grabnmi01,18-19
C,1,0.0,0.14,0.14,0.04,1.0,0,3,3,1,4,0,13,1,-8,7.2,9.5,-2.3,-0.4,0.0,-0.4,,mcleomi01,18-19
LW,6,0.09,0.18,0.27,0.1,0.97,6,12,18,7,31,0,37,5,-1,24.0,28.9,-4.9,0.2,0.8,1.0,,rafflmi01,18-19
C,7,0.13,0.16,0.29,0.11,1.19,8,10,18,7,33,11,30,0,-8,21.2,24.8,-3.6,0.5,0.5,1.0,1.0,rasmumi01,18-19
D,1,0.0,0.36,0.36,0.1,0.86,0,5,5,1,9,0,14,5,0,7.8,9.1,-1.3,0.2,0.3,0.6,,stonemi01,18-19
D,8,0.08,0.27,0.35,0.12,1.56,6,19,25,8,78,0,68,13,24,53.2,58.2,-5.0,1.4,3.9,5.3,,kempnmi01,18-19
LW,16,0.24,0.32,0.56,0.22,2.2,17,23,40,16,66,20,33,0,13,38.7,34.4,4.3,3.0,1.7,4.7,,ferlami01,18-19
C,2,0.05,0.09,0.14,0.05,0.79,2,4,6,2,11,0,13,0,-2,10.2,12.7,-2.5,-0.2,0.3,0.1,,haleymi01,18-19
RW,3,0.08,0.11,0.19,0.07,1.38,3,4,7,3,14,0,10,1,5,13.9,11.5,2.4,-0.1,0.6,0.6,,salommi01,18-19
C,28,0.37,0.54,0.9,0.34,2.88,30,44,74,28,98,32,103,24,-12,51.8,53.2,-1.4,5.8,1.6,7.3,6.0,zibanmi01,18-19
C,18,0.27,0.34,0.61,0.24,2.66,21,26,47,19,79,6,55,16,34,54.2,45.6,8.6,2.9,2.5,5.4,,backlmi01,18-19
C,19,0.2,0.48,0.68,0.24,2.39,16,38,54,19,71,23,64,8,-8,54.6,42.4,12.2,3.0,1.7,4.7,,granlmi01,18-19
D,8,0.12,0.49,0.6,0.2,2.14,5,21,26,8,47,5,46,3,-1,34.0,37.6,-3.5,2.0,2.0,3.9,,greenmi03,18-19
C/LW,28,0.44,0.41,0.85,0.35,3.09,36,34,70,29,104,55,74,1,-24,45.3,50.5,-5.1,6.5,0.8,7.3,1.0,hoffmmi02,18-19
D,9,0.11,0.25,0.36,0.13,1.72,8,19,27,10,74,10,110,22,-24,56.0,64.1,-8.1,1.4,1.8,3.2,,mathemi01,18-19
D,4,0.05,0.14,0.19,0.07,1.77,3,8,11,4,47,3,47,3,0,43.6,41.4,2.2,0.1,2.0,2.1,,reillmi01,18-19
D,10,0.08,0.35,0.43,0.14,1.71,6,26,32,10,74,11,56,4,12,55.0,47.2,7.8,2.2,3.0,5.1,,sergami01,18-19
C,1,0.07,0.07,0.13,0.05,0.67,1,1,2,1,6,0,6,0,0,3.8,5.2,-1.3,-0.1,0.1,0.1,,vorobmi01,18-19
RW,11,0.1,0.39,0.49,0.16,1.24,7,28,35,11,58,16,66,0,-23,31.2,45.6,-14.4,1.4,0.2,1.6,,boedkmi01,18-19
C,10,0.17,0.44,0.6,0.21,1.85,8,21,29,10,43,15,40,10,-2,27.2,21.1,6.1,1.2,1.2,2.4,1.0,koivumi01,18-19
RW,32,0.42,0.76,1.18,0.44,2.61,31,56,87,32,120,45,62,0,13,62.7,50.0,12.7,7.7,2.2,9.8,0.0,rantami01,18-19
LW,7,0.08,0.18,0.25,0.09,0.94,6,14,20,7,41,12,38,0,-9,33.2,35.8,-2.6,-0.3,0.8,0.5,,lucicmi01,18-19
LW,9,0.16,0.22,0.38,0.15,2.52,10,14,24,9,39,9,40,0,-10,32.4,34.4,-2.0,1.1,0.8,1.9,,woodmi01,18-19
D,3,0.02,0.19,0.21,0.06,0.74,1,10,11,3,32,0,41,6,-3,34.0,33.0,1.0,0.1,2.2,2.2,,muellmi01,18-19
D,12,0.15,0.26,0.4,0.15,2.22,12,21,33,12,80,14,91,11,-14,76.0,67.9,8.2,2.2,4.3,6.5,2.0,heiskmi01,18-19
RW,33,0.32,0.83,1.15,0.4,2.84,26,68,94,33,133,34,87,10,22,72.0,60.3,11.7,7.6,2.2,9.8,2.0,marnemi01,18-19
D,25,0.24,0.63,0.88,0.31,2.72,20,52,72,25,149,33,100,8,24,84.7,79.9,4.8,7.0,4.7,11.7,,riellmo01,18-19
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,3,0,2,0,1,4.6,3.5,1.1,-0.2,0.5,0.3,,prossna01,18-19
D,11,0.15,0.34,0.49,0.18,1.84,9,21,30,11,88,15,63,11,22,51.8,49.0,2.9,2.4,4.5,6.9,,schmina01,18-19
C,5,0.06,0.1,0.17,0.06,0.91,5,8,13,5,28,0,41,12,-1,27.5,33.2,-5.7,-1.0,1.2,0.2,,thompna01,18-19
RW,2,0.43,0.0,0.43,0.24,1.86,3,0,3,2,3,0,3,0,0,3.3,2.6,0.7,0.4,0.1,0.5,,bastina01,18-19
D,4,0.06,0.19,0.25,0.08,1.25,3,9,12,4,38,1,34,3,6,26.5,29.2,-2.7,0.6,2.1,2.7,,beaulna01,18-19
C,38,0.5,0.71,1.21,0.47,4.45,41,58,99,38,141,51,73,2,20,73.7,62.2,11.5,9.1,2.7,11.8,3.0,mackina01,18-19
C,0,0.0,0.33,0.33,0.09,0.67,0,1,1,0,1,0,1,1,1,0.5,0.6,-0.2,0.0,0.1,0.1,,walkena01,18-19
C,16,0.22,0.38,0.6,0.22,2.52,16,28,44,16,73,28,47,0,-2,47.2,43.5,3.7,2.8,0.9,3.7,,kadrina01,18-19
D,9,0.08,0.27,0.36,0.12,1.81,6,20,26,9,68,19,97,32,-16,43.3,57.1,-13.8,1.3,2.0,3.4,,pionkne01,18-19
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,1.0,-0.7,0.0,0.0,0.0,,nogiene01,18-19
C,8,0.13,0.22,0.34,0.13,0.73,8,14,22,8,27,0,29,11,10,19.3,22.6,-3.4,1.1,1.0,2.1,,dowdni01,18-19
C,1,0.06,0.11,0.17,0.06,0.83,1,2,3,1,4,0,9,0,-5,4.1,4.7,-0.6,0.0,-0.1,0.0,,petanni01,18-19
C,11,0.22,0.19,0.41,0.17,2.41,14,12,26,11,43,11,27,1,6,39.6,33.5,6.1,1.3,1.3,2.6,,bjugsni01,18-19
C,14,0.21,0.22,0.43,0.18,1.46,17,18,35,14,63,9,47,20,27,37.2,41.4,-4.2,1.6,2.5,4.1,,boninni01,18-19
C,10,0.09,0.25,0.33,0.12,1.78,7,20,27,9,46,8,47,1,-8,41.3,41.4,-0.1,0.5,1.3,1.8,4.0,cousini01,18-19
LW,14,0.23,0.25,0.48,0.2,1.93,17,18,35,14,74,17,50,5,12,43.7,44.1,-0.3,1.7,1.9,3.6,,foligni01,18-19
D,5,0.05,0.2,0.25,0.08,1.26,3,12,15,5,49,0,50,6,5,47.1,41.2,5.9,0.5,2.7,3.2,,holdeni01,18-19
D,6,0.03,0.23,0.25,0.07,1.18,2,18,20,6,61,0,76,19,4,56.5,53.8,2.6,0.3,3.6,3.8,,jenseni02,18-19
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,1,7,0,-6,2.1,5.1,-3.0,-0.4,0.0,-0.4,,lappini01,18-19
D,8,0.05,0.27,0.32,0.1,1.41,4,22,26,8,86,19,68,2,0,59.8,66.3,-6.5,0.9,4.1,5.0,,leddyni01,18-19
LW,1,0.05,0.05,0.1,0.04,1.5,1,1,2,1,4,0,14,0,-10,6.5,7.3,-0.8,-0.2,-0.2,-0.4,,paulni01,18-19
LW,11,0.15,0.37,0.52,0.18,1.6,9,22,31,11,50,14,32,2,6,29.0,33.1,-4.2,1.5,1.4,3.0,,ritchni01,18-19
C,9,0.18,0.45,0.63,0.22,1.55,7,18,25,9,41,17,39,3,-12,21.3,26.6,-5.3,1.3,0.3,1.6,,schmani01,18-19
D,2,0.03,0.07,0.1,0.03,0.94,2,5,7,2,28,0,35,3,-4,27.6,27.5,0.1,-0.2,2.2,2.0,,seeleni01,18-19
C,26,0.28,0.65,0.93,0.32,2.11,22,52,74,26,114,44,76,9,2,47.4,48.2,-0.8,5.1,1.5,6.6,2.0,backsni02,18-19
C,18,0.25,0.43,0.68,0.26,2.32,17,30,47,17,80,24,57,1,0,48.4,37.5,10.9,3.1,1.7,4.8,3.0,hischni01,18-19
C,0,0.0,0.0,0.0,0.0,3.5,0,0,0,0,0,0,0,0,0,1.6,1.3,0.3,-0.1,0.0,0.0,,sturmni01,18-19
RW,0,0.0,0.0,0.0,0.0,0.22,0,0,0,0,1,0,0,0,1,1.5,0.4,1.0,-0.1,0.1,0.0,,aubekni01,18-19
LW,2,0.04,0.06,0.1,0.04,1.0,2,3,5,2,10,0,28,6,-12,12.6,16.0,-3.4,-0.6,0.0,-0.6,,deslani01,18-19
C,0,0.0,0.0,0.0,0.0,0.17,0,0,0,0,0,0,1,1,0,1.3,1.3,-0.1,-0.1,0.0,-0.1,,royni01,18-19
RW,45,0.5,1.06,1.56,0.55,3.0,41,87,128,46,155,60,71,1,24,68.0,60.4,7.7,12.3,2.3,14.6,3.0,kucheni01,18-19
RW,1,0.13,0.0,0.13,0.07,1.5,1,0,1,1,2,0,6,0,-4,4.7,3.5,1.2,0.0,0.0,-0.1,,scherni01,18-19
RW,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,0,2,0,-1,0.9,0.6,0.3,-0.1,0.0,-0.1,,soshnni01,18-19
D,6,0.1,0.1,0.2,0.08,1.43,7,7,14,6,52,0,50,18,19,48.3,43.7,4.6,0.7,3.8,4.4,,zadorni01,18-19
D,5,0.04,0.14,0.17,0.06,0.88,3,11,14,5,66,0,93,29,2,62.8,58.5,4.3,-0.3,2.7,2.4,,zaitsni01,18-19
D,3,0.0,0.12,0.12,0.03,0.7,0,10,10,3,62,1,74,21,8,50.6,48.6,2.0,-0.9,5.2,4.2,,hjalmni01,18-19
D,8,0.04,0.3,0.34,0.1,0.9,3,24,27,8,75,14,81,15,-5,50.7,60.2,-9.5,1.1,3.1,4.2,,kronwni01,18-19
LW,16,0.34,0.26,0.6,0.25,2.55,21,16,37,16,49,9,38,0,2,36.6,36.2,0.5,3.1,1.1,4.2,,ehlerni01,18-19
LW,9,0.11,0.32,0.43,0.15,1.67,7,20,27,9,48,15,42,0,-10,29.7,35.0,-5.3,0.8,0.8,1.7,5.0,goldoni01,18-19
RW,21,0.28,0.37,0.65,0.25,2.24,23,30,53,21,83,26,61,0,-4,55.8,42.8,13.0,4.0,1.6,5.6,,niedeni01,18-19
D,10,0.06,0.35,0.41,0.13,1.45,5,28,33,10,85,6,79,18,18,69.7,60.7,9.0,1.7,3.9,5.7,1.0,hanifno01,18-19
D,2,0.05,0.19,0.24,0.08,1.05,1,4,5,2,19,0,18,4,5,14.0,14.7,-0.7,0.2,1.1,1.2,,juulsno01,18-19
C,5,0.08,0.11,0.19,0.07,1.38,6,8,14,5,23,0,37,11,-3,31.2,28.6,2.6,-0.6,1.0,0.4,,acciano01,18-19
C,12,0.18,0.25,0.43,0.16,1.6,13,18,31,12,47,7,47,0,-8,36.6,39.7,-3.1,1.3,0.9,2.2,1.0,patrino01,18-19
RW,16,0.3,0.17,0.47,0.21,2.09,23,13,36,16,51,9,34,0,8,37.7,32.4,5.3,3.4,1.4,4.8,1.0,bjorkol01,18-19
D,16,0.17,0.37,0.54,0.2,2.17,14,30,44,16,86,26,88,11,-16,59.0,64.0,-5.0,3.7,4.2,7.9,,ekmanol01,18-19
D,3,0.08,0.13,0.21,0.08,0.55,3,5,8,3,15,0,12,0,3,17.3,17.5,-0.2,0.5,1.0,1.5,,kylinol01,18-19
D,4,0.02,0.22,0.23,0.07,1.23,1,13,14,4,54,6,50,11,9,40.4,38.0,2.4,0.1,2.5,2.7,,maattol01,18-19
RW,8,0.37,0.3,0.67,0.28,3.13,11,9,20,8,27,4,23,0,0,17.8,13.3,4.5,1.8,0.6,2.5,1.0,kaseon01,18-19
LW,11,0.13,0.41,0.53,0.18,1.56,8,26,34,11,63,23,36,0,4,36.0,35.6,0.3,1.5,1.0,2.5,,palaton01,18-19
D,2,0.03,0.03,0.07,0.03,1.15,2,2,4,2,32,0,37,10,3,30.2,28.1,2.1,-0.6,2.5,1.9,,fanteos01,18-19
D,9,0.08,0.38,0.46,0.15,2.74,5,23,28,9,66,21,73,17,-11,48.1,49.5,-1.4,1.5,2.3,3.9,,klefbos01,18-19
C,8,0.16,0.2,0.36,0.14,1.65,9,11,20,8,34,3,28,1,4,24.9,28.4,-3.5,1.0,0.9,2.0,,lindbos02,18-19
LW,13,0.21,0.2,0.41,0.17,2.0,17,16,33,14,49,6,62,10,-9,41.2,34.1,7.1,1.9,0.8,2.7,,lindbos01,18-19
C,12,0.19,0.23,0.42,0.16,1.53,14,17,31,12,39,3,50,13,-1,34.2,33.4,0.8,1.7,1.3,2.9,,sundqos01,18-19
