ShiftLength,CorsiForRelES,GFPer60,GAPer60,ATOIPP,PPCorsiPercRel,PPGFPer60,PPGAPer60,ATOISH,CorsiForRelSH,SHFPPer60,SHGAPer60,UID,season
0:39,2.7,3.5,2.5,0:01,22.2,0.0,0.0,0:20,-4.6,0.0,0.0,bishocl01,20-21
0:39,6.7,3.7,3.7,2:37,0.9,7.2,2.1,0:43,-3.2,0.0,6.0,giroucl01,20-21
0:44,8.1,3.1,3.4,2:44,-4.8,8.2,0.8,0:01,-10.2,0.0,0.0,kellecl01,20-21
0:40,-1.1,3.2,2.1,0:03,-4.1,0.0,0.0,2:31,-6.7,0.9,6.4,cecico01,20-21
0:40,-8.8,1.7,3.0,0:02,-54.8,0.0,0.0,1:37,-1.9,0.8,4.8,eakinco01,20-21
0:41,-2.9,2.4,1.1,2:18,2.8,6.6,0.0,0:02,,0.0,0.0,glassco01,20-21
0:47,-1.3,3.4,4.4,1:35,0.2,0.0,0.0,0:00,-19.8,0.0,0.0,caufico01,20-21
0:33,-33.8,0.0,0.0,0:00,0.0,,,0:00,,,,smithco02,20-21
0:38,-3.2,2.9,2.7,1:05,-2.2,11.5,0.0,0:42,5.1,0.0,7.2,blackco01,20-21
0:50,1.4,1.7,3.3,0:58,-10.1,6.3,0.0,0:49,-1.7,1.4,5.6,milleco02,20-21
0:36,5.1,2.3,2.6,1:34,-1.2,5.0,0.8,0:00,-14.5,0.0,0.0,whiteco02,20-21
0:46,-3.4,2.4,2.7,0:25,0.0,4.3,0.0,2:07,-7.3,0.9,7.9,parayco01,20-21
0:34,-0.2,2.2,2.2,0:01,16.8,0.0,0.0,1:20,0.3,1.0,8.1,scevico01,20-21
0:49,-4.5,2.1,2.3,0:09,-0.4,0.0,0.0,2:20,-2.4,0.9,5.7,sissoco01,20-21
0:37,10.8,0.0,2.1,0:00,,,,0:14,,0.0,0.0,whiteco03,20-21
0:52,3.5,3.0,3.2,1:21,-0.2,6.2,0.0,2:55,-2.0,1.8,8.1,brownco02,20-21
0:40,-5.0,0.9,2.8,0:01,,0.0,0.0,0:50,-1.1,0.0,4.0,bunnaco01,20-21
0:47,-9.1,2.5,3.4,0:37,-42.6,0.0,0.0,0:22,14.6,14.6,0.0,carrico01,20-21
0:40,-5.0,2.2,1.5,0:04,13.5,13.4,0.0,1:21,1.4,2.0,5.1,cliftco01,20-21
0:32,1.8,4.4,1.7,0:24,21.2,0.0,0.0,1:22,20.2,0.0,4.3,mackeco01,20-21
0:57,10.5,4.5,3.2,4:11,6.9,11.9,1.0,0:06,39.1,0.0,0.0,mcdavco01,20-21
0:37,-8.4,0.0,0.0,0:00,,,,0:00,,,,mcmicco01,20-21
0:35,0.5,2.6,2.7,0:07,-41.5,7.1,0.0,2:44,-1.4,0.9,9.2,murphco02,20-21
0:52,5.5,3.1,3.2,2:50,5.3,6.4,1.3,0:01,24.4,0.0,0.0,garlaco01,20-21
0:40,4.2,2.5,2.4,1:02,-5.0,7.5,3.2,0:00,,0.0,0.0,shearco01,20-21
0:41,-0.9,2.7,1.9,0:10,-19.8,0.0,0.0,0:25,-1.7,0.0,8.8,timmico01,20-21
0:42,-1.7,1.9,2.3,2:08,-1.0,8.0,0.6,0:01,34.0,0.0,0.0,perryco01,20-21
0:40,3.8,3.3,1.4,1:31,-9.3,6.5,0.7,0:00,8.2,0.0,0.0,smithcr01,20-21
0:45,-10.0,0.9,1.2,0:04,-87.9,0.0,0.0,2:03,-1.9,0.0,2.7,lazarcu01,20-21
0:43,-6.7,0.6,2.3,0:00,8.9,0.0,0.0,0:11,-7.4,0.0,0.0,joshuda01,20-21
0:58,8.1,2.5,3.8,0:11,15.4,0.0,0.0,0:18,33.3,0.0,66.7,mermida01,20-21
0:49,3.8,2.1,2.5,1:50,-4.7,2.9,1.1,2:02,4.4,1.0,12.0,severda01,20-21
0:50,-6.9,2.4,2.7,0:00,,0.0,0.0,0:23,12.1,0.0,0.0,renouda01,20-21
0:43,-4.9,2.0,3.9,0:02,-80.0,0.0,0.0,0:00,,0.0,0.0,carrda01,20-21
0:43,-0.2,3.9,3.1,0:36,-11.0,2.3,0.0,0:00,-11.9,0.0,0.0,spronda01,20-21
0:44,-21.5,0.0,6.1,0:11,,0.0,0.0,0:00,,,,walcoda01,20-21
0:57,-2.4,2.8,2.3,0:14,-7.9,0.0,4.3,1:43,4.7,0.0,6.7,dekeyda01,20-21
0:47,-1.7,1.9,2.1,0:22,-3.3,7.3,0.0,1:26,-1.8,1.1,9.5,fabbrda01,20-21
0:34,-0.1,2.0,3.0,0:54,4.2,1.5,0.0,1:16,5.1,0.0,3.3,heineda01,20-21
0:45,3.8,4.0,2.9,1:22,1.8,9.2,0.0,2:24,4.1,0.9,7.5,nurseda01,20-21
0:52,3.5,1.7,1.8,0:04,-7.4,0.0,0.0,1:50,-0.5,0.0,7.6,helmda01,20-21
0:38,-2.1,2.2,4.0,0:16,-1.3,0.0,0.0,1:28,5.7,0.0,5.4,backeda01,20-21
0:41,-17.3,3.9,0.0,2:04,0.0,0.0,0.0,0:21,81.3,85.7,0.0,farrada01,20-21
0:36,-3.9,0.0,2.6,0:02,,,,0:00,,0.0,0.0,gustada01,20-21
0:46,1.8,1.8,1.9,0:01,-13.5,35.5,0.0,2:18,-5.1,0.0,7.5,kampfda01,20-21
0:42,-3.6,0.0,0.0,1:53,7.1,0.0,0.0,0:00,,,,kaseda01,20-21
0:43,3.8,2.7,1.2,2:31,-3.8,11.7,0.9,0:03,2.6,0.0,0.0,krejcda01,20-21
0:50,8.1,3.8,2.6,3:29,12.6,6.5,1.8,0:01,9.5,0.0,0.0,pastrda01,20-21
0:35,5.4,3.0,2.4,2:43,-2.2,10.2,0.4,0:01,17.4,0.0,30.8,perroda01,20-21
0:33,-5.0,1.6,3.4,0:07,-17.0,0.0,0.0,1:53,1.9,2.5,10.0,savarda01,20-21
0:45,0.3,2.1,2.3,0:01,16.6,0.0,0.0,0:02,-16.8,0.0,0.0,kukande01,20-21
0:46,-1.0,2.5,2.3,2:11,-1.8,8.3,0.5,0:00,-11.6,0.0,0.0,guriade01,20-21
0:45,0.2,1.8,1.8,1:40,-16.4,0.0,0.0,0:00,,,,cholode01,20-21
0:43,-3.0,0.0,0.0,0:00,,,,0:43,-4.0,0.0,0.0,gilbede01,20-21
0:51,-0.7,2.5,2.7,0:05,-11.1,0.0,0.0,2:42,-0.4,1.2,5.9,forbode01,20-21
0:36,-8.2,2.5,3.0,0:12,-18.3,0.0,6.0,2:40,-1.4,0.5,5.4,grantde01,20-21
0:35,8.0,2.6,1.7,0:14,16.4,0.0,0.0,1:49,-5.1,0.0,5.1,ryande01,20-21
0:40,-1.6,2.3,3.9,2:08,5.5,4.2,1.4,1:12,1.4,0.0,11.5,stepade01,20-21
0:45,2.3,2.0,2.6,2:23,3.6,7.6,1.4,0:03,18.5,0.0,0.0,brassde01,20-21
0:41,-10.8,1.9,2.4,0:01,9.4,53.7,0.0,1:11,2.2,1.3,5.4,shorede01,20-21
0:53,1.3,3.7,2.1,1:43,0.4,4.5,0.6,3:05,-0.7,0.4,5.8,toewsde01,20-21
0:45,-0.5,2.8,2.7,1:11,1.7,3.9,2.0,0:07,-7.1,0.0,0.0,dubedi01,20-21
0:39,3.6,2.5,2.2,0:02,,,,2:13,-8.2,0.0,0.0,kulikdm01,20-21
0:42,2.6,3.4,2.4,0:42,7.7,4.8,0.0,0:36,7.8,0.0,3.8,orlovdm01,20-21
0:41,-16.2,0.0,16.7,0:03,,0.0,0.0,0:00,,,,timasdm01,20-21
